2.1895288505075267e-47,4.1967048519133479e-45,4.3495156055883453e-43,3.0704710874894414e-41,1.63378205643688e-39,6.93973722369467e-38,2.441951740186146e-36,7.3048942184536205e-35,1.8934896037596076e-33,4.3156349426801867e-32,8.7496010992371929e-31,1.5928100517501112e-29,2.6237889619221716e-28,3.9363561517921758e-27,5.4081029395389717e-26,6.836354419729355e-25,7.9836409772967029e-24,8.6439972828016341e-23,8.7039469437347828e-22,8.1732860017938445e-21,7.1748117578750044e-20,5.9005815691895414e-19,4.554962688324299e-18,3.3061797900976982e-17,2.2598878894302758e-16,1.4566767416521586e-15,8.865222817869981e-15,5.099692675429806e-14,2.7755721200647503e-13,1.4305217175806308e-12,6.9872422819641887e-12,3.2365507520019981e-11,1.4225997904261859e-10,5.9364937366197994e-10,2.3529582311526088e-9,8.8612220101216368e-9,3.1717288017005597e-8,1.0792446761401528e-7,3.4916844061389562e-7,1.0741944248348341e-6,3.1425159655250606e-6,8.7418818767352378e-6,0.00002312190296439708,0.000058138477608408059,0.0001389398305913304,0.00031548961678829628,0.00068042506970149441,0.001393228972237702,0.0027070008216400419,0.0049879208101518711,0.0087100394148830435,0.014403038385171909,0.022534206941266231,0.033324091492745276,0.046529087596178646,0.061264178990249767,0.075963940388386038,0.0885645638667699,0.096921067871058295,0.099368076911002531,0.095237707603777642,0.085123570026572493,0.070758515951302696,0.05453116756746674,0.038824662175254205,0.025433119441890429,0.015257263808725377,0.0083359337044560836,0.0041211747226974391,0.001829447639132094,0.00072240495736904945,0.00025082697086852515,0.000075464011621910833,0.000019301379371886476,4.089610548529155e-6,6.9172799450146024e-7,8.8188862850678085e-8,7.658148537763184e-9,3.5959077373606214e-10
4.1967048519133479e-45,7.7723895135316182e-43,7.778851944745493e-41,5.2995502527289187e-39,2.7196231411692742e-37,1.1133948855050021e-35,3.7734191634140447e-34,1.0864067548768889e-32,2.7083120419228027e-31,5.932006707110989e-30,1.1548263559979346e-28,2.0169719919250067e-27,3.1848785033651495e-26,4.5760504141458829e-25,6.0153487942016754e-24,7.268225163495528e-23,8.1047839578737644e-22,8.3698801392100669e-21,8.0295252173391337e-20,7.1749656428510634e-19,5.9860099217705709e-18,4.6725247660824149e-17,3.4187482776671385e-16,2.348534747894577e-15,1.5169549622590079e-14,9.224706649697895e-14,5.2872371391431109e-13,2.8591246259613675e-12,1.4599616724697176e-11,7.0449517537711956e-11,3.2145348776876319e-10,1.3876847114124782e-9,5.6699658850245714e-9,2.1934522343529798e-8,8.0358618867176389e-8,2.7883622465621798e-7,9.1641300228495466e-7,2.8525111161464361e-6,8.4077598986313569e-6,0.00002345980312077218,0.000061941496188053603,0.00015467412131527708,0.00036503519827419734,0.00081351333068277682,0.0017102449380325566,0.0033874483815142859,0.0063118156832795137,0.011043781568098285,0.018105839151187383,0.027740801173440461,0.039595578629709844,0.052450760051225917,0.064191447069474671,0.072210000976510287,0.074282790146065151,0.069679553090949978,0.059976943186160062,0.048978795277521173,0.041464295223840242,0.041128685779766462,0.048694202117265602,0.061287394808819553,0.073586964774880767,0.08022988133979197,0.078187483476222987,0.067849395209900612,0.05237750346476235,0.035923326410418882,0.021830913898481776,0.011701800757929996,0.0054951618291293197,0.0022395001099317442,0.00078191830017332055,0.0002297979934083214,0.000055460805587098998,0.000010603015313607395,1.5174229180238654e-6,1.4700603557402422e-7,7.658148537763184e-9
4.3495156055883453e-43,7.778851944745493e-41,7.5133481725370186e-39,4.9366542955874597e-37,2.4416659324688652e-35,9.627367835487246e-34,3.1402156439501286e-32,8.694722901208289e-31,2.0828616294606054e-29,4.380334734773577e-28,8.1808207607789254e-27,1.3695227409775751e-25,2.0708523580980495e-24,2.8465153374328482e-23,3.5761044223709619e-22,4.1251887185705232e-21,4.3867218682011655e-20,4.3151339978230886e-19,3.9382990427849992e-18,3.3436589676294239e-17,2.6468685010110734e-16,1.9575649508439314e-15,1.3550108559772533e-14,8.7919787146669721e-14,5.3547249096462467e-13,3.0648323204014282e-12,1.6502014648487819e-11,8.3657343198666294e-11,3.9959740956507398e-10,1.7994878092814721e-9,7.6433291531309775e-9,3.0631497534272179e-8,1.1584992036554343e-7,4.1352298572380117e-7,1.3930215674001896e-6,4.4278102272403608e-6,0.000013275442736487737,0.000037525447284646388,0.000099938517781001734,0.00025055310940192465,0.00059069188371905651,0.0013077977168464851,0.0027147664629625813,0.0052732086384975404,0.0095613054854628722,0.016135267167332813,0.025251192453182613,0.03648478631212859,0.048408730688330073,0.058603942145722193,0.064272524101929746,0.06346955859284773,0.05649468107546902,0.046546189258717629,0.0387835392778867,0.037757588241557805,0.044461584464308516,0.055082357138549634,0.062894776421024142,0.062617907323702066,0.054361754792409391,0.044029265299609543,0.039420161965774122,0.044676132717694624,0.057221842457770257,0.069487908744530835,0.073949637234800362,0.067618369593053963,0.053005387132818388,0.035625348093070744,0.020490221363994343,0.010031159319416613,0.0041398529374479388,0.0014187290616050844,0.0003946923815469195,0.000086122401931926899,0.00001394670152299956,1.5174229180238654e-6,8.8188862850678085e-8
3.0704710874894414e-41,5.2995502527289187e-39,4.9366542955874597e-37,3.1261739304161195e-35,1.4891622204315398e-33,5.650940165461351e-32,1.7725528587795791e-30,4.7160414356462183e-29,1.0846896271691164e-27,2.1882713061371956e-26,3.916955559469006e-25,6.2787094973431694e-24,9.0818068281291608e-23,1.1929191563046486e-21,1.4305817932846875e-20,1.5734705694335974e-19,1.5934898140338581e-18,1.4909145073183725e-17,1.2925335324771217e-16,1.0409340837919858e-15,7.8047757926146383e-15,5.4587329221919107e-14,3.5673472878235117e-13,2.181474363788466e-12,1.2498142539348327e-11,6.7156595728289509e-11,3.3873521150575131e-10,1.6049769253303291e-9,7.1474800535670336e-9,2.9928442350420038e-8,1.178600131302096e-7,4.3655254582976213e-7,1.5207611231142656e-6,4.9811956918270857e-6,0.000015334509770382928,0.00004434046919679536,0.00012032628990322984,0.00030611115829873845,0.00072905612512176022,0.0016228008135222446,0.0033688150012018555,0.0065053465559097788,0.011648172330603603,0.019263143936962755,0.029279387582832966,0.040658554196220813,0.05120694869611202,0.058003873917734657,0.058629874918559935,0.052825079729169671,0.04353359838572128,0.036113537375071008,0.03540486348616924,0.042160754203958037,0.051694958874755623,0.056736763443576089,0.053177125381482005,0.04409536651525971,0.037807735454542444,0.04064004496257164,0.050684987137784823,0.058956612964238724,0.057673463593247903,0.047982057591146955,0.039325746263100258,0.040751169761560757,0.052517865779279315,0.065876984409204939,0.070585434059180223,0.06267041022053882,0.046000497247856782,0.02791708121473732,0.013950700851981379,0.0056798361147386624,0.0018482161427574196,0.00046563965469420712,0.000086122401931926899,0.000010603015313607395,6.9172799450146024e-7
1.63378205643688e-39,2.7196231411692742e-37,2.4416659324688652e-35,1.4891622204315398e-33,6.8269285325929921e-32,2.4912911245072965e-30,7.508882674595182e-29,1.9180638801050231e-27,4.2317626420389228e-26,8.1818462133353826e-25,1.4022286663121835e-23,2.14994214606342e-22,2.9713918520785569e-21,3.7252241991230531e-20,4.2589824915837932e-19,4.4604139451405781e-18,4.2956830716243218e-17,3.8169286849631871e-16,3.1380484693371036e-15,2.3929787540374515e-14,1.6961908172999682e-13,1.1195959678950569e-12,6.8925160104608376e-12,3.962772698181074e-11,2.1301248312847924e-10,1.0714847467277773e-9,5.0471712034300558e-9,2.2274896800446428e-8,9.2136835649304847e-8,3.5724377471174158e-7,1.2983486643341735e-6,4.4218979879390515e-6,0.000014106535241056014,0.000042123998173603925,0.00011763272016981772,0.00030681803306417187,0.00074628629144839877,0.0016894501627318634,0.0035508655797325452,0.006907934925436655,0.012392061457832058,0.020402094844601248,0.030647443447529228,0.041701054551229822,0.050948214613604567,0.055355914488723415,0.053112612373606588,0.045383822894990019,0.036708614398943376,0.032855161019973734,0.036766354046753838,0.045558933252846578,0.05194739493944054,0.05024354529806595,0.042121470400703443,0.035885414650910766,0.038454957084575217,0.04760119352698322,0.05354147267798741,0.049613801813305577,0.040479291691973088,0.037430202664670665,0.045106677356204848,0.055327887623703491,0.056312747467544588,0.046832716859887638,0.038205468695496581,0.041575371820601978,0.055472268085138396,0.067439772118338525,0.066492711351920309,0.052198973406020255,0.032620381687669904,0.016163794208897579,0.0062652966536236785,0.0018482161427574196,0.0003946923815469195,0.000055460805587098998,4.089610548529155e-6
6.93973722369467e-38,1.1133948855050021e-35,9.627367835487246e-34,5.650940165461351e-32,2.4912911245072965e-30,8.7355989802577457e-29,2.5278186362662619e-27,6.1937393944345092e-26,1.3095730686749792e-24,2.4241459952948585e-23,3.9736125307647338e-22,5.8209121193515925e-21,7.677797232288665e-20,9.1755260689382306e-19,9.9873001101505462e-18,9.9451879433857674e-17,9.0942091020970433e-16,7.6613500436400927e-15,5.9625790958539333e-14,4.2971295676825347e-13,2.8735188823751934e-12,1.7860056723663603e-11,1.0332511247153288e-10,5.5704931789908138e-10,2.8012592948925897e-9,1.314903692110275e-8,5.7640729213721121e-8,2.3603672417056989e-7,9.0296025765469986e-7,3.2264303532564855e-6,0.000010763702212655954,0.000033503840153819603,0.000097208266136422435,0.00026255914139190891,0.00065908411592256552,0.0015343452020695213,0.003303819277596972,0.0065580101444209204,0.01195029805064218,0.019886857985443474,0.03002538775624614,0.040794764296838354,0.049390879323880209,0.052728647473145193,0.049329885082952129,0.041127454505678116,0.033407257284809713,0.031789752622832247,0.037665156734279286,0.046060525599498061,0.049227139456163912,0.044070250401375878,0.03614794518778233,0.034523555618501552,0.041477196660047671,0.048951690325033178,0.047754198009495482,0.039538038595111272,0.03556757424285685,0.041967733748836795,0.05064608721327327,0.049773991267296878,0.040698881642714679,0.03695540751483512,0.045231160230919529,0.055090457532706595,0.053109530744090058,0.041985219926476843,0.037577404308825386,0.048054430473635193,0.063389172490495525,0.067409344805635385,0.054944077890183349,0.034202997382503393,0.016163794208897579,0.0056798361147386624,0.0014187290616050844,0.0002297979934083214,0.000019301379371886476
2.441951740186146e-36,3.7734191634140447e-34,3.1402156439501286e-32,1.7725528587795791e-30,7.508882674595182e-29,2.5278186362662619e-27,7.016405836445914e-26,1.6475264573304057e-24,3.3349980296668481e-23,5.9042643431243563e-22,9.2462571413644785e-21,1.2925662333655916e-19,1.6250292930657052e-18,1.8487199173238494e-17,1.9130459699075001e-16,1.808485057981051e-15,1.5676229261059688e-14,1.2498727536302578e-13,9.1905674509362153e-13,6.2466635545882487e-12,3.9319089900956094e-11,2.2955578115151472e-10,1.2446697021488932e-9,6.2738390922982926e-9,2.9420140610603857e-8,1.2840933566221286e-7,5.2178012152267833e-7,1.9738049761861101e-6,6.9489079590016478e-6,0.000022754596778153796,0.000069241935731309482,0.00019555515290796031,0.00051173321992253217,0.0012381016155978526,0.0027619636073782537,0.0056614488169800928,0.010616814023658217,0.018114788678245363,0.02792778199548223,0.038568579868639946,0.047211250381046077,0.050643114805553196,0.047284998476750311,0.039166230834823501,0.03182641809739728,0.03091407348207327,0.037248468144018262,0.045019198472352783,0.046510403010385904,0.040201533396774482,0.033410478368620493,0.034530583862710251,0.042445576539933743,0.046977034199899284,0.042056809515664433,0.034827861437885769,0.036281590321713295,0.044863095514559149,0.047844566844954253,0.040730826974270252,0.03523328524686828,0.04117383569373825,0.049887762350295594,0.047494661113484811,0.038164037114105524,0.038341989659841192,0.049621690280504804,0.055007536968603268,0.046027484365028656,0.037114553105454933,0.04417696591490379,0.060960613350500702,0.06748537524395388,0.054944077890183349,0.032620381687669904,0.013950700851981379,0.0041398529374479388,0.00078191830017332055,0.000075464011621910833
7.3048942184536205e-35,1.0864067548768889e-32,8.694722901208289e-31,4.7160414356462183e-29,1.9180638801050231e-27,6.1937393944345092e-26,1.6475264573304057e-24,3.7036697103183887e-23,7.1701389275135943e-22,1.2127091995428057e-20,1.8122467583092551e-19,2.4145652053471564e-18,2.889526237244791e-17,3.1248414027212378e-16,3.0693770678293981e-15,2.7500797527452294e-14,2.2556517478466952e-13,1.6988042144762643e-12,1.1777718270964613e-11,7.5325778239534424e-11,4.4518970445440612e-10,2.4348450648413075e-9,1.2336445422522317e-8,5.7947943396713764e-8,2.5247866463579569e-7,1.020545391927675e-6,3.8266002676327123e-6,0.000013303998424519761,0.000042855514635716392,0.00012775838483029729,0.00035192135160993772,0.0008938643589867762,0.0020878603150176232,0.004469386836068797,0.0087301758595527986,0.015474987619442478,0.024718805959832196,0.035267095524720227,0.044454583313115802,0.048904508771981727,0.046541320330908761,0.038864397068565099,0.031276664233077204,0.029801667597260741,0.035733145615883431,0.043329871797626113,0.044655506820040281,0.03830310348831639,0.032039683546699014,0.034010721636941726,0.041787692377509489,0.044658245348412168,0.038564299227175612,0.032933398994260141,0.036978374503031214,0.044651810179050748,0.043539548295575293,0.035728115467972912,0.03526489926992326,0.04381085062875981,0.046658453207773937,0.038882873786160122,0.03538829614461741,0.043978324517103947,0.049794752034189442,0.04232854237610232,0.036169716701213253,0.044778073524482512,0.054521631855247947,0.048415754100317344,0.037476767649951553,0.043024616277265776,0.060960613350500702,0.067409344805635385,0.052198973406020255,0.02791708121473732,0.010031159319416613,0.0022395001099317442,0.00025082697086852515
1.8934896037596076e-33,2.7083120419228027e-31,2.0828616294606054e-29,1.0846896271691164e-27,4.2317626420389228e-26,1.3095730686749792e-24,3.3349980296668481e-23,7.1701389275135943e-22,1.3261019941069442e-20,2.1402084713105118e-19,3.0481380985866127e-18,3.865549885116128e-17,4.3970110439474038e-16,4.5131952651091343e-15,4.201048326705366e-14,3.5611085383479993e-13,2.7585184737634261e-12,1.9583355673332945e-11,1.277199888241068e-10,7.6672484598595596e-10,4.2433093085467713e-9,2.167556728153137e-8,1.0228270071642393e-7,4.4608603620601973e-7,1.7984248845043478e-6,6.7010891506104469e-6,0.000023064341617404789,0.000073260390339769185,0.00021444979161752752,0.00057740714968400756,0.0014264144825139661,0.0032225652576392553,0.0066303471367330795,0.012357507583174377,0.02072157957007827,0.030991018838632396,0.040891614069483497,0.046995169259502953,0.046508133340458738,0.039833571785444082,0.031719877085965982,0.028691311973872257,0.03342610372697638,0.041163359059115286,0.043533420221786221,0.037857797081804453,0.031345679951475854,0.032749916500733996,0.040241674660559527,0.042977092342667915,0.036902265772988013,0.031875076018025443,0.036505778260847243,0.043270246407436135,0.040547204432606497,0.033463601092833546,0.035577872852943648,0.043571589883991287,0.042505758338516614,0.034753869460859339,0.036454888069737065,0.045270622247919557,0.043900773263718831,0.035542508054801005,0.038670889880718237,0.04851432361504336,0.045466710562604913,0.036342480759035667,0.042002148302534459,0.053776345967144952,0.049153318127818142,0.037476767649951553,0.04417696591490379,0.063389172490495525,0.066492711351920309,0.046000497247856782,0.020490221363994343,0.0054951618291293197,0.00072240495736904945
4.3156349426801867e-32,5.932006707110989e-30,4.380334734773577e-28,2.1882713061371956e-26,8.1818462133353826e-25,2.4241459952948585e-23,5.9042643431243563e-22,1.2127091995428057e-20,2.1402084713105118e-19,3.2919065624769114e-18,4.4624044244741209e-17,5.3787872761875333e-16,5.8066713600156394e-15,5.6476288273393544e-14,4.9730307481439472e-13,3.9805893904304027e-12,2.9060032468555232e-11,1.9402586366326883e-10,1.1874206558276859e-9,6.6726154884195984e-9,3.447582186247211e-8,1.6393324890299682e-7,7.177812851007046e-7,2.8944163864799831e-6,0.000010746630391443648,0.000036714829563060289,0.00011528781103344655,0.00033218951909511331,0.00087634099058299004,0.0021103429510408818,0.0046211027756186535,0.0091555294926625731,0.016307118364174772,0.025896603742929277,0.036284090482201852,0.044280077515668794,0.046436600653983181,0.041661050468979486,0.033343990431044213,0.028152841816345078,0.030709182575750708,0.038334264487515007,0.042593025129193786,0.038481603828210078,0.031382764612778747,0.031055283803233998,0.038035660422867249,0.041841559685793401,0.036567794602663884,0.031093310248726455,0.035045056855083982,0.041684592249972643,0.039070099102891935,0.03234593338371083,0.034929174976251456,0.042227701929510715,0.039812915249081721,0.032982406324035002,0.036789504988115574,0.043932198547715211,0.03937426646857852,0.033634596123266785,0.040658861626716266,0.04586750942656505,0.037992470618478021,0.035918945476673726,0.046436605197786654,0.04697789577703145,0.036859025476455539,0.041144542819651739,0.053776345967144952,0.048415754100317344,0.037114553105454933,0.048054430473635193,0.067439772118338525,0.06267041022053882,0.035625348093070744,0.011701800757929996,0.001829447639132094
