4.4408920985006262e-16,2.8553244045920872e-14,9.6723455687539321e-13,2.171436194685501e-11,3.5696852433180502e-10,4.5434675560531396e-9,4.6377278482590849e-8,3.8881122192253766e-7,2.7226993998810653e-6,0.000016119813383285518,0.0000814010674349836,0.00035278333002909818,0.0013176351116119187,0.0042513403276093237,0.011858716004507268,0.028575449732356953,0.059341378160103044,0.10576209560773628,0.16077267686357702,0.20663022458973534,0.22182108528659907,0.19558138025797136,0.1382969202542363,0.075713298513962039,0.030352845285191415,0.0080642794809183048,0.0011288151872475005
2.8553244045920872e-14,1.6546763959013333e-12,5.0234992398132051e-11,1.0043909726048995e-9,1.460159963602238e-8,1.6304689597494423e-7,1.4469414312416947e-6,0.000010437448517185899,0.00006213599296529371,0.00030837551304030518,0.0012837569825430848,0.0044955563219731176,0.013238611605073984,0.032663865995210978,0.067012786298129919,0.11288638214191406,0.15320766024207974,0.16339539805829751,0.13502704595057605,0.09641172788102766,0.094299673123373527,0.13992654222060441,0.18498040415232741,0.17349539238920871,0.10857804259566542,0.041891585837851686,0.0080642794809183048
9.6723455687539321e-13,5.0234992398132051e-11,1.3580256030820692e-9,2.4001963458307727e-8,3.0590731800064329e-7,2.9663645890120533e-6,0.000022610561462016752,0.00013829597182294245,0.00068749473028472194,0.0027970390665468051,0.0093311063332680254,0.025448937209441184,0.056258425123481292,0.099252138501655707,0.13638060341229046,0.14144595655755785,0.11042633255713781,0.08205475819689935,0.098632973713828742,0.13815076406766402,0.13575986328629258,0.095993898297927316,0.10069301366226394,0.1607485977383865,0.17760304332493329,0.10857804259566542,0.030352845285191415
2.171436194685501e-11,1.0043909726048995e-9,2.4001963458307727e-8,3.7181509568995352e-7,4.1128197925168492e-6,0.00003421802127342042,0.00022075742697529935,0.0011242930305543078,0.0045612905658469997,0.014768196646923729,0.037956069933356408,0.076392614032090609,0.11755585654314616,0.13359794312603724,0.10988121159880536,0.078614576897587334,0.088652116105453243,0.12349078138840022,0.11724841677450857,0.084564897882499452,0.10351117437028952,0.13897301244457984,0.10889436610104675,0.093419444204206314,0.1607485977383865,0.17349539238920871,0.075713298513962039
3.5696852433180502e-10,1.460159963602238e-8,3.0590731800064329e-7,4.1128197925168492e-6,0.000039018903856735676,0.00027451449800950332,0.0014720460998745722,0.0060992965504216377,0.019588781442603935,0.048432995075618198,0.090528890252584108,0.12391722605538742,0.11949265506498792,0.085267336865435574,0.075278877276033826,0.10658270265991709,0.11538410194673387,0.083727470411944095,0.090459655669322237,0.12285062066737886,0.097558147815968039,0.090148470067949294,0.13563971294614543,0.10889436610104675,0.10069301366226394,0.18498040415232741,0.1382969202542363
4.5434675560531396e-9,1.6304689597494423e-7,2.9663645890120533e-6,0.00003421802127342042,0.00027451449800950332,0.0016043178248677363,0.006987877636698768,0.022845035377490547,0.055682386426167792,0.099016800218803492,0.12364059584861336,0.10491364561394673,0.07303789795184629,0.083757956700655213,0.11241305106934888,0.09407716151861395,0.076419512567550457,0.10792318233345946,0.10226053127071746,0.079485566117693025,0.11598884755184892,0.10283791557884004,0.090148470067949294,0.13897301244457984,0.095993898297927316,0.13992654222060441,0.19558138025797136
4.6377278482590849e-8,1.4469414312416947e-6,0.000022610561462016752,0.00022075742697529935,0.0014720460998745722,0.006987877636698768,0.023988413675502227,0.059327096449801884,0.10328042019249435,0.12126537567870589,0.094276218552119678,0.069233828889491371,0.092371850707505051,0.10802393006592401,0.078607946395087825,0.084657247800971675,0.10850563536452438,0.080123038471643352,0.092665017201075878,0.10900106394813066,0.078719936123178764,0.11598884755184892,0.097558147815968039,0.10351117437028952,0.13575986328629258,0.094299673123373527,0.22182108528659907
3.8881122192253766e-7,0.000010437448517185899,0.00013829597182294245,0.0011242930305543078,0.0060992965504216377,0.022845035377490547,0.059327096449801884,0.10454877730825489,0.1194986738572245,0.088244996291384358,0.069086479669833261,0.097646482953198156,0.10059845768097021,0.072056049002293985,0.093623455351317295,0.098190658469257392,0.073685604629982366,0.10363057552792723,0.087267020735697394,0.087763642821911307,0.10900106394813066,0.079485566117693025,0.12285062066737886,0.084564897882499452,0.13815076406766402,0.09641172788102766,0.20663022458973534
2.7226993998810653e-6,0.00006213599296529371,0.00068749473028472194,0.0045612905658469997,0.019588781442603935,0.055682386426167792,0.10328042019249435,0.1194986738572245,0.086331015179627042,0.069635118522811383,0.10003834418509701,0.094533377830222739,0.07082489205395475,0.098425444252728607,0.08726346376964648,0.077146456540204419,0.10307946868152889,0.074643627691545886,0.10018109415391295,0.087267020735697394,0.092665017201075878,0.10226053127071746,0.090459655669322237,0.11724841677450857,0.098632973713828742,0.13502704595057605,0.16077267686357702
0.000016119813383285518,0.00030837551304030518,0.0027970390665468051,0.014768196646923729,0.048432995075618198,0.099016800218803492,0.12126537567870589,0.088244996291384358,0.069635118522811383,0.1006771047033822,0.091361689412566582,0.071345996248243581,0.099946950319214234,0.079892716235942767,0.082588860123885462,0.096649026575669049,0.072874164822194207,0.10270536263304918,0.074643627691545886,0.10363057552792723,0.080123038471643352,0.10792318233345946,0.083727470411944095,0.12349078138840022,0.08205475819689935,0.16339539805829751,0.10576209560773628
