4.2351647362715017e-22,3.760482878395164e-20,1.7783943376574178e-18,5.6390205615428104e-17,1.3257695920439403e-15,2.4459052612830293e-14,3.6716790056762006e-13,4.5985070464467462e-12,4.8932078254900013e-11,4.4846990502916395e-10,3.5777347466531388e-9,2.5049193161740466e-8,1.5492070386353332e-7,8.5070859144889214e-7,4.1643948789862364e-6,0.000018229060206720365,0.000071517520301719962,0.00025187330795758077,0.00079703132442738843,0.0022668597716182269,0.0057929191444393169,0.013288984890699146,0.027322594801028697,0.050233491616465632,0.082331213781940014,0.11980951436761664,0.15400974945118335,0.17374642990818226,0.17061560716769667,0.14430602373695187,0.10369905996801483,0.062171630029854464,0.030329355800287536,0.011610243273210526,0.003295400611418993,0.00062714256241481293,0.000063567550651338251
3.760482878395164e-20,3.0984465210562306e-18,1.3558157015693845e-16,3.9654571811516437e-15,8.5705094552164862e-14,1.4482109841276578e-12,1.9832185359989736e-11,2.2559601277812958e-10,2.1698141517260548e-9,1.7879824797012947e-8,1.2748858645099357e-7,7.9254459068698461e-7,4.3200303112407112e-6,0.00002073312506745788,0.000087860497239904389,0.00032930273328433466,0.0010921915939299475,0.0032035461524539671,0.0082941914081308377,0.018892223177694883,0.037666111872079693,0.065253677031188321,0.097237932531437729,0.1229550580675639,0.1298133166433968,0.11334367400452433,0.085568785347952429,0.070444174231455068,0.084546984941126318,0.11918252398220892,0.14481821724557334,0.13723820133817559,0.098829898329240993,0.052826200703598284,0.020041428329427001,0.0049253079986148008,0.00062714256241481293
1.7783943376574178e-18,1.3558157015693845e-16,5.4720305367526693e-15,1.4710655478785333e-13,2.911390297168478e-12,4.4863152167562156e-11,5.5772930504351184e-10,5.7306439341994297e-9,4.9510417606783379e-8,3.6419856335267755e-7,2.3020163261157551e-6,0.000012585732755962519,0.000059789077921965196,0.00024747734349542773,0.00089350374438782182,0.0028123036648235345,0.0076986444238381688,0.018248756505526816,0.037195270489433654,0.064522597297992684,0.093884384736164394,0.11240420322633451,0.10860287832874137,0.08576425177571979,0.066059236680787386,0.072072053281248901,0.09880707583295703,0.11365411622955317,0.09658878843922799,0.072071996052173372,0.079963888494104625,0.11770681910706569,0.13869793194442901,0.11276807243035211,0.060667928600146096,0.020041428329427001,0.003295400611418993
5.6390205615428104e-17,3.9654571811516437e-15,1.4710655478785333e-13,3.6210752541431483e-12,6.5342355378528582e-11,9.1379631958963643e-10,1.0256576229633109e-8,9.4600561253407192e-8,7.2891747749125334e-7,4.7469686499846695e-6,0.000026340897936243861,0.00012520670005153724,0.00051129527064979051,0.0017949595246517879,0.0054084597672494337,0.013928879169107059,0.030438913160176811,0.05581391742573317,0.084481274580059599,0.10324662759810922,0.09961468999543342,0.077360747355749892,0.060801673418299081,0.071006624309502388,0.094971708269834911,0.097554886605644424,0.075017256553422992,0.067462958403110646,0.092546950412746221,0.10785072111472917,0.085064463208899247,0.069948592528306294,0.10254176708651774,0.13644671230487119,0.11276807243035211,0.052826200703598284,0.011610243273210526
1.3257695920439403e-15,8.5705094552164862e-14,2.911390297168478e-12,6.5342355378528582e-11,1.0699754609926616e-9,1.3506628627926167e-8,1.3602995416081805e-7,1.1182511688895242e-6,7.6209020450131901e-6,0.000043510069358695815,0.00020949729339189657,0.00085363020552769614,0.0029449271894691554,0.0085798741157160386,0.020983262232427959,0.042635859113613788,0.070843728589202917,0.094105841519378426,0.09729998934410689,0.078327677160160447,0.058969538317674382,0.064680008896261119,0.087172381207712347,0.090227887446779052,0.069094140392501569,0.065059776681394811,0.088729112438601945,0.092705572919756357,0.069319507779412516,0.07467650454216148,0.10373877594513476,0.092471611419065211,0.069025447419768896,0.10254176708651774,0.13869793194442901,0.098829898329240993,0.030329355800287536
2.4459052612830293e-14,1.4482109841276578e-12,4.4863152167562156e-11,9.1379631958963643e-10,1.3506628627926167e-8,1.5296616284140454e-7,1.3726377674427839e-6,9.9744889673017435e-6,0.000059538084732426719,0.00029452698942011081,0.0012130166829630727,0.0041621776541763202,0.011859669898394713,0.02784518265458916,0.053153828886716861,0.080811364686703778,0.095133308096319185,0.084818591739902204,0.062137538961692045,0.05711793363527414,0.076812508716937225,0.087684597709927857,0.07019307456393565,0.060292941455978943,0.080395278029280503,0.086759136859218285,0.065550978656681913,0.071209378468992536,0.093796315920570652,0.077112839838782182,0.068738122512727966,0.10086131530360876,0.092471611419065211,0.069948592528306294,0.11770681910706569,0.13723820133817559,0.062171630029854464
3.6716790056762006e-13,1.9832185359989736e-11,5.5772930504351184e-10,1.0256576229633109e-8,1.3602995416081805e-7,1.3726377674427839e-6,0.000010885830559683885,0.000069251080708701826,0.00035784363714527731,0.0015119269599905856,0.005231148116385571,0.014769310326475702,0.033714152712317163,0.061215380725500205,0.08621438063605775,0.091246458644522622,0.072498163168779887,0.05450807436756696,0.06352952145780441,0.083087259887457988,0.076354209375294776,0.058081366036952118,0.069161752207407305,0.084312957770748971,0.067267023648182351,0.063481610396861505,0.08570499460485098,0.074775538353983664,0.064220146569803038,0.090478513700719543,0.079956619715396642,0.068738122512727966,0.10373877594513476,0.085064463208899247,0.079963888494104625,0.14481821724557334,0.10369905996801483
4.5985070464467462e-12,2.2559601277812958e-10,5.7306439341994297e-9,9.4600561253407192e-8,1.1182511688895242e-6,9.9744889673017435e-6,0.000069251080708701826,0.00038126299680363484,0.001681396559527074,0.0059592693091838425,0.01692139603788007,0.038104235711064172,0.066774194742003858,0.088444939128575116,0.085722657958974569,0.063286485012127778,0.053267074792780817,0.070687991029834987,0.081705227587942713,0.064203917271851142,0.057951442482546999,0.077702061233559539,0.074042713513144202,0.057878030493796662,0.075265742764188269,0.078070137820094814,0.059838211741985148,0.079328830666995061,0.079383901649077172,0.06297866381713433,0.090478513700719543,0.077112839838782182,0.07467650454216148,0.10785072111472917,0.072071996052173372,0.11918252398220892,0.14430602373695187
4.8932078254900013e-11,2.1698141517260548e-9,4.9510417606783379e-8,7.2891747749125334e-7,7.6209020450131901e-6,0.000059538084732426719,0.00035784363714527731,0.001681396559527074,0.0062170610159120932,0.018059519345872455,0.040787803967213277,0.07015278340623287,0.08894989827996302,0.080628898389751821,0.057500062727294903,0.055127186263128989,0.075387755980441895,0.076248250603580217,0.056734882292605984,0.063513040482981671,0.078584774853395409,0.062153742858737275,0.061462266950235328,0.07924146944895219,0.063003912502008398,0.065444707881676243,0.081231448588132744,0.060981475832267303,0.076709099337292162,0.079383901649077172,0.064220146569803038,0.093796315920570652,0.069319507779412516,0.092546950412746221,0.09658878843922799,0.084546984941126318,0.17061560716769667
4.4846990502916395e-10,1.7879824797012947e-8,3.6419856335267755e-7,4.7469686499846695e-6,0.000043510069358695815,0.00029452698942011081,0.0015119269599905856,0.0059592693091838425,0.018059519345872455,0.041687345651455202,0.071726433862632687,0.088825442350484538,0.076964256082350261,0.054339856588169677,0.057707725791963963,0.077473829130926871,0.070212902851112808,0.054020958349098884,0.069054271740348481,0.073936366108115972,0.055797035387418081,0.068638515782707529,0.073310769613623464,0.056477021613966946,0.074557726920897363,0.068754767709118474,0.061510194414526116,0.081419582939397783,0.060981475832267303,0.079328830666995061,0.074775538353983664,0.071209378468992536,0.092705572919756357,0.067462958403110646,0.11365411622955317,0.070444174231455068,0.17374642990818226
