8.9683101716788293e-44,1.5871628761239083e-41,1.5171899057030528e-39,9.8675680074481462e-38,4.8318348077569394e-36,1.8865430844834855e-34,6.0945966266734426e-33,1.6717424110997167e-31,3.9683821462393496e-30,8.2722095764111286e-29,1.5318113083067285e-27,2.5434143466238316e-26,3.8158844679525609e-25,5.2063243892613669e-24,6.495146460938028e-23,7.4437307288806448e-22,7.8683069886905672e-21,7.6979892990335677e-20,6.9920460081173049e-19,5.9118928886355894e-18,4.6641306701631586e-17,3.4406810063326507e-16,2.3776710385066822e-15,1.5417212719703952e-14,9.39375211704877e-14,5.3853228450692353e-13,2.9081655232481236e-12,1.4808038658001993e-11,7.1158912747051299e-11,3.2295863087636251e-10,1.3852764757256472e-9,5.6187628251428456e-9,2.1560620836185367e-8,7.829979963082729e-8,2.6919299270466232e-7,8.7631242557599212e-7,2.7014630875633085e-6,7.8868118301839291e-6,0.000021804632409077648,0.000057080553930873094,0.0001414592333062122,0.00033178232606185989,0.00073619271553611369,0.0015447011197640847,0.0030631578636856609,0.0057369375780140357,0.01014014618198756,0.016899713721482714,0.026530730562354966,0.039188486180294682,0.054393486874088952,0.070840570757038563,0.086427282952553998,0.098593711892742382,0.10494685955682054,0.10398842067227807,0.095660244097659545,0.081448549172129585,0.063962312401526315,0.046143330892861095,0.030437953120085989,0.018259120413078368,0.0098971583018132193,0.0048102681130233654,0.0020768434031824005,0.00078741219049244049,0.00025835701022491267,0.000071975471838618606,0.000016590993001721185,3.0493897751529653e-6,4.2197358495341931e-7,3.9729154906904674e-8,2.0204167479052271e-9
1.5871628761239083e-41,2.7062772774058035e-39,2.4907207263295596e-37,1.5585191364868066e-35,7.3367072847163844e-34,2.7516927581364338e-32,8.5322836060477088e-31,2.2444240825151146e-29,5.1047752275425146e-28,1.0186095469049581e-26,1.8038154783091468e-25,2.8612971208157469e-24,4.0967356536075635e-23,5.3282765410796684e-22,6.3292123243662513e-21,6.8980069219807548e-20,6.925104922001693e-19,6.4260621768794817e-18,5.5280657152230798e-17,4.4201923890893858e-16,3.2925938291023052e-15,2.2894508805929103e-14,1.4886090382907912e-13,9.0646488583168312e-13,5.176329477425194e-12,2.7752090661071956e-11,1.3983110231188796e-10,6.6269217789701746e-10,2.9561326996088656e-9,1.2418965508931101e-8,4.9156983678800425e-8,1.8338212808137202e-7,6.4488107016180084e-7,2.1378473885449105e-6,6.6805959424759018e-6,0.000019674472346516371,0.000054586553076452977,0.00014260691365260189,0.0003505670100305797,0.00081020876543420742,0.0017585029615106043,0.0035795144954991166,0.00682220063116599,0.012149903258445002,0.020170128816576106,0.031120063953616666,0.044462621039760656,0.058568626491572628,0.070758779133671809,0.077945361240285207,0.077862503043994334,0.070450461555489388,0.058603186287235901,0.047539767268247936,0.042696381171059319,0.047007168571359718,0.05909805624607378,0.073636384821981388,0.083849651983557637,0.084825538908925068,0.075675838830722103,0.059428047169565648,0.04101106676343882,0.024788671100547865,0.013049613887084933,0.0059323940964337906,0.0023007296352670705,0.00074832708934803878,0.00019924551631347653,0.000041904979607539416,6.5808724113258309e-6,6.9801657127629474e-7,3.9729154906904674e-8
1.5171899057030528e-39,2.4907207263295596e-37,2.2054220862198182e-35,1.3266599417208821e-33,5.999053433933e-32,2.1595058035334593e-30,6.4211984023484891e-29,1.618300638281768e-27,3.5230923723575371e-26,6.7223209850733615e-25,1.1371524994923299e-23,1.7212115081035143e-22,2.3488781907536049e-21,2.9083216248866307e-20,3.2846844378473976e-19,3.3992439066085227e-18,3.2358994945886251e-17,2.8430534425588009e-16,2.3121152723641383e-15,1.7448511657190162e-14,1.2245523274818806e-13,8.0072919395486678e-13,4.8864190692321836e-12,2.786758912083432e-11,1.4870556895558567e-10,7.4319947182252455e-10,3.4816579904004727e-9,1.5298418311733564e-8,6.3079934667873949e-8,2.441481120512155e-7,8.871448237241932e-7,3.0262385687421882e-6,9.6892813204505753e-6,0.000029106567194985643,0.000081986951696360853,0.00021637082216364032,0.00053442722405395379,0.0012337383011808194,0.0026574275343294603,0.0053294722327661963,0.0099255403190723294,0.017110608937841062,0.027194324521785123,0.039649650373439964,0.052711012231672016,0.063429981016707169,0.068539899674261996,0.066095482342249859,0.057163943739614846,0.046294454304490642,0.039753609916758144,0.041891548116903547,0.051803546239726884,0.063096310020446904,0.067846959984395016,0.06247702110506298,0.051004523871481449,0.042541199912345237,0.044472421370658329,0.0566488399534382,0.07132858140283784,0.078786097772483677,0.073861727163433341,0.058477178754493129,0.03907372969994405,0.021969414797330667,0.010316606172256683,0.0039924330448183425,0.001246405498154175,0.00030359600355735088,0.000054637157320352064,6.5808724113258309e-6,4.2197358495341931e-7
9.8675680074481462e-38,1.5585191364868066e-35,1.3266599417208821e-33,7.6658130571957477e-32,3.3269564793403321e-30,1.148428036678456e-28,3.2715447373011206e-27,7.8916464526911192e-26,1.6427407038002731e-24,2.9939530817572528e-23,4.8322244660292588e-22,6.970487699753898e-21,9.0544475598208321e-20,1.0657625609622133e-18,1.1427256321490466e-17,1.1210933017936665e-16,1.0102075044076951e-15,8.3880823021356141e-15,6.4359468845847818e-14,4.5740718388705469e-13,3.0173678243293875e-12,1.8507619195758516e-11,1.0570951070227955e-10,5.6293126516921582e-10,2.797766217850779e-9,1.2987490284046126e-8,5.6344253405487983e-8,2.2853307875836787e-7,8.6676163865124752e-7,3.0738827779353268e-6,0.000010190686275571571,0.000031567395063633676,0.000091300608265243998,0.00024630053280016453,0.00061891353660375863,0.0014461692510280036,0.0031353646468123259,0.0062900419017916668,0.011636906983657629,0.019769393736027999,0.030676888434525212,0.043192817110847923,0.054734810291900672,0.06184373249049326,0.061769777015350916,0.054569045900864624,0.044243063525411971,0.037324348926050804,0.038804689611594681,0.047906015004009493,0.057621163921270622,0.059812852901470546,0.052529747458881931,0.042696748366496294,0.040310808754237125,0.048590451942602958,0.059975698294017831,0.063163657107613949,0.05480812675475236,0.043589273853789983,0.041815635314554964,0.053073614950521525,0.068617152124733782,0.075539471615953201,0.067703897583663471,0.049159501709105105,0.028879167093962665,0.013629387220145208,0.0050840624903666088,0.0014552899546165995,0.00030359600355735088,0.000041904979607539416,3.0493897751529653e-6
4.8318348077569394e-36,7.3367072847163844e-34,5.999053433933e-32,3.3269564793403321e-30,1.3845774331279231e-28,4.5788161548893516e-27,1.2484208195132996e-25,2.8793464338812902e-24,5.7246829842267205e-23,9.9540167783213192e-22,1.5309510587774567e-20,2.1018469643804082e-19,2.5951188366265207e-18,2.899445822141953e-17,2.9466125897967678e-16,2.7357655385415988e-15,2.3291201944899937e-14,1.8240254767037656e-13,1.3175291050147717e-12,8.7976680568911385e-12,5.4410846684106069e-11,3.121819161336037e-10,1.6638028237375808e-9,8.2455228423927767e-9,3.8027366700529192e-8,1.6329326148810763e-7,6.5307098673796161e-7,2.4327155460763789e-6,8.4385578746246893e-6,0.000027244544004622601,0.000081805818797392104,0.00022818983691068618,0.00059042406380220534,0.0014142986270891833,0.0031285851534475403,0.0063711785091700443,0.011896968266931835,0.020268861352466768,0.031308724780546156,0.04350276452399353,0.053851195572947107,0.058754295377677228,0.056058795227707783,0.04728098351561239,0.038007093840608064,0.034934033929604665,0.040661644842932964,0.050509359230550471,0.0555733496780759,0.050957564392016655,0.041541049229528994,0.037877210979440029,0.04470777135960614,0.054642189573629558,0.056003644996190564,0.047176556668794903,0.039618745633073261,0.043991729190999766,0.056013066593921266,0.061021401278592092,0.05263715532171581,0.041601086999366294,0.042973378968752713,0.057842557526812676,0.071933839308878443,0.071161836176259437,0.054652474478250911,0.03250548351947107,0.014843108648167592,0.0050840624903666088,0.001246405498154175,0.00019924551631347653,0.000016590993001721185
1.8865430844834855e-34,2.7516927581364338e-32,2.1595058035334593e-30,1.148428036678456e-28,4.5788161548893516e-27,1.4492508720647847e-25,3.7779856446487045e-24,8.3221305266975911e-23,1.5784898496236105e-21,2.6152972503932604e-20,3.8279908693337656e-19,4.994841205358066e-18,5.8530171795384274e-17,6.1971816584667748e-16,5.9590084036174774e-15,5.2260434390955767e-14,4.1951994826794419e-13,3.0919211231063029e-12,2.0975178715366165e-11,1.3125209826065357e-10,7.5890758297218965e-10,4.0603577588833812e-9,2.0123614581642577e-8,9.246073655303673e-8,3.9403549384163762e-7,1.5578691083973516e-6,5.7135534814626127e-6,0.000019430675564283526,0.000061228824995298812,0.00017857801966043412,0.00048132291278890816,0.0011964577572078844,0.0027356904131130748,0.0057343470498829293,0.0109721134478745,0.019060098654006139,0.029853146288514136,0.041792682117752264,0.051738289743378203,0.055976403196596218,0.052523652120111982,0.04349143314900822,0.035126851400967199,0.033979823767443576,0.041144313213805189,0.050035111396047898,0.051767012784462905,0.044553336297616166,0.036818932457757923,0.038236038964365055,0.047492303588086833,0.052810199291469937,0.047118659008878037,0.038602941877077079,0.040159995587314258,0.05048680592207808,0.054837257439397007,0.046803562798035919,0.039085225961545214,0.044928666617921693,0.057176695982833591,0.058066289984980439,0.046229429176773802,0.039860549700757296,0.050945160393490602,0.068317123625114094,0.07200888659191191,0.056341871697272798,0.03250548351947107,0.013629387220145208,0.0039924330448183425,0.00074832708934803878,0.000071975471838618606
6.0945966266734426e-33,8.5322836060477088e-31,6.4211984023484891e-29,3.2715447373011206e-27,1.2484208195132996e-25,3.7779856446487045e-24,9.4061822729559235e-23,1.9766361491168039e-21,3.5723104381083919e-20,5.6323638898991787e-19,7.8346259721129813e-18,9.701251808882072e-17,1.0771788812586909e-15,1.0789614551682323e-14,9.7981790484984722e-14,8.1004559191413032e-13,6.1179138217924038e-12,4.2333092084522535e-11,2.6901373822780722e-10,1.5730031147039603e-9,8.4764626864520234e-9,4.2144275136842991e-8,1.9348988896721708e-7,8.2069652156616075e-7,3.2164158370589528e-6,0.000011644876634356324,0.000038923885399652861,0.00012000075070454007,0.00034072661904774335,0.00088923910154107192,0.0021275592937480418,0.0046507091673777474,0.009247730853422214,0.016634185439105613,0.026872689201577229,0.038637470144365361,0.048885857516380553,0.053739379641086536,0.050861886606612508,0.042121769169489667,0.033862906038049031,0.032862275599218699,0.040062285032948006,0.048346254275125236,0.048858962826503788,0.041113405270943607,0.034805400015818815,0.038408496793158876,0.04735355104776151,0.049166428761425533,0.041319785527215518,0.0361242489988978,0.042419649782084394,0.050719470025474893,0.047629573724014308,0.038630908069397574,0.040030234111328485,0.050726251770581689,0.052773113728872431,0.042795531115263477,0.039416239758926417,0.050832200225191122,0.058949663672451346,0.050076211275002126,0.039668302593094402,0.047889687407222557,0.066934018557264939,0.07200888659191191,0.054652474478250911,0.028879167093962665,0.010316606172256683,0.0023007296352670705,0.00025835701022491267
1.6717424110997167e-31,2.2444240825151146e-29,1.618300638281768e-27,7.8916464526911192e-26,2.8793464338812902e-24,8.3221305266975911e-23,1.9766361491168039e-21,3.9577607799082547e-20,6.8064693748166976e-19,1.0198142986171888e-17,1.3461034005903414e-16,1.5792487745461445e-15,1.6586810154697671e-14,1.5688273128548944e-13,1.3427576680997252e-12,1.0441781740800872e-11,7.4019316917321023e-11,4.7960928133098682e-10,2.8467746274527209e-9,1.5505605242000583e-8,7.7598664548102825e-8,3.571349302140955e-7,1.5122836659482064e-6,5.8924278177774895e-6,0.000021118992246031357,0.000069572207609231375,0.00021039502845023299,0.00058302003017028198,0.0014767479251594572,0.0034078992222731988,0.0071347844079616465,0.013477381905416836,0.022807994289947109,0.034267017397847604,0.045184465404528855,0.051589821424651751,0.05041373423851048,0.042513433336693549,0.033754757101696574,0.03149528339664386,0.037823661814675083,0.046172670865696511,0.047195928964155282,0.039770619193660545,0.03365065167453336,0.03741411793617806,0.045870913576141597,0.046462701769398499,0.038425829859990138,0.035170796423430584,0.042714186385769648,0.048461376630371716,0.042430333468002557,0.036001764816282344,0.042028218213481438,0.050019735266117406,0.045007310359260454,0.037259031024548778,0.043454615554143224,0.05288747896745726,0.047362691087216044,0.038533022723548725,0.046289194917487226,0.058135258063448009,0.051911552276938331,0.039855413195329347,0.047889687407222557,0.068317123625114094,0.071161836176259437,0.049159501709105105,0.021969414797330667,0.0059323940964337906,0.00078741219049244049
3.9683821462393496e-30,5.1047752275425146e-28,3.5230923723575371e-26,1.6427407038002731e-24,5.7246829842267205e-23,1.5784898496236105e-21,3.5723104381083919e-20,6.8064693748166976e-19,1.1123597036236472e-17,1.5814654027475605e-16,1.9776796964538034e-15,2.194552207481435e-14,2.1762326700330994e-13,1.9397182750374432e-12,1.5613289366138386e-11,1.1393243945326218e-10,7.5606344695797792e-10,4.5742137447814796e-9,2.5279660154315172e-8,1.2780640407639848e-7,5.9167694569866071e-7,2.5095241950889666e-6,9.7520539307258073e-6,0.000034706694649344494,0.00011301407346809014,0.00033619629872940578,0.00091168439419709897,0.0022469509626591918,0.0050133192553016163,0.010073866212735316,0.018108649348515554,0.028867402304925057,0.040355511402741983,0.048798986487344537,0.050330820535358965,0.044183249754587103,0.034941479746820941,0.030409652083098699,0.034821091596690606,0.043423853884731815,0.046287667190542334,0.039952104860597184,0.033031191699156297,0.035483056450402376,0.043769507772206532,0.045008360633911444,0.037333206909061943,0.034121328337891585,0.04146048373802871,0.04631227715546889,0.039788770371024843,0.034877240093488914,0.042030120870940529,0.047472489977392459,0.040336125308116361,0.036197766431464839,0.045116434395675603,0.048887046872083314,0.039735754842392931,0.038920895828430911,0.050357562850609018,0.049977283795827263,0.039184992872650183,0.044197247307748945,0.057656350341382484,0.051911552276938331,0.039668302593094402,0.050945160393490602,0.071933839308878443,0.067703897583663471,0.03907372969994405,0.013049613887084933,0.0020768434031824005
8.2722095764111286e-29,1.0186095469049581e-26,6.7223209850733615e-25,2.9939530817572528e-23,9.9540167783213192e-22,2.6152972503932604e-20,5.6323638898991787e-19,1.0198142986171888e-17,1.5814654027475605e-16,2.1301253895560051e-15,2.51942823794297e-14,2.6394331544521256e-13,2.4663208745579273e-12,2.0670875867979473e-11,1.5610419131268125e-10,1.0661278251061179e-9,6.6040438249652074e-9,3.7187632539462643e-8,1.9067769245136488e-7,8.9124920438702142e-7,3.7997061964765702e-6,0.000014776593053118544,0.00005239051708439032,0.00016916288976415142,0.0004965454832683664,0.0013216056517996825,0.0031784258481482714,0.0068748206885022646,0.013291627753182965,0.022785715842813736,0.034273726294635047,0.044636872573058169,0.049567884887659623,0.046435161584857398,0.037603626998035665,0.030447854274228454,0.031653645145972713,0.039776592716731901,0.045261196183473606,0.04123827172338221,0.033343091780355306,0.033147104717648188,0.041000880459496082,0.044273099149453259,0.037571971215562428,0.032964750880423879,0.039197351437072941,0.044717234239321651,0.038934533814592434,0.033846357654564061,0.040561027992738946,0.045385454679531909,0.038198357881586824,0.035463005122333527,0.044342161812238703,0.045282971002881302,0.036572532906242974,0.039851740523286299,0.048905119587429207,0.042806811991769054,0.037238272427898428,0.048114794429801037,0.050943865502200394,0.039568770165103556,0.044197247307748945,0.058135258063448009,0.050076211275002126,0.039860549700757296,0.057842557526812676,0.075539471615953201,0.058477178754493129,0.024788671100547865,0.0048102681130233654
