1.1641532182693481e-10,4.9184612404270116e-9,1.0721794259659413e-7,1.5135806016780183e-6,0.000015248902030450035,0.00011556652177159403,0.00067993378803623465,0.0031663104111432608,0.011803612315123459,0.035410836945370376,0.085490381100868041,0.16522391049280502,0.25274398311447614,0.30014413866534803,0.26812626284545592,0.17094003189442975,0.07057454292199183,0.01503389363642782
4.9184612404270116e-9,1.7706770449876785e-7,3.2440868507969791e-6,0.000037867046257731115,0.00030931450473410649,0.0018554792033831518,0.0083846557464997673,0.028853274548079566,0.075525815983446603,0.1483509554397416,0.21246502167222226,0.21248101693097203,0.14955527092625134,0.12077017006252521,0.19250427674268835,0.26298926848592502,0.20212234777864069,0.07057454292199183
1.0721794259659413e-7,3.2440868507969791e-6,0.000049111433327198029,0.000463967340590871,0.002989078811228196,0.013681341855510242,0.04515197729549209,0.10685065108719054,0.17653478829918577,0.19396475345824117,0.14034977413074217,0.11050865234479431,0.16904573241808417,0.19240612330681884,0.12716413999533423,0.16184636112302542,0.26298926848592502,0.17094003189442975
1.5135806016780183e-6,0.000037867046257731115,0.000463967340590871,0.0034528190270066261,0.01691489351218027,0.056119802377091253,0.1254532777533102,0.18215694834627452,0.16271925782597677,0.1066642667126637,0.13050843876137086,0.17589335707261712,0.12634573630319553,0.13311347054112223,0.19391866754740477,0.12716413999533423,0.19250427674268835,0.26812626284545592
0.000015248902030450035,0.00030931450473410649,0.002989078811228196,0.01691489351218027,0.059909729672861951,0.13357085574057665,0.180060266654095,0.14050075533575244,0.099692147977985703,0.14817291685959567,0.15061106525641876,0.10581308473518323,0.16212163645399643,0.13781334314761417,0.13311347054112223,0.19240612330681884,0.12077017006252521,0.30014413866534803
0.00011556652177159403,0.0018554792033831518,0.013681341855510242,0.056119802377091253,0.13357085574057665,0.17855570711461561,0.1301406246055919,0.10117192039044579,0.1542667355093444,0.12775791620852471,0.11274445675462735,0.15946997739061844,0.10703527920746378,0.16212163645399643,0.12634573630319553,0.16904573241808417,0.14955527092625134,0.25274398311447614
0.00067993378803623465,0.0083846557464997673,0.04515197729549209,0.1254532777533102,0.180060266654095,0.1301406246055919,0.10238678160809226,0.15502034589499991,0.11563063470804498,0.12233205246466296,0.14477497792349051,0.10603349196345924,0.15946997739061844,0.10581308473518323,0.17589335707261712,0.11050865234479431,0.21248101693097203,0.16522391049280502
0.0031663104111432608,0.028853274548079566,0.10685065108719054,0.18215694834627452,0.14050075533575244,0.10117192039044579,0.15502034589499991,0.1121088738221076,0.12726941323612025,0.13350826490730734,0.11284854324938326,0.14477497792349051,0.11274445675462735,0.15061106525641876,0.13050843876137086,0.14034977413074217,0.21246502167222226,0.085490381100868041
0.011803612315123459,0.075525815983446603,0.17653478829918577,0.16271925782597677,0.099692147977985703,0.1542667355093444,0.11563063470804498,0.12726941323612025,0.12965582816866167,0.11732424323451646,0.13350826490730734,0.12233205246466296,0.12775791620852471,0.14817291685959567,0.1066642667126637,0.19396475345824117,0.1483509554397416,0.035410836945370376
0.035410836945370376,0.1483509554397416,0.19396475345824117,0.1066642667126637,0.14817291685959567,0.12775791620852471,0.12233205246466296,0.13350826490730734,0.11732424323451646,0.12965582816866167,0.12726941323612025,0.11563063470804498,0.1542667355093444,0.099692147977985703,0.16271925782597677,0.17653478829918577,0.075525815983446603,0.011803612315123459
