4.76837158203125e-7,0.000013136842073398505,0.00018060171958208782,0.0015460785099503302,0.0090151094171744767,0.037368491084049649,0.11210547325214895,0.24340795426371087,0.37569707791793024,0.39497596072602606,0.25857246253070277,0.084470272064208984
0.000013136842073398505,0.00028181076049804688,0.0029127947813873933,0.017901991176946555,0.070353964312115606,0.17949564903381679,0.28891113282773029,0.27388961920577099,0.16818892651193989,0.21505078650430631,0.36603784561157227,0.25857246253070277
0.00018060171958208782,0.0029127947813873933,0.021549129486083984,0.088426475409992678,0.20903669742292335,0.27260552685220936,0.18795277910005748,0.15925177378991722,0.26802257288523535,0.19834871292114258,0.21505078650430631,0.39497596072602606
0.0015460785099503302,0.017901991176946555,0.088426475409992678,0.21652612686157227,0.2556207464193709,0.1541117802417686,0.18529865824075988,0.23555838732835329,0.14833860397338867,0.26802257288523535,0.16818892651193989,0.37569707791793024
0.0090151094171744767,0.070353964312115606,0.20903669742292335,0.2556207464193709,0.14642658233642578,0.19785554748815039,0.20310259077694641,0.15933437347412109,0.23555838732835329,0.15925177378991722,0.27388961920577099,0.24340795426371087
0.037368491084049649,0.17949564903381679,0.27260552685220936,0.1541117802417686,0.19785554748815039,0.19216392566631367,0.17041824390361835,0.20310259077694641,0.18529865824075988,0.18795277910005748,0.28891113282773029,0.11210547325214895
0.11210547325214895,0.28891113282773029,0.18795277910005748,0.18529865824075988,0.20310259077694641,0.17041824390361835,0.19216392566631367,0.19785554748815039,0.1541117802417686,0.27260552685220936,0.17949564903381679,0.037368491084049649
0.24340795426371087,0.27388961920577099,0.15925177378991722,0.23555838732835329,0.15933437347412109,0.20310259077694641,0.19785554748815039,0.14642658233642578,0.2556207464193709,0.20903669742292335,0.070353964312115606,0.0090151094171744767
0.37569707791793024,0.16818892651193989,0.26802257288523535,0.14833860397338867,0.23555838732835329,0.18529865824075988,0.1541117802417686,0.2556207464193709,0.21652612686157227,0.088426475409992678,0.017901991176946555,0.0015460785099503302
0.39497596072602606,0.21505078650430631,0.19834871292114258,0.26802257288523535,0.15925177378991722,0.18795277910005748,0.27260552685220936,0.20903669742292335,0.088426475409992678,0.021549129486083984,0.0029127947813873933,0.00018060171958208782
0.25857246253070277,0.36603784561157227,0.21505078650430631,0.16818892651193989,0.27388961920577099,0.28891113282773029,0.17949564903381679,0.070353964312115606,0.017901991176946555,0.0029127947813873933,0.00028181076049804688,0.000013136842073398505
0.084470272064208984,0.25857246253070277,0.39497596072602606,0.37569707791793024,0.24340795426371087,0.11210547325214895,0.037368491084049649,0.0090151094171744767,0.0015460785099503302,0.00018060171958208782,0.000013136842073398505,4.76837158203125e-7
