2.350988701644575e-38,3.642363661825607e-36,3.0419733889169515e-34,1.7249816961499487e-32,7.3489079198715112e-31,2.4909338950859563e-29,6.9701653906961043e-28,1.6521749627220652e-26,3.3809680934264999e-25,6.0604811665727965e-24,9.6256228721131376e-23,1.3671609964865835e-21,1.7497524435572708e-20,2.0307104587859345e-19,2.148581997558029e-18,2.0819119027432723e-17,1.8546976744802103e-16,1.5242164025634195e-15,1.1589138715173781e-14,8.1731649693489097e-14,5.3582865494997293e-13,3.2718785056140534e-12,1.8639529005738005e-11,9.9214310018372579e-11,4.9404261909422144e-10,2.3039679153900105e-9,1.0071872832274741e-8,4.1304726930307639e-8,1.5900736730550113e-7,5.748793297039238e-7,1.9527039610550376e-6,6.2330543183111671e-6,0.000018699162954933501,0.000052723006948486016,0.00013969567711805348,0.00034774911229713097,0.00081300094016924526,0.0017842020566189735,0.0036732690387683476,0.0070889715954194076,0.012812552167705168,0.021664006326398105,0.034225004806026816,0.050444612883586181,0.069250295816278774,0.088374107039594659,0.1046075468936719,0.11455974116761299,0.11573474361582702,0.10749687710972341,0.09143962371158298,0.07090968281645563,0.049864458071864363,0.031596777732833525,0.017904556518218032,0.0089895932989675693,0.0039536436035101073,0.0015011603123580386,0.0004828238363040218,0.00012820111884002597,0.000027082952630867918,4.2984258466191435e-6,4.6321204345303613e-7,2.6908506221758261e-8
3.642363661825607e-36,5.4079793103930159e-34,4.3243956255980949e-32,2.3456025430270768e-30,9.5489450040148862e-29,3.0895836863768661e-27,8.2434100304581676e-26,1.8609880846141151e-24,3.622639502128997e-23,6.1692671226600661e-22,9.2963990058268605e-21,1.2509812884897257e-19,1.5146246084674619e-18,1.6603093497192285e-17,1.6564605026699729e-16,1.5108167679786031e-15,1.2645256544465154e-14,9.7440413116174258e-14,6.9319841591629518e-13,4.5637706850190231e-12,2.7863174795573953e-11,1.5803022241399481e-10,8.3386946403472722e-10,4.0986812666352645e-9,1.8785409887370342e-8,8.0348658811093547e-8,3.2090903868991921e-7,1.197319478483601e-6,4.1740597049576665e-6,0.000013596868713234492,0.00004137847944489533,0.00011759719542749106,0.00031191620121427924,0.0007714697984595182,0.0017772021452223596,0.0038075399046688106,0.007572244289172677,0.013946184816073046,0.023717271022259175,0.03710832297374713,0.053175778535998542,0.0694031934795916,0.081956738063188729,0.086934726543159002,0.082393461156403964,0.070161261242259369,0.056041318896292211,0.04757023703630309,0.050050197324270042,0.063139985454536715,0.080464389569320989,0.092911360202269398,0.09365939107576934,0.081645412064339145,0.061365648323241874,0.039630357059985431,0.02185282584971773,0.010183499056409825,0.00394850374949125,0.0012448101809190476,0.00030818788319778169,0.000056681983989430821,7.0091675650972536e-6,4.6321204345303613e-7
3.0419733889169515e-34,4.3243956255980949e-32,3.3075867497462861e-30,1.7143255318947042e-28,6.6616838672393206e-27,2.0550984222140209e-25,5.2219626581412556e-24,1.1213181190811013e-22,2.0735042168496172e-21,3.3497609101603254e-20,4.7815474639773643e-19,6.0857683369646186e-18,6.957914820215925e-17,7.1899998742164992e-16,6.7498896955676124e-15,5.781788930767661e-14,4.5354053969561181e-13,3.2681880245807177e-12,2.1690917092236722e-11,1.3289036201106237e-10,7.5294196262744826e-10,3.9513812110055424e-9,1.9230654120681522e-8,8.6879074999684289e-8,3.6459974263905625e-7,1.4219694290830527e-6,5.1548790399148804e-6,0.000017368763567702609,0.000054373842535366055,0.00015805259113449765,0.00042616816631586252,0.0010644951962109956,0.002458763934752244,0.0052396567455129681,0.010271417477169598,0.01845390852623234,0.030243986474965059,0.044947975757454368,0.060129013379292048,0.07175807071856091,0.075665521335221374,0.070101368077107387,0.057972196671300273,0.046584505113633591,0.043759088862384899,0.052106005974270616,0.065946023275321684,0.074628241633369366,0.070957178747599628,0.057957534454321255,0.047242293484020266,0.049349685734705371,0.064361878471341357,0.081456343583847315,0.087697031991685482,0.07779998567948055,0.056593182307019242,0.033637201343432385,0.016188045075271523,0.0061962409283772482,0.001829200574920971,0.00039518330542944955,0.000056681983989430821,4.2984258466191435e-6
1.7249816961499487e-32,2.3456025430270768e-30,1.7143255318947042e-28,8.4812517431466747e-27,3.1422713028511084e-25,9.2314240804244169e-24,2.2310161744318353e-22,4.5504881165379178e-21,7.9815998996760491e-20,1.2212823403896316e-18,1.648587133994166e-17,1.980993638291635e-16,2.1345645691816028e-15,2.0749646783223765e-14,1.8287950774187916e-13,1.4675472783705957e-12,1.0760089713310406e-11,7.229545228950265e-11,4.4620792598123218e-10,2.5349314024579994e-9,1.3277004002657285e-8,6.4192764350042003e-8,2.8676462820747101e-7,1.1843483545765308e-6,4.5234459575273745e-6,0.000015976266653866759,0.000052158881885977053,0.00015728913650132197,0.00043760094547671103,0.0011213823233080589,0.0026410162226568496,0.0057001401354069148,0.01123293198497316,0.020115836589897116,0.032538027959699211,0.0471741850963474,0.060714324159697158,0.06858928983048626,0.067336881169749828,0.057686051775325587,0.045839604404999325,0.040493971028954429,0.046249133588984016,0.058563850596172047,0.066333029996905973,0.062002680467014719,0.05011323700987009,0.043926732176161329,0.051379474639213249,0.065215688087348132,0.070093060960905965,0.060288622835069101,0.047373513278108959,0.047684093360901903,0.06369398309387291,0.080894344501859648,0.082823778450760124,0.066238140452159404,0.041177561595519615,0.019707148062792628,0.0070902596310862581,0.001829200574920971,0.00030818788319778169,0.000027082952630867918
7.3489079198715112e-31,9.5489450040148862e-29,6.6616838672393206e-27,3.1422713028511084e-25,1.1086587385317757e-23,3.097726010650433e-22,7.110768056231679e-21,1.3756179418969554e-19,2.2851074654442332e-18,3.3061401391985675e-17,4.2128347806822166e-16,4.7700692594209219e-15,4.8339237190632948e-14,4.4102420908088359e-13,3.6402102596831876e-12,2.7292321398242597e-11,1.8648703751859905e-10,1.164489797748091e-9,6.6597788375740434e-9,3.4944325755494344e-8,1.6844417874510556e-7,7.4660716410988096e-7,3.0444507353196857e-6,0.000011422452403345235,0.000039420253467737936,0.00012504775751494928,0.00036417194505582113,0.0009719640155024237,0.0023717311841803069,0.005274379194127827,0.010645493845336937,0.019396079628933945,0.031681092114428035,0.045978262213492572,0.058629341112432647,0.064850008840978841,0.061616218324301805,0.050999204539654449,0.040674916435971825,0.03914570064773621,0.04801863967357817,0.058864974187769578,0.060416286588641582,0.05102457338253417,0.042098224439773371,0.045394758519531129,0.057517795744641364,0.062813702871834369,0.054135045891051906,0.044069905567944625,0.048349728336094939,0.062672006281424785,0.067380477400035199,0.055683750722622045,0.044784478150584804,0.052620381028998196,0.072958351982582074,0.082929475288965042,0.07020868303327955,0.043696508042842343,0.019707148062792628,0.0061962409283772482,0.0012448101809190476,0.00012820111884002597
2.4909338950859563e-29,3.0895836863768661e-27,2.0550984222140209e-25,9.2314240804244169e-24,3.097726010650433e-22,8.2209253417716712e-21,1.7898033223963458e-19,3.2789826475588021e-18,5.1499277215255534e-17,7.0327473465673916e-16,8.44294940421489e-15,8.9890263200385006e-14,8.5476666124770356e-13,7.3011963411133015e-12,5.6284669145582217e-11,3.930964160224671e-10,2.4949883392246224e-9,1.4426903159256474e-8,7.6145636864907675e-8,3.6736216736619597e-7,1.6215186094670642e-6,6.5512407827549133e-6,0.000024226378231303937,0.000081957593117572074,0.00025337436003496013,0.00071462931301144916,0.0018344542626355279,0.0042720161714176705,0.0089865228243212418,0.016979881813552459,0.02860666073184069,0.042564487517556681,0.055261713363618958,0.061728450572407731,0.058680598648659217,0.048233058012841048,0.038465959223909545,0.037959506822025361,0.047311137064832182,0.056725104465177536,0.055518231188289921,0.045318554155356167,0.039725977823447679,0.046964392857372452,0.057227618785067834,0.055511380761996273,0.044684032688222397,0.042685020255865863,0.054075317329162195,0.060942777560784863,0.051981924933677692,0.043141480104474735,0.051706222554481014,0.065396353089832635,0.061674894926373814,0.046903849401631953,0.047870343177655357,0.068524392022423041,0.082507537538429778,0.07020868303327955,0.041177561595519615,0.016188045075271523,0.00394850374949125,0.0004828238363040218
6.9701653906961043e-28,8.2434100304581676e-26,5.2219626581412556e-24,2.2310161744318353e-22,7.110768056231679e-21,1.7898033223963458e-19,3.6900672121895318e-18,6.3915119452973913e-17,9.4742730199538019e-16,1.2188309818900042e-14,1.3756970720316973e-13,1.3741190169051056e-12,1.2230496923980204e-11,9.7543213218175327e-11,7.0021386741916897e-10,4.5405155315559418e-9,2.6671652008276223e-8,1.422340053678147e-7,6.8966724271154306e-7,3.0435685198821804e-6,0.000012229680060634055,0.000044737269205816937,0.00014887389583569112,0.00045003583470883693,0.001233136567165816,0.0030533555891776222,0.0068035454341135098,0.013566680552637012,0.024033082666174144,0.03746016363722693,0.050743069318657287,0.058849256503051747,0.057652003951899936,0.048119691075564727,0.037878405654005445,0.036225687176109784,0.044828571119368567,0.054099403573289308,0.052881885721293978,0.042935936592026919,0.03835018046918531,0.046248260303029225,0.054845511640567642,0.050552096172492968,0.040837734454010735,0.043213270898251324,0.054420846727633497,0.054571021080127969,0.043718839057950323,0.043611828815438232,0.056278214062011349,0.058071332004005603,0.045841573545444214,0.045524168446542073,0.061092956187093158,0.064028845738167037,0.048785563916020052,0.046671173716574033,0.068524392022423041,0.082929475288965042,0.066238140452159404,0.033637201343432385,0.010183499056409825,0.0015011603123580386
1.6521749627220652e-26,1.8609880846141151e-24,1.1213181190811013e-22,4.5504881165379178e-21,1.3756179418969554e-19,3.2789826475588021e-18,6.3915119452973913e-17,1.0448249347040873e-15,1.4589429412802502e-14,1.7644568954412447e-13,1.8681939455220138e-12,1.7463731265655189e-11,1.4510025201216571e-10,1.0772951945306586e-9,7.1775276568939263e-9,4.3054927575725553e-8,2.3311066856171713e-7,1.1411964424252908e-6,5.0569640230428526e-6,0.000020292462294789182,0.000073720160895622112,0.00024222791919646174,0.00071859233929844989,0.0019195329135251334,0.0045995619514517484,0.0098355959557765309,0.018639740729353077,0.031019780537776775,0.044787601372475839,0.055259898319905503,0.057336575217737839,0.049884089813431935,0.038932228138221194,0.034532521016108371,0.041144265561406676,0.051077041772916212,0.051900861129969134,0.042675584256578082,0.037005141997696512,0.043857068983685128,0.052380785782227116,0.04833033411763408,0.039162613875425007,0.042274138624294074,0.0524723087074982,0.050281651642480248,0.040498588487211539,0.044235070255722944,0.054987691397841366,0.050501963561224506,0.041159513507143489,0.049401191997281437,0.059134591458877201,0.049443506190894979,0.043361423452110661,0.05840664783369274,0.064527955889432727,0.048785563916020052,0.047870343177655357,0.072958351982582074,0.082823778450760124,0.056593182307019242,0.02185282584971773,0.0039536436035101073
3.3809680934264999e-25,3.622639502128997e-23,2.0735042168496172e-21,7.9815998996760491e-20,2.2851074654442332e-18,5.1499277215255534e-17,9.4742730199538019e-16,1.4589429412802502e-14,1.9151224501256567e-13,2.1725762445713361e-12,2.1525659571696037e-11,1.8781013963875279e-10,1.4523603492273206e-9,1.000522334025723e-8,6.164264133627809e-8,3.406564763783061e-7,1.6921298379199186e-6,7.5645440453589836e-6,0.00003044913974764273,0.00011032582801427509,0.00035940906102712974,0.0010505107576331925,0.0027461426659619254,0.0063912548571970904,0.01316091133465009,0.023777912034244515,0.037271909113233569,0.049954494250582161,0.056263789675635504,0.052579998281766514,0.041943831668395764,0.034041437567475018,0.036920406884323213,0.047029768017432546,0.051405676780577587,0.044136817085238424,0.036257736832366234,0.040403555336487123,0.049745983838452335,0.048008007010702701,0.03865561589628654,0.040021352510799101,0.04990718270011193,0.04843373702382326,0.039098201732777948,0.042947360578288954,0.052437812794390982,0.046625743561656281,0.039659866931444366,0.049531961635054428,0.054142041357130646,0.04303357453248571,0.045103315979603563,0.058187662761024892,0.051373705034158911,0.042936946977530317,0.05840664783369274,0.064028845738167037,0.046903849401631953,0.052620381028998196,0.080894344501859648,0.07779998567948055,0.039630357059985431,0.0089895932989675693
6.0604811665727965e-24,6.1692671226600661e-22,3.3497609101603254e-20,1.2212823403896316e-18,3.3061401391985675e-17,7.0327473465673916e-16,1.2188309818900042e-14,1.7644568954412447e-13,2.1725762445713361e-12,2.3062674214769268e-11,2.1325857821318306e-10,1.7315671245467579e-9,1.2422225488480412e-8,7.9113596293269312e-8,4.488854341605342e-7,2.2747697680779455e-6,0.000010311587960697299,0.000041837858971942521,0.00015189241465718648,0.00049279242378983511,0.0014253189072799356,0.0036616336902685647,0.0083110304056451726,0.016545273314753483,0.028603074495915725,0.042373845707388335,0.052887670670916584,0.054622323083972804,0.046633799999765455,0.03604106623627967,0.033488746154122826,0.041608652387981458,0.049813746409516789,0.046716488242173557,0.037207612273121205,0.036736242650472887,0.046104283622228234,0.048486010592778219,0.039609014888818989,0.037306337645053733,0.046644943567640845,0.048123561177971945,0.038847455176918855,0.040327443090300193,0.04990888564934682,0.045423730647871338,0.038350561996410035,0.047397627146451127,0.050959129405196396,0.040617905297064423,0.044723138986995611,0.054619332903754304,0.045120296178676998,0.043382869799195433,0.057630798744159525,0.051373705034158911,0.043361423452110661,0.061092956187093158,0.061674894926373814,0.044784478150584804,0.06369398309387291,0.087697031991685482,0.061365648323241874,0.017904556518218032
