4.7477838728798994e-66,1.2705357062469217e-63,1.8452273115376878e-61,1.8321988246497169e-59,1.3765289162523369e-57,8.2882172464300507e-56,4.1507339010233298e-54,1.7744153361389174e-52,6.6006103999302223e-51,2.1682831991573531e-49,6.3639336163639181e-48,1.6847317882955793e-46,4.0545022773992064e-45,8.9291150333928084e-44,1.8095930805724045e-42,3.3912061526152866e-41,5.9013763763302676e-40,9.5714638460216463e-39,1.4515843632324951e-37,2.0644324311949611e-36,2.7604224048538427e-35,3.47835931013392e-34,4.139101426928286e-33,4.6600773689887826e-32,4.972593960558806e-31,5.03682287307159e-30,4.8499394859710845e-29,4.4452033142764512e-28,3.8828028434150782e-27,3.2357719102864422e-26,2.5753220241506788e-25,1.9593579475540396e-24,1.4262658955731411e-23,9.9411949999929638e-23,6.6396984392172156e-22,4.252315883378188e-21,2.6130221248061182e-20,1.5415334230276986e-19,8.7354903553040667e-19,4.7572928567242294e-18,2.4909626355096731e-17,1.2545542292370774e-16,6.0798284519676467e-16,2.8361096112151441e-15,1.2738571030278773e-14,5.5107072579586819e-14,2.296640650770657e-13,9.2230742712875807e-13,3.5697789646012641e-12,1.3318779123487363e-11,4.7908027780571938e-11,1.6615956002391141e-10,5.5572149397089542e-10,1.792400158586029e-9,5.575442416414224e-9,1.6726327249242672e-8,4.8394804281822783e-8,1.3504032303492759e-7,3.6339095777229424e-7,9.4297371080499746e-7,2.3593817653884159e-6,5.6913807081799812e-6,0.000013234103497279827,0.000029658854799294872,0.000064048827018426051,0.00013324995227821958,0.00026700037430160075,0.00051513693947196547,0.00095667255752500616,0.0017095570567685237,0.0029384532359302152,0.0048561119963696932,0.0077125298975825697,0.011766018085372921,0.017232744645448716,0.024216969711907603,0.032632665229754253,0.042136354582118353,0.052097004730262352,0.061627283293209365,0.069688624290733759,0.075261321393080978,0.0775462210950653,0.076146130509267022,0.071172251872202328,0.063238205286129764,0.053337440877360278,0.04263709680057992,0.0322476824278008,0.023032555129388597,0.015502786214496745,0.0098105617524263289,0.0058220035673341271,0.0032306501263661164,0.0016708340390693108,0.00080242150486712184,0.00035634655101379392,0.00014562777022168285,0.00005446028766756695,0.000018514726917784321,5.6774090302626155e-6,1.5554669516387598e-6,3.7633488752598097e-7,7.9229442486211608e-8,1.4238536185844724e-8,2.1282961802221555e-9,2.549540036887406e-10,2.3109024851277104e-11,1.4320597209817423e-12,4.816235398472911e-14
1.2705357062469217e-63,3.3176089368522873e-61,4.7000057482072493e-59,4.5508844800841438e-57,3.3330689997021198e-55,1.9557499602920851e-53,9.5416637186502949e-52,3.9723857844697167e-50,1.4385436897389391e-48,4.5987468449677512e-47,1.3130191258584346e-45,3.380110801890117e-44,7.9071611570587099e-43,1.6919889811717241e-41,3.3303828956505572e-40,6.0590460307972166e-39,1.0231687807606973e-37,1.6095981404814743e-36,2.3665822688842493e-35,3.2614363043292063e-34,4.2237152093135656e-33,5.1520406974085393e-32,5.9314951362648542e-31,6.4574975019736945e-30,6.6591486729057101e-29,6.514783491143921e-28,6.055098253804592e-27,5.3535581729890001e-26,4.5079249835593665e-25,3.6190411431593646e-24,2.7728353841002528e-23,2.0293832472292679e-22,1.4199623244805848e-21,9.505959797865709e-21,6.0929516463156614e-20,3.7415613670959704e-19,2.2025637777916983e-18,1.243625269467306e-17,6.7382968816301547e-17,3.5051353264993414e-16,1.7511741384900207e-15,8.4058545015395794e-15,3.8779612940381359e-14,1.7199619454267619e-13,7.3356197672317837e-13,3.0091981864442864e-12,1.1875148652358529e-11,4.5088416456702706e-11,1.6473170101064571e-10,5.7917461317509516e-10,1.9596613532966109e-9,6.3811030224469641e-9,1.999596866586969e-8,6.0296781289544842e-8,1.7494742482753958e-7,4.8834020370759799e-7,1.3111753554774698e-6,3.3855195522250182e-6,8.4042442470717484e-6,0.000020051245717334109,0.000045961057199301392,0.0001011707233454233,0.0002137552790116309,0.00043323557815214969,0.00084175870266365999,0.001566663984815464,0.0027906694802886084,0.004752781507614443,0.0077301874575931896,0.011990904356124815,0.017711576413379832,0.024866747392087934,0.03311470995654961,0.041725330973770218,0.049606342754676067,0.055473343094270171,0.05816677573942675,0.057051795341319215,0.052368375365265832,0.045367339934743381,0.038107391612537858,0.032904990301306843,0.031585750700071371,0.034809414194244173,0.041755570876058189,0.050334204094172913,0.057867289565335596,0.061978533084093285,0.061336692971463336,0.055973466007065447,0.047098206546857182,0.036550481315179029,0.026157812418209111,0.017251474568686818,0.010470572860090238,0.0058361150671321557,0.0029788086759160616,0.0013871329930798473,0.00058658128353775511,0.00022395670873119882,0.000076651774275720291,0.000023310163868870188,6.2285108783531093e-6,1.4415524240553158e-6,2.8361146165294487e-7,4.6231337156162869e-8,6.0183408363675482e-9,5.9086724245956611e-10,3.95412926214626e-11,1.4320597209817423e-12
1.8452273115376878e-61,4.7000057482072493e-59,6.4930006418629499e-57,6.1288202700331776e-55,4.3743739975909146e-53,2.5005077113077131e-51,1.1880398937872896e-49,4.8149865098638609e-48,1.6968516200473534e-46,5.2768340617986251e-45,1.4650398516383451e-43,3.6658970403736686e-42,8.3322500156139498e-41,1.7316007592711942e-39,3.3087471598935165e-38,5.8411413487634665e-37,9.5667324469703002e-36,1.4589795433424197e-34,2.0785219720890687e-33,2.7740999985967847e-32,3.4774401169912957e-31,4.1035534277290052e-30,4.5679006298193299e-29,4.8054689466295896e-28,4.7857251503479251e-27,4.5187214128809404e-26,4.0508147689901691e-25,3.4520564055358503e-24,2.7997782851134006e-23,2.1634045873127256e-22,1.5941851531040115e-21,1.1212672249902338e-20,7.5335231531420449e-20,4.8386523703206055e-19,2.9728860772883218e-18,1.7483300650236082e-17,9.8468839034625172e-17,5.3139802928309462e-16,2.7490338180163633e-15,1.3638021131704777e-14,6.490610700571611e-14,2.9642502222889588e-13,1.2994284124704828e-12,5.4688056435353541e-12,2.2100967655981545e-11,8.5776144013150999e-11,3.1974049824859988e-10,1.1447896164850162e-9,3.9368860348567314e-9,1.3003554099935402e-8,4.1249275507162409e-8,1.2564861488341694e-7,3.6745679793339572e-7,1.031474982172433e-6,2.7783462529935212e-6,7.1784942965895694e-6,0.0000177833566462196,0.000042219040974831628,0.00009599772963078461,0.00020891677851032849,0.00043480986114224839,0.00086464528393772766,0.0016410574037405313,0.0029690402853820513,0.0051131074858973792,0.0083674583796079643,0.012986052265694722,0.019068509029727065,0.026418581100611013,0.03442219326039919,0.042019833329638408,0.047852085099434368,0.050614883262576582,0.049566012949509937,0.045003840944070251,0.038458755496589887,0.032376219264300514,0.029266995518736882,0.030600554426538159,0.03596500443818416,0.043022053135240633,0.04845768866008783,0.049584059504270053,0.045792274559524212,0.039015519078115687,0.032843819733170727,0.030696766379094016,0.034038128899902464,0.041616536383147514,0.050118193495746691,0.055803295503291163,0.056188018127128914,0.05092063719111336,0.041560807187752512,0.030595319500290301,0.020331079673355978,0.01219174465694436,0.00658702055117008,0.0031971937649581292,0.0013880997636102737,0.00053586312336855036,0.00018248878589789616,0.000054259148097803803,0.000013894853134870681,3.009343386317499e-6,5.37544546508281e-7,7.6361801407500856e-8,8.1500994226393355e-9,5.9086724245956611e-10,2.3109024851277104e-11
1.8321988246497169e-59,4.5508844800841438e-57,6.1288202700331776e-55,5.6376479981582579e-53,3.9199304976109464e-51,2.1821257639262422e-49,1.0092883973862033e-47,3.9806244188209243e-46,1.3646036044430804e-44,4.1264112085401314e-43,1.1135503878108616e-41,2.7072093247784326e-40,5.9758455494796518e-39,1.2055605622385182e-37,2.235176416420354e-36,3.826920631989291e-35,6.0758762835436127e-34,8.9778274558308058e-33,1.2385953706540038e-31,1.5999934339820625e-30,1.9401599578554e-29,2.2134612746500761e-28,2.3807061667998792e-27,2.418445418784161e-26,2.3242554739118707e-25,2.1164163666897697e-24,1.8284378739334261e-23,1.5005800888980738e-22,1.1711896852542792e-21,8.7022056424520317e-21,6.1612676984815974e-20,4.1602268560863682e-19,2.6810415841508955e-18,1.6501802855258907e-17,9.7067234845477366e-17,5.4597361795996438e-16,2.9379637695696375e-15,1.5131780639656685e-14,7.4622802613286313e-14,3.5248202926716471e-13,1.595180503653144e-12,6.9181763648541589e-12,2.8758229393323263e-11,1.1459864791012431e-10,4.3780430842224354e-10,1.603533479412888e-9,5.6307360481279131e-9,1.895438741090008e-8,6.115834136942843e-8,1.8911291994179527e-7,5.6026958811358004e-7,1.5898075121426679e-6,4.3190965595116607e-6,0.000011228872184733201,0.000027920877814923093,0.000066356372476417682,0.00015061144548403361,0.00032618136805922552,0.00067332403388745328,0.0013231634044202545,0.0024717036192928113,0.0043816012332625455,0.0073561651032859636,0.011668681503391522,0.017438954756612365,0.024473273678077028,0.0321225410624509,0.039251317554712166,0.044418278116863855,0.046312309109647773,0.044356796863640317,0.039229281035108533,0.032947705500661455,0.028269771991941132,0.02748424269836096,0.031119203258319215,0.037361621994255849,0.042776817676126131,0.044190816999520766,0.040726413246883926,0.034612792647542626,0.029977480407772666,0.030172032317838527,0.035375923162165805,0.042265319794913254,0.046183740467035538,0.044399129392244453,0.038114441557740823,0.031730397850561127,0.02986707984610916,0.034276628601923915,0.042765963544310791,0.050687587653521501,0.053751934149877707,0.050225667862062325,0.041328880540633879,0.030022405222563577,0.019287857183664889,0.010960219366442624,0.0054985395856255039,0.0024257607231210205,0.00093516078408988521,0.00031219776783943323,0.000089130218392869554,0.000021386474922488206,4.208925518494642e-6,6.5550354799777565e-7,7.6361801407500856e-8,6.0183408363675482e-9,2.549540036887406e-10
1.3765289162523369e-57,3.3330689997021198e-55,4.3743739975909146e-53,3.9199304976109464e-51,2.6542811627370388e-49,1.43839770382126e-47,6.4741563445700111e-46,2.4838262614987505e-44,8.2795589031905999e-43,2.433477668472663e-41,6.3802414274535471e-40,1.5063785264158026e-38,3.2277771250336637e-37,6.3180909999691057e-36,1.1360454636913154e-34,1.885420021397492e-33,2.9001668913909627e-32,4.1496740526125476e-31,5.5407213546548723e-30,6.9231930437274576e-29,8.115695877476859e-28,8.9453967470454042e-27,9.2897224476454329e-26,9.1058835308934315e-25,8.4385397375962804e-24,7.4042229988985481e-23,6.1594034597722888e-22,4.8637345210728935e-21,3.6496275359825518e-20,2.6049833838165139e-19,1.7702230641579977e-18,1.1462211980492127e-17,7.0768779451747929e-17,4.168983866528972e-16,2.3446894764799935e-15,1.2595895268647953e-14,6.4662913114845448e-14,3.173444992191113e-13,1.4893507602032257e-12,6.6860340264586003e-12,2.871678410809955e-11,1.1802217350427691e-10,4.6418566137990344e-10,1.7471663111816648e-9,6.2933084316678975e-9,2.1691352232227165e-8,7.1530151174943628e-8,2.2562562375908066e-7,6.8054048746386557e-7,1.9620961619345843e-6,5.4048490587861807e-6,0.00001421666098332461,0.000035683608113327339,0.000085398399384070191,0.00019468470245545712,0.00042231388104091157,0.00087055772920854808,0.0017027761497755403,0.00315454752992157,0.0055235261453853291,0.0091180905533606824,0.014148096986608662,0.020560902865603606,0.027866075844643176,0.035042707617259515,0.040652812821870337,0.04324700539541251,0.042012926337707889,0.037410964464930943,0.031383009865460723,0.026779266214044509,0.026027089918609847,0.029643098554426327,0.035580028923297737,0.040157540084935308,0.040349843663641437,0.036032750268602547,0.030408648811369792,0.027880498327712997,0.030654999040791468,0.036739596473894751,0.041277381036742812,0.040498794853789394,0.035081837647319265,0.029831990729849549,0.02964010436072973,0.035117539997189758,0.041862483213061663,0.044185130745953601,0.04007080986385591,0.032997678897751846,0.029065310827314529,0.032025096284873801,0.040411279108700163,0.048833893160389031,0.051913884610888765,0.047576881691279525,0.037586055045167179,0.025681100082638819,0.015205086757446266,0.007795599917964201,0.003448247364053252,0.0013067687800755467,0.00041966502036778785,0.00011239278453837437,0.0000245219303548055,4.208925518494642e-6,5.37544546508281e-7,4.6231337156162869e-8,2.1282961802221555e-9
8.2882172464300507e-56,1.9557499602920851e-53,2.5005077113077131e-51,2.1821257639262422e-49,1.43839770382126e-47,7.5854033131917546e-46,3.3211063427547393e-44,1.2389336151928854e-42,4.0140556984748685e-41,1.1462244536518221e-39,2.9184791631770848e-38,6.6886105390144428e-37,1.3905497648395125e-35,2.6396261868034297e-34,4.6005662806485182e-33,7.3970910371848182e-32,1.1017517096736812e-30,1.5256159523871143e-29,1.9702537948272679e-28,2.3797543263272545e-27,2.6949890923429197e-26,2.867887823989914e-25,2.8735035630136856e-24,2.7156977987402536e-23,2.42476107606967e-22,2.0483430600306997e-21,1.6392648442000005e-20,1.2442821721721141e-19,8.9675117713066786e-19,6.1421737863572054e-18,4.0016629543193928e-17,2.4817552159467485e-16,1.4661296525208207e-15,8.2554578327994805e-15,4.4329500675585313e-14,2.2710336656076309e-13,1.1104506855119772e-12,5.1838977741081271e-12,2.3110140428066477e-11,9.840487303077618e-11,4.0026589642147459e-10,1.5553190459569976e-9,5.7732506795283249e-9,2.0469703452564578e-8,6.9313956914527552e-8,2.2409971483102488e-7,6.9156028539287394e-7,2.0361212972317817e-6,5.7165633526742078e-6,0.000015294962698409857,0.000038968477684039246,0.000094457735560516335,0.00021759889739878159,0.00047579928234512425,0.00098603836541501092,0.0019333269251724631,0.0035789578730688551,0.0062398726100465604,0.010216035349471453,0.015650952249125821,0.022341098138986864,0.029563940091932125,0.036050830892611455,0.04024251667406052,0.040874382395729012,0.037729226597043502,0.032150852487080526,0.026826238451641943,0.024619052685963262,0.02687474894260365,0.032257964341814966,0.037220125397443493,0.038255894698670956,0.034604246820047228,0.029201309919185936,0.026629370041611012,0.029282574405885687,0.034988807460845606,0.038629366029508385,0.03680930430321819,0.031335360576357758,0.027780993257896475,0.030035116207005023,0.036146694942150383,0.040027913885576662,0.037695633055598344,0.031644207662409818,0.028485017956256822,0.032049443073181917,0.039204249497763415,0.042924287777383036,0.039474394550211157,0.032255964787349106,0.028523451429004216,0.032523492787939668,0.041772077866582166,0.049452176412072264,0.049959450337910582,0.042511984463560105,0.030552583623362063,0.018608256547517742,0.0096077009062294919,0.0041894730549304555,0.00152992938126736,0.00046134804584478125,0.00011239278453837437,0.000021386474922488206,3.009343386317499e-6,2.8361146165294487e-7,1.4238536185844724e-8
4.1507339010233298e-54,9.5416637186502949e-52,1.1880398937872896e-49,1.0092883973862033e-47,6.4741563445700111e-46,3.3211063427547393e-44,1.4138813271198994e-42,5.1265498219062861e-41,1.6137003194397422e-39,4.4748768957362486e-38,1.1059703064317844e-36,2.4592085751006368e-35,4.9580284486656874e-34,9.1224463308392521e-33,1.5402902148396068e-31,2.3979644813581391e-30,3.4563357398354724e-29,4.6289126812369368e-28,5.7782918383341383e-27,6.7419442197463713e-26,7.3706812165221585e-25,7.5669566444255549e-24,7.309345926811255e-23,6.6549181797460837e-22,5.7200302674980975e-21,4.6479307020911897e-20,3.5750164484593252e-19,2.6058415900181282e-18,1.8018233907816649e-17,1.1829483955533133e-16,7.3800600632211761e-16,4.3782912737789229e-15,2.4715627539368174e-14,1.3282990955418039e-13,6.79950587865186e-13,3.3165170813643316e-12,1.5418555057513065e-11,6.8337996198957808e-11,2.8880587960034972e-10,1.1638858776763302e-9,4.472777466248503e-9,1.6389819517546645e-8,5.725751172535354e-8,1.9065382072284749e-7,6.0487524867393617e-7,1.8276862607890435e-6,5.2566943735368992e-6,0.000014381520541615938,0.000037395807911866658,0.000092330026185878088,0.00021620268055454238,0.00047949087667700335,0.0010055273748568036,0.0019900471749334594,0.0037084417143882365,0.006489134214365154,0.010627209151899876,0.016224269226858055,0.022979670301229243,0.030023363765166057,0.035941497801865275,0.039140092986830246,0.0385541248437668,0.034440712499562132,0.028734880596979356,0.024454819008677175,0.02412471209068116,0.028004866259421637,0.033485453655564316,0.036576843181726485,0.034887528403120271,0.02984857028487356,0.025915783898022688,0.026797375510312773,0.031815157070454777,0.036159194676820763,0.035473666178838192,0.030523112728594924,0.026765270600757462,0.028594463849561096,0.034235743567849691,0.037398730172602928,0.034458179606414746,0.028990202365579839,0.027834080658774789,0.032848909246547951,0.03834060492021592,0.03777587752856093,0.031896128187395097,0.028122287884537474,0.031646736656591249,0.038991982667276925,0.041935578453112505,0.037109942533227909,0.029957349313050356,0.028766577229444708,0.035921854144284257,0.045731314548443223,0.050080382364105816,0.045249473699986291,0.033692623593904728,0.020761552093377079,0.010596516789158891,0.004459132993842962,0.00152992938126736,0.00041966502036778785,0.000089130218392869554,0.000013894853134870681,1.4415524240553158e-6,7.9229442486211608e-8
1.7744153361389174e-52,3.9723857844697167e-50,4.8149865098638609e-48,3.9806244188209243e-46,2.4838262614987505e-44,1.2389336151928854e-42,5.1265498219062861e-41,1.8059199462010876e-39,5.5203358879054288e-38,1.4859186587478402e-36,3.5630690759703479e-35,7.6830139971309801e-34,1.501350865017185e-32,2.6760563908224383e-31,4.3748490482318375e-30,6.5907854354556238e-29,9.1874003018070504e-28,1.1892602098838128e-26,1.4339941985621773e-25,1.615106877534146e-24,1.7033298500314483e-23,1.6857072384140232e-22,1.5685237399559503e-21,1.3745962093503255e-20,1.1363289674253911e-19,8.8731227853784784e-19,6.5527995916472155e-18,4.5817523826220302e-17,3.0360842757048168e-16,1.9083039912129968e-15,1.138573752233566e-14,6.4526790416949861e-14,3.4755932818585872e-13,1.7800554672931617e-12,8.6720505442611193e-12,4.0199884653009219e-11,1.7735240816770302e-10,7.4476046150531509e-10,2.9770372744482628e-9,1.1327209411638169e-8,4.1018134622011413e-8,1.413334275317121e-7,4.6321984911518378e-7,1.4434840319557763e-6,4.2744088285122967e-6,0.000012019260559673271,0.00003206637447770425,0.000081086867870351404,0.0001941117196328346,0.00043926331086280775,0.00093804209162021025,0.001886485706276752,0.0035641425119702757,0.006307416982187626,0.010418518903019055,0.015994045864136017,0.022701519293332133,0.029606393184596957,0.035219960678942814,0.037924977697732662,0.036765048573100173,0.032268024307580649,0.026696589142206512,0.023198829052060265,0.023974632901811108,0.028528322250694763,0.033545598683500069,0.035100655492467617,0.0319181206745539,0.026871987257262829,0.024763203483899126,0.027774725050689222,0.032948005535931491,0.034869798486633825,0.031473889709956997,0.026696350344923321,0.02629583042172771,0.030990308444916025,0.035199701073162625,0.033725129834773923,0.028538221026590518,0.026626826525006417,0.030894921239366244,0.035954226030179938,0.035096282317374907,0.029587618896241097,0.027321365278316269,0.031996942849377302,0.037657538860724028,0.036679698205280019,0.030496750438571719,0.027984778106893338,0.033396205076271389,0.040345994678041823,0.040077057425730123,0.032897849526962533,0.027949020820162092,0.032183720923937168,0.042492341662825195,0.049401785766945976,0.046520474560346734,0.035200380901370941,0.021493314805676516,0.010596516789158891,0.0041894730549304555,0.0013067687800755467,0.00031219776783943323,0.000054259148097803803,6.2285108783531093e-6,3.7633488752598097e-7
6.6006103999302223e-51,1.4385436897389391e-48,1.6968516200473534e-46,1.3646036044430804e-44,8.2795589031905999e-43,4.0140556984748685e-41,1.6137003194397422e-39,5.5203358879054288e-38,1.6379568729988611e-36,4.2775583903079861e-35,9.9466333325563448e-34,2.0788065692966572e-32,3.935202630435121e-31,6.7911957502858221e-30,1.0743235693198502e-28,1.565222240974839e-27,2.1087946953924554e-26,2.6366170165067854e-25,3.0687445951739073e-24,3.3339631622563123e-23,3.3891828147696112e-22,3.2306679315544601e-21,2.893198250904553e-20,2.4382988316383451e-19,1.9367429029188369e-18,1.4518252196410214e-17,1.0283231072472077e-16,6.8892773509519484e-16,4.3696595239278817e-15,2.6260407389645522e-14,1.4963649649158972e-13,8.0893348950156095e-13,4.1508873775195172e-12,2.0225235269112572e-11,9.3605466396376203e-11,4.1157929947758179e-10,1.7194882059330369e-9,6.8256684940826421e-9,2.574277657901766e-8,9.2224997766421252e-8,3.1375894130410153e-7,1.0132521878782749e-6,3.1043937631355285e-6,9.0172860148563767e-6,0.000024811175531079571,0.000064601887271166169,0.00015897640197551517,0.00036920457792896694,0.00080775669883202604,0.0016613270640879181,0.0032039859427545428,0.0057764786182978572,0.0097000149546349133,0.015103405884292065,0.021687385763221907,0.028530884749924091,0.034123607427018058,0.03680281503650114,0.035588911002808053,0.031061376554429784,0.025603184833958882,0.022439958579599168,0.023647196065309571,0.028375118291610571,0.032982433361171825,0.033664724199712399,0.02985261141306756,0.025177782719670755,0.024342282278216265,0.028307001835027505,0.032860239718548386,0.032924602081983507,0.028477687819286802,0.025001382041193398,0.027007056434333229,0.03211046792966999,0.033714339567901252,0.029726847002837221,0.025781732166728479,0.027701408779558769,0.033050564817413742,0.03423791672776198,0.02960668663578719,0.026297985538547064,0.029752952240435447,0.035156323802526381,0.034433030211115738,0.028824779626381154,0.027414028987110453,0.033095340383955421,0.037663496206299479,0.034272323793520744,0.028292362907543987,0.029494527428540847,0.037199582684891211,0.040897137284220033,0.035407152014791751,0.028417984155992393,0.030210891541180031,0.040442743751141689,0.048853342218797027,0.046877893325933092,0.035200380901370941,0.020761552093377079,0.0096077009062294919,0.003448247364053252,0.00093516078408988521,0.00018248878589789616,0.000023310163868870188,1.5554669516387598e-6
2.1682831991573531e-49,4.5987468449677512e-47,5.2768340617986251e-45,4.1264112085401314e-43,2.433477668472663e-41,1.1462244536518221e-39,4.4748768957362486e-38,1.4859186587478402e-36,4.2775583903079861e-35,1.0832753882318332e-33,2.4414422570701597e-32,4.9429006176688105e-31,9.0592862308903077e-30,1.512812003227881e-28,2.3143496804371298e-27,3.2588050769276989e-26,4.2406057196496289e-25,5.1175640856199437e-24,5.7451188280823871e-23,6.0159974029766362e-22,5.8901074509827844e-21,5.4033117077689482e-20,4.6529426364188357e-19,3.7674162397175592e-18,2.8723868049390509e-17,2.0648426143016413e-16,1.4011026472023348e-15,8.9830686866291673e-15,5.4466210732955392e-14,3.1253593445740114e-13,1.6983040442995532e-12,8.7437510036278547e-12,4.2670181223850907e-11,1.9743644792784212e-10,8.6634848053466578e-10,3.6054616227534938e-9,1.4230686643499858e-8,5.3263884026155376e-8,1.8900623050835731e-7,6.3561722294841055e-7,2.0247550686369804e-6,6.1055247562016006e-6,0.000017413713564113255,0.00004692889703331048,0.00011935452463685812,0.00028605338949400748,0.00064490603736999846,0.0013647856534089973,0.0027042195463758424,0.0050013885844075576,0.008601774850228394,0.013694896476900983,0.020072033176671326,0.026900368431022205,0.032703620563817278,0.035756268511229586,0.034927872818129574,0.030637764257352168,0.025206087689726392,0.021934092791103698,0.023025766462184872,0.027668074666311704,0.032135174122693478,0.032586614474981695,0.028644588898580425,0.024224011456387416,0.023959238788183192,0.028206856830614086,0.032204842623876252,0.031271860205629681,0.026614139159606847,0.024264788224955171,0.027464317425330558,0.032026424188117896,0.031693640462781366,0.027020956920490206,0.025002563211279961,0.028912636568021743,0.033026568949463469,0.031084215025628462,0.02627799195508273,0.026604651045964566,0.031939743521617016,0.033794016760049659,0.029218682908563078,0.026151752383586266,0.030320690589551275,0.035174963222819819,0.032668971169612522,0.027291566880060277,0.028856719347195779,0.035559812179232752,0.036525479185180613,0.030271212577128194,0.027754761399455942,0.034337724626453354,0.040558656591714463,0.036956182598584462,0.029051885027570621,0.029409078207738884,0.039754710467229834,0.048853342218797027,0.046520474560346734,0.033692623593904728,0.018608256547517742,0.007795599917964201,0.0024257607231210205,0.00053586312336855036,0.000076651774275720291,5.6774090302626155e-6
