1.1591269220898192e-69,3.2722504072657983e-67,5.0157739087797277e-65,5.2589823067316568e-63,4.1741877998702297e-61,2.6565978406052646e-59,1.4069940086303671e-57,6.3643515316591245e-56,2.5063845505262113e-54,8.7213160120312657e-53,2.7129161123525217e-51,7.616110495365307e-50,1.9448390959082004e-48,4.5473162387256422e-47,9.7901740368066458e-46,1.9502662100063225e-44,3.6099087032061776e-43,6.2316510415562358e-42,1.0065455123436676e-40,1.5256283150247008e-39,2.1755914329902955e-38,2.9257229998599567e-37,3.7181909727415581e-36,4.4740659076251757e-35,5.1062226667997108e-34,5.536204863261723e-33,5.7104369476022165e-32,5.6111113516032715e-31,5.2587396196463183e-30,4.7060503389965283e-29,4.0255437912026862e-28,3.2945963013218426e-27,2.5821102942068296e-26,1.9395409540322948e-25,1.397349691650217e-24,9.6627217407023126e-24,6.4175015028055771e-23,4.09607450743539e-22,2.5139062008866085e-21,1.4843478455195012e-20,8.4360073142392327e-20,4.6168560428798595e-19,2.4341227412906519e-18,1.2367729325780362e-17,6.058151564114861e-17,2.8617495893210857e-16,1.3040404714056561e-15,5.7336811571371532e-15,2.4331173048689969e-14,9.9671948986077951e-14,3.9422694493129687e-13,1.5057614868860171e-12,5.5547684538779375e-12,1.9793815904072962e-11,6.8138332910633516e-11,2.2661434488178024e-10,7.2818835148913908e-10,2.2608831683445203e-9,6.7826495050335608e-9,1.9661085490206755e-8,5.5067285806272598e-8,1.490185340755555e-7,3.8960167843986811e-7,9.84010567299115e-7,2.4006701710565755e-6,5.6567257697133002e-6,0.000012871651738589791,0.000028279184881401266,0.000059976330057040367,0.00012276651529718806,0.0002424727830109939,0.00046197025330984344,0.00084880193077503625,0.0015034928605849882,0.0025665382369437002,0.0042206648039785156,0.0066837794558140776,0.010187743528609383,0.014939611067031259,0.02106589581560843,0.028546701618421832,0.037153871545834129,0.046413084931524014,0.055610753526285012,0.063859969484351222,0.070225293825797104,0.073887009174643223,0.074308021181525779,0.071358452821702979,0.065359449845940976,0.057028731194419499,0.04733951621526284,0.037330942354581808,0.027921630606102622,0.019773557009598937,0.013233400123217078,0.0083519013098215558,0.0049592104643926862,0.0027632791373133502,0.0014406562252266245,0.00070048775428015155,0.00031647511969809858,0.00013229603488057017,0.000050923454324638253,0.000017947746432201292,5.7538106170295035e-6,1.6647297125189133e-6,4.3057808521707179e-7,9.8401311403603755e-8,1.9578593264023245e-8,3.3270364650757697e-9,4.7048549573354717e-10,5.3348040736024555e-11,4.579280280505633e-12,2.6887369390744544e-13,8.571864271207891e-15
3.2722504072657983e-67,9.0253099534679591e-65,1.3512476682356133e-62,1.383434690288675e-60,1.0719252498641002e-58,6.6577347909024319e-57,3.440095840024979e-55,1.5176662566044357e-53,5.8274221353924871e-52,1.9764088061159456e-50,5.990358185536958e-49,1.6380352194867332e-47,4.0728200136562605e-46,9.2689837424563295e-45,1.9416565593844312e-43,3.7619768715816409e-42,6.7700087161574257e-41,1.1357759359161446e-39,1.782133354336124e-38,2.6229392797107039e-37,3.6304423265627665e-36,4.7365527351732375e-35,5.8372206098323315e-34,6.807913729590018e-33,7.5272113542315187e-32,7.9021955949562936e-31,7.8881938933342636e-30,7.4971037350631907e-29,6.7923260919316939e-28,5.8726366062305902e-27,4.8504216444169253e-26,3.8305835720294445e-25,2.8951094190804517e-24,2.0956848390250384e-23,1.4540101600979627e-22,9.6757388808003588e-22,6.1794216012675503e-21,3.7897351141157041e-20,2.2330454674071348e-19,1.2648106395228007e-18,6.889481474623797e-18,3.6104201018466247e-17,1.8209594992408338e-16,8.8421963502259234e-16,4.1349355785668855e-15,1.8627022512042743e-14,8.0851489543025358e-14,3.3821518069885041e-13,1.3637549443028272e-12,5.3013044919905063e-12,1.9869402066845128e-11,7.1809597626270198e-11,2.5026688624655701e-10,8.4112882046294678e-10,2.7262281734397444e-9,8.5210253754504127e-9,2.5681927646554041e-8,7.4633171116050874e-8,2.0909941674739482e-7,5.6470749037682983e-7,1.4698106516793766e-6,3.686097270467351e-6,8.9047570913583017e-6,0.000020715239325885025,0.000046388647845908047,0.000099955122149641116,0.00020713881151943018,0.00041261322300554282,0.00078954886048103609,0.0014503079560832612,0.0025552560765615865,0.0043141853047713779,0.0069725489191332755,0.010774117696227138,0.015894850196818477,0.022351491981956775,0.029902666975502799,0.037976574877228717,0.045670372051219676,0.051861992627143595,0.055447892739511878,0.055670984960951246,0.052446387708137485,0.046555202796282302,0.039586874827908928,0.033582405087626754,0.030447856360629603,0.031323271882890329,0.036146472821558335,0.043603368734732083,0.051513179021662651,0.057517817424603352,0.059815261886774772,0.057662543401204452,0.051482141265663972,0.042579558928587787,0.032632122963460376,0.023170841039848117,0.015233925937193857,0.0092623556362247232,0.0051983921394548863,0.0026864036211666149,0.0012742085004419382,0.00055252166909988812,0.00021796031604822498,0.000077756117626039716,0.000024902862746187996,7.0958954562007215e-6,1.778733634019114e-6,3.8664359344141958e-7,7.1517356285118475e-8,1.097121073384468e-8,1.3453086344135079e-9,1.2451896823319846e-10,7.8623043954245711e-12,2.6887369390744544e-13
5.0157739087797277e-65,1.3512476682356133e-62,1.9754544742346399e-60,1.9743530841148076e-58,1.4929199876746194e-56,9.0463414560011952e-55,4.5588651695663339e-53,1.9609387490277959e-51,7.3387825469839033e-50,2.4251501732287821e-48,7.1594493663762071e-47,1.906170188258555e-45,4.6130451418316372e-44,1.0214491018753238e-42,2.0810507597647539e-41,3.9199525221591934e-40,6.8553899681931352e-39,1.1172040527046869e-37,1.7021200494526805e-36,2.4313975219286844e-35,3.2647257126069592e-34,4.1301369115361055e-33,4.9330111012675897e-32,5.5732193925928115e-31,5.9660566452292763e-30,6.0607972901494429e-29,5.8512405790451045e-28,5.3753119123272351e-27,4.7044742311035756e-26,3.9268250166374268e-25,3.129158025538256e-24,2.3826815205211565e-23,1.7350888423367152e-22,1.2092874339042779e-21,8.0722915791412075e-21,5.164228772173678e-20,3.1682066702755561e-19,1.8649050571954031e-18,1.0537800641402713e-17,5.7185810909194881e-17,2.9815894684907647e-16,1.4941248475970129e-15,7.1985723614827621e-15,3.3354205655927736e-14,1.4866463989049775e-13,6.3754363872037491e-13,2.6310800100086472e-12,1.0450605728340631e-11,3.995564776770157e-11,1.4705332248812509e-10,5.210105949604833e-10,1.7770210400604035e-9,5.8343956394438861e-9,1.8438374561350526e-8,5.6081735124180867e-8,1.6414302335309669e-7,4.6220657058195929e-7,1.2518492714004745e-6,3.2601462937666885e-6,8.1608136047321185e-6,0.000019627103760110683,0.000045330482368747804,0.00010048173060603197,0.00021362876700163051,0.00043528934508027396,0.00084930146860076194,0.0015851599491946482,0.0028268680787299042,0.0048103066299881461,0.0077981699609438795,0.012021785376166267,0.017586050222494944,0.024349752875820892,0.031817199290558708,0.03909995822128613,0.045014085578687953,0.048350917594140066,0.048290687014314934,0.044833403675035576,0.039045223963761477,0.032921198042068183,0.028788069062108585,0.028394228571213718,0.032059461305766937,0.038340480474531831,0.044504258509848276,0.047715450204301597,0.046421220577722224,0.041217126088301214,0.034673194934957611,0.030131445495915174,0.030063744163501017,0.034846872221442655,0.042588488802236581,0.050051611631292747,0.054136999461112173,0.053142543906453415,0.047234967902009477,0.038057682929843242,0.027836567135420068,0.018498092891299203,0.011165801517843335,0.006114358310463232,0.0030301976731922906,0.0013542451790945789,0.00054313662407921094,0.00019423419003125778,0.000061427157356330994,0.000016997799511242427,4.058902270559862e-6,8.2113517586633965e-7,1.3722303214387334e-7,1.8263287162479006e-8,1.8286256668953327e-9,1.2451896823319846e-10,4.579280280505633e-12
5.2589823067316568e-63,1.383434690288675e-60,1.9743530841148076e-58,1.9256959935390379e-56,1.4206016257057851e-54,8.3954892016347508e-53,4.125037602986275e-51,1.7293804804901696e-49,6.3060779693999415e-48,2.0297017536963799e-46,5.8341400830755044e-45,1.5118323150797504e-43,3.5596802215798489e-42,7.6657259384694592e-41,1.5183069704199605e-39,2.7792017030480589e-38,4.7211788188800986e-37,7.4703496577395675e-36,1.1045720593527644e-34,1.5305745004016398e-33,1.9926574580088426e-32,2.4430026860492933e-31,2.8263386350045011e-30,3.0913096392260221e-29,3.2019303681838183e-28,3.1455608681711294e-27,2.9349936114096837e-26,2.6043040417484371e-25,2.2001700086066006e-24,1.771584957477145e-23,1.3609138099307313e-22,9.9826953969268012e-22,6.9978746951365144e-21,4.6914565408255953e-20,3.0099976626250728e-19,1.8493063919158179e-18,1.088625273659749e-17,6.1431912826802548e-17,3.3247033206215319e-16,1.726358822154753e-15,8.6036834813312818e-15,4.1167011304485167e-14,1.8916606940110993e-13,8.3495877219160827e-13,3.5407508456959328e-12,1.4427689550584815e-11,5.6495482740485845e-11,2.1260444548729897e-10,7.6891838960128056e-10,2.6725511297482585e-9,8.9264457276393027e-9,2.8647469132936702e-8,8.832341605231737e-8,2.6154785322517958e-7,7.4368896765777749e-7,2.0297797374839309e-6,5.3155385444981097e-6,0.000013349889626177092,0.000032136279583232135,0.000074099669579359734,0.00016353444512615959,0.00034513711753192449,0.00069585710272042303,0.0013386901285091026,0.0024539948566354091,0.0042796008309874198,0.007086828672381309,0.0111188196651486,0.01648499084646453,0.023024962602030594,0.030185839465857209,0.036987217444463371,0.042156494647184315,0.044477115106551722,0.043293339470708232,0.038983613208279547,0.033123635485626881,0.028103850387642408,0.026195164459576182,0.028406782931071995,0.033753344832413004,0.039503429501115478,0.042513103876567265,0.041043754219505794,0.035975021842586627,0.030494094971177104,0.028228877384094053,0.030891653962977489,0.037009781520765216,0.042736776565822113,0.044340948836989609,0.040732271850089171,0.034273270905445908,0.029285041743842157,0.029269054607092078,0.034721119826797736,0.04291062430464,0.049586648080013172,0.051344307856360074,0.047171567349186903,0.038474836503433571,0.027930405975587688,0.018078694027516772,0.010437469745684322,0.0053677404119210901,0.0024514919437518603,0.00098940328586354883,0.00035039173081275557,0.00010783917305717944,0.000028469386352855934,6.3336913600439063e-6,1.1584416596128395e-6,1.6802384478285842e-7,1.8263287162479006e-8,1.3453086344135079e-9,5.3348040736024555e-11
4.1741877998702297e-61,1.0719252498641002e-58,1.4929199876746194e-56,1.4206016257057851e-54,1.0220998446966955e-52,5.8892968866808186e-51,2.8203178293341136e-49,1.1520353331993251e-47,4.0915518852679913e-46,1.2822083737261176e-44,3.5870768774576265e-43,9.043574697536967e-42,2.0708594207667545e-40,4.3353235349646974e-39,8.3440453476541089e-38,1.4835451898617626e-36,2.4468305338030807e-35,3.7572509344098381e-34,5.3888485599637211e-33,7.2396786730453404e-32,9.133635479939552e-31,1.0845690870845674e-29,1.2146414865349819e-28,1.2853381105684746e-27,1.2873289698122092e-26,1.2221412001553671e-25,1.101309673234574e-24,9.4318378135009913e-24,7.6855677029435017e-23,5.964832355062295e-22,4.413396549517817e-21,3.1158249510211979e-20,2.1005721819786872e-19,1.3532382857656715e-18,8.3360710706496338e-18,4.9130354689698883e-17,2.7718181187113731e-16,1.4976360189730849e-15,7.7526719516497122e-15,3.8463992736587553e-14,1.8295633868861064e-13,8.3452932470292075e-13,3.651124348226388e-12,1.5323975938749013e-11,6.1705537128679478e-11,2.3840292050406408e-10,8.8376987724611905e-10,3.1433327177646747e-9,1.0725695890281089e-8,3.5105972444452764e-8,1.1019654810549956e-7,3.3164264422862623e-7,9.5662745501179061e-7,2.643676082399609e-6,6.9960732527192525e-6,0.000017718622864446016,0.000042918065645947709,0.000099343691476358862,0.00021954774459364861,0.00046274200640601813,0.00092902174656831638,0.0017740043279595195,0.003216486400884029,0.0055262815379367688,0.0089758705707434512,0.013743223386308848,0.019770294420912719,0.026614551400676579,0.033370926892959872,0.038764558583725187,0.041485739467718615,0.040733322013025029,0.036770592370746438,0.031163434592023686,0.026393523006971494,0.024808044063887578,0.027317247031222538,0.032615878109228184,0.037634232494007119,0.039263210909810454,0.036440060674126728,0.031127798298222169,0.027205320608073041,0.027738756882158678,0.032541238223574591,0.03805825373443476,0.039993162474233779,0.036793700902466399,0.031118714618207312,0.027836087699188547,0.030008997543687865,0.036215335739598632,0.041581814851472566,0.04177219635310494,0.036595708215824694,0.030221514832549744,0.02789718578678468,0.031939538863630402,0.040134231967659738,0.047476552560477062,0.049552779391636954,0.044981050032596386,0.035543112783745668,0.024530650876932864,0.014818819965087458,0.0078350046075596397,0.00361654908165241,0.0014499177517220264,0.00050078325658784066,0.00014725731084716227,0.000036253336863603307,7.2957732832359042e-6,1.1584416596128395e-6,1.3722303214387334e-7,1.097121073384468e-8,4.7048549573354717e-10
2.6565978406052646e-59,6.6577347909024319e-57,9.0463414560011952e-55,8.3954892016347508e-53,5.8892968866808186e-51,3.3073898341797184e-49,1.5432036877030669e-47,6.1396215287326577e-46,2.123036808143034e-44,6.4753063293313442e-43,1.7624165590509796e-41,4.3211886331833619e-40,9.6190652723597431e-39,1.956777889912925e-37,3.6580316365947719e-36,6.3143626657534667e-35,1.0106286078235698e-33,1.5052596271037556e-32,2.0930446411189062e-31,2.7247317861229301e-30,3.3292257818303011e-29,3.8266359581921846e-28,4.1459617968487578e-27,4.2418951726252902e-26,4.1052182303282964e-25,3.7635804230599955e-24,3.2729615106837286e-23,2.7032539802973843e-22,2.1228595631409605e-21,1.5866514872594567e-20,1.1297026175992221e-19,7.6688071131386657e-19,4.9670265901845044e-18,3.0715781398308759e-17,1.8146130545614077e-16,1.0246984821726848e-15,5.5335348151947173e-15,2.8587910797136161e-14,1.4134774548583353e-13,6.6903828690346571e-13,3.0323094289032468e-12,1.3162474317552467e-11,5.4726827175190373e-11,2.1796913233256696e-10,8.3163090156885464e-10,3.0394220386116509e-9,1.0639814408537287e-8,3.566895634296604e-8,1.1448849790309706e-7,3.5173803942984183e-7,1.0339519724376273e-6,2.9067384308734019e-6,7.8108227514413335e-6,0.000020048806233722618,0.000049118605092968277,0.0001147562209213144,0.00025539907788998267,0.0005408012265481032,0.0010879327781451965,0.002075746611868655,0.003748740797519374,0.0063930420699798696,0.010266435051036052,0.015472647668146504,0.021797186356617602,0.028566224412977394,0.034633671296889263,0.038606965177106894,0.039346621771571482,0.036607344273037076,0.031493770685726344,0.02632820167151036,0.023726446924342402,0.025167194470940937,0.029871511650396912,0.034928730851758965,0.036977899933915489,0.034581601774076871,0.029555086971854383,0.025895178285730363,0.026714266356761407,0.031499624422641639,0.036241439959876472,0.036774779585106188,0.032637220359079004,0.027778059665000631,0.027036429863473603,0.031437615167535224,0.036943792090708978,0.038239977827175339,0.03406070113212495,0.028672135962731113,0.027766288846313405,0.032739416333230812,0.039144837012013087,0.040958591630678015,0.036432599823662453,0.029810554354585782,0.027422132474552066,0.032067871688372427,0.040792604451254669,0.047510932416917525,0.047609909599057701,0.040640702550860673,0.029641358885237772,0.018539609647909214,0.0099555605905320463,0.0045799665894399601,0.0017946410769976784,0.0005930239822565423,0.00016274011459561884,0.000036253336863603307,6.3336913600439063e-6,8.2113517586633965e-7,7.1517356285118475e-8,3.3270364650757697e-9
1.4069940086303671e-57,3.440095840024979e-55,4.5588651695663339e-53,4.125037602986275e-51,2.8203178293341136e-49,1.5432036877030669e-47,7.0131117499145099e-46,2.71656917082407e-44,9.1425178343983722e-43,2.7128790995840514e-41,7.1807240948193878e-40,1.7114923813917666e-38,3.7019772467218964e-37,7.3144701609723577e-36,1.327500220196883e-34,2.2236247992953187e-33,3.4519208879755213e-32,4.9842907965998869e-31,6.7153906875715011e-30,8.4661855046248731e-29,1.0012458853063287e-27,1.1132731950458755e-26,1.1661154369811335e-25,1.1527701633322966e-24,1.0772345778679787e-23,9.5297243906243363e-23,7.9914851168906318e-22,6.3602035394239489e-21,4.8092799302985412e-20,3.4584229512881983e-19,2.3672641821320404e-18,1.5435786668526448e-17,9.594692167136978e-17,5.6888780670967347e-16,3.2192648833699611e-15,1.7395311362711943e-14,8.9791443475112327e-14,4.4291328042608498e-13,2.0883813333164986e-12,9.4147248023080357e-12,4.0586794946075991e-11,1.6733502811069303e-10,6.5983044251391409e-10,2.4883513086850145e-9,8.9740079804572401e-9,3.0944815723283967e-8,1.0200355145166532e-7,3.2131692814910285e-7,9.6687592082407887e-7,2.7778836602584096e-6,7.6156331382763369e-6,0.000019908518031178847,0.000049584775714662686,0.00011754520185602923,0.00026491352840264015,0.0005668312273515788,0.0011496288419963952,0.0022059489288144312,0.0039957366863773031,0.0068141053784621845,0.010905725476286904,0.016318613434101722,0.022725528072634357,0.029294551487663253,0.034735078381047405,0.037631698324640686,0.037059104298380509,0.033253965670163394,0.027916518719336913,0.023724481151698758,0.02301884045777569,0.026270729114778208,0.031420831392011006,0.034930218078247939,0.034230470847998439,0.029893215751887268,0.025534261582655602,0.025002567901694512,0.028913365625896776,0.033760091749175682,0.034958801713594732,0.031357600694211343,0.026696166597373716,0.026014866179864478,0.030293745163496912,0.035099170303016607,0.035220767987862401,0.030568927129459416,0.026574740121488179,0.028152513224607334,0.03389026617689475,0.037409411991598706,0.034700586763231561,0.028979833850840474,0.027181011350299404,0.031967937619528378,0.038520023043106789,0.039828989090818842,0.034455325409836388,0.028140289650762836,0.027841348628328238,0.034853037003134821,0.04383110396615325,0.047780380043972395,0.043539169729378652,0.03313955225705787,0.021165568938485773,0.011366689043015022,0.0051214856738750488,0.0019221356930756848,0.0005930239822565423,0.00014725731084716227,0.000028469386352855934,4.058902270559862e-6,3.8664359344141958e-7,1.9578593264023245e-8
6.3643515316591245e-56,1.5176662566044357e-53,1.9609387490277959e-51,1.7293804804901696e-49,1.1520353331993251e-47,6.1396215287326577e-46,2.71656917082407e-44,1.0241388931519566e-42,3.3532317072384463e-41,9.6764117904535139e-40,2.4897714319977475e-38,5.7661927753026766e-37,1.2113806895656539e-35,2.3236254048441172e-34,4.0921483197544162e-33,6.6481711092390207e-32,1.00048061868277e-30,1.399697242123837e-29,1.8262182845473003e-28,2.2283286340185106e-27,2.5491346894359206e-26,2.7400311382381213e-25,2.7728614740794009e-24,2.6465667573983832e-23,2.3862354651781166e-22,2.0353714522419796e-21,1.6445075521056167e-20,1.2600725554417129e-19,9.1659471723444277e-19,6.3356209642876601e-18,4.1648171555647667e-17,2.6056885695675392e-16,1.5525885695220797e-15,8.8155573634919877e-15,4.7722295263424717e-14,2.4640950920659202e-13,1.2139853579902802e-12,5.7083953924737292e-12,2.5624413334770615e-11,1.0982412538692294e-10,4.4944846273423689e-10,1.7563210403260301e-9,6.5530201208977953e-9,2.3341634670613932e-8,7.9355458279850844e-8,2.5742124737143929e-7,7.964527349317647e-7,2.3491222322125587e-6,6.6010726314244222e-6,0.000017658978556986578,0.000044934108390132572,0.00010864080590268884,0.00024927647582868748,0.00054201406117437496,0.0011149021670216986,0.0021651095008530471,0.0039599977073107725,0.0068019808216168206,0.010934697871318816,0.016383634933683386,0.022765644655772786,0.029162996821466206,0.034204924137509105,0.036472798259437517,0.035191763800498627,0.030914790516504148,0.025698025818849986,0.022352570193359116,0.02288242011970463,0.026977275481675729,0.031813920992857172,0.033805576630073197,0.031393449770081346,0.026643023282662971,0.023825582320481262,0.0256541743859481,0.030472090660839558,0.033521545925492627,0.031674519430299871,0.02696836406647239,0.024733343961296213,0.027708701552772854,0.032628457247628972,0.033752472275651884,0.029772932010713633,0.025732604509633762,0.026978382589960047,0.032262726211228125,0.035009223436573386,0.031730771806253484,0.026847277654448475,0.027148305289692891,0.032752850097601209,0.036639770620511039,0.033804676421719085,0.028069547953704742,0.027334040015749834,0.033311173177910261,0.039115842693617015,0.037788671175580576,0.0308884215531303,0.026717360971232761,0.030875776342228035,0.040356122426021251,0.046941524126328586,0.04493833662473121,0.035117558227285432,0.022506671528769528,0.011859187568743302,0.0051214856738750488,0.0017946410769976784,0.00050078325658784066,0.00010783917305717944,0.000016997799511242427,1.778733634019114e-6,9.8401311403603755e-8
2.5063845505262113e-54,5.8274221353924871e-52,7.3387825469839033e-50,6.3060779693999415e-48,4.0915518852679913e-46,2.123036808143034e-44,9.1425178343983722e-43,3.3532317072384463e-41,1.0677099481455173e-39,2.9950841981574385e-38,7.48813057832471e-37,1.6843433444889107e-35,3.4351972918533505e-34,6.3938459112406507e-33,1.0920962745181539e-31,1.7199128440455081e-30,2.5077317945018879e-29,3.3973475671274406e-28,4.2899153017281929e-27,5.0630590950355671e-26,5.5988928626530889e-25,5.8139075350288668e-24,5.6801625524770208e-23,5.2304676787150154e-22,4.5466212885530675e-21,3.7360829204324069e-20,2.9058383166733383e-19,2.1416285531058681e-18,1.4971765311862106e-17,9.9368447688696708e-17,6.2663797245754154e-16,3.7573549638391532e-15,2.1434363512569292e-14,1.1639389408346304e-13,6.0191309555365338e-13,2.9653747047279948e-12,1.3921689470339419e-11,6.2296234926971826e-11,2.6573366347349997e-10,1.0806120210217956e-9,4.1890955428523896e-9,1.5479281884603079e-8,5.451003815217093e-8,1.8288254200651327e-7,5.843457900347773e-7,1.7772738511806692e-6,5.142314458970796e-6,0.000014143538230560866,0.000036945597934042893,0.000091560445234875071,0.00021500203759148923,0.00047765498625764137,0.0010021908781619897,0.0019816817775793317,0.0036835992886626981,0.0064173926711029605,0.010440477573022871,0.015792790246717476,0.022094290504445111,0.028407869182157105,0.03332465338156169,0.035400134381222262,0.033896343757812847,0.029494984476361452,0.024422037278487536,0.021551596071548445,0.022687389610698226,0.027071499910451782,0.031492544532147365,0.032478882775800764,0.029229208632584933,0.024683414907260166,0.023175140877555976,0.026274152109179289,0.03087808328846934,0.032121982770348975,0.028669409783844054,0.02455268760808111,0.024778545210279847,0.029247022818687155,0.032515057115537636,0.030474364396200306,0.025874877847433658,0.025042617908614036,0.029389158444942896,0.033145067110771426,0.031155887971033717,0.026352251533474651,0.025912759236554464,0.030899162267093794,0.034358074567515354,0.031336020408640394,0.026443815707687402,0.027357781785488101,0.033357720114818089,0.036028358404613632,0.031571760429216975,0.026676258262706315,0.029067922976741502,0.036319930066295586,0.038984315367118807,0.033516647940018972,0.027141481695816767,0.028681602683011797,0.037899682338476144,0.046092969834951364,0.045465499721173841,0.035750866417798546,0.022506671528769528,0.011366689043015022,0.0045799665894399601,0.0014499177517220264,0.00035039173081275557,0.000061427157356330994,7.0958954562007215e-6,4.3057808521707179e-7
8.7213160120312657e-53,1.9764088061159456e-50,2.4251501732287821e-48,2.0297017536963799e-46,1.2822083737261176e-44,6.4753063293313442e-43,2.7128790995840514e-41,9.6764117904535139e-40,2.9950841981574385e-38,8.1636199819383086e-37,1.9823124129083921e-35,4.3286734036570372e-34,8.5663380521054242e-33,1.5463640779562817e-31,2.560329300301105e-30,3.9065915359562548e-29,5.5155942801390304e-28,7.2314439150058467e-27,8.83186374317315e-26,1.0075580525260767e-24,1.0763089474603234e-23,1.0789309528593374e-22,1.0168996030072569e-21,9.0268841382156887e-21,7.5585890260369109e-20,5.9783727582835153e-19,4.471947244895581e-18,3.1670537177357667e-17,2.1255898225793199e-16,1.3531302212434602e-15,8.1763720324837896e-15,4.692714836783845e-14,2.5595912751232176e-13,1.3273977449465379e-12,6.5475434750869434e-12,3.0727554374830167e-11,1.3722657034763907e-10,5.8325721639220507e-10,2.3594295360968741e-9,9.0835012680915073e-9,3.3276131122055678e-8,1.1596763752549078e-7,3.8433567902836819e-7,1.2107389020226584e-6,3.6232465194059e-6,0.000010292815728154421,0.000027731464271463654,0.000070786350193235881,0.00017096632633694755,0.00039011920979456735,0.00083951183789372615,0.0017000702151731028,0.00323149885844662,0.005747809998599491,0.0095312796394025634,0.014668965808887409,0.020839236315978828,0.027148973760046946,0.032188797574870559,0.034457384525802688,0.033130720136220982,0.028834546230666709,0.023813773459582168,0.02100886095054704,0.022237289220695407,0.026629477740651211,0.030821265440097673,0.031375390607590966,0.027837120549308963,0.023551167602437904,0.022789787037585577,0.026404230864348533,0.030554658094270999,0.030622472004073592,0.026575819434258283,0.023386156595352787,0.02516310058771544,0.029762971197443589,0.031206390032909207,0.027601115883464027,0.024059855044905848,0.025810678592914534,0.030553599226142078,0.031448899996874286,0.027242214701728507,0.024514088222929265,0.027806015567007137,0.032303649110682193,0.031072420961358795,0.026202087755980401,0.025853905939692727,0.031107953446429881,0.033811871417251626,0.029705508016082977,0.025735571895158539,0.029000931132163039,0.034918434727639194,0.034280329898569617,0.02823041156789884,0.026870105426675207,0.03339787826789661,0.038794844216011977,0.035277958183979757,0.027924503784311195,0.02768104763541652,0.036670470112062385,0.045758079156429195,0.045465499721173841,0.035117558227285432,0.021165568938485773,0.0099555605905320463,0.00361654908165241,0.00098940328586354883,0.00019423419003125778,0.000024902862746187996,1.6647297125189133e-6
