2.9802322387695312e-8,9.6708421347069453e-7,0.000015890815161751225,0.00016546953406993577,0.0011989406791119341,0.0063421376083422804,0.025123437917613759,0.075370313752841278,0.17123771542524157,0.29134258502419999,0.36188187101094952,0.31277891482874936,0.17131606716369312,0.047514528036117554
9.6708421347069453e-7,0.000025421380996704102,0.00033022246773032875,0.0026362974011249691,0.014076947334276086,0.052053148068371476,0.13394021322756775,0.23458892836967069,0.26560786567553255,0.18854242059530411,0.14497596017675821,0.253821916833687,0.32204291224479675,0.17131606716369312
0.000015890815161751225,0.00033022246773032875,0.0032832026481628418,0.01922238185018197,0.070966785732637023,0.16659183625664019,0.23926308455235268,0.19761114151488128,0.13038552827683063,0.19735841256386715,0.23211161077089867,0.14430338144302368,0.253821916833687,0.31277891482874936
0.00016546953406993577,0.0026362974011249691,0.01922238185018197,0.077517007078443255,0.17947730004101107,0.22883105090465315,0.15681183115851133,0.13573603559284759,0.21343002475474581,0.15705024010789812,0.16888467754636492,0.23211161077089867,0.14497596017675821,0.36188187101094952
0.0011989406791119341,0.014076947334276086,0.070966785732637023,0.17947730004101107,0.22371482253074646,0.14100660243491016,0.14783318617873413,0.20159377414603138,0.12846424397091741,0.19813869595527649,0.15705024010789812,0.19735841256386715,0.18854242059530411,0.29134258502419999
0.0063421376083422804,0.052053148068371476,0.16659183625664019,0.22883105090465315,0.14100660243491016,0.15229276364499872,0.19084293542630974,0.12490712340470898,0.19968936389142817,0.12846424397091741,0.21343002475474581,0.13038552827683063,0.26560786567553255,0.17123771542524157
0.025123437917613759,0.13394021322756775,0.23926308455235268,0.15681183115851133,0.14783318617873413,0.19084293542630974,0.12560931035688707,0.19472614118269273,0.12490712340470898,0.20159377414603138,0.13573603559284759,0.19761114151488128,0.23458892836967069,0.075370313752841278
0.075370313752841278,0.23458892836967069,0.19761114151488128,0.13573603559284759,0.20159377414603138,0.12490712340470898,0.19472614118269273,0.12560931035688707,0.19084293542630974,0.14783318617873413,0.15681183115851133,0.23926308455235268,0.13394021322756775,0.025123437917613759
0.17123771542524157,0.26560786567553255,0.13038552827683063,0.21343002475474581,0.12846424397091741,0.19968936389142817,0.12490712340470898,0.19084293542630974,0.15229276364499872,0.14100660243491016,0.22883105090465315,0.16659183625664019,0.052053148068371476,0.0063421376083422804
0.29134258502419999,0.18854242059530411,0.19735841256386715,0.15705024010789812,0.19813869595527649,0.12846424397091741,0.20159377414603138,0.14783318617873413,0.14100660243491016,0.22371482253074646,0.17947730004101107,0.070966785732637023,0.014076947334276086,0.0011989406791119341
0.36188187101094952,0.14497596017675821,0.23211161077089867,0.16888467754636492,0.15705024010789812,0.21343002475474581,0.13573603559284759,0.15681183115851133,0.22883105090465315,0.17947730004101107,0.077517007078443255,0.01922238185018197,0.0026362974011249691,0.00016546953406993577
0.31277891482874936,0.253821916833687,0.14430338144302368,0.23211161077089867,0.19735841256386715,0.13038552827683063,0.19761114151488128,0.23926308455235268,0.16659183625664019,0.070966785732637023,0.01922238185018197,0.0032832026481628418,0.00033022246773032875,0.000015890815161751225
0.17131606716369312,0.32204291224479675,0.253821916833687,0.14497596017675821,0.18854242059530411,0.26560786567553255,0.23458892836967069,0.13394021322756775,0.052053148068371476,0.014076947334276086,0.0026362974011249691,0.00033022246773032875,0.000025421380996704102,9.6708421347069453e-7
0.047514528036117554,0.17131606716369312,0.31277891482874936,0.36188187101094952,0.29134258502419999,0.17123771542524157,0.075370313752841278,0.025123437917613759,0.0063421376083422804,0.0011989406791119341,0.00016546953406993577,0.000015890815161751225,9.6708421347069453e-7,2.9802322387695312e-8
