1.8546030753437107e-68,5.1447438098905606e-66,7.7479226864893033e-64,7.9801454426174038e-62,6.2211874960619599e-60,3.8881992020511721e-58,2.0219211019881791e-56,8.9784615850224168e-55,3.4705352808105917e-53,1.1851014798291205e-51,3.6170703904184811e-50,9.9614311978161263e-49,2.4949358498663961e-47,5.7205236550047841e-46,1.2075136600868553e-44,2.3579303159438895e-43,4.277415221786208e-42,7.2351469325376331e-41,1.1448425607779962e-39,1.699559617370467e-38,2.3732613188338226e-37,3.1245337344397274e-36,3.8865893227544146e-35,4.5763928880020459e-34,5.1097710097358644e-33,5.4186252842670858e-32,5.4652965798023886e-31,5.2498925275387289e-30,4.8086979811928416e-29,4.2046637366244102e-28,3.5132574388196924e-27,2.8078725380478825e-26,2.1484036169630018e-25,1.5749946029824994e-24,1.1071188680311987e-23,7.4673140774607411e-23,4.8358199221986547e-22,3.0086460103188835e-21,1.7993170618440859e-20,1.0349091078644715e-19,5.7274321460041129e-19,3.0511975735205067e-18,1.5653365512822121e-17,7.7362824976430512e-17,3.6846039176201711e-16,1.6916754886587068e-15,7.4891522776215694e-15,3.1977718119333883e-14,1.317225189150974e-13,5.2354976698907337e-13,2.0082527874810109e-12,7.435463875122598e-12,2.6575647373457226e-11,9.1704945454363774e-11,3.0554289770972551e-10,9.8299226435738529e-10,3.0538313369140584e-9,9.1614940107421752e-9,2.6540791137649403e-8,7.4246924143463298e-8,2.0055871570869357e-7,5.2308846725175858e-7,1.3171701190863429e-6,3.2018036088950878e-6,7.5123669163978838e-6,0.000017010667563466262,0.00003716646957268948,0.000078339178014973529,0.00015925970804604924,0.00031219229297086249,0.00058993776357175798,0.0010742963821754275,0.0018846435679697494,0.0031839142190473939,0.0051778101703486856,0.0081020351454346826,0.012192703892727775,0.017637684250300185,0.024511978736497982,0.03270775339486746,0.041877239115061653,0.051411154445587888,0.060472981342793688,0.068098332030446405,0.073350027141278744,0.075498621192021622,0.074183008354256366,0.069504075700620252,0.062019486556052695,0.052636014124589316,0.042427492780052742,0.032429124863002225,0.023463581453699685,0.01603973376457129,0.010337856689852773,0.0062673273619376963,0.0035647286624639439,0.0018967192105539728,0.00094101188356871589,0.00043370926885622727,0.00018492045204172488,0.000072585697341166199,0.000026082902574165448,8.5238078195109513e-6,2.513475977325802e-6,6.6245772912486574e-7,1.5424324238921526e-7,3.1261580539752119e-8,5.4105042551363583e-9,7.7912122561824478e-10,8.9946664228005757e-11,7.8596289356082624e-12,4.697026681295712e-13,1.5238869815480695e-14
5.1447438098905606e-66,1.3937898492130589e-63,2.0493525149865379e-61,2.0602226319183663e-59,1.5671826819480828e-57,9.5544493619745681e-56,4.8450326333502749e-54,2.09734975198969e-52,7.9005865175490148e-51,2.6282468275415157e-49,7.8120542254593611e-48,2.0944675565556781e-46,5.1050105495983195e-45,1.138664590280584e-43,2.337263781830526e-42,4.4363974694165225e-41,7.8196611746311343e-40,1.2846328481436583e-38,1.9734008643006199e-37,2.8428304983312241e-36,3.8504050258217534e-35,4.9145925085419064e-34,5.9238100735330283e-33,6.7556628210185152e-32,7.3018559661365522e-31,7.4916189911712804e-30,7.3065919508158222e-29,6.7829365355058366e-28,6.000730902771807e-27,5.0646716225099035e-26,4.082234276822613e-25,3.1451965938613125e-24,2.3183162939223792e-23,1.6361196430109073e-22,1.1063444649734264e-21,7.1728062011444517e-21,4.4614757737965384e-20,2.6638168404333194e-19,1.5275378457549317e-18,8.4168149087454822e-18,4.458206284967418e-17,2.2709129522846692e-16,1.1128173335295841e-15,5.2477112117842718e-15,2.3821179916695326e-14,1.0411519559035805e-13,4.3824671780221319e-13,1.7768854802591244e-12,6.9407355300243699e-12,2.6122375114669021e-11,9.473786191093098e-11,3.3110651917639093e-10,1.1152220923144769e-9,3.6199895655066713e-9,1.1323867381665123e-8,3.4134919481354971e-8,9.9147161720144957e-8,2.7744985937667716e-7,7.4789597953029159e-7,1.9416153479234923e-6,4.8533924411204795e-6,0.000011677864919822961,0.00002703783904306762,0.000060214730760425824,0.00012893243810094358,0.00026529468992412188,0.00052426199982061383,0.00099433392648042637,0.0018086296490325764,0.0031522634660009749,0.0052591739567412721,0.0083895104191053557,0.012779246415408599,0.018559172171069068,0.025652247803954334,0.033675236338184596,0.041887086129299003,0.049233049968517634,0.054519361069185886,0.056713051211840058,0.055302110006026373,0.050594956339047682,0.043817203819839347,0.036904470974017553,0.031994319063662237,0.030754217828856318,0.033783887242033476,0.040338836774676134,0.048514898001533684,0.055848262456580277,0.060107289047184464,0.05997079641287727,0.055345277613929577,0.047239624215882118,0.037303691183567835,0.027254419138235935,0.018414498289405184,0.011493650280351517,0.0066159341456624101,0.0035037070130651119,0.0017018566794575404,0.00075523961250221355,0.00030473488423747353,0.00011113974102643777,0.000036372687617093692,0.000010586273869993623,2.7095038956189496e-6,6.0114370595260285e-7,1.1345510159160612e-7,1.7753257350533505e-8,2.21988422072468e-9,2.0946427908063196e-10,1.3479626955671313e-11,4.697026681295712e-13
7.7479226864893033e-64,2.0493525149865379e-61,2.9410827765699065e-59,2.8850023095172969e-57,2.1407208583839039e-55,1.2726766626516603e-53,6.2913118297208557e-52,2.6540181763772106e-50,9.7394301271195779e-49,3.1552243683406055e-47,9.1298540503023998e-46,2.382028959439992e-44,5.6478184668520038e-43,1.2249597342003789e-41,2.4440046119657026e-40,4.5072781260953962e-39,7.7157384907148385e-38,1.2305088971176295e-36,1.8341800246465351e-35,2.5626967200141503e-34,3.3648415838892415e-33,4.1614377290657048e-32,4.8577308173230583e-31,5.3622636245353325e-30,5.6069294835296675e-29,5.5620492698332793e-28,5.2418971928291801e-27,4.6994184049627702e-26,4.0124718625570683e-25,3.2663252810299787e-24,2.5375501014898159e-23,1.8830861336411368e-22,1.3359373568636631e-21,9.0675990365442093e-21,5.8923835865102236e-20,3.668247120217002e-19,2.1890078411892227e-18,1.2528148367143049e-17,6.879956014240012e-17,3.6268684052833211e-16,1.8360910160652043e-15,8.929421958951896e-15,4.1730338419029916e-14,1.8745427292197949e-13,8.0956608876056983e-13,3.3620560182021451e-12,1.3428239939068677e-11,5.1587484369923813e-11,1.906400033595543e-10,6.7771175983430601e-10,2.3175943418549093e-9,7.6238467641159488e-9,2.4122390977772517e-8,7.340447569400684e-8,2.1478685315547299e-7,6.0420177686488889e-7,1.6335384135122195e-6,4.2433568621420042e-6,0.000010586590343170602,0.000025355577888729669,0.000058268527996511532,0.00012840259373526598,0.00027113640795194211,0.00054818143745127739,0.0010601741651831873,0.0019591933264881768,0.0034552622928941476,0.0058070657580062123,0.0092846939405198622,0.014094528868414158,0.02026709871163627,0.027529452704401382,0.035210326881859759,0.042246805154860589,0.0473564192682069,0.049391778114937515,0.047805693357908432,0.043053179870958506,0.036701622890676406,0.031074964498758249,0.028444277990275123,0.030036909632542148,0.035331271888211545,0.042081491504107078,0.047214583049418348,0.048273759623025144,0.044705079183060381,0.038265183952669248,0.032244354306413282,0.029849409978689437,0.032587850433858396,0.03951416748479393,0.047712657660002207,0.05369932134866981,0.054957574243014488,0.050842251166289907,0.042526852207666316,0.032210621401587815,0.022115922783468911,0.013766951862752327,0.007761957740829625,0.003955241071359519,0.0018154178017424933,0.00074701847179776544,0.00027385030349121912,0.000088711869422870485,0.00002512777812937242,6.1382934417255534e-6,1.2696822491387601e-6,2.1683747514772356e-7,2.9479315531494952e-8,3.0137999375805987e-9,2.0946427908063196e-10,7.8596289356082624e-12
7.9801454426174038e-62,2.0602226319183663e-59,2.8850023095172969e-57,2.7605313374138078e-55,1.9974544485999651e-53,1.157615690403002e-51,5.5766379936894149e-50,2.2917731198693919e-48,8.1900264473218114e-47,2.5829106527733194e-45,7.2729286329333107e-44,1.8458368026019219e-42,4.2555669293873493e-41,8.9712639272689662e-40,1.7390355724028099e-38,3.1146517733404378e-37,5.1757075533409791e-36,8.0089673069045321e-35,1.1577891298739484e-33,1.5680869620302088e-32,1.99482954982569e-31,2.3890675088065977e-30,2.6991707257335704e-29,2.8821529540638841e-28,2.9135171745422022e-27,2.7925037553560329e-26,2.5412498209626429e-25,2.1985002527193539e-24,1.8102190678874711e-23,1.4200951252901979e-22,1.0624339347412075e-21,7.5869078748866612e-21,5.1755064249982447e-20,3.3750636892283279e-19,2.1054231739242264e-18,1.2571455196223898e-17,7.188787835098221e-17,3.9387750064217733e-16,2.0686683727236719e-15,1.0418661380182235e-14,5.0335064307930675e-14,2.3334209492024649e-13,1.0382111698317276e-12,4.4344056960684757e-12,1.8184862945244467e-11,7.1607429329596344e-11,2.7077514499838607e-10,9.8326765101740034e-10,3.4287545145966547e-9,1.1480778854247958e-8,3.6908257114825897e-8,1.1389823049478492e-7,3.3732720252874284e-7,9.5851799373568767e-7,2.6122151340179829e-6,6.8248266231159416e-6,0.000017085523382163422,0.000040960065349675296,0.000093969571714187002,0.00020613775208778296,0.00043198077368624705,0.00086384365536705979,0.0016463415890694868,0.0029859175745773289,0.005144684430884531,0.0084039130335006847,0.012983940079298412,0.01891918443830648,0.025912529320818602,0.03322822753532845,0.039710229603065495,0.044006102212877247,0.045010157858251595,0.042413459729791044,0.037111515256547668,0.03116726638054806,0.027152095660458782,0.027004547543232198,0.030922211085187835,0.036981063852708684,0.041930270230183209,0.042948263563011428,0.039419976910750132,0.03354664192311316,0.029169203481255325,0.029351441827993341,0.034257720660126018,0.040860092981199213,0.044848519433881078,0.043540591660674983,0.037778235006209326,0.031447694565778145,0.028937955677825614,0.032301298573777047,0.040012610266922121,0.048006203109509147,0.052097553241793125,0.050136572657384223,0.042698414174803301,0.03225340741577818,0.021657065910981086,0.012937294096676822,0.0068695108684500881,0.0032335264509490917,0.0013430131955827982,0.0004888429291308929,0.00015446368155733375,0.000041826431720072214,9.5365617572008747e-6,1.7862909838525834e-6,2.6515954468125087e-7,2.9479315531494952e-8,2.21988422072468e-9,8.9946664228005757e-11
6.2211874960619599e-60,1.5671826819480828e-57,2.1407208583839039e-55,1.9974544485999651e-53,1.4089309131907778e-51,7.9572010103208102e-50,3.7342384500187176e-48,1.494449813174372e-46,5.1989699871977113e-45,1.5955168272102153e-43,4.3701302130028003e-42,1.078448915085854e-40,2.4166180817695049e-39,4.9495568800679612e-38,9.3174151487279217e-37,1.6198587476848002e-35,2.6116700031998474e-34,3.9192219811866591e-33,5.4917997148041893e-32,7.2060501990478616e-31,8.8766162162901161e-30,1.02884356126875e-28,1.1243125394046848e-27,1.1605324819986034e-26,1.1333917327183291e-25,1.0488352998762696e-24,9.2093837576054889e-24,7.6822267974833864e-23,6.0948819324973123e-22,4.6037215540988653e-21,3.3137660206567103e-20,2.2749400803840759e-19,1.4906832850517158e-18,9.3297109224776031e-18,5.5806999939055964e-17,3.1921929135850802e-16,1.7469694390296601e-15,9.1509820310485331e-15,4.5898929023128101e-14,2.2051221288433605e-13,1.0150278008175602e-12,4.4775035323202348e-12,1.8931365748406942e-11,7.6730684122472987e-11,2.9814535409646862e-10,1.1106234800617098e-9,3.9661586688523958e-9,1.3576821305855229e-8,4.4543656040316909e-8,1.4003656245210419e-7,4.2173942612389962e-7,1.2163049648727512e-6,3.3577685760609313e-6,8.868419365058598e-6,0.000022395691537028163,0.00005403738963886425,0.00012447195316287848,0.00027344525126264005,0.00057226141640057048,0.0011393675794789304,0.0021547647660728455,0.0038637188621120216,0.0065545226438857205,0.010492847449817032,0.015802955366261189,0.022309888911520678,0.029396398017460568,0.035969243376182851,0.040639926739776524,0.042167044812311905,0.040066816158286808,0.035120010126018956,0.029404156262172636,0.025598604457962224,0.025694520438322993,0.029735416908850879,0.035462271897842484,0.039400263689170511,0.03900905595998428,0.034565200097146399,0.029275085154181335,0.027168099109840674,0.030056541119452134,0.035905936426056266,0.040188140831390942,0.039458236737203039,0.034330209262844008,0.02919883433502474,0.028667662693202921,0.033586042182447534,0.040158545733754524,0.043038772787650669,0.039827412037448245,0.033134402464357839,0.028498959098298503,0.030010985066846258,0.037249126179055189,0.045760417761737163,0.050288221772840133,0.048037194170414845,0.039784081610364793,0.02865742362975211,0.018002364768368017,0.0098681038798638069,0.0047108053243997592,0.0019492486582008776,0.00069368315603177587,0.00020987244780563352,0.000053096304082034627,0.000010969026988473618,1.7862909838525834e-6,2.1683747514772356e-7,1.7753257350533505e-8,7.7912122561824478e-10
3.8881992020511721e-58,9.5544493619745681e-56,1.2726766626516603e-53,1.157615690403002e-51,7.9572010103208102e-50,4.377878345019885e-48,2.0007073657938036e-46,7.7943893751814016e-45,2.6386016482744958e-43,7.8767203372500598e-42,2.0977451318427852e-40,5.0314575979173785e-39,1.0953534924530086e-37,2.1785878255807843e-36,3.9808071088467802e-35,6.7145660810130402e-34,1.0498223664547215e-32,1.5269990422539669e-31,2.0728713889990221e-30,2.6335612566456899e-29,3.1393785125335888e-28,3.5192390495456119e-27,3.7173524570244524e-26,3.7066859650684082e-25,3.4947394062654279e-24,3.1200537645903721e-23,2.6412395502879592e-22,2.1226438867935352e-21,1.6212337193179932e-20,1.1779952624981972e-19,8.1500403059960251e-19,5.3733478661149903e-18,3.3784260257799543e-17,2.026983923611887e-16,1.1611910503035232e-15,6.3547153730901141e-15,3.3236936435945245e-14,1.6620521958849909e-13,7.948902632477664e-13,3.6368291478395233e-12,1.5921383709966788e-11,6.6702884418194689e-11,2.6745615297482844e-10,1.0264012901746369e-9,3.7698522261019675e-9,1.3250504927402272e-8,4.4562658005886246e-8,1.4336375110145837e-7,4.4106599429600952e-7,1.2971633621328574e-6,3.6450611380756783e-6,9.7810005299544928e-6,0.000025045595779806311,0.000061149949639454849,0.00014222058972846339,0.0003147340479080772,0.00066186475580937874,0.0013205941640981393,0.0024954914010168513,0.0044565489573723227,0.0075022756211555057,0.011869239816566158,0.017583831396310843,0.024287306333374015,0.031115734433556367,0.036755904399024702,0.039780722930003912,0.039252198060350953,0.035377294651249891,0.029814907324495925,0.025238814077226959,0.024098969360533447,0.027114551854041603,0.032499589346814561,0.0367635316091772,0.036956047479003283,0.032953412406156633,0.027894579850621488,0.025968826773979974,0.028960080947826105,0.034452267535488973,0.037653469183113518,0.035666780783737124,0.030399397587043634,0.027048039456835081,0.029164884899415249,0.034978497068373181,0.038887679300901832,0.03701175685651226,0.031290719774561468,0.027745868603245184,0.030422418467363767,0.037157011860705925,0.0415889868305972,0.039435730134903959,0.032729739071420823,0.027927851483204324,0.029971294070137217,0.038015644321139631,0.046380420398479571,0.049178967852842499,0.044299692506115782,0.033922810405677853,0.022171245237628055,0.012392053849032521,0.0059148901346034721,0.0023985530977275015,0.00081849131773040574,0.00023154988571797487,0.000053096304082034627,9.5365617572008747e-6,1.2696822491387601e-6,1.1345510159160612e-7,5.4105042551363583e-9
2.0219211019881791e-56,4.8450326333502749e-54,6.2913118297208557e-52,5.5766379936894149e-50,3.7342384500187176e-48,2.0007073657938036e-46,8.9006489465664783e-45,3.3742233956559675e-43,1.1110913386240518e-41,3.2250098645860923e-40,8.3477264844358089e-39,1.9451530933135174e-37,4.112136576190993e-36,7.9386055730602297e-35,1.4073186155169947e-33,2.3018703719433334e-32,3.4882106089334256e-31,4.9150107475940041e-30,6.4598712123161642e-29,7.9418074538416867e-28,9.1557486746632313e-27,9.9200466446234555e-26,1.012148188467717e-24,9.7423059902703417e-24,8.8606478118661857e-23,7.6257885148656658e-22,6.2185224693470174e-21,4.8104381833135886e-20,3.5337698308455544e-19,2.4675335514069037e-18,1.63919851579032e-17,1.0367566497565639e-16,6.2473418002244909e-16,3.5887952569199645e-15,1.9663740952492009e-14,1.0281238434765046e-13,5.1316161028690586e-13,2.4458544615839025e-12,1.1134847416606696e-11,4.8427948034194915e-11,2.0124186749101503e-10,7.9905095608679691e-10,3.0315047805518911e-9,1.0988358797938802e-8,3.8047778054363709e-8,1.2581860163203048e-7,3.9722849847264728e-7,1.1968440035789226e-6,3.4396550496263679e-6,9.4233071877164448e-6,0.000024591239904504569,0.000061074943588037464,0.00014421113657770679,0.00032333636500631156,0.00068738926674682612,0.0013832593081782938,0.0026295576451367485,0.0047108839768379772,0.0079309580459998271,0.012504619812731577,0.018388892321097376,0.025098130998354939,0.031607377872732855,0.036483954516262801,0.038342045504715247,0.036548157616184689,0.031856952372588105,0.02648744992398153,0.023282794630263297,0.024134340874352404,0.028558040760871068,0.033608720775647974,0.035668369699694316,0.033179456683128356,0.028192486153265131,0.025023011436023899,0.026613002552084964,0.031639220353688184,0.035397868818167527,0.034222629828259967,0.029354796231634448,0.02600849947136547,0.027999603095113449,0.033413843122163955,0.03639379492114768,0.033629241934374358,0.028373609893835356,0.026978604793440428,0.031493363289606676,0.036984497052475428,0.037139888393895518,0.031819295775955761,0.027487774957623619,0.029740528538904181,0.036647506238212739,0.04078668593957814,0.037609402428883538,0.030552530472867227,0.027389005797563705,0.032216037543415151,0.041599746899834726,0.048059662564726119,0.046482954598086894,0.037350958576187479,0.025039620535998254,0.014046685255361534,0.0065855962527599056,0.0025638805969361099,0.00081849131773040574,0.00020987244780563352,0.000041826431720072214,6.1382934417255534e-6,6.0114370595260285e-7,3.1261580539752119e-8
8.9784615850224168e-55,2.09734975198969e-52,2.6540181763772106e-50,2.2917731198693919e-48,1.494449813174372e-46,7.7943893751814016e-45,3.3742233956559675e-43,1.2442541072898151e-41,3.9837528767890609e-40,1.1238281926205861e-38,2.8260284141560144e-37,6.3945320737931949e-36,1.3121097173583962e-34,2.4574736851347734e-33,4.2244150373992779e-32,6.6967591521167015e-31,9.8303429440616317e-30,1.3410252793329614e-28,1.7054487361088961e-27,2.0276043054451201e-26,2.2591437924702896e-25,2.3641597510824598e-24,2.3282864989223365e-23,2.161662641779655e-22,1.8950376301711856e-21,1.5708787244033538e-20,1.2328664381785529e-19,9.1713834638871022e-19,6.4735775295322593e-18,4.339526801723957e-17,2.7649224365676931e-16,1.6756345674382113e-15,9.665099633462945e-15,5.3088760447162121e-14,2.7782536458486619e-13,1.385749015363387e-12,6.5898921298827551e-12,2.9885366490935052e-11,1.2927035475254003e-10,5.333848858542105e-10,2.0993868191582584e-9,7.8818668872352579e-9,2.8222166333483871e-8,9.6356040440371805e-8,3.1358703869850076e-7,9.7240763024728295e-7,2.8715975787911652e-6,8.0706031669354529e-6,0.000021570488472517499,0.000054775243927348371,0.00013200868851538554,0.00030154395333596549,0.00065187134403546782,0.0013312120592386236,0.0025625385395664727,0.0046378431475960883,0.0078677261718355148,0.012464198850658486,0.018357942560509606,0.025003102054711954,0.03128972850158134,0.035720013638691322,0.036940184445042187,0.034513397049584789,0.029534028665198677,0.024530173271293404,0.022340939433488928,0.024351336612749902,0.029238270964124132,0.033481369344724855,0.033809940135549222,0.029981503567535375,0.025381434293581807,0.024306527807453165,0.027899692305752747,0.032683027422787461,0.033770466573484638,0.030039286250957846,0.02569467850102625,0.025845452699400671,0.030535637408997071,0.034335059565504592,0.0326881371232796,0.027718772148849711,0.025918542250588817,0.029939990248749205,0.034867016170493606,0.034371675641359454,0.029189399394395796,0.02648834034430821,0.030385458476706506,0.036149530222767492,0.036286084522212074,0.030678726429296453,0.027057977189346487,0.030884323484020799,0.038012253060186063,0.039816671661372561,0.03406503879938773,0.027765170120361869,0.028937881682680167,0.037670413931622644,0.04633075718653968,0.047298021635311838,0.039209437341888655,0.026480077767073724,0.014619659982608926,0.0065855962527599056,0.0023985530977275015,0.00069368315603177587,0.00015446368155733375,0.00002512777812937242,2.7095038956189496e-6,1.5424324238921526e-7
3.4705352808105917e-53,7.9005865175490148e-51,9.7394301271195779e-49,8.1900264473218114e-47,5.1989699871977113e-45,2.6386016482744958e-43,1.1110913386240518e-41,3.9837528767890609e-40,1.2396547163770785e-38,3.3973882724985438e-37,8.2959187993808778e-36,1.8219600485555557e-34,3.6268953269220061e-33,6.586794800486923e-32,1.0973631111619678e-30,1.6850672092692567e-29,2.3947044064541053e-28,3.1608510116945988e-27,3.8871682674000609e-26,4.4662125819905094e-25,4.8060134232023908e-24,4.8541711472620102e-23,4.610756625811427e-22,4.1258068165365594e-21,3.4833582629360461e-20,2.7787018789353895e-19,2.096903548675249e-18,1.4986074089239998e-17,1.0153073243971708e-16,6.5265835335384027e-16,3.9836959072219286e-15,2.3104095601983832e-14,1.2739272550900283e-13,6.6813620375455589e-13,3.3344544854186219e-12,1.5840264333577851e-11,7.1644119468293887e-11,3.0856461037697385e-10,1.2655811847989273e-9,4.9431781408741835e-9,1.8384454403321667e-8,6.5093757592647671e-8,2.1935395495823293e-7,7.0322917400225923e-7,2.1437373906097924e-6,6.2100157836306972e-6,0.000017081343672743431,0.000044570953512809619,0.00011020344301419826,0.00025785296077158615,0.00057002584507181068,0.0011883513274977467,0.0023310395374534804,0.004290872593719292,0.0073881552818030697,0.01185319504209673,0.017636123794391046,0.024197564265449213,0.030408892301281572,0.03473429244443368,0.035798067483740191,0.033209064826504801,0.028193465561007072,0.023424994449715907,0.021742246509564249,0.024257358049335121,0.029197592696611837,0.032792174776690007,0.032113996219335047,0.027790269349829021,0.023865674376061469,0.024227665673563134,0.028598079703193856,0.032419632319467446,0.031531354751021176,0.026999057172424323,0.024272377668358395,0.026833201162391298,0.031655164493721702,0.032668254134773369,0.028609035029394363,0.025046476929042096,0.027102993222066264,0.032207619637535253,0.033328394506936878,0.028947104586942047,0.025606903633827647,0.028597024669036937,0.033921363130382797,0.033878918331269624,0.028638391269861162,0.026378402401441366,0.031113157394520271,0.036325313411815868,0.034463216350319533,0.028402705804520722,0.027557476128126051,0.034121781757809466,0.039602442804917157,0.036624690951554696,0.029177815605502931,0.027480905353127566,0.035116145628046731,0.044990492564507231,0.047508275106158789,0.039789837124201135,0.026480077767073724,0.014046685255361534,0.0059148901346034721,0.0019492486582008776,0.0004888429291308929,0.000088711869422870485,0.000010586273869993623,6.6245772912486574e-7
1.1851014798291205e-51,2.6282468275415157e-49,3.1552243683406055e-47,2.5829106527733194e-45,1.5955168272102153e-43,7.8767203372500598e-42,3.2250098645860923e-40,1.1238281926205861e-38,3.3973882724985438e-37,9.0413028406984313e-36,2.1428396314745036e-34,4.565564349702341e-33,8.8126180231169092e-32,1.5510814243115695e-30,2.5030500196186266e-29,3.720957855775364e-28,5.1163282929793709e-27,6.5301104010992734e-26,7.7605182617203228e-25,8.611082220207643e-24,8.9427864006208284e-23,8.7110158478057016e-22,7.9739768476468506e-21,6.8711576529658419e-20,5.5820228301276527e-19,4.2810069162650935e-18,3.1032279060403811e-17,2.1284153382262592e-16,1.3825510242253295e-15,8.5122563527603328e-15,4.9711445644765372e-14,2.7553772357649945e-13,1.450243374744324e-12,7.251316987116458e-12,3.4454814121413511e-11,1.5561128742994754e-10,6.6811600487766117e-10,2.7271150000486766e-9,1.0582194474179662e-8,3.9030642903905237e-8,1.3679967165726201e-7,4.5546721877697423e-7,1.4398354625903102e-6,4.319024989404732e-6,0.000012284150307423935,0.000033096978743112953,0.000084378185811079495,0.00020327775272564361,0.00046203453761310639,0.0009889120856551418,0.0019886241059210761,0.0037469408697123975,0.0065933542619345971,0.010792424382030465,0.016353954439187164,0.022807534338258207,0.029069766309847876,0.033591294804799815,0.03491536423535778,0.032541497734568934,0.027631079947609675,0.022884364675052417,0.021217197549500473,0.023757846883934078,0.028628786212355022,0.031948918657366558,0.030899461477977152,0.026476658203208049,0.023001873273283449,0.024070482647370905,0.028609992527019167,0.031624836554076007,0.029668882712017132,0.025151815030004219,0.023793770703311768,0.02748215640613706,0.031479415611490461,0.030445789908975532,0.02589467723210046,0.024458773387913825,0.028466531873741149,0.032193309291697426,0.030130958282659768,0.025557457427255567,0.025858371581385913,0.030932799673573498,0.032951549460954237,0.028782595184084925,0.025428502510531884,0.028864538951812846,0.033938408656339085,0.03250678900150527,0.027097994763769827,0.027162955012726684,0.033380163864649986,0.036073005954610992,0.030996308860147692,0.026684406715926507,0.030981834935702909,0.038314152248611668,0.037993457039185458,0.030478334655346402,0.026985030800378633,0.033901227725277581,0.044501573379750403,0.047508275106158789,0.039209437341888655,0.025039620535998254,0.012392053849032521,0.0047108053243997592,0.0013430131955827982,0.00027385030349121912,0.000036372687617093692,2.513475977325802e-6
