1.9073486328125e-6,0.000047874070732159169,0.00059390867243978784,0.0045342005842780208,0.023230865075041062,0.082995126984946128,0.20907778567536956,0.36727024732651968,0.43295942220860534,0.31410177807369631,0.11262702941894531
0.000047874070732159169,0.000911712646484375,0.008218562393004233,0.042993956319732523,0.13883097278638131,0.27555041724374602,0.31653461795294939,0.20485355658225496,0.19549451772840971,0.37542343139648438,0.31410177807369631
0.00059390867243978784,0.008218562393004233,0.050549697875976562,0.16437502784378053,0.28483212596034247,0.24441752652603717,0.15483802038296788,0.26255562242342173,0.24499855041503906,0.19549451772840971,0.43295942220860534
0.0045342005842780208,0.042993956319732523,0.16437502784378053,0.2834503173828125,0.21068532389997367,0.16099687028746616,0.26397146924053506,0.1663604736328125,0.26255562242342173,0.20485355658225496,0.36727024732651968
0.023230865075041062,0.13883097278638131,0.28483212596034247,0.21068532389997367,0.16625922066824777,0.25131233980310786,0.15176337105887277,0.26397146924053506,0.15483802038296788,0.31653461795294939,0.20907778567536956
0.082995126984946128,0.27555041724374602,0.24441752652603717,0.16099687028746616,0.25131233980310786,0.15155039205179586,0.25131233980310786,0.16099687028746616,0.24441752652603717,0.27555041724374602,0.082995126984946128
0.20907778567536956,0.31653461795294939,0.15483802038296788,0.26397146924053506,0.15176337105887277,0.25131233980310786,0.16625922066824777,0.21068532389997367,0.28483212596034247,0.13883097278638131,0.023230865075041062
0.36727024732651968,0.20485355658225496,0.26255562242342173,0.1663604736328125,0.26397146924053506,0.16099687028746616,0.21068532389997367,0.2834503173828125,0.16437502784378053,0.042993956319732523,0.0045342005842780208
0.43295942220860534,0.19549451772840971,0.24499855041503906,0.26255562242342173,0.15483802038296788,0.24441752652603717,0.28483212596034247,0.16437502784378053,0.050549697875976562,0.008218562393004233,0.00059390867243978784
0.31410177807369631,0.37542343139648438,0.19549451772840971,0.20485355658225496,0.31653461795294939,0.27555041724374602,0.13883097278638131,0.042993956319732523,0.008218562393004233,0.000911712646484375,0.000047874070732159169
0.11262702941894531,0.31410177807369631,0.43295942220860534,0.36727024732651968,0.20907778567536956,0.082995126984946128,0.023230865075041062,0.0045342005842780208,0.00059390867243978784,0.000047874070732159169,1.9073486328125e-6
