6.4623485355705287e-27,7.0044226892464069e-25,4.0643158882043457e-23,1.5897658748331066e-21,4.6369685387318295e-20,1.0676934153101385e-18,2.0131047189449714e-17,3.188086769282133e-16,4.3202952460773044e-15,5.0810013136085786e-14,5.2435342739005805e-13,4.7901499543505792e-12,3.9012529291164715e-11,2.8490723090802591e-10,1.8746182093670868e-9,1.1156633188403165e-8,6.0250749345975312e-8,2.9603405088195254e-7,1.3261389624564951e-6,5.4253254386159334e-6,0.00002029528785326358,0.000069482631150659786,0.00021781749554448199,0.00062534368035593807,0.00164391831611435,0.0039550622447510155,0.0087007977326770646,0.017480514670528415,0.032019718483174466,0.053361830684503497,0.080696167040144573,0.11037889871802331,0.13602827857598872,0.15031998125352415,0.14809289544999779,0.12915223612756407,0.098834497688665153,0.065639879414347042,0.037303236864779431,0.01780611708666474,0.0069598410170461289,0.002147537962716209,0.00049412592888718256,0.000076641685010717116,6.3639327975987284e-6
7.0044226892464069e-25,7.1421876015125483e-23,3.8912689899003168e-21,1.4262516230048097e-19,3.8896597011475392e-18,8.3546589804295766e-17,1.4657890550939542e-15,2.1542519744422499e-14,2.701408764779079e-13,2.9308008418295833e-12,2.7807305078097166e-11,2.3269819283872884e-10,1.729120013655274e-9,1.1471131139593496e-8,6.8236157686225238e-8,3.6520338701173942e-7,1.7632490656156607e-6,7.694810567643511e-6,0.000030391956403137624,0.00010871854874597166,0.00035227270712404008,0.0010333782687468407,0.0027411017798824094,0.0065618237958391198,0.014135597735404695,0.027294362284893361,0.046987285988659599,0.071606956671331898,0.095715120530981134,0.11093643175967446,0.11018758211065722,0.093689714405263159,0.071953914436862336,0.06102213810901443,0.071048612172516091,0.096914449366294207,0.12036508355574447,0.12354238268480302,0.10233121924416908,0.067683759234885872,0.035188269439254248,0.01397504739576715,0.0040300268520419006,0.00076650035028855796,0.000076641685010717116
4.0643158882043457e-23,3.8912689899003168e-21,1.9865372360196207e-19,6.8074720953058809e-18,1.7316335345315813e-16,3.4603667765412268e-15,5.6327880776122525e-14,7.6581059243637686e-13,8.8551398573172268e-12,8.8279086526068577e-11,7.6673472324371166e-10,5.8490387831590424e-9,3.9439440958588734e-8,2.362240418972112e-7,1.2615266387726572e-6,6.0234042551183001e-6,0.000025760953089563799,0.000098784147152195301,0.00033969041465734988,0.0010467297517262401,0.0028854139689554688,0.0070956107429448785,0.015501888042868374,0.029913649015662828,0.050580692856307657,0.074143736802249235,0.092917167335319451,0.0979885638905172,0.086308113248954913,0.066631609010324543,0.056111925056938778,0.065772175841317668,0.087181306743738127,0.097908859719916721,0.085645456593322677,0.064998900333866214,0.063041872496014471,0.086905813722967886,0.11317145908329582,0.11342168663192266,0.083967947546897433,0.045057967533134592,0.016855999523563759,0.0040300268520419006,0.00049412592888718256
1.5897658748331066e-21,1.4262516230048097e-19,6.8074720953058809e-18,2.1757698746244766e-16,5.1486688632492207e-15,9.5445963848854692e-14,1.4369418511922398e-12,1.8008907153819075e-11,1.9127209966736638e-10,1.7445982745243791e-9,1.3803323558251377e-8,9.546494886281378e-8,5.8049332142521898e-7,3.1167873125767008e-6,0.000014820922372402737,0.000062531156759944871,0.00023425207360081013,0.00077886310927939751,0.0022947267815388126,0.0059730822848508195,0.013672670112606359,0.027339197269036633,0.047306689620514325,0.069935155696660479,0.086863713676178719,0.089007564517997422,0.075095124830810257,0.057260401867611529,0.053478231162335569,0.068616893850355529,0.085120484508569816,0.08184892768988043,0.063564368257458867,0.058131426661556688,0.076485100849896035,0.092498664504220721,0.081221234871523737,0.061095237720902342,0.068635961257475853,0.10034386279599202,0.11438036803435644,0.08865010016844921,0.045057967533134592,0.01397504739576715,0.002147537962716209
4.6369685387318295e-20,3.8896597011475392e-18,1.7316335345315813e-16,5.1486688632492207e-15,1.1301931238466408e-13,1.9375327863241771e-12,2.6884516717344573e-11,3.0940110438306692e-10,3.0053739501155854e-9,2.4958064106803727e-8,1.7889876292580809e-7,1.1147034349925589e-6,6.0685049816981763e-6,0.00002896462433411318,0.00012144114414955672,0.00044751426682620652,0.0014480763564868598,0.0041042021899328136,0.010144247261543758,0.021720346886717166,0.039901135118208601,0.062047025160055109,0.080211463330089738,0.084438817251420496,0.071961532069824094,0.054504969508943003,0.050895179242624808,0.065732589109560433,0.079611064623516923,0.072777254148472497,0.056264439284619128,0.058366910642132193,0.077276590363470029,0.080225465247964759,0.062187132506064712,0.059609244732040805,0.081920362014216457,0.088308929360388271,0.066399818750109559,0.062787924632420071,0.095620257737419273,0.11438036803435644,0.083967947546897433,0.035188269439254248,0.0069598410170461289
1.0676934153101385e-18,8.3546589804295766e-17,3.4603667765412268e-15,9.5445963848854692e-14,1.9375327863241771e-12,3.0611927817087887e-11,3.8999186487311359e-10,4.1037905724482903e-9,3.6280519514806682e-8,2.7281418520289087e-7,1.760503490527087e-6,9.811164627499284e-6,0.000047415916555516832,0.00019917472266602352,0.00072754462084087803,0.0023078689314612012,0.0063359908777535663,0.014967262964071987,0.03015362388540943,0.051147337337849771,0.071752313188092882,0.081402490780693694,0.073501297068930517,0.055815885314929698,0.047925673747535725,0.059648326037547685,0.074526251056746611,0.06996895210325123,0.054007559876261562,0.05566694577264406,0.072962034703215796,0.072841846129926764,0.056193962056025158,0.060067310705066955,0.078937977338109076,0.072267047946698651,0.056472222825985792,0.072905147290581011,0.089174971176898591,0.068706913190378676,0.062787924632420071,0.10034386279599202,0.11342168663192266,0.067683759234885872,0.01780611708666474
2.0131047189449714e-17,1.4657890550939542e-15,5.6327880776122525e-14,1.4369418511922398e-12,2.6884516717344573e-11,3.8999186487311359e-10,4.5425126232846378e-9,4.3496905901008202e-8,3.4808869186790213e-7,2.3552738731518473e-6,0.000013583890039024215,0.000067132205904916168,0.00028510862839349123,0.0010412069032643989,0.0032643158119567724,0.0087488649274661134,0.019900424023280717,0.037990572805779431,0.059888820763996814,0.076256381268046045,0.076581108700690473,0.061216547911821289,0.04717172061968948,0.051975905796069669,0.068327184998530851,0.070371055506946698,0.055057167469346809,0.051221094668130441,0.06697244513891635,0.070327198077841579,0.054662155208621233,0.056589074799355441,0.073550890836336691,0.065989868892191633,0.053947539821648778,0.071456600976961493,0.076788933571590134,0.057481046862956449,0.069949538783172889,0.089174971176898591,0.066399818750109559,0.068635961257475853,0.11317145908329582,0.10233121924416908,0.037303236864779431
3.188086769282133e-16,2.1542519744422499e-14,7.6581059243637686e-13,1.8008907153819075e-11,3.0940110438306692e-10,4.1037905724482903e-9,4.3496905901008202e-8,3.7697940489552625e-7,2.7139290386654662e-6,0.000016404720249172861,0.000083842343637857418,0.00036372348025734934,0.0013407923236223817,0.0041925604454954742,0.011066651691475368,0.024447268814533164,0.044595257503227617,0.065870464883510622,0.076788525920506448,0.069290132736962986,0.051755398100526824,0.045770247966244811,0.059106515353965166,0.070059130895884715,0.059802019821431805,0.048227544522777559,0.058921245961117183,0.069258374500574415,0.05655435050237857,0.051525794608040556,0.067685263463397777,0.065307263266253938,0.051694434887906779,0.065640260362217973,0.071431943461190603,0.054401751984505981,0.066934928421091075,0.077718625663870217,0.057481046862956449,0.072905147290581011,0.088308929360388271,0.061095237720902342,0.086905813722967886,0.12354238268480302,0.065639879414347042
4.3202952460773044e-15,2.701408764779079e-13,8.8551398573172268e-12,1.9127209966736638e-10,3.0053739501155854e-9,3.6280519514806682e-8,3.4808869186790213e-7,2.7139290386654662e-6,0.000017451513322132945,0.000093445385014936705,0.00041895166772713883,0.0015757987233599881,0.0049649666774782295,0.013035366148816502,0.028240386476196209,0.049705007581440307,0.069477186208775921,0.074990580107700925,0.062074539492293489,0.046196363764228449,0.048533832988696961,0.064359841181893238,0.065898115020696477,0.050769612272824258,0.050088430050312344,0.06513260801951711,0.061587462913161161,0.048687629465368864,0.059558544574018676,0.066635140699818322,0.05175861405457769,0.05771791265326491,0.069418689744888255,0.054124701026594159,0.059940853296945163,0.072728845334648014,0.055160194277114823,0.066934928421091075,0.076788933571590134,0.056472222825985792,0.081920362014216457,0.081221234871523737,0.063041872496014471,0.12036508355574447,0.098834497688665153
5.0810013136085786e-14,2.9308008418295833e-12,8.8279086526068577e-11,1.7445982745243791e-9,2.4958064106803727e-8,2.7281418520289087e-7,2.3552738731518473e-6,0.000016404720249172861,0.000093445385014936705,0.00043883041422592338,0.0017048543766964588,0.0054749505029392302,0.014456590060867954,0.031053783244549343,0.053328231362902393,0.071367500140390466,0.072287743424956622,0.056204159945340175,0.043843988086090639,0.052553278990498126,0.066366273974049931,0.059470656035533492,0.046432145971215371,0.055414690418118074,0.065203223877792685,0.052362977631078322,0.050264417169219186,0.064796464617159223,0.056566453989190753,0.050002035854438979,0.065568524482934054,0.057779305928514469,0.052186047405261195,0.068849136385659315,0.056516688422955831,0.058181687702999363,0.072728845334648014,0.054401751984505981,0.071456600976961493,0.072267047946698651,0.059609244732040805,0.092498664504220721,0.064998900333866214,0.096914449366294207,0.12915223612756407
