1.8189894035458565e-12,9.0218940514294405e-11,2.3298506443620551e-9,3.9361967942270834e-8,4.800707993545255e-7,4.4623349061613431e-6,0.000032686061353292134,0.00019282005994276887,0.00092930349889555918,0.003692677661462782,0.01215943140611604,0.033234098953165038,0.075273583410540294,0.14056582369827851,0.21445324853894969,0.26349641387392115,0.25512930567976839,0.18826707244687519,0.10029243065952361,0.03495266605110985,0.0063424238778679864
9.0218940514294405e-11,3.9071892388164997e-9,8.7246975537865886e-8,1.2602588266311183e-6,0.000012970076430510503,0.00010016588217797677,0.00059838525931445692,0.0028146424035925708,0.010517459569227077,0.031269658338048897,0.073547339687601581,0.13490624025843953,0.18819007823037428,0.19271747683824713,0.14412649362562966,0.10625200916276677,0.14402929169596575,0.21762761770728764,0.2183857812920742,0.12684847755735973,0.03495266605110985
2.3298506443620551e-9,8.7246975537865886e-8,1.6650439647492021e-6,0.000020274978222176439,0.00017303882123474745,0.0010863252144630573,0.0051464697352045129,0.018601968855542736,0.051252815549205754,0.10624057374123496,0.16113858761047195,0.17144694105618487,0.1273866219959617,0.097584599400879598,0.13843158294344462,0.17568499368488915,0.13218093276120575,0.11282657978613221,0.19553457910878933,0.2183857812920742,0.10029243065952361
3.9361967942270834e-8,1.2602588266311183e-6,0.000020274978222176439,0.00020460558651913224,0.0014171246101042209,0.0070312067804879427,0.025435045024127868,0.067019422591263245,0.1261702024250938,0.16308228766803117,0.13888002916822556,0.094512296088869013,0.1131405333615769,0.15521563604168348,0.12363614283040578,0.10430872339237939,0.16276529460524832,0.14346530496820508,0.11282657978613221,0.21762761770728764,0.18826707244687519
4.800707993545255e-7,0.000012970076430510503,0.00017303882123474745,0.0014171246101042209,0.0077481597782025347,0.029257827466629297,0.076597847623548165,0.13593554132844374,0.15584080534013106,0.11419183157474708,0.089496234400790888,0.13129276939387789,0.13589229326592984,0.094780652949511788,0.13133388576134287,0.14001900086381391,0.10027976973833574,0.16276529460524832,0.13218093276120575,0.14402929169596575,0.25512930567976839
4.4623349061613431e-6,0.00010016588217797677,0.0010863252144630573,0.0070312067804879427,0.029257827466629297,0.079758752981433645,0.13959361872156614,0.14890127755985612,0.10064181326162966,0.094307836956053155,0.13714305298504714,0.11263550447104262,0.09677997513463713,0.13997939279510319,0.10347907961083124,0.12131774731096812,0.14001900086381391,0.10430872339237939,0.17568499368488915,0.10625200916276677,0.26349641387392115
0.000032686061353292134,0.00059838525931445692,0.0051464697352045129,0.025435045024127868,0.076597847623548165,0.13959361872156614,0.1462612488103332,0.095124226468762104,0.099146378051716154,0.13595994915540694,0.09837315056189248,0.10682669793646634,0.13026092411665515,0.091364226384020792,0.13599675994191784,0.10347907961083124,0.13133388576134287,0.12363614283040578,0.13843158294344462,0.14412649362562966,0.21445324853894969
0.00019282005994276887,0.0028146424035925708,0.018601968855542736,0.067019422591263245,0.13593554132844374,0.14890127755985612,0.095124226468762104,0.10093177848611958,0.13392526409819371,0.092085350154371339,0.11404954211449128,0.11777833286658369,0.094316347895773025,0.13233190943137743,0.091364226384020792,0.13997939279510319,0.094780652949511788,0.15521563604168348,0.097584599400879598,0.19271747683824713,0.14056582369827851
0.00092930349889555918,0.010517459569227077,0.051252815549205754,0.1261702024250938,0.15584080534013106,0.10064181326162966,0.099146378051716154,0.13392526409819371,0.090439481026158121,0.1171854145065366,0.10964811131585921,0.099892538668988684,0.12269678700821513,0.094316347895773025,0.13026092411665515,0.09677997513463713,0.13589229326592984,0.1131405333615769,0.1273866219959617,0.18819007823037428,0.075273583410540294
0.003692677661462782,0.031269658338048897,0.10624057374123496,0.16308228766803117,0.11419183157474708,0.094307836956053155,0.13595994915540694,0.092085350154371339,0.1171854145065366,0.10698851177522584,0.10315363932614744,0.11537759131107151,0.099892538668988684,0.11777833286658369,0.10682669793646634,0.11263550447104262,0.13129276939387789,0.094512296088869013,0.17144694105618487,0.13490624025843953,0.033234098953165038
0.01215943140611604,0.073547339687601581,0.16113858761047195,0.13888002916822556,0.089496234400790888,0.13714305298504714,0.09837315056189248,0.11404954211449128,0.10964811131585921,0.10315363932614744,0.11283279916239224,0.10315363932614744,0.10964811131585921,0.11404954211449128,0.09837315056189248,0.13714305298504714,0.089496234400790888,0.13888002916822556,0.16113858761047195,0.073547339687601581,0.01215943140611604
0.033234098953165038,0.13490624025843953,0.17144694105618487,0.094512296088869013,0.13129276939387789,0.11263550447104262,0.10682669793646634,0.11777833286658369,0.099892538668988684,0.11537759131107151,0.10315363932614744,0.10698851177522584,0.1171854145065366,0.092085350154371339,0.13595994915540694,0.094307836956053155,0.11419183157474708,0.16308228766803117,0.10624057374123496,0.031269658338048897,0.003692677661462782
