6.9388939039072284e-18,4.971367619815417e-16,1.8841417693661482e-14,4.7532254270874905e-13,8.8223244388681144e-12,1.2743186147833559e-10,1.4844160499149583e-9,1.4288778157283278e-8,1.1565502089575223e-7,7.973179952068384e-7,4.7266135933855645e-6,0.000024267229521805636,0.00010847207292527704,0.00042368600522146596,0.0014495036665472146,0.0043485109996416439,0.011439522140979581,0.026358713720842321,0.053072430964188926,0.093033935358608066,0.1412424908969058,0.18439145987957839,0.20502834892248913,0.19169773064583385,0.14810914226435111,0.092284629702019258,0.044748375138734107,0.015964118597597173,0.0037909648418610252,0.00047621890712003928
4.971367619815417e-16,3.2453206788574107e-14,1.1156622407705389e-12,2.5403183532345682e-11,4.2323046817249746e-10,5.4539576230805949e-9,5.6293680991465977e-8,4.7645908370039207e-7,3.3614690002138224e-6,0.000019998342916730751,0.00010113619779740781,0.00043705539167800093,0.0016184899715367888,0.0051389958073827311,0.013966659014181481,0.032350585847913357,0.063388833209822204,0.10387253646138865,0.14000551802817872,0.15192932968416583,0.1307710339605547,0.095226296595469365,0.082990098517514487,0.11326971447266661,0.15917943537538636,0.17131499691191873,0.13137107164519152,0.068852195432028174,0.022699767906055206,0.0037909648418610252
1.8841417693661482e-14,1.1156622407705389e-12,3.4612832044977893e-11,7.0724121026101479e-10,1.0507199520583288e-8,1.1988444801080403e-7,1.0867930590297953e-6,8.0045758315657249e-6,0.000048621958372276926,0.00024596335811026287,0.0010421729566394549,0.0037068931484383328,0.011055470172843619,0.027512699415066601,0.056602792307549048,0.094834227561780465,0.12655482227314277,0.13088231718986119,0.10453687916584359,0.077337139275977942,0.085785791727387297,0.12111974172890595,0.13129258994620232,0.099712900674795409,0.082974539963579973,0.122392071417767,0.16492400716604398,0.14060098666659649,0.068852195432028174,0.015964118597597173
4.7532254270874905e-13,2.5403183532345682e-11,7.0724121026101479e-10,1.2884227052320111e-8,1.6941511360742342e-7,1.6965414121248517e-6,0.000013368706211379531,0.000084630516565403624,0.00043599298712530523,0.0018408717417641621,0.0063839806581157624,0.018135175680683388,0.041861154797474178,0.077366064044049262,0.11184873038216781,0.12260720286986498,0.10054164560864781,0.073106194755277482,0.079777260509597528,0.11096707535249842,0.1128606448233863,0.082815890089074747,0.085140648841948975,0.12203276167077562,0.116627655570575,0.08235340218905775,0.11133033105589853,0.16492400716604398,0.13137107164519152,0.044748375138734107
8.8223244388681144e-12,4.2323046817249746e-10,1.0507199520583288e-8,1.6941511360742342e-7,1.9547065178952232e-6,0.000017005472782516487,0.00011505424242542781,0.00061663888518504714,0.0026439731452193951,0.0090961579776523326,0.025017175353737408,0.054398802967869262,0.091644547414311792,0.11595869113749774,0.10677114638225347,0.076670430629350404,0.069797494036869535,0.097196049426075489,0.10762377766959632,0.080840202802153292,0.078097551325626669,0.10949386842336733,0.10072026475957713,0.07682204720314182,0.11009622605733659,0.12041611608154884,0.08235340218905775,0.122392071417767,0.17131499691191873,0.092284629702019258
1.2743186147833559e-10,5.4539576230805949e-9,1.1988444801080403e-7,1.6965414121248517e-6,0.000017005472782516487,0.00012697865122219999,0.00072668093894054596,0.003235815452654327,0.011269800397477933,0.030586122115765814,0.063819910093881265,0.099816803777935396,0.1127615457231597,0.090593951824131477,0.065893313025899245,0.079005839377659783,0.10335846626565368,0.08794000247095001,0.069826249443610713,0.095121454398610933,0.099859131208220661,0.073329886512477456,0.095690210519863457,0.10732350551454794,0.07692402511564546,0.11009622605733659,0.116627655570575,0.082974539963579973,0.15917943537538636,0.14810914226435111
1.4844160499149583e-9,5.6293680991465977e-8,1.0867930590297953e-6,0.000013368706211379531,0.00011505424242542781,0.00072668093894054596,0.0034531123157919521,0.012469934394873835,0.034148129033530324,0.069873805311994538,0.10373140243662024,0.10726798893612718,0.07878644310536631,0.064199377150541157,0.088114203323250562,0.098228007204130229,0.072317296610520558,0.07646789434023143,0.09974153630093039,0.078023220798812163,0.07805596871741795,0.10327142946983941,0.077193378075537565,0.090685471138112498,0.10732350551454794,0.07682204720314182,0.12203276167077562,0.099712900674795409,0.11326971447266661,0.19169773064583385
1.4288778157283278e-8,4.7645908370039207e-7,8.0045758315657249e-6,0.000084630516565403624,0.00061663888518504714,0.003235815452654327,0.012469934394873835,0.035367115470961368,0.072785556110581881,0.10525741564145179,0.10250826320769695,0.071696951005604242,0.06629539358455097,0.093166193857235271,0.089243282006223418,0.066006915407062496,0.085698673542427524,0.091451773993892712,0.067903423373425151,0.090646330143429101,0.087861136472796115,0.072410652089441967,0.10247515248213127,0.077193378075537565,0.095690210519863457,0.10072026475957713,0.085140648841948975,0.13129258994620232,0.082990098517514487,0.20502834892248913
1.1565502089575223e-7,3.3614690002138224e-6,0.000048621958372276926,0.00043599298712530523,0.0026439731452193951,0.011269800397477933,0.034148129033530324,0.072785556110581881,0.10562696914109663,0.099886354706296121,0.068168506751938284,0.068840231671938054,0.094899362962649011,0.081386077715830057,0.065822462583183359,0.090745283483531896,0.080339455683875017,0.069394891922363354,0.094218176845417133,0.072277905192460511,0.083488101794035135,0.090695738618770233,0.072410652089441967,0.10327142946983941,0.073329886512477456,0.10949386842336733,0.082815890089074747,0.12111974172890595,0.095226296595469365,0.18439145987957839
7.973179952068384e-7,0.000019998342916730751,0.00024596335811026287,0.0018408717417641621,0.0090961579776523326,0.030586122115765814,0.069873805311994538,0.10525741564145179,0.099886354706296121,0.067126013029171529,0.070348808593001041,0.095089814860456217,0.076274742936689781,0.06778595943856537,0.09180134297307953,0.072118297509147237,0.074889455129844705,0.089780938123623545,0.066398607675451335,0.091151006076323531,0.074781806193299521,0.083488101794035135,0.087861136472796115,0.07805596871741795,0.099859131208220661,0.078097551325626669,0.1128606448233863,0.085785791727387297,0.1307710339605547,0.1412424908969058
