7.2445432630613699e-71,2.0806474554448177e-68,3.2450897264504654e-66,3.4625274653488736e-64,2.7972636266501454e-62,1.8122806709613108e-60,9.7723650592588894e-59,4.5013233186912918e-57,1.8054459370942148e-55,6.3994550690451204e-54,2.0281326014716712e-52,5.8018762205144501e-51,1.5099821760250143e-49,3.5989465317142307e-48,7.899933675918956e-47,1.6048040383121592e-45,3.029725752353635e-44,5.3354959685982576e-43,8.7934027508161988e-42,1.3602328255897411e-40,1.980038936934434e-39,2.7186561538382282e-38,3.5283544875475223e-37,4.3366972586987804e-36,5.0567505247051477e-35,5.6027335361334349e-34,5.9071281402983912e-33,5.9344525376458102e-32,5.6878222285934751e-31,5.2067147193195256e-30,4.5570884921671808e-29,3.8171238018509791e-28,3.0626552310395115e-27,2.3557679648053678e-26,1.7384922454367168e-25,1.2317656753976106e-24,8.3846621974041868e-24,5.4867054118397292e-23,3.4534539424224851e-22,2.0919012609384673e-21,1.2200764905896988e-20,6.8547015519597755e-20,3.7113183500501809e-19,1.9372011352844731e-18,9.7517738715834099e-18,4.7358509032200771e-17,2.2194692640925266e-16,1.0040534930124868e-15,4.3856118996969806e-15,1.849983093379696e-14,7.5380335330588733e-14,2.9674260507632935e-13,1.1287626399958151e-12,4.1494103305390478e-12,1.4742880720540555e-11,5.0632912275347095e-11,1.6810157338581011e-10,5.3954063442320173e-10,1.674197910955861e-9,5.0225937328675831e-9,1.4567597129426447e-8,4.0848682332751857e-8,1.107341791461841e-7,2.9018412122239975e-7,7.3505559182400069e-7,1.7996122384860478e-6,4.2579320431779778e-6,9.7346287915868879e-6,0.000021501640640366835,0.000045875049482110226,0.000094524787544548544,0.00018805310264744354,0.00036113692736868432,0.00066926792078377551,0.0011965576045162784,0.0020631443489697867,0.0034295130983705879,0.0054938080766851027,0.0084775452346230797,0.012595781313070147,0.018010492794777041,0.024770914069927624,0.032751188876882976,0.041602002820563643,0.050736032442081137,0.059364198738644161,0.066589423555703649,0.071548244276157525,0.073572889253523974,0.072334011700079688,0.067923445536027536,0.060849630959211554,0.051942641829565402,0.042192776377643845,0.032566282849802857,0.023846453889494908,0.016536682455923311,0.010839527313448318,0.0067018140560462597,0.0038992277015010952,0.0021293102163513696,0.001088203127071591,0.00051876559927068752,0.00022983444437909963,0.000094234422636892303,0.000035583487436181956,0.000012305171119846706,3.87131093282309e-6,1.0993784291734588e-6,2.7914587526258979e-7,6.2636783004008296e-8,1.2238591180507425e-8,2.0426770686073723e-9,2.8375933821438169e-10,3.1612038403538762e-11,2.666419598801093e-12,1.538660455936251e-13,4.8216736525544387e-15
2.0806474554448177e-68,5.840623224112707e-66,8.9011477224118176e-64,9.2779892920889787e-62,7.3200718699807706e-60,4.6302646270664022e-58,2.4369834137948256e-56,1.0953090813347965e-54,4.2854103729818849e-53,1.4812450670720043e-51,4.5763303987581571e-50,1.2758044857687538e-48,3.2347144892790779e-47,7.5082368753015771e-46,1.6044656142858517e-44,3.1718684080312871e-43,5.8253241417638254e-42,9.9758087191624999e-41,1.5981407240694073e-39,2.4020349278036652e-38,3.3959864955399284e-37,4.5267389192763821e-36,5.7009797592835025e-35,6.7964769024041356e-34,7.683143142142278e-33,8.2489527056549156e-32,8.4234259678542307e-31,8.1918424971912647e-30,7.5963183548788184e-29,6.7241443793832755e-28,5.6875936071390694e-27,4.6013827959099944e-26,3.5636529846539605e-25,2.644232516745112e-24,1.8811540255563733e-23,1.284009473328325e-22,8.4140894837451554e-22,5.2965820996866232e-21,3.2045630765348774e-20,1.864415740218198e-19,1.0435573901743486e-18,5.6217545246109384e-18,2.9159230397179992e-17,1.4567353319037495e-16,7.0116979468329587e-16,3.2525766786531393e-15,1.454468568620936e-14,6.271211558346396e-14,2.6076799370604713e-13,1.0458901208420783e-12,4.0467651967183663e-12,1.5106696103678727e-11,5.4413679884323347e-11,1.8912528700077338e-10,6.3431927597955792e-10,2.052980910407048e-9,6.4116564082183032e-9,1.9321505589924051e-8,5.6177339199938125e-8,1.5757286042477197e-7,4.2632239874082785e-7,1.1123791716022375e-6,2.7985373677353989e-6,6.7867445559814336e-6,0.00001586040206332196,0.000035705843655959774,0.000077404271866861341,0.00016150828700312534,0.00032419434707035041,0.00062566610478426494,0.0011601585416581194,0.0020653830052024661,0.0035270959551839605,0.0057721621968972074,0.0090421678055503976,0.013541085486423788,0.019356551678506276,0.026365757498633778,0.034151987697805704,0.041971023525357168,0.048809430089503019,0.053560687576850212,0.055307154989409689,0.053643802383978929,0.048933781911906322,0.042373172594567796,0.035783062111792822,0.03114020768500955,0.029972031735371748,0.03282544069479464,0.03902259647507792,0.046823377028459306,0.053955823523072135,0.058323170051455511,0.058623432603843381,0.054661577606751656,0.047272008464113592,0.037930530465290485,0.028242938403413706,0.019509578020995662,0.012492557402292766,0.0074049327662769761,0.0040550855889686148,0.00204624840493065,0.00094835298643464225,0.00040204597772274718,0.00015514175249830558,0.000054164722771111298,0.000016984358601931363,4.7401979835169948e-6,1.1642537444377275e-6,2.4805131728483687e-7,4.4985520929889177e-8,6.7682186102179137e-9,8.141803754896334e-10,7.394805977357949e-11,4.5829115165001689e-12,1.538660455936251e-13
3.2450897264504654e-66,8.9011477224118176e-64,1.3251757903639949e-61,1.34896680495839e-59,1.0391039104093373e-57,6.4153297919741988e-56,3.2946209315252374e-54,1.4444289438714313e-52,5.5108939351474866e-51,1.8568922845165182e-49,5.5906678664466044e-48,1.5183417823478588e-46,3.7489452238008083e-45,8.4711689709089491e-44,1.7616039131472303e-42,3.3876712842361192e-41,6.0498634506744427e-40,1.0070226500500986e-38,1.5674474985974762e-37,2.2880213950070664e-36,3.1402186241243825e-35,4.0615999927166731e-34,4.9610947697395001e-33,5.7335076802245135e-32,6.2801434773011326e-31,6.5298337966259977e-30,6.4541047684713944e-29,6.0720640300273888e-28,5.4440346788025379e-27,4.6565545048863696e-26,3.8036814498726025e-25,2.9698901699484289e-24,2.2184130447395541e-23,1.5865348062454179e-22,1.0871115192589794e-21,7.1417188036838175e-21,4.5008950859557891e-20,2.7227256660555448e-19,1.5817522114872835e-18,8.8288438097526395e-18,4.7367758516567106e-17,2.4436594281580364e-16,1.2126229323373319e-15,5.789890640182399e-15,2.6606699786038748e-14,1.1770341879915558e-13,5.0136154807650118e-13,2.0565943371308832e-12,8.1252957104871437e-12,3.0921845694222583e-11,1.1335888005320085e-10,4.0033455795978167e-10,1.3619667559829763e-9,4.4634320089402146e-9,1.4089562346116823e-8,4.2835398355282031e-8,1.254058942405669e-7,3.5347403723173592e-7,9.5899499682461879e-7,2.5036170972081464e-6,6.2872761147640505e-6,0.000015181864052847451,0.00003523322104392695,0.000078543385764966866,0.00016808418769211079,0.00034505935572840186,0.00067897544781032835,0.0012793750573033179,0.0023059673243550044,0.0039707672898540469,0.0065227284219109192,0.010204259952583497,0.015172974981821666,0.021393834296928052,0.02852678905128693,0.035857896151902075,0.042335605025311569,0.0467622043011395,0.04814127351613413,0.04610008867973395,0.041221801394653263,0.03508794713202087,0.029897059857994679,0.027699393203258343,0.029511313997475445,0.034725087874725072,0.041187305970612176,0.046043429498161322,0.047041503229447385,0.043675988449348832,0.03754825236993722,0.031681668137676382,0.029085095798968776,0.031287795645642266,0.037601132972356436,0.045464890366620521,0.051646892219783247,0.053638676718910112,0.050562927376178309,0.043252017793845244,0.033623305365902095,0.02378439148551446,0.015316829685685073,0.0089753398354004104,0.0047782504690440409,0.0023050938552465945,0.0010038751910216048,0.00039269800470493396,0.00013708625443628153,0.000042350354567214541,0.00001145494984227364,2.6752224507614003e-6,5.295901314288124e-7,8.6642132600426033e-8,1.1293896906119539e-8,1.1079588165020551e-9,7.394805977357949e-11,2.666419598801093e-12
3.4625274653488736e-64,9.2779892920889787e-62,1.34896680495839e-59,1.3406781996490817e-57,1.0079762634324739e-55,6.0722226298003169e-54,3.0418482190414958e-52,1.3004516954742405e-50,4.8366541922203329e-49,1.5881440781423041e-47,4.6579890840644579e-46,1.2319221140325083e-44,2.9610441245851723e-43,6.5108841008691392e-42,1.3170428672752313e-40,2.4627331083019173e-39,4.2747481786920344e-38,6.9130915619453349e-37,1.0449799678732582e-35,1.4806930001933007e-34,1.9717730646339217e-33,2.4733305799867375e-32,2.9284635763239132e-31,3.2790075643002957e-30,3.4779753724931132e-29,3.4999478942908975e-28,3.3462437682054407e-27,3.0434851811735626e-26,2.6364000034031226e-25,2.1774269472126128e-24,1.7163052370058353e-23,1.2922745519884293e-22,9.3021269540201565e-22,6.4062603038702382e-21,4.2239755490551113e-20,2.6681257826541589e-19,1.6155057970827708e-18,9.3811132747436275e-18,5.226952450758372e-17,2.7956006321300909e-16,1.4358152613810439e-15,7.0837691933434254e-15,3.3581486346957033e-14,1.5300815824435214e-13,6.7019391453754309e-13,2.8224902865291399e-12,1.1430580662520714e-11,4.451933413020312e-11,1.667619506897149e-10,6.0078497804389699e-10,2.0816264848779301e-9,6.9361330897644867e-9,2.2223513253479966e-8,6.8457034310525077e-8,2.0269414294140621e-7,5.7672201191306751e-7,1.5763527432790828e-6,4.1374597906930691e-6,0.000010423401283180444,0.000025191191293954409,0.000058368997476820145,0.00012956813244666559,0.00027531896616704541,0.00055947341177258833,0.0010860410590820332,0.0020113042568564932,0.0035483316635693296,0.0059528758941688731,0.009477547374201592,0.014285123989164165,0.020326082973350707,0.027210963714646626,0.034138340712845449,0.039956903713866768,0.043421467642575672,0.043630307029299504,0.040514682359969082,0.035142361548422952,0.029579208335862233,0.026196955822037977,0.026610378008218719,0.030738205781089865,0.036588337657116096,0.041098578570666468,0.041766019291892319,0.038196533499423781,0.03255135870902126,0.028410006022893033,0.028581111210599202,0.033215597464205745,0.039546676240246923,0.043577934775049473,0.042690583629886677,0.037426383328616373,0.031209774547728715,0.028181420597262258,0.030602010832726782,0.037514558829645032,0.045410261173919978,0.050286346671829556,0.049701657405850218,0.043674848445752221,0.034186219350377984,0.023893687165682008,0.014932162140166009,0.008342957079344438,0.0041603887863359178,0.0018454416776702816,0.00072438577907111928,0.00024979771482784405,0.000074935950897502561,0.000019299905119873549,4.1921380064319428e-6,7.4912583252954482e-7,1.0622392792083806e-7,1.1293896906119539e-8,8.141803754896334e-10,3.1612038403538762e-11
2.7972636266501454e-62,7.3200718699807706e-60,1.0391039104093373e-57,1.0079762634324739e-55,7.3945654635653099e-54,4.3452204266998389e-52,2.1225850878152432e-50,8.8459250356088126e-49,3.2060459828391907e-47,1.0255115404402235e-45,2.9290123530124962e-44,7.5408433060290325e-43,1.7637329720818752e-41,3.7723492213866696e-40,7.4196531013101967e-39,1.3484519870711543e-37,2.2739476538509712e-36,3.5711309062167515e-35,5.2397533787602508e-34,7.2033922913033076e-33,9.3023233607744593e-32,1.1310079482305778e-30,1.2973337587910707e-29,1.4065482886913317e-28,1.4437869795198606e-27,1.4052653560803749e-26,1.2987377738554568e-25,1.1411427302356978e-24,9.5436152996895439e-24,7.6049379565961161e-23,5.7796790203793639e-22,4.1929155060660892e-21,2.9058846069649204e-20,1.9253291153221938e-19,1.2203421099388416e-18,7.4040080116988625e-18,4.3022346747780117e-17,2.3953693699320698e-16,1.2784638039621915e-15,6.5434438436684768e-15,3.2126959239150107e-14,1.5135644691977405e-13,6.8438887974407859e-13,2.970698143149182e-12,1.2380289930276042e-11,4.9540825394904527e-11,1.9036157214506798e-10,7.0239615775296976e-10,2.4885940700130296e-9,8.4655602477171692e-9,2.7645533537867552e-8,8.6651442976384239e-8,2.6061324842272465e-7,7.5187867415383987e-7,2.0799856120435358e-6,5.5148271198226592e-6,0.000014006306416894431,0.000034053021932686276,0.000079195740012262747,0.00017602849349569448,0.00037355871189955393,0.00075599350830774181,0.0014570193535797063,0.0026699666234033496,0.0046432864515780164,0.0076465592718158871,0.011893089147234767,0.017416739370293608,0.023926843297548062,0.030701776071239858,0.036611648505988358,0.040353528872048119,0.040910021389304141,0.038104316619886414,0.032978081254883064,0.027672304062312796,0.024652282105197636,0.025490588668320264,0.029830392091690232,0.035281697083883528,0.038606483406299924,0.037710706254500553,0.033199136076393273,0.028240930239820592,0.026513966306763242,0.029489599146959272,0.035115239572138338,0.039163744305690239,0.038477907896681527,0.033615660513469466,0.028607225262202334,0.027786251853117683,0.03218645314567064,0.038545911787227894,0.041870302467909951,0.03949148036500726,0.033267956738174909,0.028155948834795815,0.028404862433188746,0.03444830557990797,0.04274487429346123,0.048331930711946316,0.04792466200390164,0.041430390963904304,0.031307231201974863,0.020744778685216194,0.012071808601040169,0.0061652205985853535,0.0027550728980445553,0.0010713262519951629,0.00035945649253848582,0.00010281741258312822,0.000024650424297243568,4.8357328087459392e-6,7.4912583252954482e-7,8.6642132600426033e-8,6.7682186102179137e-9,2.8375933821438169e-10
1.8122806709613108e-60,4.6302646270664022e-58,6.4153297919741988e-56,6.0722226298003169e-54,4.3452204266998389e-52,2.489852217902086e-50,1.1856229185802344e-48,4.8150155648110492e-47,1.6999899896332206e-45,5.2952242121191772e-44,1.4722203339823272e-42,3.6882077321193659e-41,8.3908005566428387e-40,1.7449533386682241e-38,3.3356303415885961e-37,5.8893550173544908e-36,9.6440720897418247e-35,1.4700675104477884e-33,2.0926247104258438e-32,2.7896993323033694e-31,3.4916881791535979e-30,4.1125376519158612e-29,4.5673569030847276e-28,4.7917871439891964e-27,4.7569399930115601e-26,4.475149263177847e-25,3.9951089971618113e-24,3.3886621122433322e-23,2.7339762421651579e-22,2.1002544759236414e-21,1.5376699959387261e-20,1.0738274265250798e-19,7.1584282675777499e-19,4.5584001428515431e-18,2.774525185814223e-17,1.6150579974648323e-16,8.9955132269320017e-16,4.7961406113507876e-15,2.4487891470235837e-14,1.1976949087168219e-13,5.6130013834861769e-13,2.5211253190236887e-12,1.0854700815896938e-11,4.4804003078394137e-11,1.773046440908701e-10,6.7271871874263653e-10,2.4470290945536325e-9,8.5328579511165982e-9,2.8518812960242259e-8,9.1338616020116143e-8,2.8024559194540853e-7,8.2343312658455707e-7,2.3159674004292007e-6,6.2319295881987255e-6,0.000016033478652068377,0.000039412105195525911,0.000092481646074581045,0.0002069524988182545,0.00044113133642068498,0.0008944485784568843,0.0017224265008673625,0.0031442073821730794,0.005428862699027375,0.0088429896463722133,0.013546654049278708,0.019444501590763154,0.026035999759783743,0.032352373637466011,0.037088516766689893,0.038995626318226808,0.037470599202086882,0.033094069694077175,0.027742172096872805,0.023980013068531803,0.02381439085346354,0.027405289043013646,0.03264225450925227,0.036188422139394101,0.0356403325554436,0.031410047096609131,0.026736615512815697,0.025402895183572793,0.028658352416106304,0.033919015767819787,0.036717749782685366,0.034594939166581712,0.029524665516464917,0.026358677764267532,0.028350938546829863,0.033887811778779464,0.037804118661386029,0.036335537984377938,0.030953212480766857,0.027123053352965536,0.028996513815828366,0.035234320724330369,0.040166031657037441,0.039195877712459631,0.033188918345430221,0.027705688527840906,0.02802254475967949,0.034656204856762943,0.043150038105189818,0.047715570097527617,0.045246861021861425,0.036696112085295273,0.02555475590601655,0.015327888550881055,0.0079215256890773931,0.003517422637946356,0.0013334701337145463,0.00042713543002173957,0.00011381012261967595,0.000024650424297243568,4.1921380064319428e-6,5.295901314288124e-7,4.4985520929889177e-8,2.0426770686073723e-9
9.7723650592588894e-59,2.4369834137948256e-56,3.2946209315252374e-54,3.0418482190414958e-52,2.1225850878152432e-50,1.1856229185802344e-48,5.5016335354027056e-47,2.1765219924786557e-45,7.4830038830192879e-44,2.2689121495194397e-42,6.1382513016348109e-41,1.49573850281771e-39,3.3085442953721271e-38,6.6869809569843133e-37,1.2417974009021073e-35,2.1289972296681564e-34,3.3837957043099382e-33,5.0039458469186568e-32,6.9069577068111133e-31,8.9238915969373249e-30,1.0819508551343696e-28,1.2337380094407011e-27,1.3257949138198776e-26,1.345103582163592e-25,1.2905408541505191e-24,1.1726450526960256e-23,1.0104647547613416e-22,8.2672597906740959e-22,6.4293073931933912e-21,4.7572957365807881e-20,3.3522718490722198e-19,2.2514019515717994e-18,1.4421743951499764e-17,8.8169138557491635e-17,5.1475613387420324e-16,2.8714096877362673e-15,1.531059106848666e-14,7.8065535184789592e-14,3.8074877423569722e-13,1.7768265159203799e-12,7.9354055273695988e-12,3.3921563077894338e-11,1.3880494128925751e-10,5.4371375949453165e-10,2.0387297051748423e-9,7.3170020506669603e-9,2.5131739373355683e-8,8.259031453295107e-8,2.5961026415736547e-7,7.8025167490188095e-7,2.2411109243323032e-6,6.1483871498986237e-6,0.000016100319875196333,0.000040210199787695269,0.000095688251251935101,0.00021673239548988053,0.00046662966411939323,0.00095356068897167665,0.0018462108177097771,0.0033795793015275313,0.0058346691421161209,0.0094724237931528398,0.014410060019859936,0.020454796398980458,0.026956224445935662,0.032786368979943127,0.036565389564031469,0.037172875350915461,0.034405516917024795,0.029431384804766537,0.024613252324000318,0.02250264883114456,0.024352729883087634,0.029063611145940175,0.03353564954538987,0.03461736894174259,0.031514888536536975,0.026725676510829049,0.024309416711271478,0.026485400438038499,0.031426998773874539,0.034618795095428492,0.033030816978863592,0.028279299148025159,0.025314022921956056,0.027437464623028084,0.032636719811355713,0.03544975496029156,0.032845215818023735,0.027792223373548991,0.026198277199732965,0.030247697105099952,0.035680129926413205,0.036456013114607348,0.031727145792409129,0.027036439398003559,0.028139063138830387,0.03441332337119855,0.039389570588839551,0.037798743885174886,0.031283987049200273,0.026716194254940938,0.029278785047521999,0.037609718785693689,0.045328354331226673,0.046573022323733142,0.040085622887173849,0.02898236042186892,0.017677443477136774,0.0091062116849271612,0.003949519105600828,0.001430887177618548,0.00042713543002173957,0.00010281741258312822,0.000019299905119873549,2.6752224507614003e-6,2.4805131728483687e-7,1.2238591180507425e-8
4.5013233186912918e-57,1.0953090813347965e-54,1.4444289438714313e-52,1.3004516954742405e-50,8.8459250356088126e-49,4.8150155648110492e-47,2.1765219924786557e-45,8.38489679910831e-44,2.8061592133106395e-42,8.2792185487311779e-41,2.1786142054616701e-39,5.1615340282975491e-38,1.10959762487841e-36,2.1785942353127125e-35,3.9284474343904815e-34,6.536859452782994e-33,1.0078950313949178e-31,1.4451973574113116e-30,1.9332305082692906e-29,2.4193825142696845e-28,2.8397107634200239e-27,3.1329977042785213e-26,3.2555854222808923e-25,3.1919745465830498e-24,2.9576814800561226e-23,2.5937984407161729e-22,2.1556746570367377e-21,1.6998320067574882e-20,1.2731152050214236e-19,9.0653657797433343e-19,6.1423349943313072e-18,3.963214396721803e-17,2.4368359477967692e-16,1.4286769379283914e-15,7.991026604028022e-15,4.266115475968676e-14,2.1746775531439891e-13,1.0588416941643551e-12,4.9255444680698622e-12,2.1895225771516888e-11,9.3019348349565829e-11,3.7770613814322928e-10,1.4658542158124334e-9,5.4369154052769166e-9,1.926979789026957e-8,6.5248299078651106e-8,2.1100757986777666e-7,6.514709227600692e-7,1.9193309180768459e-6,5.3927012504770083e-6,0.000014439665985151598,0.000036816031164364175,0.000089292402058435326,0.00020577002683192983,0.00044992794899335945,0.00093195485823341737,0.0018251968281964822,0.0033721530566114037,0.0058616798525351777,0.0095556739880151085,0.014553018494329262,0.02061042655815162,0.026993478831826153,0.032483427745474567,0.035666202069525946,0.035524237478029105,0.032133088936675983,0.027035953868006932,0.022839715772189516,0.021932793494079661,0.024904926430099202,0.029801208803368585,0.033133758990754463,0.032374115353130488,0.028166994005315763,0.024161504457713597,0.02403647811841077,0.028017448386440546,0.032319777103568259,0.032652368002139144,0.028706965412030508,0.024813694318037935,0.025445034206835756,0.030088182320340092,0.03350538397836216,0.031716024036940186,0.026951693990295986,0.02525279370108326,0.029049177929201148,0.033842466184409145,0.033664272472132019,0.028811925777542906,0.025773718025714473,0.028934404734294414,0.034653892070890686,0.035748259338055482,0.030861262794783709,0.026482794641844932,0.028765479087891973,0.035594009943684217,0.039035604957209006,0.035010656555439046,0.028228032684267253,0.026800822864315841,0.033360866964268753,0.042566484827556458,0.046602917920995158,0.041930646986774397,0.030983890539356552,0.018894873296376801,0.0095226095877307379,0.003949519105600828,0.0013334701337145463,0.00035945649253848582,0.000074935950897502561,0.00001145494984227364,1.1642537444377275e-6,6.2636783004008296e-8
1.8054459370942148e-55,4.2854103729818849e-53,5.5108939351474866e-51,4.8366541922203329e-49,3.2060459828391907e-47,1.6999899896332206e-45,7.4830038830192879e-44,2.8061592133106395e-42,9.1382104789792928e-41,2.622406248935143e-39,6.7092646950219737e-38,1.5448061148161443e-36,3.2260571719459398e-35,6.1503363177926355e-34,1.0763600899834317e-32,1.7374457744744769e-31,2.5974492126102886e-30,3.6093182965868264e-29,4.6764528538565934e-28,5.665425689187145e-27,6.4335172805031677e-26,6.8631359088299413e-25,6.8914648243329825e-24,6.5250358308700246e-23,5.8347960710730668e-22,4.9346799168880857e-21,3.9522031184858377e-20,3.001002378624855e-19,2.1626618146615158e-18,1.4804961049857367e-17,9.6356260145298335e-17,5.9665554878872648e-16,3.5173658191751551e-15,1.9751702082197206e-14,1.0570446028160967e-13,5.3933607544080107e-13,2.6244988564691248e-12,1.2183325412141823e-11,5.3963268816907702e-11,2.2808280421076826e-10,9.1995323530332574e-10,3.5408061279273432e-9,1.3003253462946703e-8,4.555436485094719e-8,1.5219932782625131e-7,4.8477045926251094e-7,1.4712678979334512e-6,4.2522836121579999e-6,0.000011695417327937661,0.000030584333328414317,0.000075967661362975909,0.00017901137039574338,0.00039960934594307014,0.00084365118465189918,0.0016811158386740893,0.003154372105979741,0.0055575570205754837,0.0091630959084725646,0.014080543153422028,0.020066972058465778,0.026367575795144418,0.031724289604340622,0.034691461875635022,0.034276508966728011,0.0306744193720355,0.025612951267744451,0.02181922234744564,0.021564817766667622,0.025031397039994596,0.029785769676479086,0.032234350552040202,0.030415431964470904,0.025929137354132476,0.022902042110679628,0.024295681390797627,0.028806588153514851,0.031821808541548625,0.030137126149595849,0.025682220479120565,0.02368838725841391,0.026678765491376397,0.031171066860125635,0.031656052408522064,0.027574783875560332,0.024370278606953527,0.026537050107656913,0.031413404299458461,0.03247325412190387,0.028321711181431326,0.024969544017554455,0.027537852157607548,0.032738912230494451,0.033286416171396811,0.028478589046339969,0.025560867838244113,0.029320463113257214,0.034854600861561415,0.03441552736452677,0.028717871420866214,0.026237334291721365,0.031274744438919051,0.037721550497922347,0.037234467962828301,0.030419659182708089,0.02616595335657688,0.030690939981264459,0.04042139043336155,0.046266706247398644,0.042711892582064592,0.031636571465819484,0.018894873296376801,0.0091062116849271612,0.003517422637946356,0.0010713262519951629,0.00024979771482784405,0.000042350354567214541,4.7401979835169948e-6,2.7914587526258979e-7
6.3994550690451204e-54,1.4812450670720043e-51,1.8568922845165182e-49,1.5881440781423041e-47,1.0255115404402235e-45,5.2952242121191772e-44,2.2689121495194397e-42,8.2792185487311779e-41,2.622406248935143e-39,7.3168069083491835e-38,1.8192597464499994e-36,4.0691276151161169e-35,8.2510657387930525e-34,1.5266659437065716e-32,2.5917878897430938e-31,4.0563186394519765e-30,5.8765343060512495e-29,7.9089547456795672e-28,9.9194545898172163e-27,1.1625979747195703e-25,1.2764681759682411e-24,1.3157610073732131e-23,1.2757813290888874e-22,1.1656376465766584e-21,1.0051144070797139e-20,8.1910162725667964e-20,6.3164430075526735e-19,4.614284865702114e-18,3.1964297065328277e-17,2.1015431779908495e-16,1.31238839428938e-15,7.789933425674458e-15,4.3975322111755592e-14,2.3621469491749441e-13,1.207840366684048e-12,5.8811670459262529e-12,2.7275987466250445e-11,1.2051395147216165e-10,5.0731297373373027e-10,2.0347110350665908e-9,7.7747656190984354e-9,2.8298347951119722e-8,9.8087823091279403e-8,3.2366606925984912e-7,1.0162682494528103e-6,3.0345785537528541e-6,8.6111274104775369e-6,0.000023201814211144253,0.000059297983321310803,0.00014357724209997021,0.00032887623138142301,0.0007114396124895052,0.0014505107776697468,0.0027805578355416515,0.0049970784968400716,0.008390069244985371,0.013105657547659115,0.018949228445084893,0.025206248778030508,0.030625630062759534,0.033722663967085304,0.033438284589568549,0.029922125382821152,0.024919806068992067,0.02122190909739878,0.0211190560035737,0.024682907398662752,0.029291727942310787,0.031302711973726812,0.0290371763680009,0.024574248519905604,0.022209851079464064,0.024369578415316921,0.028856875841922901,0.030827212290183461,0.028088350563560697,0.0239190587804157,0.023488805697754275,0.027474690159154606,0.030861442161556357,0.029242443397714356,0.024884474165825334,0.023978269638814942,0.02803192227404015,0.031396590784511266,0.029238897196935512,0.024881313823241902,0.025159400350493763,0.029991566152789465,0.03214256251190569,0.028359723867819102,0.02480187423892544,0.027547808362913854,0.032688102337215315,0.032233086649934149,0.027040544011627355,0.025836209937513214,0.03124880243864919,0.035217884637216227,0.031641615629802561,0.02632593274980941,0.028230253892938598,0.035534205158392438,0.038053046966096505,0.032198691289194945,0.026300137147152905,0.029312300749803246,0.03929307649367317,0.046098439831509698,0.042711892582064592,0.030983890539356552,0.017677443477136774,0.0079215256890773931,0.0027550728980445553,0.00072438577907111928,0.00013708625443628153,0.000016984358601931363,1.0993784291734588e-6
