1.504632769052528e-36,2.2205443608316283e-34,1.7651442200068915e-32,9.5191622652500589e-31,3.8534975063953686e-29,1.2400186798789527e-27,3.2911298310709163e-26,7.3923368624184988e-25,1.4320671191211088e-23,2.4276322269615503e-22,3.6424886056657866e-21,4.8820799257969965e-20,5.8895369356207811e-19,6.4351004732157646e-18,6.4021272439617955e-17,5.8255840161517596e-16,4.8671050106624226e-15,3.7458883610440835e-14,2.6633780986658118e-13,1.7537960312046475e-12,1.0718262423883529e-11,6.0907990410347196e-11,3.2234710730180878e-10,1.5909969456591589e-9,7.3319320850525505e-9,3.1578920234083363e-8,1.2722050604289669e-7,4.7971041828108941e-7,1.6938632005882726e-6,5.6028145840802705e-6,0.000017364132132369229,0.000050425331256722435,0.00013720291924765008,0.00034970889492691418,0.00083469374014744516,0.0018647036609023885,0.0038964893192124125,0.0076096890701824416,0.013875985993178025,0.023597003428784021,0.037372270225421537,0.055035977797260669,0.075221664187983231,0.095215456216732796,0.11134375118542499,0.11994360881979778,0.11863271034659603,0.10731933984742963,0.088398789842020694,0.065949660535797065,0.044284157906111368,0.026562906425721502,0.014102580288843794,0.0065517824171241279,0.0026252172032871528,0.00089020691498540766,0.00024897762948751263,0.000055353678221355399,9.2378404949253318e-6,1.0459049717461373e-6,6.3783125858982544e-8
2.2205443608316283e-34,3.1338491313826053e-32,2.3798310844650417e-30,1.2247544195093421e-28,4.7261197271275801e-27,1.4480000543800864e-25,3.6546183675924744e-24,7.7960395472065527e-23,1.4323858526449884e-21,2.299646744251395e-20,3.2628771258327511e-19,4.1289243824020002e-18,4.6946933261130932e-17,4.8260914243780898e-16,4.5086883815193834e-15,3.8447622485345535e-14,3.0037570334620003e-13,2.1567934071021688e-12,1.4271530404604332e-11,8.722604981882163e-11,4.9337640171140313e-10,2.5868683110303279e-9,1.2589799440042865e-8,5.6935611209602524e-8,2.3946196061878877e-7,9.3722194506547999e-7,3.4148337844115069e-6,0.000011584783131746836,0.000036590446413300476,0.00010756599125283931,0.00029414681680504525,0.00074759629402973353,0.0017639166143606243,0.0038577327828716965,0.0078050790358826095,0.014572555896060387,0.025029541247909298,0.039394113591223461,0.056539269571503151,0.073550520353775991,0.086099268112610733,0.089998456359089951,0.083590677996420279,0.06967905794485183,0.055327154782318458,0.048764011415947482,0.054661862784612521,0.070780015198163971,0.088650072957243856,0.09831194936738496,0.094021256727409881,0.077035414496037325,0.053895033623569347,0.032023332906813296,0.016009538515232613,0.0066352105864924924,0.0022291730354389368,0.00058661652893662698,0.00011442415473409306,0.000014977222886887012,1.0459049717461373e-6
1.7651442200068915e-32,2.3798310844650417e-30,1.7246195229632662e-28,8.460271909328165e-27,3.1082266916344155e-25,9.0553934661087398e-24,2.1704070352929027e-22,4.3906862689458887e-21,7.6391144296845134e-20,1.1595723536269723e-18,1.5530332958377654e-17,1.851853991446294e-16,1.9804597111146598e-15,1.9111318284543848e-14,1.6725221189753289e-13,1.3330450272450571e-12,9.7107098292539691e-12,6.484625079057054e-11,3.9795073887404378e-10,2.2489617570578067e-9,1.1724002289540445e-8,5.6453814972973916e-8,2.5134883539636617e-7,1.0354659683340456e-6,3.9486518460169055e-6,0.000013940022879191606,0.000045550363238027618,0.00013768985547555921,0.00038468402381682149,0.00099204480976158308,0.0023572772224120263,0.0051490285696626671,0.010307679327585372,0.018837951325402094,0.031274793917219868,0.04687145205298057,0.062911549779756176,0.074899233300975004,0.078289100958666116,0.071476133636291661,0.058240286949112201,0.047042891675294639,0.046086864118628571,0.056791332822450053,0.071285691584918119,0.077724027706086884,0.070418795180821668,0.055872602384623938,0.047963260107078441,0.055580011767709817,0.074145435167050583,0.08925614518467329,0.088749855070107249,0.071649543060894431,0.04678345861684149,0.024525356223908043,0.010157325040206808,0.0032271535937470569,0.00074711395916341344,0.00011442415473409306,9.2378404949253318e-6
9.5191622652500589e-31,1.2247544195093421e-28,8.460271909328165e-27,3.9513179478969278e-25,1.3803465914512297e-23,3.818758608367328e-22,8.6793069434789448e-21,1.6624935068861901e-19,2.7344564054745105e-18,3.917432609557688e-17,4.9429923544198755e-16,5.5424430353279943e-15,5.5625070806853209e-14,5.0265391591252117e-13,4.109795897734682e-12,3.0526976083010207e-11,2.066886516770188e-10,1.2791404540781004e-9,7.2521017781668982e-9,3.7733677133137334e-8,1.8042923518124861e-7,7.9363132942133481e-7,3.2130748277609726e-6,0.000011975790746047725,0.000041085696686943744,0.00012966481776317882,0.00037604814258343926,0.001000635872909733,0.0024377041766491901,0.0054213354235929974,0.010965140392087807,0.020071577868407695,0.033042021228567002,0.048523008328986922,0.062919387508187532,0.071178509529355295,0.069507128083563729,0.058921471470223654,0.046582223606943198,0.042037323981491469,0.049489698669111503,0.062628123466091145,0.068938134342304506,0.061959073525733604,0.049409656054022179,0.046167504379250931,0.057328765560809843,0.070846732990254593,0.070817735433467299,0.057161771965666127,0.047070823855481856,0.054990301789808076,0.075199293290791701,0.08782026960486108,0.079696462683345494,0.055416401215553547,0.029292105760074537,0.011525379578577857,0.0032271535937470569,0.00058661652893662698,0.000055353678221355399
3.8534975063953686e-29,4.7261197271275801e-27,3.1082266916344155e-25,1.3803465914512297e-23,4.5789587150012159e-22,1.2011980087065819e-20,2.5848567766231393e-19,4.6803261515181297e-18,7.2646423037108718e-17,9.8036216086635315e-16,1.1629977367101501e-14,1.2234833569051186e-13,1.1495149509204933e-12,9.7012460635313935e-12,7.3888939441196803e-11,5.0984592627539903e-10,3.1971274052391864e-9,1.8265200444927321e-8,9.5251808966371605e-8,4.5407402330585797e-7,1.9806024407333317e-6,7.9085232971459205e-6,0.000028908595917912608,0.000096690712411544165,0.00029561737707202623,0.00082482904327385622,0.0020954914208773403,0.0048320590789288471,0.010071434713787611,0.018870563248424541,0.03155791072385254,0.046669820246923465,0.060320598048689637,0.067213101867693265,0.063879340289940157,0.05255812293131021,0.041808780773349885,0.0409008541075438,0.050939753289471008,0.061885820954194461,0.061798173671455029,0.050899223310380445,0.043123461916697056,0.049424434372358223,0.062191262113519621,0.064013277853918296,0.052398862000578427,0.045159008577484283,0.05495473461869622,0.068989655133937787,0.066765101707482156,0.051582486911711415,0.047473204401677234,0.064618638821844051,0.084083226485954374,0.082270286450169565,0.058148648402382196,0.029292105760074537,0.010157325040206808,0.0022291730354389368,0.00024897762948751263
1.2400186798789527e-27,1.4480000543800864e-25,9.0553934661087398e-24,3.818758608367328e-22,1.2011980087065819e-20,2.9834123670175947e-19,6.068508686426157e-18,1.0368582365110989e-16,1.5158511302682833e-15,1.9229775431774443e-14,2.1399179129572056e-13,2.1069971378052824e-12,1.8482844769736022e-11,1.4525285270861141e-10,1.0272514806758824e-9,6.5611925388445077e-9,3.7955035141835684e-8,1.9928376144921006e-7,9.5117501898248645e-7,4.130999595803818e-6,0.000016331711980338142,0.000058764758196436377,0.0001922977467734751,0.00057144744779984983,0.001538733274573727,0.0037426572519283081,0.008188147876478154,0.016022365602112596,0.027833114670696638,0.042505186987038368,0.056352109452126601,0.063897304066999687,0.06120772030491923,0.050253093210058624,0.039842853509447512,0.039496134107965891,0.049662976747430558,0.059192455185068851,0.05677558088170192,0.045699399059557595,0.041453660070776826,0.050768348758850833,0.060249605676066582,0.055374956416384971,0.044344607716862997,0.046520684700172172,0.059680042715400706,0.06183737361020144,0.049459638647853194,0.045880105775390041,0.060316478812559559,0.06914880719514954,0.056956479137883746,0.045998150287864994,0.05970628783060312,0.082421448595934252,0.082270286450169565,0.055416401215553547,0.024525356223908043,0.0066352105864924924,0.00089020691498540766
3.2911298310709163e-26,3.6546183675924744e-24,2.1704070352929027e-22,8.6793069434789448e-21,2.5848567766231393e-19,6.068508686426157e-18,1.1647659121508576e-16,1.8743628758733655e-15,2.5757332593122869e-14,3.0647653856501443e-13,3.1915088125014706e-12,2.9332943560437797e-11,2.3954064605564606e-10,1.7473352760576491e-9,1.1433350778133524e-8,6.7327441320299058e-8,3.576843780028863e-7,1.7173009745441107e-6,7.4590167460598702e-6,0.000029319921125050512,0.00010426727173899645,0.00033510058824208324,0.0009714602685149553,0.0025331586185290509,0.0059176457628237776,0.012317352932281676,0.02267741895987989,0.03657311256015285,0.051016780890437004,0.060596003217722506,0.060365404877409552,0.050693028092662773,0.039585411121018331,0.037488083088165546,0.046578003481098865,0.056283534321960525,0.05442499715413669,0.043736762829231789,0.040039162141726013,0.049432124730716502,0.057188800037618301,0.050522124578830346,0.041472011049589621,0.047283347693611769,0.058178381402387065,0.053881166140989133,0.043286964470867079,0.049024959271742434,0.061486379227816086,0.0560728061411613,0.044653585818569134,0.053706001947826324,0.06822785960480392,0.05966520339737505,0.045981605829484108,0.05970628783060312,0.084083226485954374,0.079696462683345494,0.04678345861684149,0.016009538515232613,0.0026252172032871528
7.3923368624184988e-25,7.7960395472065527e-23,4.3906862689458887e-21,1.6624935068861901e-19,4.6803261515181297e-18,1.0368582365110989e-16,1.8743628758733655e-15,2.8350905707813126e-14,3.6539852764713328e-13,4.0681389763888348e-12,3.9538773527767025e-11,3.3822981759105756e-10,2.5630433514215961e-9,1.7291763849672254e-8,1.0426609873759547e-7,5.6353157668515552e-7,2.7354691555001884e-6,0.000011939708286469476,0.000046877612286590415,0.00016548254202834567,0.00052453660593921841,0.0014894520496418722,0.0037755956884418697,0.0085017618472841805,0.016891194572533532,0.029341158744711992,0.044023488295632214,0.056169986355906226,0.059891707106443518,0.052994751275611182,0.041243313383977166,0.035758339265267005,0.042288340300175697,0.052913562223144901,0.053800068295431972,0.043901394355760818,0.038425050064786075,0.046407735272616916,0.054618495536996822,0.048764721991408528,0.040011104061367116,0.045793879109524269,0.055418021777056286,0.04970779036496917,0.041177697847910926,0.049415914428209463,0.057764520974468413,0.048250429196554325,0.04351310756057299,0.056942251752995734,0.059441491561139116,0.045929140176110182,0.050729777493539551,0.067554786595033699,0.05966520339737505,0.045998150287864994,0.064618638821844051,0.08782026960486108,0.071649543060894431,0.032023332906813296,0.0065517824171241279
1.4320671191211088e-23,1.4323858526449884e-21,7.6391144296845134e-20,2.7344564054745105e-18,7.2646423037108718e-17,1.5158511302682833e-15,2.5757332593122869e-14,3.6539852764713328e-13,4.4064091871425186e-12,4.5783625815547652e-11,4.1410702043804901e-10,3.286552996400358e-9,2.3028003794023486e-8,1.4311643611367299e-7,7.9166323598708599e-7,3.9070147090594069e-6,0.00001722710446941657,0.000067895108870914569,0.00023905559056612446,0.00075078503397325158,0.002097474790391647,0.0051908533762813654,0.011313017690617857,0.021536672379273279,0.035419126973634551,0.04958868303061202,0.05804149201722444,0.055898458487181999,0.045103497400578803,0.035747365136526155,0.037645436863489916,0.048249785799445774,0.053438798667463589,0.045916946734915232,0.03756189107990519,0.042291644844355984,0.051964483432244303,0.049038371036115202,0.03943793308958814,0.042792206222082536,0.05270934631740213,0.04841527641334595,0.039849432372445018,0.047344995914230168,0.054602981053849252,0.045060233644516501,0.042760082276366731,0.055270329741100421,0.052785614311091294,0.042511653059590087,0.053320664799801255,0.060420075732221979,0.046615551919331324,0.050729777493539551,0.06822785960480392,0.056956479137883746,0.047473204401677234,0.075199293290791701,0.088749855070107249,0.053895033623569347,0.014102580288843794
2.4276322269615503e-22,2.299646744251395e-20,1.1595723536269723e-18,3.917432609557688e-17,9.8036216086635315e-16,1.9229775431774443e-14,3.0647653856501443e-13,4.0681389763888348e-12,4.5783625815547652e-11,4.4268259652261368e-10,3.7144406888872834e-9,2.7253590430211558e-8,1.7586676226091709e-7,1.0023343277466089e-6,5.0603714274111588e-6,0.000022670102109787259,0.000090177380278850338,0.00031834068340719069,0.000995596936953535,0.0027498869176256423,0.0066758411678842793,0.014147232471579115,0.025921268800996378,0.040531606658419264,0.053166078214873594,0.057362677079120783,0.050485597063396436,0.038835147651013651,0.03440709074090951,0.042071342454320492,0.051429878418864555,0.049012620279344112,0.038848192057754864,0.038066663756566283,0.048020751920131364,0.050117366243939443,0.040502586290325419,0.039254809255930351,0.049393841498090433,0.048877784739636845,0.039297133448999893,0.04382563853759383,0.052380495971369376,0.044439226202583478,0.040839683834036002,0.052283183096646025,0.049927360480201393,0.040948838509087662,0.051688173277296209,0.054876805679215503,0.042838860257639851,0.052074662934439943,0.060420075732221979,0.045929140176110182,0.053706001947826324,0.06914880719514954,0.051582486911711415,0.054990301789808076,0.08925614518467329,0.077035414496037325,0.026562906425721502
