1.5777218104420236e-30,1.9419441954865366e-28,1.283138800573736e-26,5.7318092750295163e-25,1.91501626448138e-23,5.0667883922276891e-22,1.1013710922748636e-20,2.0178162727841795e-19,3.1748797053772695e-18,4.3519568667264804e-17,5.2556588165189804e-16,5.6423583294711647e-15,5.4245927597404469e-14,4.6986381152364948e-13,3.6852056557613809e-12,2.6282652180934333e-11,1.7105535622518042e-10,1.0189748228700624e-9,5.5698303188779833e-9,2.7995342371003487e-8,1.296137969789857e-7,5.5354656190884033e-7,2.1831461977865339e-6,7.9580684646941117e-6,0.000026828011993226907,0.000083671829098899671,0.00024145210793904216,0.00064460354564022304,0.0015915135781863832,0.0036318189926839014,0.0076535650978121266,0.014877872744988464,0.026640325750453509,0.043863524906111995,0.066270349754828593,0.091641941641390462,0.11564565835487183,0.13270341849782027,0.13788586968585147,0.12907906045983229,0.1082093543636316,0.080642639350565689,0.052948045721160586,0.030286339755989152,0.014877890317948789,0.0061600318224537166,0.0020953914382995752,0.00056445189909152074,0.00011372379788410153,0.00001549019811277398,1.1326433128538752e-6
1.9419441954865366e-28,2.2652929754326575e-26,1.4164509865568765e-24,5.978369943502013e-23,1.8841275223552663e-21,4.6941641243319464e-20,9.5904969077212482e-19,1.6482162233538905e-17,2.4275719684130354e-16,3.1079007478636524e-15,3.4970734141347904e-14,3.4891134346149014e-13,3.1088250227634795e-12,2.4881699289247889e-11,1.7974129678877123e-10,1.1765610585954384e-9,7.0014585889070573e-9,3.7976718536564444e-8,1.8815689318737276e-7,8.5292478445404953e-7,3.5417249293665791e-6,0.00001348278067193736,0.000047073601010555338,0.00015073209243113866,0.00044246427726558062,0.0011896275005869339,0.0029254953347086813,0.0065672554575066392,0.013421510185338827,0.024883825404837668,0.041661247161732005,0.062612966878472819,0.083833594547559768,0.099069964752270087,0.10229785965526959,0.091826585359698127,0.073285426407674031,0.058219645143384943,0.057505967210516897,0.07340869763534755,0.096705499960896512,0.11225360087219904,0.10926406038944523,0.088089369236815197,0.058422721498546098,0.031529507627413219,0.013585065603220265,0.004527770667175908,0.0011068833543861281,0.0001799644374867824,0.00001549019811277398
1.283138800573736e-26,1.4164509865568765e-24,8.3682116492431969e-23,3.3315062419286912e-21,9.8860559073840631e-20,2.3147561473643397e-18,4.435553716480874e-17,7.1342280839329558e-16,9.811418209583829e-15,1.1699889348499238e-13,1.2229855777115281e-12,1.1302903152517348e-11,9.3000220359787736e-11,6.8504622661515883e-10,4.5378335674405382e-9,2.7129110663853526e-8,1.4679734182361754e-7,7.2051940989437793e-7,3.2129654258032282e-6,0.000013029932564693665,0.000048079300790627844,0.00016140472378298122,0.00049263314374288115,0.0013652343852743944,0.0034282587309783967,0.0077776649943987787,0.015877945086498987,0.029012230086415409,0.04711185324573139,0.067361881590245611,0.08381613767236741,0.089555267952979763,0.081506469275149082,0.064915695751683222,0.05232784262943439,0.054819354610679484,0.071248521806014897,0.086848581960406971,0.086198395222881867,0.069798817022034913,0.05568228638955552,0.061344207769746718,0.084391527261735814,0.10386909608062855,0.10093250234210172,0.075609970067036869,0.043202607141871925,0.018419969349054228,0.0055997354023966105,0.0011068833543861281,0.00011372379788410153
5.7318092750295163e-25,5.978369943502013e-23,3.3315062419286912e-21,1.2487991267342359e-19,3.4824530709418902e-18,7.6469417841380968e-17,1.371192977788061e-15,2.0589448169008776e-14,2.6368061829080555e-13,2.9200634554934248e-12,2.8262739822218565e-11,2.4108696359199118e-10,1.8244918761356718e-9,1.2313811888106659e-8,7.4423761046067164e-8,4.0408585735455956e-7,1.9755701430320458e-6,8.7107094988166229e-6,0.000034668152444639875,0.0001245628157272111,0.00040380302499439354,0.0011794153605977454,0.0030965171249413717,0.0072829681169030245,0.015272287637085783,0.028369225743032408,0.046276824637924993,0.065533841171329931,0.079407093977715993,0.081081822539296319,0.069637547751153746,0.053930879060596895,0.047965081423936156,0.058097566795341121,0.074152110622932559,0.078052528504511348,0.065130415565162908,0.052484986657260258,0.05861341730233662,0.077217161229467312,0.083288161034320746,0.068108730989730884,0.054164743913170372,0.065055104509559076,0.09159852424009457,0.10246657390357114,0.082706048724572376,0.047200233402639096,0.018419969349054228,0.004527770667175908,0.00056445189909152074
1.91501626448138e-23,1.8841275223552663e-21,9.8860559073840631e-20,3.4824530709418902e-18,9.1072049074531913e-17,1.8712282297813583e-15,3.1321050271394289e-14,4.3788468528008505e-13,5.2066440921290135e-12,5.3372889491853142e-11,4.7660446741994594e-10,3.7373626728657016e-9,2.589753411235016e-8,1.5934238483007572e-7,8.736940791541514e-7,4.2802398876456023e-6,0.000018766103467817467,0.00007368924750484978,0.00025911550640046802,0.00081500973368335173,0.0022880788379184323,0.0057139333389750513,0.012630176612855766,0.024541780000345494,0.041528563461448631,0.060431691482016887,0.074414607342124779,0.076221339961884352,0.064853195881166997,0.049929211606047626,0.04593338203400725,0.057432357781471052,0.07110748930706608,0.069615362378996319,0.055249680742110163,0.049651603009171549,0.062716506344742589,0.074816336940007525,0.066396772560736953,0.052327471819660889,0.059336727524110658,0.078398013900950842,0.077273872595923257,0.058007706078993263,0.057364162566876846,0.08434210572489222,0.10199522613102302,0.082706048724572376,0.043202607141871925,0.013585065603220265,0.0020953914382995752
5.0667883922276891e-22,4.6941641243319464e-20,2.3147561473643397e-18,7.6469417841380968e-17,1.8712282297813583e-15,3.5888148309488273e-14,5.5924492730861469e-13,7.258218366877475e-12,7.9870607948884676e-11,7.551591369958709e-10,6.1965659793150926e-9,4.4468622529905626e-8,2.8071656610984552e-7,1.5655184295817323e-6,7.7361623088082034e-6,0.000033936347758152422,0.0001322481139483721,0.00045764094281711589,0.0014040297448011262,0.0038076552528988539,0.0090860517096911197,0.01895177391609511,0.034234062071213351,0.052880777770781434,0.068693283673422384,0.073613039465813748,0.064538386256126058,0.049507327587025061,0.043698407600911522,0.053736549451978086,0.067023860621130509,0.065443091119041179,0.051644476092609506,0.048014865965723601,0.061503835399136798,0.069265461396188683,0.057540053929257225,0.049340357765467016,0.062649662928083118,0.072809716257878556,0.059768406600911503,0.051984347048520126,0.069953183515007653,0.079725834360582525,0.061399743191089239,0.055623766288809034,0.08434210572489222,0.10246657390357114,0.075609970067036869,0.031529507627413219,0.0061600318224537166
1.1013710922748636e-20,9.5904969077212482e-19,4.435553716480874e-17,1.371192977788061e-15,3.1321050271394289e-14,5.5924492730861469e-13,8.0897945360373896e-12,9.7158116058490086e-11,9.8593448332450268e-10,8.5636427374024128e-9,6.4283629052415763e-8,4.2004357157708405e-7,2.4016766874000439e-6,0.000012059437714489312,0.000053293025620293016,0.0002074392382104039,0.00071078543171913386,0.0021395412022018216,0.0056364727207794839,0.012920307144090772,0.025553568592012194,0.043091857475893153,0.060966169171822777,0.070912048561743328,0.066666283529838655,0.052204845263012239,0.042286214056050781,0.048292403078419757,0.062217670081008472,0.064182402520763501,0.051451998876519939,0.045632709035564848,0.05752434225527652,0.065528237177318861,0.05448025524650457,0.047517158625993849,0.060698912524773877,0.066795380175997321,0.052917621277363944,0.0522857496775974,0.069441740180773608,0.065840479395286479,0.051209521108054678,0.065279948030034381,0.079898199530678034,0.061399743191089239,0.057364162566876846,0.09159852424009457,0.10093250234210172,0.058422721498546098,0.014877890317948789
2.0178162727841795e-19,1.6482162233538905e-17,7.1342280839329558e-16,2.0589448169008776e-14,4.3788468528008505e-13,7.258218366877475e-12,9.7158116058490086e-11,1.0759870289025977e-9,1.0029436209758833e-8,7.9673811441025712e-8,5.4436929884008222e-7,3.2200845249804865e-6,0.000016564963084948991,0.000074308029917522844,0.00029097148560975302,0.00099393379883206605,0.002954610756429621,0.0076089063555636635,0.016856271259406189,0.031793383808311945,0.05031809890587484,0.065527605905686651,0.068677733062387572,0.057747563354215357,0.043798935672018605,0.042775876281031422,0.055594418369178942,0.063413221028627853,0.054061173362379904,0.04393952537521258,0.051810608684390388,0.06272102212899327,0.054880607560836936,0.045517617820019249,0.056252580279795743,0.063550000950272972,0.050896428394191772,0.050203695160561813,0.065361110946382417,0.059399152393452769,0.049033965431091565,0.065002526869410323,0.068185420342562243,0.051526964018392207,0.065279948030034381,0.079725834360582525,0.058007706078993263,0.065055104509559076,0.10386909608062855,0.088089369236815197,0.030286339755989152
3.1748797053772695e-18,2.4275719684130354e-16,9.811418209583829e-15,2.6368061829080555e-13,5.2066440921290135e-12,7.9870607948884676e-11,9.8593448332450268e-10,1.0029436209758833e-8,8.549503282781865e-8,6.1807042373097787e-7,3.8217166482865931e-6,0.000020329137436361597,0.000093358084059490429,0.00037068015366505294,0.0012718268851654024,0.0037607152075465171,0.0095341104301104366,0.020553161781034668,0.037219304336111798,0.055647881276850322,0.067158431798739472,0.06407719742980965,0.049780474028455667,0.040236708825108643,0.04721240544046995,0.060050113252684534,0.058260869734988379,0.04534171968034124,0.045517669521753532,0.058424177555875918,0.057338062640709387,0.045119700370437654,0.050255441285383768,0.061265586957147423,0.051816065255673737,0.046668837507468028,0.060690149682932115,0.057878323367787102,0.047004759329067942,0.060695697320197767,0.062785023364848893,0.048825467164393981,0.063310393641013084,0.068185420342562243,0.051209521108054678,0.069953183515007653,0.077273872595923257,0.054164743913170372,0.084391527261735814,0.10926406038944523,0.052948045721160586
4.3519568667264804e-17,3.1079007478636524e-15,1.1699889348499238e-13,2.9200634554934248e-12,5.3372889491853142e-11,7.551591369958709e-10,8.5636427374024128e-9,7.9673811441025712e-8,6.1807042373097787e-7,4.0432588274718333e-6,0.000022476557613309154,0.00010668506316434106,0.00043333123715306191,0.0015058749083336106,0.0044648771015147441,0.011230692795404864,0.023742749766173344,0.041600899658086454,0.059223463208133329,0.066811968931028708,0.058851242818569773,0.044038615658652393,0.040323818986499248,0.052113149991500639,0.060332534283603592,0.051035661944439806,0.041908582945799027,0.051012980955657153,0.058943657170671754,0.048389594764169516,0.044408515827447857,0.057022032281911314,0.054994923901866093,0.044279648318753487,0.054529908973721285,0.058659613712648314,0.045994705264936273,0.05461937299455127,0.061210025054465787,0.047467810896272514,0.05782443974417034,0.063650205860746692,0.048825467164393981,0.065002526869410323,0.065840479395286479,0.051984347048520126,0.078398013900950842,0.068108730989730884,0.061344207769746718,0.11225360087219904,0.080642639350565689
