1.9446922743316068e-62,4.9183032342519724e-60,6.7470444674952393e-58,6.3246119698393258e-56,4.4833425115576465e-54,2.545575392967481e-52,1.2014510145263527e-50,4.8376656188610754e-49,1.6939551908968665e-47,5.2348423092505371e-46,1.4444750342484506e-44,3.5928022310595395e-43,8.1184611541788943e-42,1.6775970527986242e-40,3.1879128079611627e-39,5.5978690086270698e-38,9.1212633388812639e-37,1.3841922613240884e-35,1.9626950817914114e-34,2.6077893236465497e-33,3.2551411618602975e-32,3.8259957932134796e-31,4.243234601800295e-30,4.4487885394008067e-29,4.4168971709512056e-28,4.1590635729314077e-27,3.7195408460251065e-26,3.1634324980096482e-25,2.5616270144421258e-24,1.9771118990833376e-23,1.4559147763936021e-22,1.0238260709102085e-21,6.8812291575088494e-21,4.4237451286626751e-20,2.7221115894537614e-19,1.6043382143638501e-18,9.0618995226913394e-18,4.9080987159416071e-17,2.5503229033723291e-16,1.2719290980672158e-15,6.0911107301020664e-15,2.8019405083451653e-14,1.2385025579374811e-13,5.2618902039649431e-13,2.1493641717278298e-12,8.4431361669933102e-12,3.1901535386593932e-11,1.1596006678509074e-10,4.0556125747612094e-10,1.3649128186924309e-9,4.4206955565204487e-9,1.3779643599380162e-8,4.1338930798140485e-8,1.1935878002605211e-7,3.316738149422607e-7,8.8696247010027649e-7,2.282441994530941e-6,5.6512612891289552e-6,0.000013461086183169275,0.000030841026609254659,0.0000679521358628136,0.00014394637998716692,0.00029309287371083799,0.00057343652671905737,0.0010776910368114605,0.0019447735917860777,0.0033684466701917019,0.0055972942549646378,0.0089186133028881804,0.013619144875226564,0.01991941235200502,0.027886560681366916,0.037342004575161034,0.047791416928385938,0.058410068057347538,0.068110625143892235,0.075700727484004564,0.080107526654972247,0.080616150981628494,0.077052422658085282,0.069847888558039819,0.059958543201263436,0.048656517969127193,0.03725708513415958,0.026862972022010136,0.018196040735590119,0.011549494929674785,0.0068495821617641014,0.0037833308887974956,0.0019391014832088067,0.00091838391334489374,0.00039999341328167403,0.00015931436762704828,0.000057646664261237893,0.000018802268707746024,5.4758441452299692e-6,1.4074323092003321e-6,3.1458662050884082e-7,5.9987761082029989e-8,9.5086993753045627e-9,1.2072454950399238e-9,1.1590916833087767e-10,7.6043487812310429e-12,2.7060768439156438e-13
4.9183032342519724e-60,1.2119905661316873e-57,1.6194548853794633e-55,1.4781155651945489e-53,1.019857347826158e-51,5.6341187821743048e-50,2.5863286121700301e-48,1.0124685296761472e-46,3.4454129342538735e-45,1.0343255001032274e-43,2.7713620875773653e-42,6.6904602676760492e-41,1.4666955277340011e-39,2.9389729389757778e-38,5.4131228978357014e-37,9.2083743836240738e-36,1.4528219349362909e-34,2.1336447735046189e-33,2.9262431004048643e-32,3.7585258179347013e-31,4.5326225007108965e-30,5.1439567827955335e-29,5.50493376942771e-28,5.5656821549530456e-27,5.3250604735435815e-26,4.8287149798590708e-25,4.1556668605429704e-24,3.3985978774965525e-23,2.6442861561874941e-22,1.9593995098879714e-21,1.3840768279393169e-20,9.3282632076640616e-20,6.003332784017243e-19,3.6919192634478979e-18,2.1710455808738393e-17,1.2215327381069932e-16,6.5795844304089542e-16,3.3944038894767189e-15,1.6780031832331701e-14,7.9516604944721378e-14,3.6133513373923409e-13,1.5750055752046083e-12,6.5869909710128365e-12,2.6437500882634355e-11,1.0184963403340165e-10,3.7667254737318484e-10,1.3374450097481488e-9,4.559526222717852e-9,1.4924567771020113e-8,4.6904039830959402e-8,1.4151894253532542e-7,4.0988746241814418e-7,1.1394359300213544e-6,3.0394731028686074e-6,7.7781210490959742e-6,0.00001908882365315868,0.000044910180459449856,0.0001012453386441334,0.00021859508619138687,0.00045172536057471919,0.00089283054732531327,0.0016864287081301949,0.0030413040716261011,0.0052308050606274205,0.0085692325540716187,0.013351736069344081,0.019751787951388674,0.027686689870096742,0.036686428598377628,0.045826320421716303,0.053793872993822969,0.05913782283554658,0.060684117034819007,0.058012805677072774,0.051810419573892864,0.043897325223769048,0.03681635187014524,0.033046996416410769,0.034106835311031568,0.039911052560527496,0.048699363740352169,0.05760934447552894,0.063680227667374907,0.064867330345035955,0.060649294813282034,0.052017656836490408,0.040932486531853285,0.029547750120005097,0.019551743961974976,0.011840694377311466,0.0065471996154121679,0.0032944103776480595,0.0015019570090851804,0.00061701827196319673,0.00022682350138998244,0.000073968515812540153,0.000021163594390525893,5.2379467253736626e-6,1.1006453912890997e-6,1.9140787495239385e-7,2.655462916986238e-8,2.7756400635048855e-9,1.9757367712632995e-10,7.6043487812310429e-12
6.7470444674952393e-58,1.6194548853794633e-55,2.1069619735627576e-53,1.871790207082184e-51,1.2565723608325553e-49,6.7516074914517802e-48,3.013194017657655e-46,1.1463342926520773e-44,3.7894518365387675e-43,1.1046159760019751e-41,2.8725944839859177e-40,6.7276920607856641e-39,1.4301285062879114e-37,2.7774428855510929e-36,4.9555810499308205e-35,8.1621090732555471e-34,1.2461567141960844e-32,1.7700417409188472e-31,2.3465236146136329e-30,2.9115786408527388e-29,3.3899333917970716e-28,3.7118811278324133e-27,3.8301720786319321e-26,3.7312775204544714e-25,3.4373897150499063e-24,2.9990306898558768e-23,2.481432061215339e-22,1.9495185917701639e-21,1.4559321314689965e-20,1.0346286544234595e-19,7.0025766007340896e-19,4.5177733852428652e-18,2.780437513847679e-17,1.6335070949787456e-16,9.1667506201415969e-16,4.9162693420155212e-15,2.5211267587581881e-14,1.2367450221350566e-13,5.8057147378325085e-13,2.608924280871174e-12,1.1225741441183023e-11,4.6260637877458061e-11,1.8260994567482914e-10,6.9056519574292689e-10,2.5019664218338131e-9,8.684831266998932e-9,2.8882043217484821e-8,9.2011188828356048e-8,2.8075927203903737e-7,8.2038244360489139e-7,2.2949177452906666e-6,6.1437784681125404e-6,0.000015733935394089843,0.0000385257786991,0.000090139560690784653,0.00020138200601029698,0.00042924515447962972,0.00087206102170542579,0.0016867515504697296,0.0031019894908321782,0.0054154802666535317,0.0089586796941108394,0.014012644615911707,0.020670442582245979,0.028668760359876769,0.037250384484813652,0.04515315688755151,0.0508204395793165,0.052864149861350915,0.05068051069547454,0.044966808247317146,0.037810186261944809,0.032117986920939325,0.030460349991459919,0.033785741062477778,0.040709719548763266,0.04793444003743365,0.051796211521441996,0.05022903075910964,0.044035902905570056,0.036626457700723515,0.032242610753643702,0.033637062743328844,0.040549889729168957,0.04985373037594477,0.057213060157714367,0.059222735421830587,0.054824235447394719,0.045379146524319421,0.033631996939773563,0.022336440839617966,0.013287277006770112,0.0070658707486058971,0.0033469600418038408,0.0014046469712704159,0.00051843875535929707,0.00016661697642482312,0.000046011071626609004,0.000010723437928297941,2.057392841488389e-6,3.1338987484482906e-7,3.5810446968670841e-8,2.7756400635048855e-9,1.1590916833087767e-10
6.3246119698393258e-56,1.4781155651945489e-53,1.871790207082184e-51,1.6179155894758399e-49,1.0563724350291576e-47,5.518174586296538e-46,2.393298243548542e-44,8.8446366828866282e-43,2.8389392166913049e-41,8.0317142003292377e-40,2.0262296501586075e-38,4.601418462794976e-37,9.4798004555499779e-36,1.7833969949094456e-34,3.0806983104135483e-33,4.9099142468528645e-32,7.2496698705829405e-31,9.9529477920877511e-30,1.2745456339728021e-28,1.5266916172312342e-27,1.7148508503368685e-26,1.8103022026373521e-25,1.7996801931008496e-24,1.6878774641316993e-23,1.4958638975754925e-22,1.2545395334016898e-21,9.969924021029222e-21,7.5168087085770171e-20,5.3824285856370263e-19,3.663951019677921e-18,2.3731730410091804e-17,1.463729316195094e-16,8.6030258670457608e-16,4.8214178676438328e-15,2.5779461626372497e-14,1.315712241378435e-13,6.4123879261743352e-13,2.9854279073949115e-12,1.3281603601851074e-11,5.6474749959025632e-11,2.2955910891905806e-10,8.9211624167925341e-10,3.3148113502987456e-9,1.1776148603010029e-8,3.999663431971427e-8,1.2985500462366498e-7,4.0291874970403345e-7,1.1944700508260204e-6,3.381986376528037e-6,9.1413021891648719e-6,0.000023574453130128131,0.000057967164560350773,0.00013579517255829847,0.00030278961867821696,0.00064190718366001082,0.0012921521167325923,0.0024660419920465448,0.0044539769660656684,0.00759672598803919,0.012204782236088967,0.018413572332232037,0.025993836132450861,0.034185550775179263,0.04167192071595222,0.046817012272701776,0.048211899685186632,0.045398415079800521,0.03943113191747691,0.032843061957902562,0.028755699205948576,0.02934811107655267,0.034455703732501894,0.041288662224794547,0.045795612117640889,0.045138222218413713,0.039745380579402768,0.033349314435124338,0.030621325890300941,0.033839669769101192,0.04102714475077735,0.04716250736715943,0.047794725568849569,0.042414585643501929,0.034971983711249032,0.031083466607965919,0.034033469320492106,0.042528464932256129,0.051679552027146778,0.05621276697349557,0.053479818836104603,0.044402839913522169,0.032247134299082738,0.020520343815794535,0.011439068845111444,0.0055715863106735756,0.0023587648630956681,0.000860885369161519,0.0002676693393407535,0.00006971768836395901,0.000014851222572349291,2.4972391976521222e-6,3.1338987484482906e-7,2.655462916986238e-8,1.2072454950399238e-9
4.4833425115576465e-54,1.019857347826158e-51,1.2565723608325553e-49,1.0563724350291576e-47,6.7055712673589158e-46,3.4040285205591141e-44,1.4341340100791417e-42,5.1461041000080316e-41,1.603115886075732e-39,4.3997270838281531e-38,1.0762341100131919e-36,2.3686207313614118e-35,4.7267937957055598e-34,8.6089380888700167e-33,1.4389553515167887e-31,2.2178021399380893e-30,3.1649233944272586e-29,4.1969018657243061e-28,5.1878904434397212e-27,5.9946087268280731e-26,6.4910470808503677e-25,6.6010260803173551e-24,6.3169628952620894e-23,5.6986760962049806e-22,4.8539868052919742e-21,3.9093332767407689e-20,2.9808792648631744e-19,2.1543955593685517e-18,1.4773945102231308e-17,9.6219091298407584e-17,5.9563513527275e-16,3.5073092013065731e-15,1.9657364517531331e-14,1.0492556372619697e-13,5.3364887073452527e-13,2.5871948090438083e-12,1.1960556797535699e-11,5.2740107091126724e-11,2.218635879115284e-10,8.9052065970206715e-10,3.4106845133023453e-9,1.2464467469133682e-8,4.3461317743823816e-8,1.4456299843219982e-7,4.5859395098709842e-7,1.3869771045995199e-6,3.997519923974508e-6,0.000010973784349845525,0.000028673382569796605,0.000071254465927127477,0.00016824542269074902,0.00037703607971038499,0.00080085089648152162,0.0016097700685514906,0.0030563748018864666,0.005469068178036295,0.0091987720201362167,0.014496797714009492,0.021324303317264792,0.029143123844168543,0.036802229446354428,0.042673368094723272,0.045142344836047534,0.043386633056656932,0.038106116409787417,0.031684440839165723,0.02737229816296769,0.027614819932732855,0.032382875717815034,0.038757747078184521,0.042504655605785081,0.040977067561488901,0.035336016431766133,0.030064043414259464,0.02962248894657156,0.034659508331026793,0.041108331060007487,0.043439245196174137,0.039588733211727711,0.033107209577884671,0.030191532273865861,0.034001195132598971,0.041524933599748756,0.046145865188706135,0.043686753724454467,0.036320884976507201,0.030733534011210904,0.032324900332442517,0.040721055591959862,0.050258945283835484,0.054452747678651102,0.050365367569316439,0.039714859002892311,0.02678265757568736,0.015470496082604792,0.0076417843903824697,0.0032107038661114823,0.001136383521499241,0.0003337514462173684,0.000079519827381750181,0.000014851222572349291,2.057392841488389e-6,1.9140787495239385e-7,9.5086993753045627e-9
2.545575392967481e-52,5.6341187821743048e-50,6.7516074914517802e-48,5.518174586296538e-46,3.4040285205591141e-44,1.678589416451293e-42,6.8666357947601695e-41,2.3913266982753956e-39,7.2265013584245796e-38,1.9230113794638668e-36,4.5586784183309418e-35,9.7180610347512915e-34,1.8774601161938205e-32,3.3085183234724634e-31,5.3476442822772792e-30,7.9654713987865528e-29,1.0978880094891722e-27,1.4052458562146154e-26,1.6755395872815249e-25,1.8662312245831674e-24,1.946472440189027e-23,1.9052374145902865e-22,1.7535236824876351e-21,1.5201616134990799e-20,1.2432486322625305e-19,9.6055013934502175e-19,7.0196586847120062e-18,4.8576732057735559e-17,3.1863003814054381e-16,1.9827709779265113e-15,1.1714454831978232e-14,6.5755094171786833e-14,3.5087203837960809e-13,1.7807229346618654e-12,8.5990747091549156e-12,3.9523801123713995e-11,1.7295215622072143e-10,7.2065468543225438e-10,2.8595703689306335e-9,1.0805605006986885e-8,3.8880990333293658e-8,1.3319618343212032e-7,4.3430771841933007e-7,1.3473965140258042e-6,3.975374400541339e-6,0.00001114769197413739,0.000029689062273489216,0.000075028427734706692,0.0001797254074197019,0.00040756288185996453,0.00087362230381332089,0.0017669098593588946,0.0033646045041803785,0.006016819017338699,0.010073324160817346,0.015730202753331533,0.02280842345396175,0.030541989115682383,0.037527478193580313,0.04200881551191121,0.042563873502384038,0.038996119153068539,0.032922894726277574,0.027451754034685444,0.025713430853624438,0.028854470382708833,0.034865481342377714,0.039518489468272328,0.03931375632388485,0.034441811651954876,0.029077808347768139,0.028097896196565203,0.032617982054055969,0.038555304593510046,0.040214661642362279,0.035967382410229036,0.030277235408913419,0.02938560525140628,0.034649189753791503,0.040722866889297056,0.041114521733782426,0.035426980915008577,0.030136158870311785,0.031605989763705787,0.038911403530002166,0.04458876246840355,0.042652197966984669,0.035100043112420304,0.029944572478533309,0.033140064807805577,0.042906119798285638,0.051629354182191671,0.052523906723028529,0.044430472636094176,0.031323948826337456,0.018458923318229108,0.0090831914450609682,0.0037093261402646098,0.0012416468335695673,0.0003337514462173684,0.00006971768836395901,0.000010723437928297941,1.1006453912890997e-6,5.9987761082029989e-8
1.2014510145263527e-50,2.5863286121700301e-48,3.013194017657655e-46,2.393298243548542e-44,1.4341340100791417e-42,6.8666357947601695e-41,2.7261403853940133e-39,9.2096477033974002e-38,2.6984883244462145e-36,6.958954105289369e-35,1.5978813909935269e-33,3.2975739945458728e-32,6.1638564736201478e-31,1.0503424350790755e-29,1.6406457383534946e-28,2.3601967516107332e-27,3.1397726499778542e-26,3.8761788274025724e-25,4.4546501438704119e-24,4.7787607789526446e-23,4.7968832291443708e-22,4.5151985813439886e-21,3.9929768064528763e-20,3.3231999458923788e-19,2.6068308881869275e-18,1.9299710292704019e-17,1.3501748931429582e-16,8.9349283285752932e-16,5.5983492012234592e-15,3.3239336261137304e-14,1.8714424648500005e-13,9.9976068142142359e-13,5.0702811306254128e-12,2.4421042259316434e-11,1.1174600106247869e-10,4.8588676109245849e-10,2.0078588351228924e-9,7.8857974022750494e-9,2.9434054487810753e-8,1.0439530542591528e-7,3.517441189681993e-7,1.1254527579588186e-6,3.4179722738154902e-6,9.8464181764992227e-6,0.000026885531581107329,0.000069514847746262546,0.00017000355757886867,0.00039270264473422724,0.00085542554043487101,0.0017537227953024477,0.0033758192418140206,0.0060842888307596016,0.010232253453624617,0.015990686487341372,0.023105464582114424,0.030681466853781803,0.037174030804902522,0.040777050023719141,0.040240692146490023,0.035818294138359151,0.029702456723506369,0.025308447166340439,0.025376590139835913,0.029914877845369025,0.035677711918809441,0.03821278288523475,0.035446750004392313,0.0298541977950752,0.026696063078897821,0.02918135278338539,0.034982517337045669,0.038163179740624756,0.035346113890438254,0.029739702818950609,0.027949152113845207,0.032389537751829158,0.038050194095203916,0.038185732383887668,0.032695674723891638,0.028675234812827116,0.031685521539930175,0.038415316092329747,0.040533464402657426,0.035388372923914139,0.029783524807161003,0.031508240388205541,0.039260233446515155,0.04397180909804424,0.039974130608665266,0.032035525124430001,0.029877501683464114,0.037215168930062316,0.047957690975827008,0.052643561713312064,0.046958992361015281,0.03398530025018413,0.020025691592914314,0.0095967268330731074,0.0037093261402646098,0.001136383521499241,0.0002676693393407535,0.000046011071626609004,5.2379467253736626e-6,3.1458662050884082e-7
4.8376656188610754e-49,1.0124685296761472e-46,1.1463342926520773e-44,8.8446366828866282e-43,5.1461041000080316e-41,2.3913266982753956e-39,9.2096477033974002e-38,3.0166479878297214e-36,8.5658133918904284e-35,2.1395894019300826e-33,4.755905929845483e-32,9.4960023104051441e-31,1.7163370225786404e-29,2.8263205898151304e-28,4.2635591799750835e-27,5.9195459464761736e-26,7.5949580646645552e-25,9.0367042590196654e-24,1.000179750396995e-22,1.0325311851112909e-21,9.9659998627836184e-21,9.0125349967586367e-20,7.6505520206616118e-19,6.1062912997576731e-18,4.5892152233668542e-17,3.2519139638636779e-16,2.1750843893004748e-15,1.3746278720725973e-14,8.215709203118402e-14,4.6470981170623382e-13,2.4892669977024658e-12,1.2634037837179305e-11,6.0782126734969735e-11,2.7727412336418061e-10,1.1995940520329778e-9,4.9226321023922937e-9,1.9160157661642543e-8,7.0728136805508701e-8,2.4755946637949944e-7,8.2131625890036391e-7,2.581526226939194e-6,7.6825651114748079e-6,0.000021630042010022741,0.000057558305387590256,0.00014459221179969611,0.00034241165836623695,0.00076308699203387271,0.0015970798767698728,0.0031313372824745776,0.0057343530510080562,0.0097727172596660047,0.015431386421791272,0.022455048265057878,0.029916087888936935,0.036209692604221797,0.039486452931204866,0.038549115655827673,0.033852825028012215,0.027872528013732363,0.0241548092065502,0.025156859523948733,0.030190900912628026,0.035382755513911955,0.03643853038565412,0.032457726688594079,0.027242770042686808,0.026057191213841035,0.030264692160996046,0.035435642552405278,0.035830734638205698,0.031046830881195422,0.026959913223944912,0.028861926275696739,0.03459949726476642,0.036874884716651286,0.03274147377108924,0.027958618794201858,0.029479185485377336,0.035613496873376355,0.037942983631952953,0.033233363627717567,0.028514208517678458,0.031207928381691302,0.03806139592617679,0.039447748750412648,0.033444536904760656,0.029087294209754178,0.033535398822231937,0.041541797092700621,0.042491351584910223,0.035079806497637412,0.029324520923268986,0.03375967289554554,0.045056419392748646,0.052168477357848006,0.048007794919802038,0.03485239854024422,0.020025691592914314,0.0090831914450609682,0.0032107038661114823,0.000860885369161519,0.00016661697642482312,0.000021163594390525893,1.4074323092003321e-6
1.6939551908968665e-47,3.4454129342538735e-45,3.7894518365387675e-43,2.8389392166913049e-41,1.603115886075732e-39,7.2265013584245796e-38,2.6984883244462145e-36,8.5658133918904284e-35,2.3558589972882126e-33,5.6965225758780098e-32,1.2250803736156276e-30,2.3652010391064037e-29,4.1310448553294902e-28,6.5695043686651685e-27,9.5642299365277224e-26,1.2806591252959053e-24,1.5835301345773664e-23,1.8144365520067651e-22,1.9324184858214595e-21,1.9180636758238304e-20,1.7784689747953929e-19,1.5436510187993294e-18,1.2565037751476133e-17,9.6070261408940557e-17,6.909388801539718e-16,4.6801008677053531e-15,2.9888645268761404e-14,1.8013563531237776e-13,1.0253758924891796e-12,5.5163063104073745e-12,2.8062978362879736e-11,1.3505972931768989e-10,6.1512107947953333e-10,2.6516940283433031e-9,1.0820536371245278e-8,4.1794493000699897e-8,1.5277849163845391e-7,5.2838298399263661e-7,1.7281752202308616e-6,5.3422068467937772e-6,0.000015596053049248492,0.000042958887778737816,0.00011151238398999218,0.00027239629456181966,0.00062507584240687248,0.0013446420499643293,0.002704722233993334,0.0050716311319926622,0.0088320238605628721,0.01421934131050768,0.021046479133437823,0.028444797448857004,0.034820210444236401,0.038266210909874717,0.037491662907878905,0.032897688480649586,0.027001780178271883,0.023440566122914281,0.024655924250971137,0.02974385837736985,0.034577619656931492,0.034952880566474917,0.03056205168432549,0.025819491810843336,0.025768753127477361,0.030567594179547388,0.034806744434061746,0.03349229999400161,0.028320014056589766,0.026045715571366152,0.029880661167393372,0.034816845364886828,0.034091059758850034,0.02883269243132245,0.026926287648834551,0.031560987294332863,0.036032879408558654,0.033613221944759663,0.028227978741088814,0.02877839305067755,0.034946461972729268,0.037185587013084812,0.032013661869166645,0.028164709573211765,0.032661743952571487,0.038955000114336544,0.037147390623283257,0.030319391453534616,0.030119605311427359,0.038159811764456411,0.042956356268924572,0.037410455649393538,0.029781143628475862,0.032060238779078575,0.043533881729596259,0.051924365063915373,0.048007794919802038,0.03398530025018413,0.018458923318229108,0.0076417843903824697,0.0023587648630956681,0.00051843875535929707,0.000073968515812540153,5.4758441452299692e-6
5.2348423092505371e-46,1.0343255001032274e-43,1.1046159760019751e-41,8.0317142003292377e-40,4.3997270838281531e-38,1.9230113794638668e-36,6.958954105289369e-35,2.1395894019300826e-33,5.6965225758780098e-32,1.3326632590278371e-30,2.771195521614422e-29,5.1700471951052073e-28,8.7203001004464991e-27,1.3383172345464377e-25,1.8790104862359097e-24,2.4246572980967333e-23,2.8870338471693157e-22,3.1829689910565337e-21,3.2590979027000116e-20,3.1073370384911678e-19,2.7650688770255671e-18,2.3010631896447337e-17,1.7940190466259966e-16,1.3124324442502067e-15,9.0212782171514995e-15,5.8332744184456238e-14,3.5518161883053592e-13,2.0382450069343623e-12,1.1031679960751782e-11,5.6345357606262506e-11,2.7170646659410309e-10,1.2373843900491441e-9,5.3229590740712808e-9,2.1630637210943194e-8,8.302678949164753e-8,3.0095632302596078e-7,1.029824319227187e-6,3.3247935720681811e-6,0.000010120402338296196,0.00002901784789300367,0.000078283640857289571,0.00019842908688626626,0.00047176379700738569,0.0010498472200155047,0.0021812958813793622,0.0042185072544496903,0.0075654492468711002,0.012524269470237193,0.019031193525597158,0.026361935066702964,0.033012696071845441,0.037028150360532937,0.036901620733474758,0.032740838009116826,0.026875507671300936,0.023005825226431496,0.023843758725548757,0.028727410953686403,0.033543306860346434,0.033943484693337661,0.02958619072889305,0.025026158979963719,0.025299862229834166,0.030166005357818699,0.033859949644266716,0.031825473129420763,0.026778087354484782,0.025631190620280906,0.03015061392127684,0.034023087136979989,0.031648730888037414,0.026720854703152836,0.027077519688279166,0.032457314483698756,0.034420181519079417,0.029869705095266237,0.026609872433791809,0.030581469807064108,0.035397125102957668,0.032912507841528938,0.027682808087688186,0.029470781581688666,0.035771073287241329,0.035700593501426387,0.029576211491168426,0.028982897113900791,0.035990074114615247,0.038774953443864932,0.032586102798241544,0.028848913362502036,0.035452822493029446,0.042532107717210827,0.038703213139631979,0.03022092123371257,0.031565493855524867,0.043533881729596259,0.052168477357848006,0.046958992361015281,0.031323948826337456,0.015470496082604792,0.0055715863106735756,0.0014046469712704159,0.00022682350138998244,0.000018802268707746024
