5.0978941156238473e-57,1.1769181680233144e-54,1.4724135294035614e-52,1.2575381946837781e-50,8.1140453361066125e-49,4.1892654697757407e-47,1.7961117510726976e-45,6.5627812508149846e-44,2.0831396241879712e-42,5.8292657740819822e-41,1.4548994576780162e-39,3.269467099703406e-38,6.667067937035111e-37,1.2417994849146499e-35,2.1244476066505587e-34,3.3542755359795894e-33,4.9081195887911732e-32,6.6799780496751839e-31,8.4834086404576567e-30,1.0081729700784355e-28,1.1240056216743324e-27,1.1782972307058464e-26,1.1638006939996046e-25,1.0850188142179051e-24,9.5642750227845932e-24,7.9831960461464703e-23,6.3183748244932164e-22,4.7476440836878541e-21,3.3906834820999499e-20,2.3039937083085097e-19,1.4909714410380134e-18,9.1965365245929722e-18,5.4111057619886908e-17,3.0392313274309155e-16,1.6305663712114903e-15,8.3611275698600453e-15,4.0998966626442106e-14,1.9233999444505752e-13,8.636545015638163e-13,3.7132029072444112e-12,1.529115411896684e-11,6.0331020937082523e-11,2.2811699655842749e-10,8.2676363664554007e-10,2.8726649827603616e-9,9.5702872051529308e-9,3.0573240532714722e-8,9.3660933507775106e-8,2.751591647944325e-7,7.7519326361738739e-7,2.0941727724323036e-6,5.4243962200313884e-6,0.000013470080529778585,0.000032062378097824073,0.000073137116125240707,0.00015984120956453905,0.00033459744932290498,0.00067064809231945321,0.0012865910156117814,0.0023614293840140825,0.0041446809398049064,0.0069527864300252672,0.011140986912197299,0.017041367847584123,0.02486520163120465,0.034581709537514634,0.045803106058801592,0.057720268488147807,0.069135018625004455,0.078616191726722976,0.084767577686277864,0.086548091481648239,0.083549017629669766,0.076130748974394876,0.065360631290300971,0.052762493757271321,0.039957946487886359,0.028317200677875077,0.018725478688992212,0.011517521636696111,0.0065652132366136577,0.0034537969075131975,0.0016688707808753373,0.00073655861121151813,0.00029498900652257104,0.00010637246301384801,0.000034211825484207167,9.7003701438537983e-6,2.3893305788106585e-6,5.0156044440672868e-7,8.7430977880679668e-8,1.2195275054087565e-8,1.285117164179373e-9,9.2448890038152192e-11,3.6040329633258271e-12
1.1769181680233144e-54,2.6408111097754654e-52,3.20980214089887e-50,2.6622179835918445e-48,1.6674198329825967e-46,8.3528749671378652e-45,3.4731340128581073e-43,1.2301540851681347e-41,3.7832075252276952e-40,1.0251934604108648e-38,2.4765549812076353e-37,5.3836933896100136e-36,1.0614121026745039e-34,1.9102737570588513e-33,3.155917175898578e-32,4.8088920717566385e-31,6.78656124942863e-30,8.9024478000778374e-29,1.0889431504497126e-27,1.2455454190040912e-26,1.3355493632939622e-25,1.3454815796789187e-24,1.2760977159999017e-23,1.1414624938735656e-22,9.6453254151356675e-22,7.7105835849027446e-21,5.8391463742275991e-20,4.1939680002483851e-19,2.8601378150771564e-18,1.8537981671606308e-17,1.1429784951069803e-16,6.7090728365091242e-16,3.7518853167299297e-15,2.000232239768666e-14,1.0171987821304854e-13,4.9368249857129307e-13,2.2877088333752913e-12,1.0125893956729638e-11,4.2824166008157491e-11,1.7309567365501092e-10,6.6883682359587808e-10,2.4709392167483094e-9,8.7289013154075245e-9,2.9487419841889621e-8,9.5256282802467518e-8,2.9424257324417234e-7,8.6900493526369256e-7,2.4533919371583818e-6,6.6196404593250436e-6,0.000017064328167846941,0.000042011007066302605,0.000098730650057110038,0.0002213665835382222,0.00047321107133608212,0.00096369939228282803,0.0018679930084577547,0.0034426409710443761,0.0060248742851738946,0.0099978702623137277,0.015704430273895778,0.023302919780170341,0.032585973036332858,0.042820822428550915,0.052704440410720996,0.06053030253950355,0.064610637189032238,0.063884477244000339,0.058504428826930987,0.050110079338933471,0.041544771687978829,0.035983250516404868,0.035739363824761745,0.041256344313523284,0.050783820145654343,0.060963802188079924,0.068106117230710054,0.069578291078031193,0.064681500578620262,0.054668526567584145,0.042006420164579623,0.02932867444677731,0.018580736988274653,0.010655276850327651,0.0055109695189824574,0.0025580819196188067,0.0010588240161936426,0.0003875679366434998,0.00012412044986801446,0.000034298354839203199,8.0282602379990744e-6,1.5519646814044531e-6,2.3887280077228774e-7,2.7650982809584502e-8,2.1760350136347271e-9,9.2448890038152192e-11
1.4724135294035614e-52,3.20980214089887e-50,3.7887141225591395e-48,3.0502788618488757e-46,1.8536475180527117e-44,9.0053843632631797e-43,3.6296383415450022e-41,1.2455513871708662e-39,3.7093721696455276e-38,9.7286955840502339e-37,2.2733589665610503e-35,4.7777806719674117e-34,9.1012662719889242e-33,1.5816935029031746e-31,2.5216731946609449e-30,3.7056316349777174e-29,5.0399698371857289e-28,6.3671383964584251e-27,7.4951552793340594e-26,8.244168967267718e-25,8.4940952128718706e-24,8.2157762804182257e-23,7.4747586047283997e-22,6.4081097035672846e-21,5.1848446566012706e-20,3.9649151398172618e-19,2.8693360153439168e-18,1.9673388984649145e-17,1.2793139100912977e-16,7.8972982480468002e-16,4.6317359690535826e-15,2.5828156224642835e-14,1.3702841496508599e-13,6.9205982603496852e-13,3.3289495721067392e-12,1.5257528510656442e-11,6.6654037938263659e-11,2.7762319840724525e-10,1.1027168249460895e-9,4.1774714156383456e-9,1.5095121356110292e-8,5.2027783312352965e-8,1.7103311665042308e-7,5.3617816587788166e-7,1.6026008518714029e-6,4.5655731460034695e-6,0.000012392111312274782,0.000032030071287900995,0.000078789249070740529,0.00018431114433496145,0.00040966474776840658,0.00086425689900508423,0.0017284441245253495,0.0032721096922855864,0.0058533389776031928,0.0098737727875094011,0.015667252607897371,0.023315683756306812,0.032427231900653408,0.041970383929280198,0.050303978525003393,0.055529459005612175,0.056174716967464197,0.052007396738560617,0.044565551229330534,0.036951693890073247,0.032700714297839052,0.034068867386824399,0.040618659115582535,0.049076497215444319,0.054865288742697928,0.054670475743912548,0.048550382412478371,0.040152996400840099,0.034700710975156685,0.035889291604070902,0.04364598149464335,0.054158100966710102,0.062069117267638178,0.063355505315426165,0.057125996438420356,0.0455040106379979,0.032057713465937079,0.019974970038427219,0.01098812248193302,0.0053155708067403819,0.002247240727722392,0.00082281039027019876,0.00025766097816397136,0.00006782025175273128,0.000014642741135173851,2.5019613098794345e-6,3.1977684810176255e-7,2.7650982809584502e-8,1.285117164179373e-9
1.2575381946837781e-50,2.6622179835918445e-48,3.0502788618488757e-46,2.3827148733838786e-44,1.4042381277670366e-42,6.6128196568697375e-41,2.5822691495646009e-39,8.5808293444258898e-38,2.4732366859397603e-36,6.2744808878812596e-35,1.4174280636080071e-33,2.8781415461768864e-32,5.2938850699251637e-31,8.8778086714827662e-30,1.3648868929721831e-28,1.9328457496664386e-27,2.5315180977461472e-26,3.0774731162265957e-25,3.4833180557399838e-24,3.6810661077525062e-23,3.6407846232437566e-22,3.3775258835577529e-21,2.9445821638606914e-20,2.4166792817805214e-19,1.8700542888985481e-18,1.3662425271928752e-17,9.435707900457085e-17,6.1669600799063092e-16,3.8180510064165128e-15,2.2411013856081612e-14,1.2481317465112549e-13,6.5997272795543827e-13,3.3151674754706206e-12,1.5827333441383729e-11,7.1846332798032698e-11,3.101927282908118e-10,1.2740563050421766e-9,4.9789733071639648e-9,1.8514553123760815e-8,6.5508866951846993e-8,2.2052265262824873e-7,7.0613083513328033e-7,2.1501347546799862e-6,6.2232618687492106e-6,0.000017112561193748015,0.000044675853702167519,0.00011064827989603348,0.00025972352697241952,0.00057712535848929338,0.0012123303590136004,0.0024035191413115309,0.0044884318866955657,0.0078765839178303551,0.012952285561741314,0.019890026292612599,0.028406037885261802,0.037541658647439917,0.045645261408669139,0.050725576421834991,0.051219846881372447,0.046945912130584517,0.039709833225921413,0.03296852567081846,0.030327445262460923,0.033442499119485719,0.040624786097771452,0.04742060428110336,0.049307130940962048,0.044952576714658522,0.037575730412666916,0.032926570663788346,0.034973883956931013,0.042566453772420659,0.050005609812831029,0.051442247664165625,0.045674698499229706,0.037325974999621693,0.033307445220463368,0.037444493663578226,0.047599915366069947,0.057359090003578356,0.060553802458376528,0.054977595444933321,0.042905186574753253,0.028841431569008846,0.016704646073755699,0.0083139291339392348,0.0035337820463942179,0.0012695820113484797,0.00037957852075713262,0.000092292191774694624,0.000017627328842490995,2.5019613098794345e-6,2.3887280077228774e-7,1.2195275054087565e-8
8.1140453361066125e-49,1.6674198329825967e-46,1.8536475180527117e-44,1.4042381277670366e-42,8.0219266982310999e-41,3.6599490000009591e-39,1.3839300166072448e-37,4.4507404742900295e-36,1.2408436187984806e-34,3.04317512043373e-33,6.6418383491824796e-32,1.3021720045147558e-30,2.3111085272808945e-29,3.737242116487871e-28,5.5365649029262493e-27,7.549632854817931e-26,9.5141154020185699e-25,1.1119893471834874e-23,1.2091055530506312e-22,1.2264213711730499e-21,1.1632413904786814e-20,1.0338996326126761e-19,8.6275069117960864e-19,6.7704781378700685e-18,5.0041237195884301e-17,3.4880790055009123e-16,2.2956376738283225e-15,1.42800041824795e-14,8.4034041967357697e-14,4.681949143175559e-13,2.4713655099702856e-12,1.2366153457562655e-11,5.868460192250914e-11,2.6422102259493729e-10,1.1289742325776884e-9,4.5788042843799463e-9,1.7628169601003123e-8,6.442314541658496e-8,2.2346206580121903e-7,7.3551790204013467e-7,2.2964666540026825e-6,6.7982898973676267e-6,0.000019069830731770546,0.000050648827114333932,0.00012725035410728336,0.00030207852526251459,0.00067663462292505202,0.0014277228368449134,0.0028322166652832818,0.0052694406658669817,0.0091686666300880892,0.014867394524556672,0.022372131571790535,0.031080260017072287,0.039616535446228009,0.046001820144757572,0.048307994143392217,0.045691940072779018,0.039310009734557787,0.032361895497654922,0.028761407393067824,0.030808555058588072,0.03729577880357169,0.043767811206589411,0.045437197721042534,0.041005086176302733,0.034199220346031613,0.031073849163577903,0.03474089998525416,0.042164203844058068,0.046539997024492277,0.043693384812840705,0.036467207759801545,0.032324020927996382,0.035989940823959817,0.044433358635692818,0.049588852178203646,0.046372844281184155,0.037907283893256318,0.032654559315365146,0.036424883053400648,0.047111528343965687,0.056737281072732445,0.058104867048804666,0.049742759987333657,0.035642409937785811,0.021419719563213959,0.010778664274757801,0.0045117068399953103,0.0015509926440724425,0.00042887039225858673,0.000092292191774694624,0.000014642741135173851,1.5519646814044531e-6,8.7430977880679668e-8
4.1892654697757407e-47,8.3528749671378652e-45,9.0053843632631797e-43,6.6128196568697375e-41,3.6599490000009591e-39,1.6169400298846761e-37,5.9172477368029292e-36,1.8406894402266575e-34,4.9608377509548237e-33,1.1754183062954795e-31,2.4769049189603135e-30,4.6855709349756464e-29,8.018519921996233e-28,1.2493948234620796e-26,1.782156808482122e-25,2.3380706447962392e-24,2.832576317125712e-23,3.180060044542425e-22,3.3185196349838108e-21,3.2275437275380426e-20,2.9325323315883445e-19,2.4943667501105761e-18,1.9898633571260873e-17,1.491204699678253e-16,1.0512959078717563e-15,6.9812670484827284e-15,4.3716451419223296e-14,2.5838907099348694e-13,1.4427164798371806e-12,7.614997743590031e-12,3.8018307404853936e-11,1.7961894457053022e-10,8.0334315382523178e-10,3.4020796808541461e-9,1.3643900836770517e-8,5.1819128877147607e-8,1.8636089021062488e-7,6.345041533250463e-7,2.0444372461703738e-6,6.2309636065496466e-6,0.000017951175368764347,0.000048845494074549415,0.00012540099434499326,0.00030337037780297293,0.00069051776178621345,0.0014760488561026553,0.0029565008591042281,0.0055338766579593303,0.0096477432973337904,0.01560358178237462,0.02329674047544393,0.031918392818356541,0.039842672197943425,0.044946789362791511,0.045484170688448936,0.041255928597199194,0.034363016539351455,0.02867970425035805,0.027788475947121723,0.032383528098997254,0.03918169124596249,0.042892915161437133,0.040442299833265047,0.034048159204266039,0.029784288872062564,0.032025054536123657,0.038779291890725797,0.043181756851942226,0.040564440495935266,0.033896912774399171,0.030984184764881234,0.035663659914302411,0.042934171499521888,0.044415023842237058,0.038386297934213944,0.032312231909704996,0.034151611309152471,0.042588219526536301,0.048208808115904191,0.044529553807943908,0.035758131998313018,0.032219979983891413,0.039057127650804013,0.050942588341126021,0.057631311970294665,0.053241879188758114,0.039956815640841601,0.024425881703566043,0.012147790953245319,0.0048745984870286769,0.0015509926440724425,0.00037957852075713262,0.00006782025175273128,8.0282602379990744e-6,5.0156044440672868e-7
1.7961117510726976e-45,3.4731340128581073e-43,3.6296383415450022e-41,2.5822691495646009e-39,1.3839300166072448e-37,5.9172477368029292e-36,2.0945286430712169e-34,6.2984366311724756e-33,1.6399417875952948e-31,3.7515646415068011e-30,7.627647828766845e-29,1.3912607812258981e-27,2.2940154764940721e-26,3.4414106972524817e-25,4.7226123441186719e-24,5.9558524276924652e-23,6.9303087263296409e-22,7.4663612575393214e-21,7.4700056749961893e-20,6.9587691184842103e-19,6.0498834674284701e-18,4.9186530762500855e-17,3.7463158253102981e-16,2.6773242039194551e-15,1.7977530475196822e-14,1.1355555177925928e-13,6.7543227781214899e-13,3.7864334249753711e-12,2.0020365029675373e-11,9.9900106197562038e-11,4.7066775378894143e-10,2.0944210937492658e-9,8.8045213855143149e-9,3.4968328650685728e-8,1.3120462091228776e-7,4.6499294399813814e-7,1.5560403005767291e-6,4.9142612054782197e-6,0.000014637568858165534,0.000041084632328404172,0.00010854773475386765,0.00026959658656434999,0.00062842435886059141,0.0013720701921574815,0.0027992341598414163,0.0053207185373982073,0.0093889655060606954,0.015313704214923057,0.022962658720064835,0.031447335281890792,0.039024253312569497,0.043495033826547954,0.04321337139843651,0.038345726326896721,0.03150933173181189,0.026855893543540562,0.027549418096884007,0.03313684783489054,0.039223521292242708,0.040647760391958071,0.036153704567896326,0.030150606521804091,0.028874865749542905,0.033886493347982838,0.039831403326922141,0.039993826875841845,0.034248788579181082,0.029787200730112579,0.032556186547742676,0.039400707095189063,0.041593714979761556,0.036300667441194112,0.030903716871942286,0.033347131158921891,0.040932650469505126,0.043510737474222574,0.037581464748495481,0.031700685928598947,0.034904625259784779,0.043908726570208763,0.047140866057801401,0.040324999137571661,0.032460555574614,0.03453880522571317,0.046128957630281185,0.056097341382872946,0.054683950210808434,0.041988371921739729,0.025447916706446471,0.012147790953245319,0.0045117068399953103,0.0012695820113484797,0.00025766097816397136,0.000034298354839203199,2.3893305788106585e-6
6.5627812508149846e-44,1.2301540851681347e-41,1.2455513871708662e-39,8.5808293444258898e-38,4.4507404742900295e-36,1.8406894402266575e-34,6.2984366311724756e-33,1.8297774280952332e-31,4.5997690413668579e-30,1.0152529035843996e-28,1.9902478212586434e-27,3.4975821784992183e-26,5.5523080934651627e-25,8.0129503320312793e-24,1.0569704506373572e-22,1.2802030082016751e-21,1.4294018891083645e-20,1.4762895356135922e-19,1.4145495351008116e-18,1.2607142679921878e-17,1.0474836031477928e-16,8.1295414392235401e-16,5.9036418351991503e-15,4.0175238215939876e-14,2.5653270788936329e-13,1.5386990461522182e-12,8.6775589217271475e-12,4.604799679067386e-11,2.3007155753177482e-10,1.082828099203075e-9,4.802227001437383e-9,2.0072042630252736e-8,7.9071740264752611e-8,2.9354917496169195e-7,1.0267145909610292e-6,3.3816831893059112e-6,0.000010482244230000678,0.00003055255968946205,0.000083645963899992618,0.00021481353931386026,0.00051662589543357151,0.0011611939641077775,0.0024331427436810102,0.0047385388090292033,0.0085450938319883942,0.014203422553358285,0.021637903017236475,0.030002620037009469,0.037547136246084857,0.042011422587718948,0.041689254748449104,0.036782744793539732,0.030068266645630006,0.025835510212552729,0.02710396675721047,0.032911164976065699,0.038380136054422825,0.038577264407469821,0.033363650766851962,0.028185266635549131,0.02878527558954491,0.034640514698123897,0.038938815134897899,0.036460922253529452,0.03046584646442333,0.029070352086274877,0.034489600562615035,0.039450744999296987,0.037012358266911351,0.030863661311166854,0.030497878870382839,0.037015665630772434,0.040851484889711474,0.036219695376461012,0.030617084546294355,0.033558429734510644,0.04124886015947394,0.041964714866931812,0.034705931550977591,0.031455208144252359,0.038573249785188358,0.046356298292431858,0.043446879547576065,0.034122312771342992,0.032569296458563426,0.043229279704117264,0.055016272884398769,0.055048887621405376,0.041988371921739729,0.024425881703566043,0.010778664274757801,0.0035337820463942179,0.00082281039027019876,0.00012412044986801446,9.7003701438537983e-6
2.0831396241879712e-42,3.7832075252276952e-40,3.7093721696455276e-38,2.4732366859397603e-36,1.2408436187984806e-34,4.9608377509548237e-33,1.6399417875952948e-31,4.5997690413668579e-30,1.1156439879395522e-28,2.3741794921873335e-27,4.4841627350021731e-26,7.5866265811639101e-25,1.1585589421625471e-23,1.6070987881087444e-22,2.0358401184412143e-21,2.3659070746973016e-20,2.5322076747835917e-19,2.5044365181431162e-18,2.2955943077738281e-17,1.9550272617519481e-16,1.5503752543500701e-15,1.1470295055331825e-14,7.9301526496012696e-14,5.1306525754380458e-13,3.1100773549725819e-12,1.7681386091159888e-11,9.4355654318647075e-11,4.7294527179132562e-10,2.2277035061083986e-9,9.8638908470208985e-9,4.1063209924045133e-8,1.6071925145872832e-7,5.91308694133058e-7,2.0442449277505212e-6,6.6371013698218404e-6,0.000020221359974575503,0.00005775394588765933,0.00015442716522219812,0.00038594580329027709,0.00089972930385721472,0.0019516453989833728,0.0039270563142031088,0.0073026028839215343,0.012491524586335472,0.019542536302701237,0.027763960960727048,0.035510032426831893,0.040483010636244068,0.040767339361178705,0.036283340760797923,0.029645115709333787,0.025223490049782927,0.026263756252206079,0.031918942311834547,0.037214363257290325,0.037152442209415272,0.031855126282887789,0.027120744426472595,0.028447128495993117,0.034361139604260311,0.037560183951659366,0.033951467217354743,0.028523716120618787,0.029072679118597684,0.035067072046371252,0.037808008085702685,0.033233889752059577,0.028666358997008154,0.031768568996061065,0.03793147439138148,0.037211585255550855,0.030980961083707231,0.030274006575757008,0.037003079050620787,0.039984047686478931,0.034193689282879227,0.030248441691286657,0.036092487826345877,0.042347933285475601,0.038327931661745976,0.031395199067382044,0.034809115103072522,0.044421046652850286,0.0449333152998908,0.0355160936045337,0.031925179184681502,0.042285509585294268,0.055016272884398769,0.054683950210808434,0.039956815640841601,0.021419719563213959,0.0083139291339392348,0.002247240727722392,0.0003875679366434998,0.000034211825484207167
5.8292657740819822e-41,1.0251934604108648e-38,9.7286955840502339e-37,6.2744808878812596e-35,3.04317512043373e-33,1.1754183062954795e-31,3.7515646415068011e-30,1.0152529035843996e-28,2.3741794921873335e-27,4.8678110445881392e-26,8.8512063235502221e-25,1.4405376803104671e-23,2.1143985704150968e-22,2.8165990905976638e-21,3.4232800668927699e-20,3.8132519566401906e-19,3.9080268250016634e-18,3.6971475057916596e-17,3.2378994643594186e-16,2.6315885951347242e-15,1.9890901627401172e-14,1.4007716988135485e-13,9.2052589870332313e-13,5.6524343516996622e-12,3.2467231797571456e-11,1.7460442783290988e-10,8.7977338063309475e-10,4.1554254523487325e-9,1.8404856304130896e-8,7.6451180741371354e-8,2.9781804484638781e-7,1.0877451815480563e-6,3.7231926966546735e-6,0.000011934919220875569,0.000035795817193973751,0.00010032805449053399,0.00026237013333521709,0.00063894526279583486,0.0014455156756151247,0.0030289866943232202,0.0058571560240640964,0.010404153326392214,0.016880645981973833,0.024840644719702854,0.032866101414879718,0.038698683725846841,0.040139530703502216,0.036560648258662338,0.030078869297889057,0.025019359829484869,0.025151057485979993,0.030331700313325038,0.035853367678438921,0.036332522109596747,0.031327635268210323,0.026510056290263894,0.027653552534596929,0.03340977663483543,0.036347193928019097,0.032545874318710815,0.027488214354929078,0.028756172641061448,0.034635038010351459,0.036111303670379569,0.030931225002947139,0.027815446051876764,0.032353719619696362,0.037067503818679919,0.033868163831521921,0.028680735844727322,0.031391590263109601,0.037561836841775778,0.035986666234607411,0.029874754599758181,0.031493948376115029,0.038584957671817633,0.03792825259323033,0.0310667470846658,0.032182300669769001,0.040396136732072285,0.040522751074584212,0.032579491879427235,0.032834268654581013,0.042852161218020005,0.045436030146427156,0.036023586265731327,0.031925179184681502,0.043229279704117264,0.056097341382872946,0.053241879188758114,0.035642409937785811,0.016704646073755699,0.0053155708067403819,0.0010588240161936426,0.00010637246301384801
