3.76158192263132e-37,5.6435012456988756e-35,4.5618204768587497e-33,2.5023570897022504e-31,1.0306856183597381e-29,3.3756116274213633e-28,9.1213613875661901e-27,2.0865514698377425e-25,4.1180444638059359e-24,7.1144946100626851e-23,1.0883084053818097e-21,1.4877045043182118e-20,1.8311460915600303e-19,2.0422378837486709e-18,2.0747752177214124e-17,1.9287527655327764e-16,1.6470289973175077e-15,1.2962565689796601e-14,9.4296690769880578e-14,6.3562717564437658e-13,3.9787888605182545e-12,2.3171772047938412e-11,1.257579386356203e-10,6.3692701090298562e-10,3.0140081452845674e-9,1.3339577597702816e-8,5.5265156486753719e-8,2.1447300092765595e-7,7.8008413161709355e-7,2.6603088846031017e-6,8.5086261509504173e-6,0.000025525878452851252,0.000071828339884283745,0.00018956044398295373,0.00046905245302878355,0.0010877840751287734,0.0023630661527002607,0.0048053025082145274,0.0091392064452349267,0.016240400693948003,0.026931657773426493,0.041619536801182844,0.059839962863989483,0.079896511997488688,0.098847308323091737,0.11303622161680542,0.11913392712786853,0.11533801097301754,0.10217631678365735,0.082453561436468433,0.060290045551443111,0.039693868526735259,0.023353824252439566,0.012165991085563191,0.005547892968192565,0.0021827356617146441,0.00072700343836650491,0.00019978032546811496,0.000043653421996163574,7.1622538465793154e-6,7.9744851510933615e-7,4.7837344394236908e-8
5.6435012456988756e-35,8.1028236195401265e-33,6.2619245074622703e-31,3.2806013851454503e-29,1.2891299083638025e-27,4.0234495455720951e-26,1.0348243370100406e-24,2.2503825907101445e-23,4.216674864975288e-22,6.9067930458699339e-21,1.0002456109993639e-19,1.2924906217726234e-18,1.5013616291807214e-17,1.57751751702486e-16,1.5071380634885161e-15,1.315017825305688e-14,1.0518019821886651e-13,7.7365284517871864e-13,5.2475044122981968e-12,3.2897721239432208e-11,1.9100556028333054e-10,1.0287754228956003e-9,5.1475006105496125e-9,2.3953573127805306e-8,1.0376159689140399e-7,4.1869007640739611e-7,1.5744964691445661e-6,5.519431267990819e-6,0.00001803713861681193,0.000054939171225176087,0.00015590357766166708,0.00041190530540439722,0.0010122579239585672,0.0023109115441989656,0.0048928021306773159,0.0095875036377305068,0.017341437620055307,0.028858079360516008,0.044001556939187531,0.061159945181122245,0.077009140943685891,0.087198613584274313,0.088146584398643966,0.079348000570700655,0.064786946029189694,0.051986265730101895,0.048438110378492675,0.057144964254226385,0.07423327835815475,0.090680783236720964,0.097382443493892085,0.090219352384327551,0.07175973602353398,0.048843445380070206,0.028288596984044086,0.01380667989321439,0.0055935767455294081,0.0018389431112923615,0.00047398137608085232,0.000090624178434810203,0.000011635105208776066,7.9744851510933615e-7
4.5618204768587497e-33,6.2619245074622703e-31,4.6217754662715293e-29,2.309990150021411e-27,8.6499152756233572e-26,2.5695088061683465e-24,6.2821097254981887e-23,1.2968939058695997e-21,2.3036570042581599e-20,3.5717415947810403e-19,4.8886090075826652e-18,5.9601865650660691e-17,6.5208789900052251e-16,6.4412413255981547e-15,5.7737233662823735e-14,4.7164639503032819e-13,3.5237929916277839e-12,2.4151921893049799e-11,1.5224570487636515e-10,8.8453001324085338e-10,4.7447617255601221e-9,2.3532280287865598e-8,1.080287143682983e-7,4.5939845320397465e-7,1.8106739086879827e-6,6.6159642250434654e-6,0.000022409080899636414,0.000070335824754412915,0.00020443341605610329,0.00054965854877322856,0.0013650945879295584,0.0031254543730706939,0.0065802639847052646,0.01269819682371053,0.022367159942967559,0.035773616702867132,0.051606170404136412,0.066590814283799657,0.076108463649143261,0.076322417232254836,0.067114849822820592,0.053749793051228486,0.044974960785034841,0.047442222622054846,0.059999246934784763,0.073205019980225812,0.076210983760441608,0.066296013536916228,0.052314035949730815,0.047655190021627902,0.058294534166018082,0.077028512339093282,0.089404441106073799,0.085488380263342977,0.066578563950703187,0.042087057788785252,0.021424524688604266,0.0086367562080895364,0.0026760110749156268,0.00060508051333163372,0.000090624178434810203,7.1622538465793154e-6
2.5023570897022504e-31,3.2806013851454503e-29,2.309990150021411e-27,1.1001811647086551e-25,3.9209385013751136e-24,1.1071227646945768e-22,2.5694007927772469e-21,5.0279601625736216e-20,8.453001384183057e-19,1.2384677372736078e-17,1.5990600271424624e-16,1.8358226056720281e-15,1.8877030131760487e-14,1.7488895925187218e-13,1.4671008594107886e-12,1.1189426276223372e-11,7.7855130133829936e-11,4.9559283251405317e-10,2.8928598355926627e-9,1.5513331590078871e-8,7.6540506462271587e-8,3.4781975872923851e-7,1.4568135437419517e-6,5.6259414426321636e-6,0.000020032034258041964,0.000065739397097046271,0.00019867874148549203,0.00055227840245978537,0.0014095290891330205,0.0032950250306935599,0.0070330702119028293,0.013650855570467459,0.023967204589695346,0.03780755232064031,0.053124323629769657,0.065782805833502583,0.070933287423266151,0.066085566898393795,0.054180386661815965,0.043502896501196144,0.042544481982999011,0.052545469794560317,0.064770987471821205,0.067474225341911598,0.057895131334478206,0.046641416191687928,0.047206174709699153,0.060270798983933761,0.071485009514008986,0.067686274242988554,0.053349082146881497,0.046480161644772429,0.057725036191372325,0.077637275489241874,0.08677403236697895,0.075387818472566451,0.050429833230209727,0.025759313973807239,0.0098287057424064156,0.0026760110749156268,0.00047398137608085232,0.000043653421996163574
1.0306856183597381e-29,1.2891299083638025e-27,8.6499152756233572e-26,3.9209385013751136e-24,1.3282405193527856e-22,3.5599904419142139e-21,7.83109907817694e-20,1.4502899715599501e-18,2.3037738464173925e-17,3.183674691291416e-16,3.8701163127128003e-15,4.1749499912161231e-14,4.0253311008826021e-13,3.488968289572031e-12,2.731530301439983e-11,1.9392165529397411e-10,1.2524048648447021e-9,7.3770211090597065e-9,3.9711765325308253e-8,1.9567244876202297e-7,8.834532140667308e-7,3.6572944844835079e-6,0.000013885032496054812,0.000048332118383902788,0.00015413748779130741,0.00044979445160307317,0.0011987771336553334,0.0029104104094374035,0.0064143815159808406,0.012774972126829904,0.022855317780409541,0.036448798019807376,0.051301998554663954,0.062948488774229867,0.066441300203834586,0.059960443646489654,0.047918889285080257,0.0396930013386512,0.042589931233989297,0.054109277283725736,0.062545884970135807,0.058640365352885949,0.047155487664171172,0.04285869996768623,0.052210869269089123,0.063415339584414584,0.061194840809528095,0.048888212058269478,0.045375863396583846,0.057776573887050677,0.069344566309827008,0.063260001389457262,0.04857761234492284,0.048595462307523327,0.067673404308248117,0.084371938416454768,0.078545456360457549,0.053124670922525112,0.025759313973807239,0.0086367562080895364,0.0018389431112923615,0.00019978032546811496
3.3756116274213633e-28,4.0234495455720951e-26,2.5695088061683465e-24,1.1071227646945768e-22,3.5599904419142139e-21,9.0438009559780986e-20,1.8826959403966453e-18,3.2942055248817477e-17,4.9352680509322251e-16,6.4203704488869233e-15,7.3323737810637818e-14,7.415262833741325e-13,6.6869260571298995e-12,5.4073851771073325e-11,3.9390186614357154e-10,2.5943289118633407e-9,1.5494211007104976e-8,8.4102350018161984e-8,4.1559597061815011e-7,1.8717602256695187e-6,7.6878516472099157e-6,0.000028798135901181389,0.000098336770972875326,0.00030576388808160103,0.00086418748881824004,0.0022144793758858419,0.0051268939586710677,0.010673812578968253,0.019859905234583013,0.03275637948123931,0.047389708511310328,0.059342216718057395,0.063378205282459623,0.0573092697394285,0.045556062683747932,0.03786688136017308,0.041471115016843468,0.052770789031148399,0.059201394687418523,0.053106105280589471,0.042573778707263004,0.042453810453368649,0.053562713975542754,0.059750198237793007,0.051608861039618569,0.042659964326905223,0.048850632667265452,0.061098826864879294,0.058956427995332088,0.046482398772183773,0.047228932155655288,0.062667931791091833,0.067329528983182058,0.053148966140140653,0.045861423322360537,0.062753295785346495,0.083124296698207292,0.078545456360457549,0.050429833230209727,0.021424524688604266,0.0055935767455294081,0.00072700343836650491
9.1213613875661901e-27,1.0348243370100406e-24,6.2821097254981887e-23,2.5694007927772469e-21,7.83109907817694e-20,1.8826959403966453e-18,3.7028708780763534e-17,6.1103212894459888e-16,8.6169106401142665e-15,1.053032355482167e-13,1.1272342870226368e-12,1.0659998216235406e-11,8.9661812691296057e-11,6.7439349775857228e-10,4.5556021827148741e-9,2.7731736922792678e-8,1.5252288748385492e-7,7.5934545308132933e-7,3.4262904867530938e-6,0.000014019985203897798,0.000052022391218783845,0.00017492105018511362,0.00053219841766717494,0.0014618120473767211,0.0036130230360739439,0.0079993580575122189,0.015769470849223156,0.027457657230903886,0.041782298649620998,0.054813758499879122,0.061015277625577753,0.05697484329334823,0.04578027524142204,0.03700223467169931,0.039117937179013865,0.049825592414290751,0.056509598548901921,0.050747399983867896,0.040668296645797065,0.041305837044445744,0.052112625824822013,0.056030367689739302,0.046718890490939819,0.040886255864571858,0.049991544801250535,0.058100136982499511,0.050236626849546246,0.042292156892764904,0.051652611737964762,0.061354856399251101,0.052400082043784998,0.043988938979453026,0.056427591388950605,0.067671716669695009,0.055773713423347724,0.045415929470456382,0.062753295785346495,0.084371938416454768,0.075387818472566451,0.042087057788785252,0.01380667989321439,0.0021827356617146441
2.0865514698377425e-25,2.2503825907101445e-23,1.2968939058695997e-21,5.0279601625736216e-20,1.4502899715599501e-18,3.2942055248817477e-17,6.1103212894459888e-16,9.4908690981422042e-15,1.257216362340887e-13,1.4399515121080553e-12,1.4411918983120489e-11,1.2709612396202352e-10,9.9406898809732506e-10,6.931195772303883e-9,4.325600246173274e-8,2.4235393078730826e-7,1.2217071451101807e-6,5.5488663024873373e-6,0.000022721688666319178,0.000083873699800110912,0.00027884464913805683,0.0008334302128342979,0.0022331760782170746,0.0053427779738424728,0.011349603898518485,0.021246656041002763,0.034699314499398663,0.048788927321442983,0.058098223170997309,0.057678379962263571,0.048065199256830507,0.037531616862489239,0.036338535390666672,0.045657781366155457,0.054085394758490525,0.050564319377713891,0.040337100473703675,0.039206830313027128,0.049250221903171418,0.05371145262612818,0.044935611332733742,0.039519172197063118,0.048525272822067794,0.054864646136189312,0.046057990555379908,0.041127520858229975,0.051956389605901109,0.056193535287620047,0.045019110628997182,0.044867078230561115,0.058624868756192779,0.056368392365609753,0.044080164095177033,0.053311882272170004,0.0674201202271846,0.055773713423347724,0.045861423322360537,0.067673404308248117,0.08677403236697895,0.066578563950703187,0.028288596984044086,0.005547892968192565
4.1180444638059359e-24,4.216674864975288e-22,2.3036570042581599e-20,8.453001384183057e-19,2.3037738464173925e-17,4.9352680509322251e-16,8.6169106401142665e-15,1.257216362340887e-13,1.5608038626172094e-12,1.6713128713833027e-11,1.5597293251010133e-10,1.2788476447705718e-9,9.2700803781435481e-9,5.969496685178232e-8,3.4273445279800645e-7,1.7590184636413257e-6,8.0834074676560758e-6,0.00003328592220350285,0.00012280349583187686,0.0004054871908025565,0.0011957421192199351,0.0031386306155028266,0.0072977544628251864,0.014930534569896169,0.026634064477350788,0.04092238314173789,0.053302247969100892,0.057794923513730774,0.051694990168731581,0.040234105479559446,0.034481217726820208,0.040551535210307801,0.050776767545919012,0.051404071199620664,0.04173187762746712,0.03706900542803753,0.045270267743619969,0.052106437839900104,0.045241188540271336,0.038182828583031003,0.045498263003897803,0.052604859399428564,0.044747383085067503,0.039714724137962089,0.049859970447485612,0.052755336272054359,0.042157422622258639,0.044666729536216252,0.056054491709444471,0.049280461557395165,0.042382982018415993,0.055664475019323575,0.057908487402092682,0.044415915020133823,0.053311882272170004,0.067671716669695009,0.053148966140140653,0.048595462307523327,0.077637275489241874,0.085488380263342977,0.048843445380070206,0.012165991085563191
7.1144946100626851e-23,6.9067930458699339e-21,3.5717415947810403e-19,1.2384677372736078e-17,3.183674691291416e-16,6.4203704488869233e-15,1.053032355482167e-13,1.4399515121080553e-12,1.6713128713833027e-11,1.6686605467789824e-10,1.4477080570936603e-9,1.099935977579186e-8,7.3620420271032937e-8,4.3601009813512209e-7,2.2921076967695168e-6,0.000010717572552812987,0.000044617309504190355,0.00016535674346279047,0.00054492737919158161,0.0015929699548470407,0.004114899727328875,0.0093402589411338922,0.018484048548009056,0.031549943953440339,0.045781157592547402,0.055451958398027271,0.055073264929915141,0.045258644760713907,0.035255108314705496,0.035645939370886541,0.045594873306653306,0.051536986160558281,0.044903271327421064,0.036408560171916014,0.040440069121137945,0.049772333525063372,0.046985744210370919,0.037863937441044575,0.041473509370221165,0.050479060898701109,0.045378021335548748,0.038216916414143036,0.046479098548385742,0.051114726630968749,0.041287619222340338,0.04257756683832632,0.053116805693234777,0.046437445041337165,0.041223027242821217,0.053658698051349754,0.051805362878316564,0.041925852877422811,0.054544918791561923,0.057908487402092682,0.044080164095177033,0.056427591388950605,0.067329528983182058,0.04857761234492284,0.057725036191372325,0.089404441106073799,0.07175973602353398,0.023353824252439566
