2.0391576462495389e-56,4.6577235371069044e-54,5.7646738310167805e-52,4.8700406699108286e-50,3.1078720770893949e-48,1.5868086649241793e-46,6.7270783503818503e-45,2.4301425058520732e-43,7.6252804199047606e-42,2.1090483549191075e-40,5.2021292676409405e-39,1.1551527481901332e-37,2.3272816290754952e-36,4.2820619831969802e-35,7.2355095136786726e-34,1.1281737876634452e-32,1.6299617986388645e-31,2.1900367848310956e-30,2.7452889448359336e-29,3.2197289849796668e-28,3.5419517427671686e-27,3.6630269748377366e-26,3.5685683849152133e-25,3.2809500939475079e-24,2.85151588085996e-23,2.3462479299573218e-22,1.8301441093480257e-21,1.3550259168845546e-20,9.5334523732867615e-20,6.38026588379593e-19,4.0655502133646223e-18,2.4686618046793098e-17,1.4295588423788581e-16,7.9003511105172063e-16,4.1693845618460883e-15,2.1024685045414941e-14,1.0135495860748432e-13,4.6732725431537181e-13,2.0617615620085156e-12,8.7067621051352579e-12,3.520590857954253e-11,1.3634388375215733e-10,5.058469417992142e-10,1.7982506656941315e-9,6.1262657487174011e-9,2.0003489884966892e-8,6.2605591245140901e-8,1.878167737354227e-7,5.4009422689410608e-7,1.4886825769383285e-6,3.9327742058730656e-6,9.9565853554339332e-6,0.000024152909975043415,0.000056129589784261986,0.00012493251971771004,0.00026625622418491431,0.00054315646016966612,0.0010602086659097311,0.0019793306840118514,0.0035326720476396839,0.006024489755887426,0.0098111162817766331,0.015248267211727271,0.022600639872466665,0.03192145603087453,0.042927601712693616,0.05491317261944765,0.066750839469950997,0.077017223024350069,0.084242695997560732,0.087236572968974468,0.085395602082379869,0.078890390822909563,0.068654520773123417,0.056167918109289823,0.04310221413768198,0.030946065324773528,0.020728790576596857,0.012912640270593641,0.0074533355846073011,0.0039698766762821477,0.0019418492738299884,0.00086745808822206111,0.00035158693987751078,0.0001282864067978787,0.000041743843437861289,0.000011973217303334674,2.9829647290455914e-6,6.3326969442085685e-7,1.1162713688524002e-7,1.5742791682254514e-8,1.6771287726341027e-9,1.219573240262811e-10,4.8053772844344361e-12
4.6577235371069044e-54,1.0337101856132788e-51,1.2425672315700919e-49,1.0190847951432044e-47,6.3107407247529269e-46,3.125231948226107e-44,1.2844569189401064e-42,4.4962309026285786e-41,1.3664010784519367e-39,3.6583821110073796e-38,8.7303377190011011e-37,1.87454615358727e-35,3.6497552514057221e-34,6.4858736813672839e-33,1.0578375811055326e-31,1.5910516293754614e-30,2.2159404457269472e-29,2.8681894450048553e-28,3.4610860959014175e-27,3.9047376468893239e-26,4.1288689589890111e-25,4.1010861324237906e-24,3.8340994553153858e-23,3.379907376943405e-22,2.8140128010923919e-21,2.2159580829849277e-20,1.6526634230430166e-19,1.1687267057742948e-18,7.8454134886324088e-18,5.0039910399278573e-17,3.0352692108452374e-16,1.7522742358317253e-15,9.6347403976903426e-15,5.0487875465000683e-14,2.5228330748866841e-13,1.2027083523826364e-12,5.4725637227723057e-12,2.377615952144315e-11,9.8661778583717354e-11,3.9113210123394345e-10,1.4816703639317364e-9,5.3640804137114665e-9,1.8560602270396142e-8,6.1383953903794567e-8,1.9403114331826918e-7,5.8614314608543671e-7,1.6919459821080355e-6,4.6658021145998848e-6,0.000012288513389446047,0.000030899336644428209,0.000074145321284108753,0.00016969612291642893,0.0003702019214088233,0.00076923590839869004,0.0015210853486147688,0.0028593967039605876,0.0051038654256912584,0.0086380321865283955,0.013838861677311987,0.020946235627828356,0.029883211955786997,0.040075335040771993,0.050357120476796618,0.059070705982508923,0.064425932472541922,0.065089062132644894,0.06082388441150182,0.052894729655363731,0.043946111490577932,0.037250381582053134,0.035518829047738884,0.03975410937987896,0.048699030493450699,0.059212372319119765,0.067459637389384527,0.070385873899961487,0.066792769635700983,0.057566336571890542,0.045055775462475182,0.032010818439378417,0.020618679315276625,0.012012537983818208,0.0063080514706992609,0.0029712701476263615,0.0012474015940515728,0.00046291869250320136,0.00015025005995081081,0.000042064520060679942,9.9725503564894753e-6,1.9520511140734718e-6,3.0415346693594827e-7,3.5633115546464511e-8,2.8374862979903042e-9,1.219573240262811e-10
5.7646738310167805e-52,1.2425672315700919e-49,1.4500140682265535e-47,1.1539826280403863e-45,6.9311503764659754e-44,3.3276403994170585e-42,1.3252241677172623e-40,4.4927648865209855e-39,1.3216331224969153e-37,3.4233723906428879e-36,7.8992379662563458e-35,1.6390327994379249e-33,3.0819954910069793e-32,5.2861992094866218e-31,8.3161241573190212e-30,1.2056545587105359e-28,1.6174543387024381e-27,2.0151347814267413e-26,2.3388674314668169e-25,2.5359663412691816e-24,2.5750678696343071e-23,2.4541161993060531e-22,2.1994553596525789e-21,1.8570011258954634e-20,1.479350472119688e-19,1.1135429784027807e-18,7.9299869584217007e-18,5.3488903097100149e-17,3.420782758085824e-16,2.0761358442610224e-15,1.1967655110314412e-14,6.5569167792751759e-14,3.4166786583329505e-13,1.6941948648953562e-12,7.9980533927231841e-12,3.5961786187191258e-11,1.5405537502650567e-10,6.2893053813528949e-10,2.4473696521422129e-9,9.0785726284091904e-9,3.2105214575369521e-8,1.082332121198822e-7,3.4779741311941663e-7,1.0651041960115581e-6,3.1077063836564065e-6,8.6359959363376985e-6,0.000022845912867147677,0.000057501532254597509,0.00013760135614017886,0.00031280611108686451,0.00067484498089951812,0.0013800506621907574,0.0026713985360623873,0.0048866547998163814,0.0084305074979315533,0.013684800065519324,0.020841888893140825,0.029680795105057264,0.039363154601340557,0.048383594833563513,0.054820748792712938,0.056949142235096571,0.054075216373292602,0.047224108549616643,0.039188018696753095,0.033622463813485167,0.033375387221104315,0.038832296969010129,0.047332967722465129,0.05431010249487212,0.055785976664851132,0.050838845939756027,0.042411790769888681,0.035743246901806694,0.035256994495488616,0.041858269715623798,0.052366616580982476,0.061380068434891941,0.06426749694025033,0.05939102809959819,0.048401248277652753,0.034826086820008205,0.022129389958322879,0.012398573457672235,0.0061025258029880726,0.0026226616584457053,0.00097545251719853228,0.00031009608326397329,0.000082815769852197833,0.00001813328933976472,3.1408992754951904e-6,4.0679725626749612e-7,3.5633115546464511e-8,1.6771287726341027e-9
4.8700406699108286e-50,1.0190847951432044e-47,1.1539826280403863e-45,8.9076034539077249e-44,5.1867219124189692e-42,2.4128749485493626e-40,9.3062822745116769e-39,3.0539311145904108e-37,8.6911556614784769e-36,2.1766870233951363e-34,4.8534186506246543e-33,9.7253949100113934e-32,1.7649618053873369e-30,2.9197590104470616e-29,4.427211520869257e-28,6.1820461246372151e-27,7.9822165149150789e-26,9.5641616100182643e-25,1.0667318502392048e-23,1.1105572069167334e-22,1.081830786348936e-21,9.8820675445968002e-21,8.4808815011207235e-20,6.8498850780617613e-19,5.2148189834202014e-18,3.7471587038717262e-17,2.544490681253926e-16,1.6345805286763891e-15,9.9434217495805582e-15,5.7326791189692533e-14,3.1346850681959959e-13,1.6267613847285285e-12,8.0165160270537008e-12,3.7529977822107934e-11,1.6697932593104723e-10,7.0625655485514932e-10,2.8403008345311567e-9,1.0862200401825162e-8,3.9503422930720333e-8,1.3661175065364502e-7,4.4916942369350425e-7,1.4037525551146462e-6,4.1684303483898209e-6,0.0000117557240279304,0.000031467262914388356,0.000079887223702378302,0.000192180923960409,0.00043760562451770357,0.00094194632372102432,0.0019136383706245981,0.0036624430522123686,0.0065884779822043022,0.011110454070859704,0.017506475177846638,0.025673057178202861,0.034874300665669927,0.043633792613217076,0.049959733132298066,0.052010673332896382,0.049064735205387194,0.042328072854337989,0.034937692696044922,0.030752720427892164,0.032255935173062103,0.038743873543857094,0.046256338211340556,0.049833750226836001,0.046967020394931707,0.039766479677524682,0.033817472490501883,0.034077208157758574,0.04080855839152445,0.049013920787222401,0.052233506162383088,0.04782902882603923,0.039338424854005739,0.033802149481717434,0.036226060438300834,0.045725377534950779,0.05628949204825912,0.061155039659387418,0.057109605813180686,0.045736813168682431,0.031477028767121239,0.018628313639256232,0.0094579698709386567,0.004095563934351187,0.0014974304995564232,0.00045520645829240996,0.00011245090239722773,0.000021806905416837417,3.1408992754951904e-6,3.0415346693594827e-7,1.5742791682254514e-8
3.1078720770893949e-48,6.3107407247529269e-46,6.9311503764659754e-44,5.1867219124189692e-42,2.9264034876614896e-40,1.3184421653464182e-38,4.9221605673231606e-37,1.5626161892529102e-35,4.2996779693348816e-34,1.0405491213296446e-32,2.2405571083903773e-31,4.332920209785994e-30,7.5838010467609957e-29,1.209145701883236e-27,1.7657609741983158e-26,2.3729103616816367e-25,2.9463485108029936e-24,3.3921017991569423e-23,3.6322292328158253e-22,3.6272156780540729e-21,3.3861589055236218e-20,2.9613782040520595e-19,2.4307912351366673e-18,1.8758221020391635e-17,1.3629102523042339e-16,9.335611131123871e-16,6.0355956954900005e-15,3.6867259824318521e-14,2.129562774591598e-13,1.1641322284040491e-12,6.0264389325478896e-12,2.9559923701283306e-11,1.3744292601912342e-10,6.0599139959163793e-10,2.5341977607125607e-9,1.0053238540333627e-8,3.7833820126678221e-8,1.3506253419255204e-7,4.572927270257988e-7,1.4680206277095521e-6,4.4665061853454564e-6,0.000012872465709962213,0.000035116226414055161,0.000090599621789568029,0.00022082734604250379,0.00050783726175894497,0.0011001791516168304,0.0022410609649662362,0.0042826577222561707,0.0076569763823469929,0.012765849501791812,0.019767189636594531,0.028289016603205992,0.03719612856267364,0.044622750483584485,0.048475238841708876,0.047406912438485976,0.041881736493120876,0.0345897903870995,0.029533896825337058,0.029833659451087518,0.035432500829860903,0.042554982305566007,0.045985415682830996,0.043054062040528019,0.036219398293604745,0.031516634641522652,0.033446256622714295,0.040587906080661512,0.046432673058446427,0.045397316627225193,0.038531077525925201,0.032921084106336795,0.034764320284314484,0.042874526387656075,0.049523745375560687,0.048130763306225856,0.040026560424035045,0.033349546926550415,0.035259766323561607,0.04528892053881178,0.055938617973992075,0.059147600296892377,0.052197227270724322,0.038439823414483487,0.023677521758832337,0.012184978868377763,0.0052066938140865417,0.0018246039329769152,0.00051370601158498034,0.00011245090239722773,0.00001813328933976472,1.9520511140734718e-6,1.1162713688524002e-7
1.5868086649241793e-46,3.125231948226107e-44,3.3276403994170585e-42,2.4128749485493626e-40,1.3184421653464182e-38,5.7496240953219659e-37,2.0765571911193691e-35,6.3738201014205085e-34,1.6946626130724791e-32,3.9604137304643965e-31,8.2297232891046097e-30,1.5348675722307288e-28,2.5890260500935806e-27,3.9753324286154679e-26,5.5865684250923514e-25,7.218918938705987e-24,8.6118615981627856e-23,9.5177126958677799e-22,9.774612859129258e-21,9.3531093826440329e-20,8.3583501685103785e-19,6.9902233790772385e-18,5.4809973932425866e-17,4.0357547804730844e-16,2.7944838626929291e-15,1.8219217270558609e-14,1.1196439132378624e-13,6.4917180183091322e-13,3.5539980581443013e-12,1.8384214622925777e-11,8.990474758818784e-11,4.1583170663371233e-10,1.8196475102215546e-9,7.5349197976747008e-9,2.9527587627001231e-8,1.0950136000659213e-7,3.8422298693657345e-7,1.2752408223712952e-6,4.0018168935470352e-6,0.00001186648600532846,0.000033224309539287137,0.000087749244785198247,0.00021835968633204915,0.00051123294968450516,0.0011241528817952819,0.0023167319526665802,0.0044633438470922456,0.0080136690271477877,0.013358143880598282,0.020577610112651924,0.029128605068337176,0.037630883795736635,0.044015463797001288,0.046234948060757317,0.043429476805510718,0.036952040123838153,0.030337942832142229,0.02764525198259204,0.030752219984523527,0.037504798899230101,0.042719017053519416,0.042104953709595106,0.036242091967552829,0.030660595867023176,0.030978116306205028,0.037152776549060498,0.042959838605993139,0.042238419978766519,0.035846296472577455,0.031249257607713504,0.034221771696712006,0.041782223324388998,0.045221095500231097,0.040466430692079797,0.033433289842445071,0.03323598093445538,0.04101675814579206,0.048145718953680565,0.046357195848314215,0.037688179611461742,0.032379273655169125,0.037489537104764677,0.049402198202843836,0.057755461114924422,0.055213838636834568,0.042738569671774997,0.026854370950633584,0.013688753359465872,0.0056173983360584682,0.0018246039329769152,0.00045520645829240996,0.000082815769852197833,9.9725503564894753e-6,6.3326969442085685e-7
6.7270783503818503e-45,1.2844569189401064e-42,1.3252241677172623e-40,9.3062822745116769e-39,4.9221605673231606e-37,2.0765571911193691e-35,7.2511304234359544e-34,2.1505882699573191e-32,5.5215975967757665e-31,1.2452713429133197e-29,2.4954988627449313e-28,4.4852506576414437e-27,7.28581733582213e-26,1.0764908761175946e-24,1.4545604332127544e-23,1.8057099400315094e-22,2.0676885618145732e-21,2.1914849359225259e-20,2.1563040754954983e-19,1.9748651566303315e-18,1.6873982226398284e-17,1.3477974749752319e-16,1.0081498889447045e-15,7.0727739175481743e-15,4.6601876653289636e-14,2.8871713503819207e-13,1.6835727021221053e-12,9.2480255157137776e-12,4.7888196712884105e-11,2.3389145428360358e-10,1.0779338891534646e-9,4.6891011297288395e-9,1.9256478439786023e-8,7.4656110124647967e-8,2.7321582348810492e-7,9.4359438535813166e-7,3.0741329933858151e-6,9.4419636094949902e-6,0.000027319122487841326,0.000074388497509205948,0.00019038967375227136,0.0004573200277551919,0.0010290373926960541,0.0021641927821315915,0.0042424904789629877,0.0077258931667325712,0.013016486532791125,0.020186488477030529,0.028638609839839528,0.036888618608066937,0.042764834838398428,0.044238101607817754,0.04071114260644916,0.034021191454227478,0.028110957790636452,0.026889019908722157,0.031290196858823132,0.037919974381480274,0.041225430521440322,0.038264426311904484,0.031933957989540437,0.028747762663267222,0.032273881461680609,0.0388283933162501,0.041031083358218233,0.036336959174526145,0.030622011734987136,0.03138633598457253,0.038064541122570021,0.042171359166613685,0.038315006146105969,0.031907119549283481,0.032270064610845378,0.039604655081720378,0.044127056376042121,0.039609492753766044,0.032617841570485295,0.033738180350638321,0.042576734053173102,0.04778706580025506,0.042445905448558298,0.033654043285217648,0.033590898873026159,0.044352930795087159,0.055639301275891541,0.056298010212820603,0.044721996151998269,0.027926662300243951,0.013688753359465872,0.0052066938140865417,0.0014974304995564232,0.00031009608326397329,0.000042064520060679942,2.9829647290455914e-6
2.4301425058520732e-43,4.4962309026285786e-41,4.4927648865209855e-39,3.0539311145904108e-37,1.5626161892529102e-35,6.3738201014205085e-34,2.1505882699573191e-32,6.1592900202550868e-31,1.5260733339623248e-29,3.3190665467662854e-28,6.4097719633121707e-27,1.1093897882519858e-25,1.734016370331531e-24,2.4632769287553368e-23,3.197402939044789e-22,3.8097295565578999e-21,4.1832279849149248e-20,4.2474209317436065e-19,3.9995976353916368e-18,3.5018661061980191e-17,2.8572424508384389e-16,2.1767391489298849e-15,1.5510105127435515e-14,1.0351685543648386e-13,6.479555822520159e-13,3.8078993133973419e-12,2.1029265513885192e-11,1.0921494766663307e-10,5.3371811329229019e-10,2.4552732998572134e-9,1.0635707109025699e-8,4.3387662536173651e-8,1.6668130161557022e-7,6.0290035725157335e-7,2.0525095064694861e-6,6.5730730724739137e-6,0.000019786535207413183,0.00005593253469867376,0.00014829119370130585,0.00036817482776413026,0.00085439347070621673,0.0018489219735348017,0.0037205029349185259,0.0069373410909646452,0.011935188804997861,0.018845561927490185,0.027132550977214922,0.035334975474979486,0.041238669510351412,0.042734428130267734,0.039197326022604093,0.032565641824151799,0.026946901795317756,0.026241515814645607,0.03100933793399837,0.037315555975100654,0.039539614021835284,0.035594749854985849,0.029577876582735777,0.028086665176128151,0.032965175645075534,0.038594873863311383,0.03814374267581395,0.032268840066650377,0.028895115629524166,0.032916011636055318,0.039031217848079715,0.038666616648640012,0.032470289811217545,0.029984892679715265,0.035521814665500197,0.041041744880209359,0.038145102875194536,0.031587039848516442,0.032383808738333399,0.040162410518080145,0.043073409999351702,0.036620027083630977,0.031498349779703767,0.037007206930294142,0.045942490210058706,0.045200807181914722,0.035867126871753676,0.032164772196693533,0.041442819835301834,0.054291804882821445,0.056534672069303221,0.044721996151998269,0.026854370950633584,0.012184978868377763,0.004095563934351187,0.00097545251719853228,0.00015025005995081081,0.000011973217303334674
7.6252804199047606e-42,1.3664010784519367e-39,1.3216331224969153e-37,8.6911556614784769e-36,4.2996779693348816e-34,1.6946626130724791e-32,5.5215975967757665e-31,1.5260733339623248e-29,3.6463554572116549e-28,7.64236145756618e-27,1.4212096090875425e-25,2.3668211600744663e-24,3.5566967851325966e-23,4.8534401686592202e-22,6.0462987286385781e-21,6.9077468990916953e-20,7.2657069031295198e-19,7.05940178361906e-18,6.3542409716540926e-17,5.3119566836384212e-16,4.1331822194586222e-15,2.9989597875348189e-14,2.0324350885892132e-13,1.2883233323760296e-12,7.6472377761094769e-12,4.2548014803447994e-11,2.220709005818945e-10,1.0879454392617893e-9,5.0051389722841907e-9,2.1628927150676334e-8,8.7802141173770016e-8,3.3480444204745818e-7,1.1988850673553936e-6,4.029605115596024e-6,0.000012704302645914561,0.000037535609436344966,0.00010380628841526582,0.00026831128451069012,0.00064695988104480614,0.0014518982704317823,0.0030239921525865302,0.0058249104216976069,0.010331938968021325,0.016785226083915928,0.024810310216691579,0.033093101127574223,0.039448174948589318,0.041604969277120682,0.038635879741271937,0.032220977300528227,0.02644920662188827,0.025444977770848378,0.029995249216869858,0.036163593955848913,0.038200636931023758,0.034114056059658056,0.028348273973063152,0.027521659080710395,0.032732402594042975,0.037595204143056774,0.035873475592124166,0.029984820470319988,0.028338129888470988,0.033570445953234311,0.038138385082744085,0.035201782388983627,0.029504590906096892,0.03049824529220826,0.037018911808988836,0.038545765794730249,0.032658600837367206,0.029786915683054122,0.035588106633872429,0.040517113052435885,0.036123426530232812,0.030532494262886827,0.034607912442253377,0.0421365528301665,0.040183402391188219,0.032448897646489332,0.033584934899280455,0.043385892121849807,0.046248985208945962,0.03747673914955544,0.031812252339122578,0.040517366970948691,0.054291804882821445,0.056298010212820603,0.042738569671774997,0.023677521758832337,0.0094579698709386567,0.0026226616584457053,0.00046291869250320136,0.000041743843437861289
2.1090483549191075e-40,3.6583821110073796e-38,3.4233723906428879e-36,2.1766870233951363e-34,1.0405491213296446e-32,3.9604137304643965e-31,1.2452713429133197e-29,3.3190665467662854e-28,7.64236145756618e-27,1.5424010713244518e-25,2.7598642480314562e-24,4.4187356200699798e-23,6.3783579921618468e-22,8.3531401108739378e-21,9.9773905474098299e-20,1.0918411551516585e-18,1.0988600663254555e-17,1.020458105311577e-16,8.7689651372092458e-16,6.9897572678762643e-15,5.179033368296926e-14,3.5734697727371706e-13,2.2995967905297907e-12,1.3819524075183484e-11,7.76383770597184e-11,4.0810564146569484e-10,2.0084696688635074e-9,9.2587781393540014e-9,3.9990175263326504e-8,1.6184347157288155e-7,6.1365355439854621e-7,2.1791635308441736e-6,7.2435043119800936e-6,0.000022518824803138711,0.000065404181811410747,0.00017722067884285411,0.00044719532007300005,0.0010485451346949855,0.0022781631915511322,0.0045709361476968588,0.0084334564827091363,0.014232895532095275,0.021827754480583717,0.03017213030001757,0.037222193297189735,0.040543428620241729,0.038702928717277031,0.032774886141488411,0.026581505975644451,0.024610059903448537,0.02842043760874591,0.034602624732362263,0.037209650254811122,0.033593154794439865,0.027828293271279548,0.026751502971714923,0.031768952104294748,0.036448348475927529,0.034524678801652501,0.028806402690385485,0.027812890627238972,0.033253763771365971,0.036820528797789465,0.032907415390165462,0.028128343152226676,0.030868088182446412,0.036761582425751098,0.035654439858382211,0.029710710130281967,0.030181716258420735,0.036780079626337186,0.037511656532935746,0.031201261130491106,0.030481780612655895,0.037621114936683592,0.039324381499194221,0.032516421998485614,0.03125499122128181,0.039328236059139459,0.041851800322525156,0.034180608562983147,0.032035734731515157,0.041547574769949133,0.046491733618265929,0.038034444451688847,0.031812252339122578,0.041442819835301834,0.055639301275891541,0.055213838636834568,0.038439823414483487,0.018628313639256232,0.0061025258029880726,0.0012474015940515728,0.0001282864067978787
