1.2744735289059618e-57,2.973513627094006e-55,3.7599841721121723e-53,3.2460851033742287e-51,2.1174330322461456e-49,1.1053398684416253e-47,4.7921491928241451e-46,1.7708364568411683e-44,5.6853633318512252e-43,1.609385463585055e-41,4.0639088532590975e-40,9.2408617102623749e-39,1.9070237148528738e-37,3.595183583727519e-36,6.2262737054014959e-35,9.9531213286681419e-34,1.4747605888981705e-32,2.0328081946954017e-31,2.6150359909033976e-30,3.1484806813033542e-29,3.5568690212377717e-28,3.7788909367790659e-27,3.7833542629318962e-26,3.5760659091597627e-25,3.1964900558732407e-24,2.7060555846722496e-23,2.1726608334116414e-22,1.6564636453075117e-21,1.2006086277375471e-20,8.2813663146847119e-20,5.4412100756859901e-19,3.4084580466627527e-18,2.0371939708299022e-17,1.1626028970535016e-16,6.3392736991415346e-16,3.3045705969189252e-15,1.6477522712665732e-14,7.8628712871377012e-14,3.5922966056867835e-13,1.5719326749843603e-12,6.5904630030145125e-12,2.6481893866790642e-11,1.0201083823431053e-10,3.7679361993976469e-10,1.3347495250581772e-9,4.5352139210143409e-9,1.4782378929456929e-8,4.6224315755580443e-8,1.3867294726674133e-7,3.991242310953371e-7,1.1020569828064848e-6,2.9190972113022335e-6,7.4164288212743883e-6,0.000018070913960693407,0.000042220692475383257,0.000094565940717195959,0.00020299964187250632,0.00041751879228246416,0.00082248410853187585,0.0015512463673644441,0.0027999250258696606,0.0048340749576817923,0.0079789875550288037,0.012583205188516857,0.018947824719961774,0.027223214729481522,0.037289659702903665,0.048655326810968384,0.060416192534215989,0.071319105635259291,0.079945343984300725,0.084990880695867295,0.085575017334640965,0.081481872362526014,0.07324717137895812,0.06204929944177108,0.049432497365774456,0.036951468195257589,0.025851928177346786,0.016879538576349019,0.010252761500296834,0.005772344926396453,0.0029997678596896233,0.0014320730729959898,0.00062454547424496218,0.00024719407837317864,0.000088104215351470897,0.000028011563295872504,7.8523579130982298e-6,1.9124692989396468e-6,3.9701095070425393e-7,6.8447697641888346e-8,9.4439041737208346e-9,9.8451014612344436e-10,7.0072340237519858e-11,2.7030247224943703e-12
2.973513627094006e-55,6.7448962570290217e-53,8.2886371979385086e-51,6.9513522361242601e-49,4.4029789172810808e-47,2.2308483076999615e-45,9.3830889421778013e-44,3.3622752472027338e-42,1.0462707024941117e-40,2.8692083717525691e-39,7.0152054480156868e-38,1.5437406429925505e-36,3.0813910047929675e-35,5.6155988887372851e-34,9.3958172662940747e-33,1.4502244740944116e-31,2.0734614887456855e-30,2.7560590456197395e-29,3.4166167282317916e-28,3.9613571905618721e-27,4.3064716110510887e-26,4.3994965133502281e-25,4.23215692968159e-24,3.8404659493087365e-23,3.2928986992155208e-22,2.6716884692571898e-21,2.0539323647215535e-20,1.4979753514547347e-19,1.0375702155697988e-18,6.8321282917064285e-18,4.2806603381190515e-17,2.5540817669568702e-16,1.4522669325694995e-15,7.874660285359044e-15,4.0742423557167936e-14,2.0124220071437332e-13,9.4939951156042934e-13,4.2796827477305989e-12,1.8439831549042639e-11,7.596462152730729e-11,2.9928005416230178e-10,1.1278103592076353e-9,4.0657760223083106e-9,1.4022783465740308e-8,4.6272152468668889e-8,1.4607895330462557e-7,4.4116557095949395e-7,1.2743828539084297e-6,3.5204190699744346e-6,9.2975501522979951e-6,0.000023467977474310177,0.000056589522859476371,0.00013029676633344771,0.00028629392542171115,0.00059988744283562625,0.0011977139799437141,0.0022764034360860737,0.004114109866353577,0.0070610510477604036,0.011491300187324091,0.017701061419121346,0.025754041747515835,0.035304382901828278,0.04546526633235791,0.054818104920509429,0.061646483329658171,0.064410156238638692,0.062353734394395328,0.056019300391468931,0.047380372729495558,0.039405051754168185,0.035092136010691355,0.036311406950202132,0.042956312966779044,0.052847186092412996,0.062497929697401753,0.068434635839533981,0.068471730916837477,0.062382420514156599,0.051728215748788884,0.039037113730802707,0.026794250757448449,0.016701584882837571,0.0094299962196496863,0.0048049558870376026,0.0021984523158916269,0.00089735633707518946,0.00032404186118586428,0.00010241484814672712,0.00002793813557024458,6.4576596613803763e-6,1.233045551847737e-6,1.8750474430366139e-7,2.1448710739811704e-8,1.6683669259395808e-9,7.0072340237519858e-11
3.7599841721121723e-53,8.2886371979385086e-51,9.8946854816546821e-49,8.0577359050179292e-47,4.9536287749109958e-45,2.4349070242787922e-43,9.9309292696709928e-42,3.4490446143955512e-40,1.039714571018195e-38,2.7606580043575385e-37,6.5319050105619323e-36,1.390219648353829e-34,2.6823655075460728e-33,4.7225119781411171e-32,7.6287265589008247e-31,1.1361044019914372e-29,1.5662438413989268e-28,2.0060254293509322e-27,2.394536449505541e-26,2.6713278368057673e-25,2.7920984822647746e-24,2.740264555716105e-23,2.5302979449924514e-22,2.2021093900024518e-21,1.8092007638924612e-20,1.4052013201001674e-19,1.0331312524421316e-18,7.1985163844041242e-18,4.7583430795428556e-17,2.9867727512745476e-16,1.7817555633651777e-15,1.0109274142174891e-14,5.4589273097676371e-14,2.8071466243410473e-13,1.3753571239726025e-12,6.4231675688252296e-12,2.8604013036112288e-11,1.2150097768331615e-10,4.9239079526265355e-10,1.9041055769789732e-9,7.026967407478263e-9,2.4748929624541994e-8,8.3184494629350814e-8,2.6679691283063327e-7,8.1638344809702508e-7,2.3827068178151257e-6,6.630725550041329e-6,0.000017586370082479571,0.000044430615026267243,0.0001068553028531113,0.00024444330152134837,0.0005314043582537394,0.0010966281906996149,0.0021454405312851031,0.0039730926721984249,0.0069519215340245581,0.011468442489301349,0.017791205400989361,0.025874103605817709,0.035146233075680888,0.044395730898796714,0.051886569294805127,0.055806076357420854,0.054996859846992047,0.049711311588679713,0.041956534982520145,0.035035192994957489,0.032229794742885158,0.035125133788892939,0.042492786365874577,0.050589342381321273,0.055008233353116472,0.053205030193232358,0.046179292060335547,0.03811988132372412,0.034048791996143829,0.036846346651039361,0.045518977283497754,0.055772982531571154,0.062437963930851988,0.06214749179936967,0.054707201043891568,0.042618116622867901,0.029412834592591391,0.017979307420848339,0.0097143118513429739,0.0046203176534494054,0.0019220565635494625,0.00069297332399490438,0.00021380951737756654,0.0000554786336354215,0.000011813398781080735,1.9915648545817932e-6,2.5123420792812692e-7,2.1448710739811704e-8,9.8451014612344436e-10
3.2460851033742287e-51,6.9513522361242601e-49,8.0577359050179292e-47,6.3687733363152378e-45,3.7983834561751723e-43,1.8104431107666467e-41,7.1566126568121589e-40,2.407756746561742e-38,7.0274518451996765e-37,1.8056453068134424e-35,4.1319387430172402e-34,8.500436700302705e-33,1.5843833362562557e-31,2.692967699236137e-30,4.1970796353086437e-29,6.0264462007038332e-28,8.0047901839453186e-27,9.8710282503977564e-26,1.1335955138360075e-24,1.2157284325110754e-23,1.2205643700268132e-22,1.1496768656005578e-21,1.0179465808601601e-20,8.4871471830146116e-20,6.6736008451876652e-19,4.955916959328949e-18,3.4801118153344001e-17,2.3133981143552925e-16,1.4572220422220963e-15,8.7056496730367506e-15,4.9364405496953556e-14,2.6586379750147509e-13,1.3607954207539724e-12,6.6226672411344377e-12,3.0659239169374102e-11,1.3505940057587027e-10,5.6628533789701989e-10,2.2603230868949094e-9,8.5896108095045764e-9,3.1077928110717416e-8,1.0704780773299432e-7,3.5098154796852106e-7,1.095128587888948e-6,3.2506545093725699e-6,9.1749817106019734e-6,0.000024610514290911615,0.000062692018152509488,0.00015153395714154506,0.00034719183944306265,0.00075311306076108429,0.0015443640107339624,0.0029887162840390867,0.0054471101719830062,0.0093264768351057174,0.014957026185461394,0.022386639582981164,0.031136257577278093,0.040033563781423215,0.047297607210115538,0.051016442207193428,0.049987335914756157,0.044600187612385752,0.03719931917344793,0.031407673194907041,0.030402607615238428,0.034933850601409627,0.042425163011280383,0.048172918959998613,0.048324576260643874,0.042768368067983043,0.03562664100146486,0.032501536952197444,0.036198986941938914,0.044266256042266863,0.050616436695032232,0.050265370216814549,0.043435956566361462,0.035581623813262506,0.033211532296853026,0.038896471391921977,0.049400595027957876,0.058132068050833056,0.059638733040977645,0.052678566384272661,0.040089638668469083,0.026338187354775006,0.014937294638319153,0.0072907982512446267,0.0030429010995523326,0.0010745758050415359,0.00031606801528406101,0.000075659425606732736,0.00001423557138806013,1.9915648545817932e-6,1.8750474430366139e-7,9.4439041737208346e-9
2.1174330322461456e-49,4.4029789172810808e-47,4.9536287749109958e-45,3.7983834561751723e-43,2.1966833028434994e-41,1.0147649566247779e-39,3.8857893167988525e-38,1.2657480994202753e-36,3.5748632585777652e-35,8.8833458063405763e-34,1.9648416403404648e-32,3.9046514213284355e-31,7.0258155214995469e-30,1.1520753636427282e-28,1.7310801476348318e-27,2.394676735208966e-26,3.0622059450929063e-25,3.6325855179767009e-24,4.0099311383109799e-23,4.1303065872138154e-22,3.9792309674166327e-21,3.5934861582252686e-20,3.0475991314583032e-19,2.4314136624097875e-18,1.8275632488511003e-17,1.2959244818083887e-16,8.6795381701731082e-16,5.4964171725744723e-15,3.2940544949695614e-14,1.8698255041682975e-13,1.0059914370013569e-12,5.1329749590206878e-12,2.4850859884852018e-11,1.1420504119840102e-10,4.98349656523234e-10,2.0652907522073332e-9,8.1297840293468593e-9,3.0397580883429495e-8,1.0795187894080635e-7,3.6406347239515772e-7,1.165620476648958e-6,3.5415807294550269e-6,0.000010206303407965542,0.000027879265896205432,0.000072123551616078586,0.00017653011167745205,0.00040829952701574745,0.00089109450229258679,0.0018318670957579881,0.0035397984499748604,0.0064133102512424745,0.010861340901297592,0.017130929071263725,0.025051291207156087,0.03378130712316387,0.041736684291396404,0.04690353539046393,0.047623812501247348,0.043630589091437136,0.036743491299409773,0.030513115854536528,0.028540367188177989,0.032165128741770744,0.039109243868020036,0.044533115631768547,0.044389565801671943,0.038812622510269968,0.032515138999984235,0.031152646013645308,0.03627372344372006,0.043484224495481125,0.04615511286927487,0.0417467691774646,0.034643998598917255,0.032201278348028682,0.037449920155712659,0.045770829685540603,0.049221129132156901,0.04440426958749038,0.03598752293591138,0.032360763324724614,0.03783004726394818,0.048836987258038576,0.057219870753463832,0.056775123277007786,0.047188604502839703,0.032924082708142745,0.019316739169262651,0.0095099767356180206,0.0039010994107646956,0.0013160782335703606,0.00035752755055050083,0.000075659425606732736,0.000011813398781080735,1.233045551847737e-6,6.8447697641888346e-8
1.1053398684416253e-47,2.2308483076999615e-45,2.4349070242787922e-43,1.8104431107666467e-41,1.0147649566247779e-39,4.5410152476054003e-38,1.6835506082385539e-36,5.306590295540357e-35,1.4494476109335693e-33,3.4812804385220387e-32,7.4377992715430067e-31,1.4268514287598585e-29,2.4767796352718059e-28,3.9153356839678711e-27,5.6675351123438413e-26,7.5473007738555046e-25,9.2835096212395842e-24,1.0584677373871752e-22,1.1220656802103097e-21,1.1089256685641907e-20,1.0241408500069352e-19,8.8572653469331828e-19,7.1866601599929926e-18,5.479668625108159e-17,3.9319774424243903e-16,2.6585993556082359e-15,1.6957747200839681e-14,1.0213702090490341e-13,5.8138928823190277e-13,3.1299324963517001e-12,1.5945985664068805e-11,7.6918656684794234e-11,3.5143412310898924e-10,1.5212806393311038e-9,6.2402580310363082e-9,2.4257775937527529e-8,8.9358027746334323e-8,3.1187367358923568e-7,1.0310061730956843e-6,3.2269968707625961e-6,9.5575164143451554e-6,0.000026766134193942147,0.000070815253890301953,0.00017680130383052661,0.00041598209343238023,0.000920842048499739,0.0019140878779932354,0.0037271181437559951,0.0067790849343021574,0.011477315014287039,0.018010829240700962,0.026061306558030152,0.034553405363741326,0.041666149376222265,0.045328673799521978,0.044215983256882232,0.038843225487505352,0.031965613575600962,0.02755880025174097,0.028481292739995199,0.034189291849040724,0.040519813983213132,0.042488141985105991,0.03846343851660171,0.032092792303397579,0.029478051866839105,0.033413097568252743,0.04017667143394292,0.042859550827234293,0.038631817334332258,0.03226008153648784,0.031240088696712599,0.037235255565449054,0.043691177594605431,0.0431771037718682,0.036354127293632249,0.031646901461051444,0.03537967723028511,0.043976387861234223,0.047837495997149718,0.042526704261562533,0.034089116940082776,0.032452451697162433,0.040751014007958213,0.052263250838979323,0.057176114540679383,0.051085324223625711,0.037204142423161178,0.022143521605587711,0.010751285433280541,0.0042207645993222316,0.0013160782335703606,0.00031606801528406101,0.0000554786336354215,6.4576596613803763e-6,3.9701095070425393e-7
4.7921491928241451e-46,9.3830889421778013e-44,9.9309292696709928e-42,7.1566126568121589e-40,3.8857893167988525e-38,1.6835506082385539e-36,6.0397490602297598e-35,1.8411077631497593e-33,4.8604826364773483e-32,1.1276172948326094e-30,2.3256020400336256e-29,4.3037739307940471e-28,7.2017460719925401e-27,1.0966976343939926e-25,1.5281087477548676e-24,1.9572873293522846e-23,2.3137896678638358e-22,2.5331915672337264e-21,2.5763230878633368e-20,2.4404545916626614e-19,2.1581874167565403e-18,1.7854348115908393e-17,1.3842582269684176e-16,1.0073860683709035e-15,6.8910176285128747e-15,4.4361447982870705e-14,2.6904150637692916e-13,1.5385638527565665e-12,8.3028107204573126e-12,4.2307875872666276e-11,2.0366739598508806e-10,9.265946573767214e-10,3.9850751855145725e-9,1.6203865265252251e-8,6.2292888411968224e-8,2.2638200489446714e-7,7.775266126392964e-7,2.5227906075017673e-6,7.7284623213511681e-6,0.000022337144895270409,0.000060852090937951393,0.00015607338198786021,0.00037632729584689597,0.00085158822222631997,0.0018046922228146642,0.0035725092134991525,0.0065854761521735308,0.011261421208887778,0.017781492743156384,0.025776892840626241,0.034068961398569078,0.040718378447101183,0.043627051514725457,0.041667261448187148,0.035809122736001543,0.029306113497281452,0.026222018487780049,0.028719567111691487,0.034988421544506004,0.040016139652341837,0.039493831864402869,0.033947588848286967,0.02885361904718055,0.029569844018663279,0.035539405788204646,0.040312491044182116,0.038491145580418154,0.032313146766242053,0.029529232095217331,0.033997555691919157,0.040367374508758381,0.040512451835821358,0.034327770829022305,0.030419224188481674,0.034704661385895354,0.041934105968188952,0.04243966388695886,0.035605554517640502,0.031252530958820311,0.036306047573896862,0.044947532709173635,0.046095695010538466,0.038218331011754181,0.031648216732165486,0.035763988005517428,0.047796747885409675,0.056225077733500038,0.052838745940156315,0.039255314604935782,0.023111001696067345,0.010751285433280541,0.0039010994107646956,0.0010745758050415359,0.00021380951737756654,0.00002793813557024458,1.9124692989396468e-6
1.7708364568411683e-44,3.3622752472027338e-42,3.4490446143955512e-40,2.407756746561742e-38,1.2657480994202753e-36,5.306590295540357e-35,1.8411077631497593e-33,5.4243874301950687e-32,1.3832236977209107e-30,3.0976771672497935e-29,6.1628267788690439e-28,1.0994134374099106e-26,1.7721509491435608e-25,2.5975982152875255e-24,3.4811119162779487e-23,4.2848743868842693e-22,4.8635328032870145e-21,5.1079598536107397e-20,4.9787376325832199e-19,4.5154042912436692e-18,3.8191565317416316e-17,3.0185344769367276e-16,2.2332562178860348e-15,1.5490086904827607e-14,1.008588659898657e-13,6.1717996453126443e-13,3.5527636462172856e-12,1.9254322043852514e-11,9.8306719028572844e-11,4.731015075092325e-10,2.1468597524537862e-9,9.1882483833742373e-9,3.7092143563601443e-8,1.4123070315683783e-7,5.0709204857206652e-7,1.716319410090727e-6,5.4730731563449751e-6,0.000016431302322346512,0.000046399559276834273,0.00012309642097875865,0.00030636118726695331,0.00071400761201269085,0.0015549116552561478,0.0031556416087958933,0.0059489215711866831,0.010375965654268189,0.01666215602486119,0.024486399585422635,0.032689060593926792,0.039297262722331723,0.042147365593794863,0.040091801137518962,0.034204827458301264,0.027930644604234059,0.025396891523106754,0.028463996953879848,0.03472628631625296,0.038841747197881328,0.037062385979829567,0.031189965294347995,0.027406899026913539,0.029978698062424354,0.036124500146919955,0.038647720839871941,0.034503652660349471,0.02910368422084958,0.029809641717327208,0.035984648856538171,0.039279626552287029,0.035117842069392098,0.029713937345027605,0.031474747651238835,0.038289788242588026,0.040121212067081805,0.034281104689674039,0.030167728474032775,0.034963267802359226,0.041935685498350684,0.040483402385193522,0.033027657828215462,0.03186836658407812,0.040119776101609416,0.046340523677341312,0.041507312322301309,0.032678847250567566,0.033324702655900007,0.044985184833245779,0.055420611546419306,0.053317714530541224,0.039255314604935782,0.022143521605587711,0.0095099767356180206,0.0030429010995523326,0.00069297332399490438,0.00010241484814672712,7.8523579130982298e-6
5.6853633318512252e-43,1.0462707024941117e-40,1.039714571018195e-38,7.0274518451996765e-37,3.5748632585777652e-35,1.4494476109335693e-33,4.8604826364773483e-32,1.3832236977209107e-30,3.4048130035566727e-29,7.355332666227119e-28,1.4106053096742118e-26,2.4239693171465405e-25,3.7607515407395958e-24,5.3015922462063954e-23,6.8273078587355888e-22,8.0683830980779089e-21,8.7845330143503437e-20,8.8412676841559177e-19,8.2498701013895094e-18,7.1552182795143873e-17,5.7810229885316183e-16,4.3594313409054272e-15,3.0734388865852028e-14,2.0286900086638636e-13,1.2552772602549027e-12,7.2886980139525481e-12,3.9748669283946878e-11,2.0373248662754044e-10,9.8196334214739591e-10,4.4523668416561412e-9,1.8995127043270567e-8,7.6256123257792698e-8,2.8803335522138835e-7,1.0233536377148038e-6,3.4183992724008524e-6,0.00001072866731183055,0.000031608913038835435,0.000087321120111188331,0.00022586755164750288,0.0005460646145435559,0.0012312442752780575,0.0025822296913996853,0.0050208035019588157,0.0090142281707063872,0.014869570818929579,0.022397855745116005,0.030574322355506698,0.037479939525844295,0.040853466809173066,0.039315391564139601,0.033708541680991212,0.027415270527257801,0.024707505727895392,0.027622291923581826,0.033750403651080198,0.037616065070590606,0.035536569311258582,0.02971306962015791,0.026573478594857782,0.029827872280848679,0.035671412978506373,0.036850860056147606,0.031900627108141107,0.027654221420145062,0.030279193636764966,0.036239695277282749,0.036864293938623631,0.031313410388590194,0.028452638185603303,0.033237851696918588,0.038314289430722378,0.03552023337932181,0.029716397577997448,0.031227484315621948,0.038147192496519655,0.038943697270786553,0.032414171267151657,0.030490675449880195,0.037555513398087582,0.042060397134973213,0.036387516602486833,0.030799751726456453,0.03623746514639454,0.045092475003584929,0.043318026805271736,0.033784688220551323,0.032414607879508925,0.044049989199836483,0.055420611546419306,0.052838745940156315,0.037204142423161178,0.019316739169262651,0.0072907982512446267,0.0019220565635494625,0.00032404186118586428,0.000028011563295872504
1.609385463585055e-41,2.8692083717525691e-39,2.7606580043575385e-37,1.8056453068134424e-35,8.8833458063405763e-34,3.4812804385220387e-32,1.1276172948326094e-30,3.0976771672497935e-29,7.355332666227119e-28,1.5316806059778001e-26,2.8294793446645288e-25,4.6798009543672398e-24,6.9826959180904232e-23,9.4587936009189615e-22,1.1694323075433715e-20,1.3255761948512359e-19,1.3829470000766911e-18,1.3323679310617714e-17,1.1888026795273404e-16,9.8478839540108771e-16,7.5902866554945554e-15,5.453332098927096e-14,3.6580243922614349e-13,2.2940433232715228e-12,1.3465494839841455e-11,7.4048543790246044e-11,3.8177672224715119e-10,1.8464902070325147e-9,8.3810352364850239e-9,3.5706951858627951e-8,1.4279911087811532e-7,5.3597941746898248e-7,1.8874154989433787e-6,6.2321620476093741e-6,0.000019280392689353452,0.000055826448263731108,0.00015108560817907776,0.00038152846355759645,0.00089708840491255215,0.0019589206628948111,0.0039598344408836336,0.0073806227530375917,0.012622041639423482,0.019684899753183564,0.027785229020608766,0.035169944961021775,0.039507656365548701,0.039040563061842932,0.034072827107950184,0.027641638754949293,0.02417944164460365,0.026327800251566867,0.03223661105513085,0.036450746064129969,0.034816815223989814,0.029139430489041262,0.025905639845893112,0.029046310625112197,0.034701756930554247,0.035533831751746784,0.030485300366890509,0.02683407663260772,0.030122382366510596,0.035564966655517549,0.034809215903528439,0.029184975705462348,0.028164020916989511,0.033814809956915575,0.036731305127226096,0.031971079615666004,0.028259798373488978,0.032815216446952743,0.037791746153677089,0.034200361481858487,0.029063197747871807,0.032804284174864543,0.039080584821117578,0.036230042251033656,0.030058849967228497,0.033423842738760272,0.041065406130217883,0.038882754125085916,0.031341690002582255,0.033963935619919235,0.043863613367624012,0.044034221050169566,0.034214692142876246,0.032414607879508925,0.044985184833245779,0.056225077733500038,0.051085324223625711,0.032924082708142745,0.014937294638319153,0.0046203176534494054,0.00089735633707518946,0.000088104215351470897
4.0639088532590975e-40,7.0152054480156868e-38,6.5319050105619323e-36,4.1319387430172402e-34,1.9648416403404648e-32,7.4377992715430067e-31,2.3256020400336256e-29,6.1628267788690439e-28,1.4106053096742118e-26,2.8294793446645288e-25,5.0308482980205756e-24,8.0021040653820664e-23,1.1472845124023392e-21,1.4919905037100573e-20,1.7692103347656066e-19,1.9215601122927079e-18,1.9188801891324807e-17,1.7675961065269573e-16,1.5061971900325246e-15,1.1901329786791398e-14,8.7382894816761455e-14,5.9723563415825707e-13,3.8054561492359618e-12,2.2633710921758766e-11,1.2578827132143102e-10,6.5375357840867893e-10,3.179381333712136e-9,1.4474509752837001e-8,6.1700594461412003e-8,2.4626500531683283e-7,9.2014518964286274e-7,3.2171116192750921e-6,0.000010518243537227822,0.000032127964393553971,0.000091569557731497772,0.00024314288108150338,0.00060027794409245729,0.0013745156685790592,0.002910189427141133,0.005675635811465673,0.010147861226431771,0.01653628860199756,0.024378545590249497,0.032221204858740321,0.037775404206858113,0.038875776898547589,0.035045873956074705,0.028628951691956482,0.02405254916519638,0.024828106677039783,0.030234084220736443,0.035168456808982557,0.034649275781868258,0.029309141756244821,0.02540481794948519,0.027771968166605853,0.033395672066186687,0.034723859710087906,0.029959164529798987,0.026206024481739617,0.029322003135373554,0.034554903291885236,0.033531458805711721,0.028080363769064847,0.027756675462976924,0.033418970453801829,0.035126089820199335,0.029898990274995337,0.027778705584897417,0.03324854465601289,0.036109314345997854,0.030951905005817249,0.028393195035551919,0.034245357494933633,0.037152297821440155,0.03140785636484894,0.029419309474283283,0.036306321378637777,0.03839991280745318,0.031619147157237369,0.031012811453829438,0.039330801965308585,0.040150289064292725,0.032096674726152514,0.032993916692182751,0.043388636134600347,0.044034221050169566,0.033784688220551323,0.033324702655900007,0.047796747885409675,0.057176114540679383,0.047188604502839703,0.026338187354775006,0.0097143118513429739,0.0021984523158916269,0.00024719407837317864
9.2408617102623749e-39,1.5437406429925505e-36,1.390219648353829e-34,8.500436700302705e-33,3.9046514213284355e-31,1.4268514287598585e-29,4.3037739307940471e-28,1.0994134374099106e-26,2.4239693171465405e-25,4.6798009543672398e-24,8.0021040653820664e-23,1.2230243457063591e-21,1.6833615479989644e-20,2.0995937236326153e-19,2.3854904188894931e-18,2.4798414261537706e-17,2.3675918778103345e-16,2.0826709459076686e-15,1.6926116915489518e-14,1.2738983729591252e-13,8.8964898699369127e-13,5.7748338330699266e-12,3.489036098422947e-11,1.9643216491066829e-10,1.0314587545735136e-9,5.0549167868513927e-9,2.3130886831743191e-8,9.8851442109178556e-8,3.9453363851818403e-7,1.4702490200144769e-6,5.1131715349005817e-6,0.000016582535640565003,0.000050096758483812973,0.0001407841969771249,0.00036736486332234519,0.00088807295355230665,0.0019831966628173592,0.0040766263474774891,0.0076793015575734417,0.013182872670825419,0.020480209834457332,0.028543964912888796,0.035315713972933601,0.038344828757143623,0.036267447703185498,0.030362816896377244,0.024656675597839127,0.02350550421462472,0.027819580423686455,0.033465454090796417,0.034658195314391202,0.030145198423445239,0.025312303398081961,0.026231423472785534,0.031698743424817328,0.034174842627224807,0.03014642902049204,0.025786414072749141,0.028031973308340213,0.033354572520614326,0.032946330680869512,0.027625949459970248,0.027006070305896484,0.032448203125369133,0.034006735178362793,0.028860479983620107,0.027264726462601123,0.032759716655939685,0.034564231801575919,0.029174186980053189,0.028178244877649181,0.034245409301687685,0.034808064167766965,0.02891141566916433,0.030031223599878848,0.036506743249068978,0.034403976461733979,0.028823036331545741,0.033312309585825857,0.038804366728655593,0.033324663487750757,0.030003856811492213,0.038009625690971285,0.04060747788761955,0.032405521372617483,0.032993916692182751,0.043863613367624012,0.043318026805271736,0.032678847250567566,0.035763988005517428,0.052263250838979323,0.056775123277007786,0.040089638668469083,0.017979307420848339,0.0048049558870376026,0.00062454547424496218
