1.3050608935997049e-54,2.8850407094611218e-52,3.4545757428673545e-50,2.8225022435055278e-48,1.7413374922361378e-46,8.5920172038991822e-45,3.5186543722530873e-43,1.2274002570468215e-41,3.7173657410354285e-40,9.9199021894584038e-39,2.3596919394254268e-37,5.0509635522619241e-36,9.8049858176286453e-35,1.7374479135083229e-33,2.8260591238388304e-32,4.2396356296590777e-31,5.890496904204213e-30,7.6071800948704085e-29,9.1606847017335072e-28,1.0315501240835898e-26,1.0889347501475391e-25,1.0800349590631451e-24,1.0084942260280331e-23,8.8817094884722301e-23,7.389557676207267e-22,5.8167767238140024e-21,4.3378183927020686e-20,3.0684159804217939e-19,2.0610625983408661e-18,1.3159466520806093e-17,7.9937666536125418e-17,4.6237027901473768e-16,2.5484668209229285e-15,1.3394077110494991e-14,6.7167068459225218e-14,3.2154938785605901e-13,1.4702767700391019e-12,6.4239031610925187e-12,2.682952000026475e-11,1.0714813835841231e-10,4.0929560367459604e-10,1.4957983473694858e-9,5.2308929588438897e-9,1.7506918882909677e-8,5.6081595964341053e-8,1.7196301702115168e-7,5.0473436367906948e-7,1.4180604295156838e-6,3.8133209669971956e-6,9.8139329570911962e-6,0.000024168496101381222,0.000056942913797332994,0.00012832476244614629,0.00027652796710656771,0.00056961534521388939,0.0011211733897276054,0.0021077737790807304,0.0037828829899078722,0.006477860726734233,0.010577548910362563,0.016458456660127401,0.024384757137573585,0.034372715446917521,0.046055277752089315,0.058597494267350871,0.070718425458159822,0.080855793105960667,0.087464490658955383,0.089382219193133001,0.086150547083142695,0.078174406585864861,0.066649298245460095,0.053269140617357592,0.039811996966632803,0.027744998509532428,0.017972306500612387,0.010781992765239362,0.0059658467892145129,0.0030300499044170128,0.001404816357929406,0.00059066758682609359,0.00022347951997083583,0.000075371670601843522,0.000022397604347772589,5.7787575986266557e-6,1.2699760052162597e-6,2.316465507084626e-7,3.3792450963185295e-8,3.7223964477710882e-9,2.7978366894029553e-10,1.1390523933474219e-11
2.8850407094611218e-52,6.1909478670582801e-50,7.1926572218500701e-48,5.6992519191321711e-46,3.4083852442984516e-44,1.6294077387640065e-42,6.4618977117595232e-41,2.1816811595893937e-39,6.391859592194462e-38,1.6490869841811626e-36,3.7903979788454932e-35,7.8349717886925542e-34,1.4678276448249363e-32,2.5085704072263766e-31,3.9327239699258645e-30,5.682494384856421e-29,7.5988842162925104e-28,9.4381334377006743e-27,1.0922428733434335e-25,1.1810310382027795e-24,1.1961592116421458e-23,1.1372666597301555e-22,1.0170451739585743e-21,8.5702481392738737e-21,6.8157632961555619e-20,5.1230332642073315e-19,3.6441251330371936e-18,2.4559475595348147e-17,1.5698585331468767e-16,9.5263726310749213e-16,5.4927277175365065e-15,3.0114170831768272e-14,1.5709729004056621e-13,7.8026126250532679e-13,3.6915733503217686e-12,1.6644818595336719e-11,7.1549971645111415e-11,2.9331962177103049e-10,1.1470565090514422e-9,4.2798067944417022e-9,1.5237571115206381e-8,5.17712918564402e-8,1.6785947004637664e-7,5.1934979232744969e-7,1.5331185700339767e-6,4.3172467340820413e-6,0.000011594029490517286,0.000029682765029188888,0.000072414348221126078,0.00016825234554078088,0.00037207710281662206,0.00078253953232561539,0.0015638204599598478,0.0029662687576300337,0.0053337279006839898,0.0090783023564719223,0.014600662566367471,0.022142977306590802,0.031588514124027222,0.042265741436073252,0.052859893937879303,0.061550482814274294,0.066444562125509996,0.066249919710469486,0.0609657206413333,0.052249993212306181,0.043159060197621747,0.037191051344784539,0.036928296298286232,0.042867638072106462,0.053043806581830635,0.06371510669670111,0.070843800491461579,0.071676347257134461,0.065681329340897099,0.054470009328565251,0.04087162313521436,0.027724409573344995,0.016968726760778341,0.0093414806992271428,0.0046045930987213334,0.0020198170978790764,0.00078213259540186294,0.00026457128799306995,0.000077114371613345104,0.000019015263143185695,3.8680130686861795e-6,6.2581556578821143e-7,7.6076002171186436e-8,6.281663013682634e-9,2.7978366894029553e-10
3.4545757428673545e-50,7.1926572218500701e-48,8.1041783945307157e-46,6.2246724898752044e-44,3.606710627869485e-42,1.6696841600771552e-40,6.408806824533733e-39,2.0930704354096299e-37,5.9285713620080276e-36,1.4778927656181051e-34,3.2801823486961671e-33,6.543230709350106e-32,1.1821954467067828e-30,1.9471848030597184e-29,2.9399304528866698e-28,4.0881756431040714e-27,5.2572542418039547e-26,6.2744008362754711e-25,6.971505764262433e-24,7.2313451800878341e-23,7.0195672639265118e-22,6.3906243642971743e-21,5.4671206503133985e-20,4.4025824759444427e-19,3.3424245286580453e-18,2.3956431707118946e-17,1.6230307504817878e-16,1.0405326106261269e-15,6.3188316627658674e-15,3.6378904506318576e-14,1.9871428078641141e-13,1.0305480640654027e-12,5.0771590137990626e-12,2.3774023451004839e-11,1.0585075551964475e-10,4.4826976825982977e-10,1.8061322947810734e-9,6.9246922726871149e-9,2.526585677591619e-8,8.7731805422037855e-8,2.898948020461812e-7,9.1141751828752996e-7,2.7257210829191194e-6,7.751459363135043e-6,0.000020952130969451656,0.000053798388107586648,0.00013113041144376308,0.00030315379851425109,0.00066405866300490413,0.0013765949593836034,0.0026967047073614144,0.0049835466838375664,0.0086701455573048401,0.014165262355686416,0.021669282631470904,0.030926773112975184,0.041004580192173268,0.050249962963578629,0.056592782636993637,0.058249024560010044,0.054648651945331389,0.047142102547286311,0.038933118406965638,0.033934667982602592,0.034856183477112171,0.04149769570567877,0.05043244857005671,0.056642774752627783,0.056431398662176257,0.049865925713988783,0.041029543587995766,0.035669520366908204,0.037636890274816539,0.046444054253070718,0.05754077453271375,0.065025389894551511,0.064903331878638335,0.056853999381058064,0.043727890179095182,0.029553736583254368,0.017538272903488417,0.009111528893252202,0.0041213504730689415,0.0016094226294927585,0.00053608908716711791,0.00014974975166819058,0.000034243472827400107,6.1861390166663992e-6,8.3462224763852711e-7,7.6076002171186436e-8,3.7223964477710882e-9
2.8225022435055278e-48,5.6992519191321711e-46,6.2246724898752044e-44,4.6321897699137997e-42,2.5990797795459309e-40,1.1645274991694854e-38,4.3237487163941406e-37,1.3651719764008645e-35,3.73609125042811e-34,8.9930839056222242e-33,1.926134639195732e-31,3.7052552618382555e-30,6.4514274740509645e-29,1.0233075347604622e-27,1.4867846845283667e-26,1.9880125484596622e-25,2.456290847349949e-24,2.8142471933660208e-23,2.9992174994966907e-22,2.9812423699594968e-21,2.7705936783270937e-20,2.412450207861521e-19,1.9718502612535024e-18,1.5154738719027095e-17,1.0968060675518152e-16,7.4850292028408466e-16,4.8222448787751503e-15,2.9359401268017567e-14,1.6907615019382438e-13,9.2171924678020563e-13,4.759836827101546e-12,2.3297699240644998e-11,1.0813552800626039e-10,4.7612689300911963e-10,1.9892939431326832e-9,7.8882171871595121e-9,2.9689474808951643e-8,1.0606388557962792e-7,3.5960646353784047e-7,1.1568836384133379e-6,3.5303034442783449e-6,0.000010214075454075302,0.000028002483685061425,0.000072691705178927249,0.00017851317124864053,0.00041426100631815484,0.00090723228671720411,0.0018720133106676772,0.0036325428662456668,0.0066133230280088881,0.011264814816404978,0.017891885362927363,0.026389674172151031,0.035966498981759766,0.045026282618523493,0.051426449652163721,0.053228757789521382,0.049774093644177227,0.042536920061155694,0.035028468335446873,0.03133751670783078,0.033773384064120725,0.041032044161335616,0.048483466321838255,0.051005080463619039,0.046756259699473462,0.038995490808054489,0.034005518959019913,0.036213770663747719,0.044325087627024305,0.05199601701726977,0.052937128939548632,0.046303881738755857,0.037659175079882297,0.034527158288564894,0.040299282290665017,0.051588774069689056,0.060925460087607691,0.06213545084353343,0.054016260602092936,0.040054236795514297,0.025372822682632546,0.013714692104937335,0.0062949155037383079,0.002430840282590577,0.00077815758253410028,0.00020192760257250238,0.000041047483009281309,6.1861390166663992e-6,6.2581556578821143e-7,3.3792450963185295e-8
1.7413374922361378e-46,3.4083852442984516e-44,3.606710627869485e-42,2.5990797795459309e-40,1.4114261966493834e-38,6.1171952522588993e-37,2.1957216463632655e-35,6.6982239700578646e-34,1.7700150645344032e-32,4.1112795292878971e-31,8.4913146634016698e-30,1.5740776791029524e-28,2.6391947536618153e-27,4.0281399746169271e-26,5.6271811539673636e-25,7.2285913744211665e-24,8.5731031079599844e-23,9.4201927441715837e-22,9.619286479595936e-21,9.1526911499786305e-20,8.1339236630453948e-19,6.7654821291922781e-18,5.2764459015421529e-17,3.8648437911940717e-16,2.6625066792938601e-15,1.7272830418136694e-14,1.0563989154926802e-13,6.0967574601929395e-13,3.3230205220912097e-12,1.7117172429349894e-11,8.3376852209335846e-11,3.8421356528372705e-10,1.6755745442139538e-9,6.9170377806985395e-9,2.7033013794511347e-8,1.0002059715848146e-7,3.5031293984445445e-7,1.161158360104927e-6,3.6411114852787894e-6,0.000010795913494944428,0.000030246405032610283,0.000080002784951040942,0.0001995687734598512,0.00046889176499315593,0.0010360026532885896,0.0021484698825913746,0.0041723037167328361,0.0075663466505888031,0.012769764433880613,0.019973887398227126,0.028808556792740226,0.038078765476364855,0.045791180235362854,0.049704125314246785,0.048405273237250494,0.042477885836567943,0.034914170059243457,0.030021888968989868,0.030941466779487071,0.037201743570715124,0.044407192731411611,0.047078644767867416,0.043064527289858122,0.035855610672535356,0.032077106527618343,0.035573485903437428,0.043384389980562475,0.048084776444241208,0.04501613110221099,0.037369539379874215,0.033380193534567639,0.037867098929319333,0.046858265381620849,0.051376992689577342,0.046761852522500104,0.03772002252630572,0.033766661741343152,0.039883976809212693,0.051862373360633229,0.060313996982096682,0.058581248400595151,0.047069133185798697,0.031350790552076883,0.017316347362684378,0.0078945014106029558,0.002937612793237732,0.00087484522452924356,0.00020192760257250238,0.000034243472827400107,3.8680130686861795e-6,2.316465507084626e-7
8.5920172038991822e-45,1.6294077387640065e-42,1.6696841600771552e-40,1.1645274991694854e-38,6.1171952522588993e-37,2.5630598559596097e-35,8.8886320289673278e-34,2.6181698567290578e-32,6.6759733645638574e-31,1.4952787864459553e-29,2.9759395600161387e-28,5.3120665170024496e-27,8.569747596850234e-26,1.2575275868547583e-24,1.6875726844382359e-23,2.0807036734522229e-22,2.3664040369036027e-21,2.4911277786398069e-20,2.4346464834090362e-19,2.2148742038008309e-18,1.8799018586290472e-17,1.491666369318352e-16,1.1084821492321971e-15,7.7264663774507313e-15,5.0584500218460056e-14,3.1142231591254136e-13,1.8047527809058182e-12,9.8536030504328128e-12,5.0721594998103354e-11,2.4629906127706103e-10,1.1287517904126217e-9,4.8835670519390993e-9,1.9950763562725244e-8,7.6964231396000298e-8,2.8034303387350953e-7,9.6397227414237379e-7,3.1278783422797559e-6,9.5721786247538724e-6,0.000027607913372425717,0.000074974906166492995,0.00019149373038171504,0.00045933448495391836,0.0010329538146492458,0.0021731328473851325,0.0042659958675539879,0.0077895308971008268,0.013178906821924679,0.020561840076331288,0.029412042154719865,0.038298928953757281,0.045023367839000619,0.047377694433204222,0.044425656582684471,0.037636665881057497,0.03083711651485318,0.028339061298591429,0.031952590901082483,0.039069758183370797,0.044029791882827918,0.042610137269313947,0.036151784641528075,0.030970023982656448,0.032503818490259248,0.039451151334502046,0.044521153047696294,0.042145029158661334,0.035129075427726336,0.031997493807356663,0.03703246081650728,0.044636039606673527,0.045690890801783837,0.0389434933686982,0.033114189957594073,0.03628242379716001,0.045490074239809134,0.049959413047945932,0.044290431007558547,0.035300491653799474,0.034225458029396793,0.043970308032558271,0.056099221007820846,0.059651611119681642,0.050952062795401764,0.034939813918929703,0.019254122445982361,0.0084781727486567292,0.002937612793237732,0.00077815758253410028,0.00014974975166819058,0.000019015263143185695,1.2699760052162597e-6
3.5186543722530873e-43,6.4618977117595232e-41,6.408806824533733e-39,4.3237487163941406e-37,2.1957216463632655e-35,8.8886320289673278e-34,2.9763869243775701e-32,8.4595459762384123e-31,2.0800027653055192e-29,4.4891589611547428e-28,8.6028267951420808e-27,1.4774817552582662e-25,2.2915066005194088e-24,3.2300006158295787e-23,4.1600702706577395e-22,4.9181861487663869e-21,5.3582710397962334e-20,5.3980504854359194e-19,5.0434080547043725e-18,4.3812985306627709e-17,3.5468849135959475e-16,2.6810587475037007e-15,1.8954841253174751e-14,1.2552493862335792e-13,7.7963013300814455e-13,4.5463966287580573e-12,2.4915064927389139e-11,1.2840962064358964e-10,6.2277461961261096e-10,2.84349953314394e-9,1.2226171973264877e-8,4.9511256509595262e-8,1.8883740615585291e-7,6.7821614822185796e-7,2.2929598418589451e-6,7.2936726752125406e-6,0.000021812436003043331,0.000061271676483040972,0.00016147014301579901,0.00039861419080057897,0.00092011392095135479,0.001981427015225398,0.0039697314370825913,0.007374243913831553,0.012648360848798828,0.019928432959959975,0.028659664711222279,0.037329718167561352,0.043639640317504581,0.045373434786195025,0.041809463203884736,0.034857060416948293,0.028731975178511727,0.027605851573410467,0.032370076459514747,0.039225157973487633,0.042239153165308618,0.038647091415047418,0.032076065938113793,0.029524130405936848,0.033998418711421323,0.040608679503680494,0.041649703024682183,0.035919767072793627,0.030840673525963083,0.033388655801320488,0.040616808837494144,0.042973271331528638,0.037299289287491381,0.031823186942752593,0.034968645242114087,0.042966522825611995,0.044662144283447942,0.037698906829385632,0.032580051069584133,0.037772341247509022,0.047076229851255273,0.047937259106168427,0.039136242760000231,0.032924131813236593,0.03903200747277121,0.052404367951236052,0.059417956205468001,0.052590904895106891,0.036120034551639771,0.019254122445982361,0.0078945014106029558,0.002430840282590577,0.00053608908716711791,0.000077114371613345104,5.7787575986266557e-6
1.2274002570468215e-41,2.1816811595893937e-39,2.0930704354096299e-37,1.3651719764008645e-35,6.6982239700578646e-34,2.6181698567290578e-32,8.4595459762384123e-31,2.318474459512239e-29,5.4929722569227048e-28,1.1414959483469844e-26,2.1046519712951093e-25,3.4748814567043954e-24,5.1766754719223104e-23,7.0026210508579758e-22,8.6473866854682415e-21,9.7925037531444038e-20,1.0208812989121276e-18,9.830681787027933e-18,8.7695334525199904e-17,7.2651328047029192e-16,5.6018242478636883e-15,4.0276500162864366e-14,2.7046735914003946e-13,1.6987201777200747e-12,9.9904012825272442e-12,5.5070947610664657e-11,2.8476358195343446e-10,1.3820867828573973e-9,6.2989326399381806e-9,2.6964797390345712e-8,1.0843489404803059e-7,4.0958985200324341e-7,1.4528602181983713e-6,4.8371946738740052e-6,0.000015106560325681496,0.000044212326572866446,0.00012111917073232468,0.0003101162558531021,0.00074074591523013023,0.0016468242787218377,0.0033980240879352132,0.006484667939424921,0.011396014455298217,0.018343944204144415,0.026866828897794637,0.035511801235158986,0.041954063957099106,0.043869586316834662,0.04043556202437064,0.033581802286815912,0.027660806147285894,0.026891513281482105,0.031895855858055719,0.0384158710948427,0.040461140916129787,0.036060846829081907,0.029928414603901947,0.02900968930368781,0.0345448994256077,0.039929976727193804,0.038418910525755823,0.032099516905756514,0.029792934131005953,0.035081194175655812,0.040656213055418687,0.038442845110948688,0.031931554605411804,0.031544235207106681,0.038494773726163214,0.042191357628488917,0.036860050512897677,0.031474979298122824,0.035662471169705704,0.043474596013380048,0.042486288229759255,0.034493941006857975,0.033373377460891816,0.042494015483618888,0.048512679364787262,0.04221805704417941,0.03337457091640376,0.036606324504147484,0.05040470546560581,0.059200973923674845,0.052590904895106891,0.034939813918929703,0.017316347362684378,0.0062949155037383079,0.0016094226294927585,0.00026457128799306995,0.000022397604347772589
3.7173657410354285e-40,6.391859592194462e-38,5.9285713620080276e-36,3.73609125042811e-34,1.7700150645344032e-32,6.6759733645638574e-31,2.0800027653055192e-29,5.4929722569227048e-28,1.2530707763256006e-26,2.5053382452220187e-25,4.4405994164280422e-24,7.0420623007466039e-23,1.0067488753998527e-21,1.3056722382315601e-20,1.5443099910516679e-19,1.6732862208532429e-18,1.6672692543454647e-17,1.5327436034938777e-16,1.3037403216893807e-15,1.0285600879151505e-14,7.5421710042758017e-14,5.1495812666891328e-13,3.2788408221953042e-12,1.9493946579276559e-11,1.0833548338370089e-10,5.6325122504861599e-10,2.7414204484640448e-9,1.249648842687839e-8,5.3364428890967637e-8,2.1349858113622486e-7,8.0012422308726372e-7,2.8079333554506501e-6,9.222132035708097e-6,0.000028322392552263143,0.000081245407144691708,0.00021737704206996119,0.00054148447747427437,0.0012529443366095115,0.0026855280441395631,0.0053133180384251284,0.009661845058685365,0.016060930138769261,0.024242479289718283,0.032950480221110394,0.039929124202210925,0.042682962411240169,0.040004765217651503,0.033448422316875921,0.02728417470333638,0.026019868929683525,0.030667782865040214,0.037090998335138537,0.039129725231559777,0.034735544660394691,0.02883067593839297,0.028401208748593522,0.034092893346830643,0.038702736544143673,0.036139766562270976,0.030081540090915434,0.02946849450197313,0.03549493691851793,0.039153397062376992,0.034815723733142423,0.029674723088872188,0.032621778918566125,0.039176768346985755,0.038388509448093228,0.031815780905565364,0.031550944418169043,0.038841606723114759,0.041076481671952524,0.034409982898448591,0.03158162693479536,0.038928521622436068,0.043934080825386577,0.037726002751980712,0.032138982778631892,0.038882713384269697,0.047770325868791307,0.043900408879377811,0.033933532210746226,0.035905874587474591,0.05040470546560581,0.059417956205468001,0.050952062795401764,0.031350790552076883,0.013714692104937335,0.0041213504730689415,0.00078213259540186294,0.000075371670601843522
9.9199021894584038e-39,1.6490869841811626e-36,1.4778927656181051e-34,8.9930839056222242e-33,4.1112795292878971e-31,1.4952787864459553e-29,4.4891589611547428e-28,1.1414959483469844e-26,2.5053382452220187e-25,4.8152994203214235e-24,8.1976690034211809e-23,1.2475221190735427e-21,1.709848335455995e-20,2.1238616319882974e-19,2.4034059034745303e-18,2.4887653031278238e-17,2.3671966065604486e-16,2.0748070303193662e-15,1.6803967029490389e-14,1.2605524246881401e-13,8.7760216323153039e-13,5.6801570571539799e-12,3.4226759912490025e-11,1.9222932633698602e-10,1.0072183622402927e-9,4.9269780001777723e-9,2.2511141674909003e-8,9.6091761624739856e-8,3.8323225952632985e-7,1.4277134876867378e-6,4.9663050142982112e-6,0.000016118879944915667,0.000048765709087852332,0.00013734028278421176,0.00035945489320079805,0.00087240266066589803,0.0019581326624401679,0.0040509386006353815,0.0076918510673056581,0.013334697970515982,0.020967648113855787,0.029658927835056055,0.037362486615565811,0.041447323632402386,0.04013771697981081,0.034235362444645913,0.027615969866320298,0.025172934295513715,0.028884527333547942,0.035336709261113232,0.038155000071018275,0.034396533572783316,0.02841827638127932,0.027513348333017044,0.032908460029786069,0.037473944214305525,0.034918790655886937,0.029063901173522883,0.028907133674124531,0.034912502383498181,0.037605304271156022,0.03265775393524085,0.028675993015127,0.032951840110754077,0.03825003046241215,0.035165529598917423,0.029630420670164104,0.032564033001531821,0.038979601195310095,0.036808073976662671,0.030579095588349419,0.033332844658981134,0.040514032502822486,0.038202485114026855,0.031408385944079562,0.034934105076344226,0.043072903346492721,0.040079313579811379,0.032351282025709822,0.036857181798419084,0.047090458919776165,0.044407095247891337,0.033933532210746226,0.036606324504147484,0.052404367951236052,0.059651611119681642,0.047069133185798697,0.025372822682632546,0.009111528893252202,0.0020198170978790764,0.00022347951997083583
