8.1566305849981557e-56,1.8431097593080296e-53,2.2564135262348036e-51,1.8853450453704938e-49,1.189823019946475e-47,6.0068978460962268e-46,2.5176934519475329e-44,8.9908703013143331e-43,2.7884383775333296e-41,7.6219701955295978e-40,1.8577023706780066e-38,4.0755481437209705e-37,8.1111599702929608e-36,1.4740377120912719e-34,2.4596818726527644e-33,3.7867867278519629e-32,5.4011514030504095e-31,7.1631102375337626e-30,8.861451815154568e-29,1.0254772382804571e-27,1.1129110412099433e-26,1.1352410324140625e-25,1.090658856905977e-24,9.8868037712522225e-24,8.4704299245242498e-23,6.8688867519189035e-22,5.2794330605705029e-21,3.850730313932131e-20,2.6683343144206839e-19,1.7584148117335595e-18,1.103034708599793e-17,6.5918932040364935e-17,3.7559276953867188e-16,2.0417963209516563e-15,1.0596663765314432e-14,5.2533234348814614e-14,2.4890238749062498e-13,1.1275921886425672e-12,4.8862871641793829e-12,2.0261170026729659e-11,8.0416116173279285e-11,3.0558335579912899e-10,1.1120403427004326e-9,3.8760880372753719e-9,1.2942232072024207e-8,4.1400917954588022e-8,1.2688829644910634e-7,3.726082615912922e-7,1.0483207978339608e-6,2.8256681791737461e-6,7.2960966884575384e-6,0.000018044391576582768,0.000042736421195243717,0.000096908548141577131,0.00021033864028231109,0.00043685231711648364,0.00086786896207396872,0.0016485485585537177,0.0029928108354827631,0.0051899722966348866,0.0085923578363201947,0.013572123544260967,0.020439455840397238,0.029325403318665555,0.040050266577344073,0.052017656588706792,0.064185580963901209,0.075158664485380373,0.083414329186568035,0.08762613002575543,0.086997977625677451,0.081498725271527663,0.071906093726819648,0.059631231708612425,0.046376198326471508,0.033739171091346141,0.022896106399511597,0.014447364798137456,0.0084457698491945851,0.0045552414982579137,0.0022559438590577381,0.0010201730771820134,0.00041851061242214829,0.00015453971089605805,0.000050883433639165361,0.000014765889051705324,3.7213732195652863e-6,7.9908528513873522e-7,1.4245174170870965e-7,2.0315089962059685e-8,2.1882105612797437e-9,1.6086594831227395e-10,6.4071697125792481e-12
1.8431097593080296e-53,4.0453625049356853e-51,4.8084449134413362e-49,3.8991038884509433e-47,2.3869693473916099e-45,1.168427198332654e-43,4.7460385721946502e-42,1.6416877257693822e-40,4.9293164046183401e-39,1.3037634802306388e-37,3.073088214883643e-36,6.5163675219018507e-35,1.2527603182949739e-33,2.1978344756727888e-32,3.5382878344363706e-31,5.2520570291769854e-30,7.217642431170196e-29,9.2162884170073734e-28,1.0969529354307887e-26,1.2204183316418704e-25,1.2723321274882553e-24,1.2457454293572049e-23,1.1477845526385628e-22,9.9694430246551182e-22,8.1763700302430878e-21,6.3410365287686178e-20,4.656286061711722e-19,3.2412550857965086e-18,2.1411423737954177e-17,1.3435563799627035e-16,8.0153395689326068e-16,4.5497023368422518e-15,2.4589112905435184e-14,1.2661120448127995e-13,6.2145570076505366e-13,2.9091542454079563e-12,1.2993418331314805e-11,5.5390416682408507e-11,2.2543873100039044e-10,8.7620872641023087e-10,3.2527365130881908e-9,1.1534648853384263e-8,3.907514876322664e-8,1.2645574190644985e-7,3.9092427911677977e-7,1.1542771932918932e-6,3.2546893163025253e-6,8.7615135528917989e-6,0.000022509953035394196,0.000055171686458128889,0.00012893942785078292,0.00028715839736548153,0.00060899484635796126,0.001228844228287041,0.0023569065223408316,0.0042918764634024923,0.0074100479673583344,0.012110705036730794,0.018701375872388725,0.027224827205574935,0.037264734020107632,0.04781018968976613,0.057287684692035633,0.063851145253763168,0.065933775613017868,0.062922066246984205,0.055674091980559583,0.046565758860661493,0.03888356574425653,0.035676402401717191,0.038500711178535534,0.046646695316691106,0.057279312459840372,0.066501878866217645,0.070875027444459052,0.068683407803212041,0.060390342003409929,0.048165427370305585,0.034834914559090842,0.022820093939095776,0.013511160757655977,0.0072055367894247774,0.0034449189942119112,0.0014672174074179015,0.00055214922973282735,0.00018166195831514098,0.000051536467718556181,0.000012377153370025371,2.4535798137874692e-6,3.870660907568761e-7,4.5901517788593934e-8,3.6990726473957526e-9,1.6086594831227395e-10
2.2564135262348036e-51,4.8084449134413362e-49,5.5467482275329379e-47,4.3630098205979527e-45,2.5897065399918242e-43,1.2285021954285956e-41,4.8334532344284645e-40,1.6186130266191982e-38,4.70253586137997e-37,1.2028070884750829e-35,2.7401505451412784e-34,5.6124038772390158e-33,1.0415683278974032e-31,1.7628441881934473e-30,2.7360480768608892e-29,3.9126697142598742e-28,5.176573332366245e-27,6.3589320736113784e-26,7.275488866581234e-25,7.7746378697250105e-24,7.7786782011157726e-23,7.3028022253865967e-22,6.4458475190505226e-21,5.3584201618299089e-20,4.2018496728982365e-19,3.1124470292094228e-18,2.1805649272431767e-17,1.4465478741029036e-16,9.0956310215249745e-16,5.4257682366646336e-15,3.0730273269148743e-14,1.6536973767922347e-13,8.4605672576567138e-13,4.1174651158080647e-12,1.9069791127338829e-11,8.4083868696272633e-11,3.5307164701740046e-10,1.4122028487191421e-9,5.3812633755434808e-9,1.953714766051619e-8,6.7582155002100422e-8,2.2272425284588127e-7,6.9920281645186888e-7,2.0904393259047566e-6,5.950173413127924e-6,0.000016117410647636226,0.000041524385270526757,0.00010168796506347079,0.00023651086067546517,0.00052195946548682779,0.0010917848693371554,0.0021615751239981913,0.0040443210662589775,0.0071374126270578156,0.011854268787234753,0.018478756100593243,0.02694785810861043,0.036621567727771085,0.046163474406152972,0.053689397041019031,0.057288081318066096,0.055844624840048579,0.049847845294832176,0.041682525063738295,0.034987801835559112,0.03309823985609477,0.037221004334116028,0.045431740235096451,0.053360229266253579,0.056505583906822902,0.052965724724843907,0.044833278116592336,0.037164910240843625,0.034990376460552103,0.040219065355612661,0.050446151273198568,0.060381353304842983,0.064860658398848195,0.061466202680802213,0.051280695933429142,0.037705310399648141,0.02444450334037886,0.013954766587668824,0.006990736475277653,0.0030550694938252307,0.0011545603854167706,0.00037269573426431467,0.00010101227638358043,0.000022435075039157103,3.9400980432548511e-6,5.1720904564209996e-7,4.5901517788593934e-8,2.1882105612797437e-9
1.8853450453704938e-49,3.8991038884509433e-47,4.3630098205979527e-45,3.3274743647438925e-43,1.9140198105935345e-41,8.7946533694845411e-40,3.3498044248024062e-38,1.085396981600787e-36,3.049423371168625e-35,7.5382310259440955e-34,1.6587256046836477e-32,3.2794799828054974e-31,5.8710935688273129e-30,9.5791929084279443e-29,1.432253174436686e-27,1.9716767734736831e-26,2.509250846131071e-25,2.9626771087764482e-24,3.2554098195800187e-23,3.3380794755962293e-22,3.2019068880663881e-21,2.8792196274854058e-20,2.4317839600019669e-19,1.9324079164934724e-18,1.446956800597944e-17,1.0223106583323475e-16,6.8234464632319753e-16,4.3070760125444699e-15,2.5735318464344978e-14,1.4568183813012244e-13,7.8185138973632738e-13,3.9806700556126237e-12,1.9236666259415029e-11,8.8274124206841817e-11,3.8478331831915102e-10,1.5936355795231656e-9,6.2722616466690685e-9,2.346147871792096e-8,8.3402058842982566e-8,2.8173539396587143e-7,9.0418902523206848e-7,2.7560950219650035e-6,7.9755475820255671e-6,0.000021898678867332672,0.000057011893725677602,0.00014061570075655735,0.00032822778008728571,0.00072418846083419409,0.0015080557954202627,0.0029586960074950973,0.0054572586950634247,0.0094390234476859194,0.015262133289332471,0.022983387202327584,0.032088989808053527,0.04131220379953847,0.048733356831805929,0.052320684210503302,0.050867819039263561,0.044949682904874313,0.037248341159115411,0.031690879222935065,0.031464256377259267,0.036896728028780483,0.044743078994995787,0.049871684703518332,0.048707256143563646,0.042101621218786895,0.035157943192483647,0.033582841567064999,0.03909391850719244,0.047688728772462564,0.05259995476443226,0.049812394674455676,0.041557019540052071,0.03470145969705575,0.035300040221231826,0.043838658935659937,0.054947192416539599,0.061424074801496621,0.059037504805115446,0.048555014327195462,0.034234417252687921,0.020712760945644727,0.010732870697386786,0.0047367729630913629,0.0017630846871755108,0.0005451094824293369,0.00013684959451592221,0.000026951760579213037,3.9400980432548511e-6,3.870660907568761e-7,2.0315089962059685e-8
1.189823019946475e-47,2.3869693473916099e-45,2.5897065399918242e-43,1.9140198105935345e-41,1.0664079273107747e-39,4.7436349414614404e-38,1.748195699095266e-36,5.4776137997417483e-35,1.4872983235519016e-33,3.5511045895864374e-32,7.5423819751973136e-31,1.4384502586576376e-29,2.4823883134348288e-28,3.9015197768502353e-27,5.6151302535450926e-26,7.4349618927546558e-25,9.0937695876927895e-24,1.0310506005881084e-22,1.0869764997955675e-21,1.0684052348076891e-20,9.8143304733437448e-20,8.4432113126990367e-19,6.815315433712459e-18,5.1702610615103828e-17,3.6916632780296495e-16,2.4841396105721593e-15,1.5771340451005322e-14,9.4565575024259677e-14,5.3597670586488484e-13,2.8736292648147274e-12,1.4583477109277243e-11,7.0091065333441736e-11,3.1916471788947185e-10,1.3773736184444286e-9,5.6345893808462991e-9,2.1851938863051468e-8,8.0340042781699247e-8,2.7998683611660556e-7,9.2470906606962957e-7,2.8932032553507025e-6,8.57126211479375e-6,0.000024028330746267603,0.000063688944407597088,0.00015945295648369111,0.00037661784804116518,0.00083797280532456726,0.001753271115242594,0.003442148465364533,0.0063248471517680276,0.010843057797147129,0.017277569125335342,0.025469981766057478,0.03454154473363559,0.042805361779996297,0.048106574190462049,0.048689019383475904,0.04433424841020171,0.037098584894412593,0.030849570631983401,0.029336430758640784,0.03365987891441496,0.040977607140044587,0.045993053590082387,0.044825658252835089,0.038462390676679437,0.032487886281108731,0.032508698735256432,0.038873075451864357,0.045838538714638712,0.046751935264505213,0.040727190778336209,0.033988596120605343,0.033869416276211813,0.041187873430279729,0.049026464603528451,0.049596258435553233,0.04226838636152704,0.034442170735890005,0.034394685411853828,0.043430896419498791,0.054840412902330072,0.059876666583205366,0.054514515597403505,0.041294576348346167,0.026088649298138969,0.013737907488764377,0.0059954363534391272,0.002142571316049016,0.00061440892866113046,0.00013684959451592221,0.000022435075039157103,2.4535798137874692e-6,1.4245174170870965e-7
6.0068978460962268e-46,1.168427198332654e-43,1.2285021954285956e-41,8.7946533694845411e-40,4.7436349414614404e-38,2.0416220816284895e-36,7.2758280799369234e-35,2.2032063251126624e-33,5.7778573890496597e-32,1.3315598658459892e-30,2.7280174393705317e-29,5.0150635527461884e-28,8.3365023003414943e-27,1.2611227757023584e-25,1.7456454692952892e-24,2.2212445890906784e-23,2.6086529833336565e-22,2.8374213375185154e-21,2.8670450669360998e-20,2.6983661680461639e-19,2.3710220609015795e-18,1.9490819234432221e-17,1.5016529598920115e-16,1.0860383460536793e-15,7.3835254781224772e-15,4.7245042568681404e-14,2.8482873272074589e-13,1.6193598490502512e-12,8.689039077529639e-12,4.4030014009080958e-11,2.1081421089301844e-10,9.5410720849761848e-10,4.082823965416844e-9,1.6521821944475418e-8,6.3227129856195246e-8,2.2880040800610579e-7,7.8274422094510659e-7,2.530656625994194e-6,7.7280653708792888e-6,0.000022275790321022388,0.000060553407590273572,0.00015506436346416081,0.00037356828444080219,0.00084528305804226439,0.001792860863816329,0.0035559699274795576,0.0065760759615453435,0.011298603857814527,0.017957162684361444,0.026259340836077117,0.035102085712842169,0.042562130597712849,0.04641889445620552,0.045240653497569672,0.039590852340371292,0.032459624897281936,0.028104903079636542,0.029449072812757177,0.035630188656394191,0.041977077461932001,0.04331756990888013,0.038515821442277733,0.032074996278238664,0.030399130711500558,0.03545146466517921,0.042212361663484259,0.04352021311709234,0.0379757833498335,0.032053298964761734,0.033049982448674466,0.040328774735329321,0.045536303657769711,0.042463828659592346,0.034966706198290543,0.032718922968950789,0.039364755839711174,0.047649423978230655,0.047921904859834479,0.039810452738989674,0.032947944821873934,0.03611769645018605,0.047688206385756117,0.05753996358208658,0.056963539690598709,0.045520622391606862,0.029422994481549695,0.015382236199617781,0.0064587671348756881,0.002142571316049016,0.0005451094824293369,0.00010101227638358043,0.000012377153370025371,7.9908528513873522e-7
2.5176934519475329e-44,4.7460385721946502e-42,4.8334532344284645e-40,3.3498044248024062e-38,1.748195699095266e-36,7.2758280799369234e-35,2.5058716293957828e-33,7.3287883596257026e-32,1.8550919887453567e-30,4.1237376125020979e-29,8.1434350400013258e-28,1.441960071631008e-26,2.3070125777967859e-25,3.3563847090085962e-24,4.4643959385008518e-23,5.4541030837096054e-22,6.1443283774363003e-21,6.4047991079950852e-20,6.1960139614945643e-19,5.5773280708776452e-18,4.6820552008779301e-17,3.6729064674510296e-16,2.697145081511308e-15,1.8568699348131534e-14,1.2000965200997053e-13,7.2896054206006682e-13,4.1655049686216899e-12,2.2411014767053247e-11,1.1359925163917567e-10,5.4279685729731214e-10,2.4457633089418204e-9,1.039475400371207e-8,4.1675789962126875e-8,1.5761905201592049e-7,5.6222472279964493e-7,1.8907777273662178e-6,5.9921096754115255e-6,0.000017882427302921638,0.000050209875028659275,0.0001324871618878536,0.00032807111378615008,0.00076106203543938301,0.0016504867732069811,0.0033375238206182913,0.0062732049132025823,0.010917706978573188,0.017510112318014115,0.025729000407671196,0.034389550132350858,0.041458189058162202,0.044670802113821941,0.042755012234654237,0.036688131888896809,0.029934816504756385,0.026838976184413554,0.029637129575105985,0.036228416383248828,0.041169409022141949,0.040089522718442119,0.03406752470595316,0.029249882228214469,0.030895131760342526,0.037410983682400917,0.04150049613468322,0.038392022452650473,0.031995049612157647,0.030640212524258606,0.03649966577381631,0.042192234595127245,0.040204361915335486,0.033378790875824614,0.031599128919242493,0.038069256321246656,0.044240657237561261,0.041554812069286363,0.03397228439161117,0.0329088903968143,0.041037655934366817,0.047996734158829599,0.044485780523671019,0.035199356656186541,0.032976663571952647,0.0425312023870955,0.054857939826461671,0.05764589932930507,0.047424317408262245,0.030539619883482885,0.015382236199617781,0.0059954363534391272,0.0017630846871755108,0.00037269573426431467,0.000051536467718556181,3.7213732195652863e-6
8.9908703013143331e-43,1.6416877257693822e-40,1.6186130266191982e-38,1.085396981600787e-36,5.4776137997417483e-35,2.2032063251126624e-33,7.3287883596257026e-32,2.0688302914847254e-30,5.0510885221578268e-29,1.0822635272244638e-27,2.0585198828188477e-26,3.5081289966456235e-25,5.3976187957689128e-24,7.5455954944167092e-23,9.6355633042346948e-22,1.1291085568543917e-20,1.2189081248858355e-19,1.216331447471015e-18,1.1252580568866719e-17,9.675616619691999e-17,7.7498803985017925e-16,5.7934764298544312e-15,4.0489135468972082e-14,2.649235232113185e-13,1.624885943886099e-12,9.3519088275662502e-12,5.0551035052797043e-11,2.5681269423996541e-10,1.2268557893802644e-9,5.5134878682755131e-9,2.3313756452035046e-8,9.2763908818283817e-8,3.4728314153939249e-7,1.222949521453953e-6,4.0490767091951606e-6,0.000012596259727688077,0.000036786141480892157,0.00010073805230888192,0.00025831723960686644,0.00061915605573639072,0.0013841852993329283,0.002878610887617235,0.005550743127360629,0.0098845411605414979,0.016175087656654815,0.024174501604434837,0.032750009957237742,0.039855628482812095,0.043147877734967989,0.04127804473388461,0.035252955085082624,0.028684691941767416,0.026006530477241644,0.029235380851598042,0.035760014898521289,0.039845146467565653,0.037659261218599175,0.031476929114091897,0.028014469416986176,0.031318795009797829,0.037658615108587011,0.03936503051784799,0.034340708616058129,0.029355445503769333,0.031475246712639935,0.038073371868565792,0.039905773375714678,0.034395157387059858,0.030035640771526245,0.033984819947848142,0.040674819564520648,0.03988574345713888,0.033025374254184506,0.031577164105945552,0.038776362763539679,0.043722763274598789,0.038647965257874998,0.032027870628308706,0.035540119868844023,0.045122605581304889,0.046680013601062487,0.037851909707740516,0.032150197746053365,0.039694653699721072,0.053262580735683635,0.057741400234507439,0.047424317408262245,0.029422994481549695,0.013737907488764377,0.0047367729630913629,0.0011545603854167706,0.00018166195831514098,0.000014765889051705324
2.7884383775333296e-41,4.9293164046183401e-39,4.70253586137997e-37,3.049423371168625e-35,1.4872983235519016e-33,5.7778573890496597e-32,1.8550919887453567e-30,5.0510885221578268e-29,1.1886801042772024e-27,2.4530874204493285e-26,4.4905682222888336e-25,7.3593498682568959e-24,1.087976056028327e-22,1.4600994049894286e-21,1.7882903187544225e-20,2.00793263027139e-19,2.0748950901408603e-18,1.9798167634752939e-17,1.7493803123228685e-16,1.4350061042226184e-15,1.0951342927614641e-14,7.7898796583336795e-14,5.1729154643156022e-13,3.2112183450851611e-12,1.865642422585946e-11,1.0153546858381599e-10,5.1803830855003588e-10,2.4791635005917985e-9,1.1133056900527498e-8,4.6922274819269684e-8,1.856136531651538e-7,6.8902747125711326e-7,2.3993993068864355e-6,7.833554997690321e-6,0.000023958233754468148,0.000068568578237277192,0.000183389378674867,0.00045756607675042661,0.0010627597616302214,0.0022917669158681177,0.0045734468224473896,0.008412085808884188,0.014189877691906743,0.021815646452148906,0.030333840898859492,0.037792820404582983,0.041755533881981957,0.040583165232197244,0.034947986616027772,0.028321813250216524,0.025305039673559123,0.02821977287068074,0.03458684804507635,0.038555450255612803,0.036237601560556359,0.030156586443077304,0.027225960578503177,0.031023193802859317,0.036953483903874198,0.037427707414648702,0.031891907303780304,0.028227727320492348,0.031972824905850815,0.037815679273459203,0.036983794511175466,0.030910579534639736,0.029629308076840878,0.035700290490667423,0.039370003360482736,0.034588903253657143,0.029867109018347101,0.034076816112744612,0.040489581276167663,0.038031439321118238,0.03135634305373123,0.033260644295412755,0.041445998337805816,0.041816772761068167,0.033914580372617221,0.032673607188710541,0.042053846110177691,0.047193083942571575,0.039589375419816318,0.032104094183204552,0.038815791890592194,0.053262580735683635,0.05764589932930507,0.045520622391606862,0.026088649298138969,0.010732870697386786,0.0030550694938252307,0.00055214922973282735,0.000050883433639165361
7.6219701955295978e-40,1.3037634802306388e-37,1.2028070884750829e-35,7.5382310259440955e-34,3.5511045895864374e-32,1.3315598658459892e-30,4.1237376125020979e-29,1.0822635272244638e-27,2.4530874204493285e-26,4.8721920366030762e-25,8.5767784589417671e-24,1.350534774221781e-22,1.9166530323870245e-21,2.4669480586900905e-20,2.8949713595551409e-19,3.1112671428320618e-18,3.0739417753318619e-17,2.8011689909936743e-16,2.3609598631595842e-15,1.8449836817044713e-14,1.3395257393735826e-13,9.0517505473883771e-13,5.7014781985355723e-12,3.3516504728041976e-11,1.8407292963368356e-10,9.45216041420356e-10,4.5409058580919112e-9,2.041722950322546e-8,8.593682055906505e-8,3.3859944809910328e-7,1.248595006435033e-6,4.3071602684385244e-6,0.000013889727234211578,0.000041832197834953588,0.0001175138987996887,0.00030741294565688006,0.0007473431418454764,0.0016841263702347703,0.0035067916469983068,0.0067207373457694886,0.011796892733878107,0.01884973748731802,0.027209301049758347,0.035151080992067324,0.040204877498616454,0.040317359548738781,0.035503798819077311,0.028760953185357124,0.024827098448258254,0.026768141738942021,0.032861161865591829,0.037331674477100685,0.035654449986797801,0.029736150408612892,0.026530305465356824,0.030045978136987351,0.035825282111949062,0.036147405597085057,0.030647418323851128,0.027492410860685708,0.031651607098634043,0.036836363903975697,0.034852875986705359,0.029115622924697043,0.029612911669777875,0.035864946334855852,0.037097902110104269,0.031258557870971792,0.029391101387538998,0.035558868449804117,0.038594907629569611,0.032923158466639379,0.029927330882740274,0.036307562345403649,0.040277311372679722,0.034295912436531314,0.030766299953725571,0.037965608265145275,0.042763611477270878,0.036049493212948381,0.031654116694568262,0.040038772075215888,0.047141408892865308,0.040165541238335914,0.032104094183204552,0.039694653699721072,0.054857939826461671,0.056963539690598709,0.041294576348346167,0.020712760945644727,0.006990736475277653,0.0014672174074179015,0.00015453971089605805
