1.5407439555097887e-33,2.0851338282205696e-31,1.517627954948565e-29,7.4818112678900459e-28,2.7642229883452893e-26,8.1043219393891478e-25,1.9563039292871744e-23,3.9891334917559944e-22,7.0022378081341888e-21,1.0734227296639015e-19,1.4534589974107337e-18,1.7542469570223228e-17,1.9013965465766731e-16,1.8622339991123817e-15,1.656634102922192e-14,1.3444738207794445e-13,9.9914644789143363e-13,6.8208385483596458e-12,4.2890298698203143e-11,2.4900193111095746e-10,1.3373027085203976e-9,6.6553408155178944e-9,3.0735335745930556e-8,1.3186840117198827e-7,5.2612628804390451e-7,1.9534724286395026e-6,6.7535089035975832e-6,0.000021747658735189391,0.000065242976205568172,0.00018234474039713475,0.00047469380015939914,0.0011506381919520192,0.0025955657402682452,0.0054446725213843602,0.010610762935018936,0.019188832195407292,0.032156149970983817,0.049849741485041775,0.071348380356479691,0.094062822718205073,0.11391573540407327,0.12632824848787162,0.12780582210079795,0.11744420626065817,0.09751965082782816,0.072718799378502023,0.048334497938523773,0.028376954912018508,0.014549565139286703,0.0064217039512982476,0.0023942701283516055,0.00073497411883875647,0.00017903924178361641,0.00003268506164767429,4.0416661242389411e-6,2.687815674057536e-7
2.0851338282205696e-31,2.6875196815957244e-29,1.8606698487772256e-27,8.7144937503053234e-26,3.0546118363646709e-24,8.4846120428148136e-23,1.9374695393520431e-21,3.7314232057140864e-20,6.1759579866647702e-19,8.9112864158607994e-18,1.1335940580887238e-16,1.2828077805056429e-15,1.3008682778314326e-14,1.189310636207739e-13,9.852106341526904e-13,7.4260879028084396e-12,5.1111663846678517e-11,3.2217639805777788e-10,1.8644659553409084e-9,9.9263755656399934e-9,4.8699705715694775e-8,2.2046293136548043e-7,9.2183576021091808e-7,3.5627312316803766e-6,0.000012732035615522069,0.000042076768983280926,0.00012856657302798984,0.00036301559190293934,0.00094634741952917653,0.0022748249054784254,0.0050334064248078817,0.010228240963373911,0.019032075486036263,0.032306048989778038,0.049787105185894123,0.069240700586698925,0.086251609703834224,0.095402380848946951,0.092964058365783261,0.079930473582447946,0.063130833037846624,0.052585070823861974,0.055718470765398202,0.072028808040559217,0.092475811466388897,0.10477986865976973,0.10107417050634215,0.082265461191487107,0.056227430909483813,0.032029531888362296,0.015008462955693675,0.0056643866839968447,0.0016655991809121886,0.00036138839112482728,0.000052412405644121952,4.0416661242389411e-6
1.517627954948565e-29,1.8606698487772256e-27,1.2238031031594527e-25,5.4377239602960927e-24,1.8056742822115555e-22,4.7442112299248694e-21,1.0230982346271046e-19,1.8576640957091008e-18,2.8934843304232238e-17,3.9214336469648583e-16,4.6758206943008068e-15,4.9488548418510061e-14,4.6827246654829219e-13,3.9846195227938457e-12,3.0638467059915397e-11,2.1373244946390255e-10,1.3571347652196767e-9,7.8648345944067858e-9,4.1687640528865719e-8,2.0244578337651294e-7,9.0185823662520262e-7,3.6886047526974328e-6,0.000013857101840445065,0.000047817377874440216,0.00015150807163801105,0.00044041146646042652,0.0011729247826849368,0.0028564870318667025,0.0063446062474000276,0.012807894695765626,0.023392647748244737,0.038428237436720704,0.056349674817651087,0.073050713301935118,0.082772617368266706,0.081121290395028268,0.069008950267247942,0.054266044990962676,0.047837611845031549,0.055519206417119067,0.071715099353027768,0.082525313784616286,0.077885246193236674,0.062146664426917197,0.051381634350010383,0.0581826077237781,0.07876143831516324,0.09588445201782569,0.094506300207310571,0.07390902823604092,0.04557173501115033,0.021876675166033892,0.0079643197900280443,0.0020935369738906503,0.00036138839112482728,0.00003268506164767429
7.4818112678900459e-28,8.7144937503053234e-26,5.4377239602960927e-24,2.2888806620608039e-22,7.1891359312728045e-21,1.783706635936591e-19,3.6261508588948026e-18,6.1953196325661146e-17,9.0621566138311299e-16,1.1509503287304443e-14,1.2831970490274507e-13,1.2668182982925478e-12,1.1151979951345747e-11,8.8036552642061683e-11,6.260988686405342e-10,4.0263091567337768e-9,2.348276971561632e-8,1.2450388193021001e-7,6.0113164392049747e-7,2.6462931757327562e-6,0.000010629011004854491,0.000038959793933057845,0.00013027521852735477,0.00039703969479931945,0.001101192253790367,0.002773069429372799,0.0063205655623669835,0.0129839239196815,0.023903991105242069,0.039150988499012334,0.056500135556428197,0.070976819758504267,0.076555042541501933,0.070290855050589477,0.056404351415487707,0.045648024123876813,0.047598390145023994,0.060953797618541576,0.07256149004463161,0.069956257453333423,0.056222411421943872,0.048494327627253963,0.057873234233986051,0.07402288196721707,0.07666460011713796,0.062219265100678951,0.050347196127855691,0.059435111120598727,0.082472692911639892,0.094754862477481658,0.081875090087510055,0.052380460879553064,0.024412239217341006,0.0079643197900280443,0.0016655991809121886,0.00017903924178361641
2.7642229883452893e-26,3.0546118363646709e-24,1.8056742822115555e-22,7.1891359312728045e-21,2.1322735344840796e-19,4.9869859978896289e-18,9.5388221188632426e-17,1.5303015107617301e-15,2.0973845368612557e-14,2.4902141157562631e-13,2.5889937753327436e-12,2.3771006806010706e-11,1.9405370022448012e-10,1.4161222739076094e-9,9.2779895400699454e-9,5.4758608860656065e-8,2.9189250367889105e-7,1.4079393296403791e-6,6.1527291375487502e-6,0.000024374211213389752,0.000087528595403183396,0.00028471534423704899,0.00083767715250198423,0.0022240394182801551,0.005310860698805436,0.011354283054631941,0.021600131778693062,0.036266017601222978,0.05316315495071195,0.067116108007248833,0.071852608085771972,0.064711387773974287,0.051026742200032245,0.042495483917100863,0.047464538596022019,0.060993430829596548,0.067833046971471776,0.059716281355511299,0.047542238897197545,0.048862618018672021,0.062934283665689664,0.069554477455801154,0.058748219647225251,0.048207698506003285,0.056945661869484953,0.07331844657648729,0.071655899097031769,0.054648329682913887,0.05171313703279519,0.073160240123144996,0.092731996136505667,0.083963116498294748,0.052380460879553064,0.021876675166033892,0.0056643866839968447,0.00073497411883875647
8.1043219393891478e-25,8.4846120428148136e-23,4.7442112299248694e-21,1.783706635936591e-19,4.9869859978896289e-18,1.0973779675717451e-16,1.9708447065546955e-15,2.9622847777691186e-14,3.7949050934695815e-13,4.2008102668842259e-12,4.0607905492821541e-11,3.4563448918941984e-10,2.6071769079142432e-9,1.7517919526020787e-8,1.0526080908935228e-7,5.6729877762641562e-7,2.7480842912795198e-6,0.000011980773494556244,0.000047032976455545905,0.00016621364660152752,0.0005281978157037203,0.0015062736178500324,0.0038425878638149502,0.0087299464857159126,0.017554597226359831,0.030984290135506863,0.047471075877747763,0.062226402181945594,0.06861573796951069,0.062940145981603113,0.049709386133884975,0.040826435864607708,0.045358013370037123,0.058284223330525331,0.063804057057582848,0.054751689078338312,0.044327234972247284,0.048851964711092581,0.061942713642497534,0.062473992482098837,0.049841690688802194,0.047356578846011394,0.061307919020217971,0.067088747461202157,0.054158741114549745,0.048650108197633708,0.064617218833169804,0.074072288326287263,0.059220077001096648,0.049784951478018696,0.070110953332968438,0.092731996136505667,0.081875090087510055,0.04557173501115033,0.015008462955693675,0.0023942701283516055
1.9563039292871744e-23,1.9374695393520431e-21,1.0230982346271046e-19,3.6261508588948026e-18,9.5388221188632426e-17,1.9708447065546955e-15,3.3160952277576959e-14,4.6584779603783948e-13,5.5634085109965507e-12,5.7250695150652676e-11,5.12911269546992e-10,4.0325930298213415e-9,2.7995051789512614e-8,1.7241573532960712e-7,9.4533964998865375e-7,4.6256139311326572e-6,0.000020228019293271768,0.000079097610616664326,0.00027644418995352803,0.0008622786518256888,0.0023940934733448339,0.0058931228865656634,0.012787186884610804,0.024265618492874977,0.039840056120327887,0.055788244993824051,0.065454098977860596,0.063319248053908482,0.051283115779767544,0.040389630042885679,0.041956864676030761,0.05405393574012518,0.061113957223966349,0.053448286964416978,0.042874560169693515,0.046702778984907028,0.058975258056841247,0.058389591471735757,0.046383547617414323,0.046736818761891036,0.060033475557218979,0.060143634725368775,0.047360857214310889,0.050445101522642256,0.065221315680273565,0.060614661330243325,0.047690648941925705,0.058762258004854583,0.073781061192414713,0.060835302033768437,0.049784951478018696,0.073160240123144996,0.094754862477481658,0.07390902823604092,0.032029531888362296,0.0064217039512982476
3.9891334917559944e-22,3.7314232057140864e-20,1.8576640957091008e-18,6.1953196325661146e-17,1.5303015107617301e-15,2.9622847777691186e-14,4.6584779603783948e-13,6.100521039432173e-12,6.7722587583967411e-11,6.4579293016113262e-10,5.3431075958253641e-9,3.8649360808004474e-8,2.4582967407544975e-7,1.3807121811744893e-6,6.867736528350592e-6,0.000030305145772274559,0.00011870535388709538,0.00041251078337662872,0.0012695031763891128,0.0034488553407561477,0.0082305852776080252,0.017133503308746082,0.030808253671992194,0.04721633252340026,0.060607975630449764,0.063899593909957004,0.055056654947943098,0.042194026194121147,0.038676599648848946,0.048415412155428543,0.058439825400904757,0.05446246987398906,0.042951177911856643,0.043272700523716814,0.055123206873982965,0.056875465955549484,0.0454900821398832,0.044521656623842862,0.056894586208294419,0.056634509589973191,0.044870245515751025,0.049677161839426319,0.061645282055639726,0.053331159337443634,0.045978772202699195,0.060574612124831305,0.063545977470306221,0.048508514485990398,0.056908381180672771,0.073781061192414713,0.059220077001096648,0.05171313703279519,0.082472692911639892,0.094506300207310571,0.056227430909483813,0.014549565139286703
7.0022378081341888e-21,6.1759579866647702e-19,2.8934843304232238e-17,9.0621566138311299e-16,2.0973845368612557e-14,3.7949050934695815e-13,5.5634085109965507e-12,6.7722587583967411e-11,6.9662437978500063e-10,6.1340743357012233e-9,4.6684520756033651e-8,3.0930671160997727e-7,1.7933736663735099e-6,9.1323335944274734e-6,0.000040931687304434682,0.0001616034378833939,0.00056170183297725918,0.001715287840933106,0.0045848286768699289,0.010664854605375533,0.021408990948823843,0.036656007464230946,0.052680384469180635,0.062275422469000493,0.059483313244350424,0.047044763307645219,0.037651338183272918,0.041987872772246364,0.053960284394679754,0.056144066095165407,0.045371916184090002,0.040129171442111112,0.049940259565158752,0.056246789606341238,0.046748578898157593,0.041734374873659928,0.052683002158652309,0.0555622375063818,0.044207952511906752,0.046650319851531342,0.058230715776403367,0.050823860525603395,0.044406572539431452,0.057900623042534409,0.05742231022893168,0.045426931281218612,0.057729362359475468,0.064230536609461453,0.048508514485990398,0.058762258004854583,0.074072288326287263,0.054648329682913887,0.059435111120598727,0.09588445201782569,0.082265461191487107,0.028376954912018508
1.0734227296639015e-19,8.9112864158607994e-18,3.9214336469648583e-16,1.1509503287304443e-14,2.4902141157562631e-13,4.2008102668842259e-12,5.7250695150652676e-11,6.4579293016113262e-10,6.1340743357012233e-9,4.9681517603544149e-8,3.4627632942731633e-7,2.0908234181844546e-6,0.000010986694592530477,0.000050383489311702161,0.00020187604561937379,0.00070640541783082891,0.0021539685780068457,0.0056992988326044588,0.012999609763323729,0.025313675357312829,0.041509058861261198,0.056262400055065621,0.061653535644979178,0.054047214612484033,0.04102432814178569,0.037111506375818602,0.046802359954472559,0.055779116513368954,0.050023014213118433,0.039651124173952404,0.043603694031075073,0.054125473781300536,0.049927797807499493,0.040366311539238233,0.047114744022979572,0.054955524086584824,0.045589377173441353,0.042777168043257822,0.054597525205785532,0.051126737167758161,0.04242294536667164,0.053707421138760022,0.055259739086159024,0.043788410273796875,0.054476969217388212,0.058957627727053467,0.045593952755790854,0.057729362359475468,0.063545977470306221,0.047690648941925705,0.064617218833169804,0.071655899097031769,0.050347196127855691,0.07876143831516324,0.10107417050634215,0.048334497938523773
