7.62939453125e-6,0.00017280199665689277,0.0019117868285846397,0.012824655921611977,0.056632147146306175,0.16989644143891852,0.34626570988352339,0.46456419934606745,0.37791796668862449,0.15016937255859375
0.00017280199665689277,0.00287628173828125,0.022142887841459663,0.095691584115058314,0.24253592668330258,0.34755148256679441,0.25989607756693353,0.18459909419036448,0.37264251708984375,0.37791796668862449
0.0019117868285846397,0.022142887841459663,0.109136962890625,0.26502810092204844,0.30537485435105074,0.17845173549111135,0.23988871362618288,0.298114013671875,0.18459909419036448,0.46456419934606745
0.012824655921611977,0.095691584115058314,0.26502810092204844,0.28829084123883929,0.16154110593383127,0.26422973172945229,0.21364484514508929,0.23988871362618288,0.25989607756693353,0.34626570988352339
0.056632147146306175,0.24253592668330258,0.30537485435105074,0.16154110593383127,0.26754542759486607,0.18328639439174107,0.26422973172945229,0.17845173549111135,0.34755148256679441,0.16989644143891852
0.16989644143891852,0.34755148256679441,0.17845173549111135,0.26422973172945229,0.18328639439174107,0.26754542759486607,0.16154110593383127,0.30537485435105074,0.24253592668330258,0.056632147146306175
0.34626570988352339,0.25989607756693353,0.23988871362618288,0.21364484514508929,0.26422973172945229,0.16154110593383127,0.28829084123883929,0.26502810092204844,0.095691584115058314,0.012824655921611977
0.46456419934606745,0.18459909419036448,0.298114013671875,0.23988871362618288,0.17845173549111135,0.30537485435105074,0.26502810092204844,0.109136962890625,0.022142887841459663,0.0019117868285846397
0.37791796668862449,0.37264251708984375,0.18459909419036448,0.25989607756693353,0.34755148256679441,0.24253592668330258,0.095691584115058314,0.022142887841459663,0.00287628173828125,0.00017280199665689277
0.15016937255859375,0.37791796668862449,0.46456419934606745,0.34626570988352339,0.16989644143891852,0.056632147146306175,0.012824655921611977,0.0019117868285846397,0.00017280199665689277,7.62939453125e-6
