1.2154326714572542e-63,3.1334834898716257e-61,4.3826670451594338e-59,4.189419700580149e-57,3.0290112851032164e-55,1.7544843844728594e-53,8.4493147641631549e-52,3.4721000412713444e-50,1.2410525790659289e-48,3.9157644006245449e-47,1.1034240160241325e-45,2.8033796249081977e-44,6.4719830141413001e-43,1.3666815854822849e-41,2.6546383165500384e-40,4.7659159380761053e-39,7.9416586013709696e-38,1.2328081709938981e-36,1.788576884279568e-35,2.4321951323903456e-34,3.1080287014504138e-33,3.740846761527157e-32,4.2496833471968857e-31,4.5652257746555238e-30,4.6454602974399904e-29,4.4846775926244663e-28,4.113256608583966e-27,3.5888552304646935e-26,2.9823449797581603e-25,2.3630088067707205e-24,1.7869547761789656e-23,1.2909303166509397e-22,8.9166430497567839e-22,5.893161761523234e-21,3.7295450922640647e-20,2.2615756194086243e-19,1.3148562172856695e-18,7.3333087589056404e-18,3.9255345538015029e-17,2.0178017561136957e-16,9.9638007349648604e-16,4.7283284824495481e-15,2.1571464402813242e-14,9.4640966001539489e-14,3.9942011180200171e-13,1.6219658416455546e-12,6.3388558941151527e-12,2.3846293688205098e-11,8.636595605149276e-11,3.0118584022741217e-10,1.0114475138912793e-9,3.2711747081403144e-9,1.0189169852710537e-8,3.0567509558131611e-8,8.8321717119788489e-8,2.4578174587558087e-7,6.5869343257735042e-7,1.699941112961532e-6,4.2242993879844684e-6,0.000010106183745673353,0.00002327343701894879,0.000051581178343588724,0.00010999754798324641,0.00022564513675936798,0.00044513987387604534,0.00084422148694955179,0.001538694399662295,0.0026941091778628475,0.0045295897271120632,0.007309365348203126,0.011315012259724078,0.016793541313412632,0.023882363064235369,0.032521668965030425,0.042375687086150694,0.05279223201297219,0.062829602491808369,0.071367315319042738,0.077292958442039501,0.079728263338391371,0.078234846766361863,0.072935719529633917,0.064508402791839604,0.054044699817172126,0.042816283330831473,0.0320159635955251,0.022548750499483925,0.014923620246626869,0.0092577316794720766,0.005367385740635641,0.0028989483781654464,0.0014532554892138187,0.00067335868444092956,0.00028698486999292674,0.00011187835040566139,0.000039632282353957451,0.000012658018159209572,3.6106205653895741e-6,9.091308799491641e-7,1.9911234087968842e-7,3.7210774165952725e-8,5.7817938014288119e-9,7.1971091286361414e-10,6.7761842277844768e-11,4.3603027711147683e-12,1.5221682247025497e-13
3.1334834898716257e-61,7.8751529081729874e-59,1.0734024945262625e-56,9.995954583474051e-55,7.038294896688403e-53,3.9687898791737811e-51,1.8600037006724742e-49,7.4354217289927253e-48,2.5843862422017826e-46,7.9262129660221375e-45,2.1701847865099578e-43,5.3549979433203348e-42,1.2001914375720114e-40,2.4593667394432427e-39,4.6334585533980532e-38,8.0646460871294482e-37,1.302200262672133e-35,1.9578147199315078e-34,2.7495907387635901e-33,3.617517598383101e-32,4.4700123247384156e-31,5.1994401482840022e-30,5.7049142031172835e-29,5.9155423283745204e-28,5.8066436462937693e-27,5.4038847743590105e-26,4.7746639288804449e-25,4.0103993284189052e-24,3.205862679905012e-23,2.4416076935679333e-22,1.7733827446800748e-21,1.2294499661298477e-20,8.1424365188872309e-20,5.1553265250619744e-19,3.1225644486673128e-18,1.8104612407193548e-17,1.0053898156865421e-16,5.350189597998156e-16,2.7295670546560527e-15,1.3356365150249551e-14,6.2706597232899344e-14,2.8255983311391454e-13,1.2223726190175402e-12,5.0780741352495033e-12,2.0262164019132437e-11,7.7666957668491664e-11,2.8602638834069452e-10,1.0121254008056657e-9,3.4414650903103528e-9,1.1244464663428306e-8,3.5302781424556137e-8,1.0649383288546168e-7,3.0862970252528526e-7,8.5917545181165017e-7,2.2970464716334511e-6,5.8964799247205522e-6,0.000014528445324000593,0.000034347230950429506,0.000077880010255911799,0.00016928046688361506,0.00035252105263179207,0.00070286659694454201,0.0013407220499398472,0.0024445583550068282,0.0042561499219362403,0.0070677050145057418,0.011178760351909551,0.016814142778358257,0.024005957125543379,0.032463000029257449,0.041475376090550315,0.049918726694014613,0.056415453600199122,0.059667447691682153,0.05889893716361648,0.054264948277872955,0.047035429760711784,0.039401202427642584,0.033878320282363206,0.032471705446642849,0.035909621709453299,0.04328477835617172,0.052295710838569376,0.060024494807599322,0.063940082252120493,0.062713559479165,0.056530461508707403,0.046830220894368685,0.035658028951176155,0.0249484715205886,0.016023553756986232,0.0094306452507890136,0.005073103520367573,0.0024857143506344571,0.0011044278165246302,0.0004424800208807987,0.00015873581072687805,0.000050544304971970268,0.000014127879607989845,3.4175505628529471e-6,7.0219065532284678e-7,1.1945227809488858e-7,1.6216717820072151e-8,1.6592983818549461e-9,1.1565659677693632e-10,4.3603027711147683e-12
4.3826670451594338e-59,1.0734024945262625e-56,1.4253172771627757e-54,1.2926097827971742e-52,8.8603241998862122e-51,4.8620537829453127e-49,2.2166188531393506e-47,8.6164785857800423e-46,2.9110872024937891e-44,8.6747839797545936e-43,2.3067528284524652e-41,5.5256813918575312e-40,1.2017226520793292e-38,2.3883786873573669e-37,4.3621842259789211e-36,7.3567991990853057e-35,1.1504435981600186e-33,1.6742292009386944e-32,2.274737544556208e-31,2.8936759949000922e-30,3.4551873149962533e-29,3.8813407846516706e-28,4.1102278935154454e-27,4.1107615389092262e-26,3.8893109952378517e-25,3.4863509439995052e-24,2.9649088735950698e-23,2.3951527683489922e-22,1.8400426831999497e-21,1.3456822641877382e-20,9.3774363961345265e-20,6.2319354128011022e-19,3.952713694896761e-18,2.3944533070905125e-17,1.3862186895624663e-16,7.6739656985602842e-16,4.0643697731579511e-15,2.0603919668638196e-14,1.0001482464939225e-13,4.6503851799816762e-13,2.0718286705282936e-12,8.8464336749684545e-12,3.6209316520253676e-11,1.420946440909116e-10,5.346718046357234e-10,1.9291906622151572e-9,6.6749229287196667e-9,2.2145414883978585e-8,7.044474031181236e-8,2.1482147445408318e-7,6.2788988631108512e-7,1.7585377804255219e-6,4.7177990836524534e-6,0.000012119161964180988,0.0000297949496368561,0.000070065284529152636,0.00015749381763042247,0.00033813164543973811,0.00069274741806022437,0.0013529154751999233,0.0025155699731761394,0.0044467717867191755,0.0074603711115090606,0.011855432899331122,0.017802991170437577,0.025192753131173806,0.033483560163473336,0.041636978495013688,0.048228102656312062,0.051793011217837682,0.051373432276618237,0.047078650811205733,0.04037361005424118,0.033817455511761498,0.030179895358380386,0.031208159980723332,0.03662878458255701,0.044012871309183983,0.049779945974973969,0.050980461750086168,0.046942869896656891,0.039801993816162334,0.033485661221643612,0.031641601533601595,0.035661303835571785,0.043929229536129168,0.052686988503063893,0.057941162959553569,0.057294352166702086,0.050759907563483651,0.040329385629889624,0.028774113654527591,0.018443956871790681,0.010612096649613539,0.0054681349082591463,0.0025135742828093485,0.0010250283507246784,0.00036802208409052735,0.00011516479970574579,0.000030992147115869971,7.0442506026632534e-6,1.3189168551967666e-6,1.9617507984025927e-7,2.1900924846123772e-8,1.6592983818549461e-9,6.7761842277844768e-11
4.189419700580149e-57,9.995954583474051e-55,1.2926097827971742e-52,1.1411987897349938e-50,7.6123870723801229e-49,4.0635281300076805e-47,1.8014281310931144e-45,6.8064920184506972e-44,2.2342737954891175e-42,6.4660958933770579e-41,1.6691517752304792e-39,3.8796718194137549e-38,8.1832284788929894e-37,1.5766137095956486e-35,2.7900461438540933e-34,4.5567792558941419e-33,6.8970764155868293e-32,9.7097094912276807e-31,1.275460184615791e-29,1.5677387229804333e-28,1.8076659489806238e-27,1.959638631618606e-26,2.0013463366588479e-25,1.9290536826433543e-24,1.757730670461036e-23,1.5163101306447949e-22,1.2400298356239409e-21,9.6252169828275715e-21,7.0990396746551214e-20,4.9800157221440086e-19,3.3257837881718146e-18,2.1161269046543046e-17,1.2837807399591594e-16,7.4306312115348336e-16,4.1058182357085037e-15,2.1668917766257303e-14,1.0927851885619911e-13,5.2682019137392265e-13,2.4286461867662405e-12,1.0709257819092761e-11,4.5179571736116603e-11,1.8238210379064247e-10,7.0457113728199609e-10,2.6048949029677555e-9,9.2166483405117877e-9,3.1206256039251322e-8,1.0109671303899282e-7,3.1330762620614216e-7,9.2859067227197642e-7,2.6311433459392032e-6,7.1243046616295073e-6,0.000018424212198177548,0.000045478865127270066,0.00010707292477518464,0.0002402239801904368,0.00051306250326633659,0.001041871520472658,0.0020087643088307318,0.0036710160130853761,0.0063463789121023027,0.010354486534607191,0.015899385853785564,0.022899844742871912,0.030814639087208826,0.038557924877734741,0.044624297950044512,0.047502196616449749,0.046322208493288246,0.041493793660545936,0.034938024072925377,0.029576043819891442,0.028070473416715374,0.031337616560793692,0.037728613275865272,0.043635961752265342,0.045497161479870961,0.04212421091925005,0.035757812764282799,0.03084001307383012,0.031048236177164855,0.036579007096243967,0.043771831169679527,0.047586889202180302,0.045262395954570239,0.038435295858215115,0.032077232606059682,0.031008268284381695,0.036566165770769115,0.045780388305647833,0.053412594564514501,0.055175907253399644,0.049900707882114345,0.039535593203842251,0.027507264258737407,0.016827192275832222,0.0090432838355372843,0.0042563901362411515,0.0017446858345742562,0.00061752260705214642,0.00018645660169517973,0.000047217706177995862,9.7892608686423725e-6,1.6034733183045379e-6,1.9617507984025927e-7,1.6216717820072151e-8,7.1971091286361414e-10
3.0290112851032164e-55,7.038294896688403e-53,8.8603241998862122e-51,7.6123870723801229e-49,4.9395977583976474e-47,2.5639768692326958e-45,1.1048206685684236e-43,4.0558402548780997e-42,1.2929736163790279e-40,3.6324406043463608e-39,9.0982235872020179e-38,2.0509501283376226e-36,4.1934589191686136e-35,7.8278391479963201e-34,1.3414385110274588e-32,2.1204416710116735e-31,3.1045620149791098e-30,4.2253034384613118e-29,5.3625982355442561e-28,6.3645757222439663e-27,7.0814460162528757e-26,7.4028269792500082e-25,7.2855129759676623e-24,6.7621504332202534e-23,5.9288296262021982e-22,4.9174575170482699e-21,3.863366310089426e-20,2.8784263635396093e-19,2.0359544921958635e-18,1.3684163394456347e-17,8.7473542314993292e-17,5.3220030994983304e-16,3.0839576921100581e-15,1.7030875369359026e-14,8.9678525216409094e-14,4.5046312587887765e-13,2.1593127968382513e-12,9.8808495801881326e-12,4.317213521383951e-11,1.8014524971840839e-10,7.1796465315644514e-10,2.7331672787833979e-9,9.9381266418944633e-9,3.4512748303110571e-8,1.1445127132338053e-7,3.6234561468861659e-7,1.0948267387239884e-6,3.1557805388894907e-6,8.6732659896667397e-6,0.000022714338225126765,0.000056641108976405147,0.00013436571160438897,0.000302907347215804,0.00064811555951454439,0.0013142418500668622,0.0025212783769416201,0.0045665811554071979,0.0077896547754773203,0.012477433353404237,0.018701688279901719,0.026118341235630475,0.033816158798920508,0.040351520531419389,0.044094877966030157,0.04389337358911276,0.03982787348934391,0.033620600715137641,0.02823097877369439,0.026527161580850521,0.029573918204059555,0.035632709173897201,0.040865999770011933,0.04172741698238214,0.037608844306740068,0.03165430148660792,0.028659944963865403,0.031288537993636829,0.037620033382233267,0.042438164057345868,0.041605597123667493,0.035873792380970736,0.030512676912408419,0.030717619227069816,0.036795548245148919,0.043656738297311953,0.045291252235994015,0.040213147945568469,0.032891749109456726,0.029928544335398443,0.034508193358754184,0.043921460968094041,0.051864539806773731,0.053073932874701423,0.046452565030553265,0.034831703156581963,0.022443292113155779,0.012436088730121718,0.0059119466684285502,0.0023968220637732635,0.00082034673269427359,0.00023340539036870132,0.0000539552358083964,9.7892608686423725e-6,1.3189168551967666e-6,1.1945227809488858e-7,5.7817938014288119e-9
1.7544843844728594e-53,3.9687898791737811e-51,4.8620537829453127e-49,4.0635281300076805e-47,2.5639768692326958e-45,1.2935983132218932e-43,5.4157334156746993e-42,1.9308039497424438e-40,5.9750926629095125e-39,1.6287362112639466e-37,3.9563908491164919e-36,8.6451854123108416e-35,1.7125660399291678e-33,3.095594642649419e-32,5.1340937444291479e-31,7.8499223016223962e-30,1.1110450713162913e-28,1.4608932613110063e-27,1.7901610705976878e-26,2.0500246680482791e-25,2.1993266465728129e-24,2.2153231770292438e-23,2.0991926620080677e-22,1.8745508830870908e-21,1.5799920517172727e-20,1.2587459911030091e-19,9.4906646024801733e-19,6.7799005539729394e-18,4.5936632855510384e-17,2.9545916499248753e-16,1.8054585216793853e-15,1.048908166989947e-14,5.7971803287136609e-14,3.0497085199348619e-13,1.5277759607152583e-12,7.2909558058803503e-12,3.3156076901853911e-11,1.4371209511863423e-10,5.9379961009409177e-10,2.3390243336704136e-9,8.7836674596358226e-9,3.1443182264689894e-8,1.0727861448791422e-7,3.4875763294766476e-7,1.0799520003603031e-6,3.1838780159940971e-6,8.9316346672761342e-6,0.000023824507832240944,0.00006037660852564817,0.00014522023151826745,0.0003311145777060988,0.0007146682477735878,0.0014577164035187078,0.0028042291096032172,0.0050756096698395482,0.0086189631848980041,0.013684222849273241,0.020229318280820383,0.027705481395468024,0.034945034439880758,0.040316401591339925,0.042255794159153213,0.040084897103279229,0.03473086600521764,0.028775189678722316,0.025435836365012927,0.0267362868018787,0.031930297170845154,0.037538047295070646,0.039514912901091284,0.036357821493895955,0.030673190892313732,0.027403823864203742,0.029633590819644228,0.035527706473234174,0.039646855332227195,0.038029423807455156,0.032339418741704203,0.02856203368724221,0.030967957658854514,0.037400806653321922,0.041228125229783446,0.038385230980935636,0.032021681989903838,0.029367501592805845,0.033900837812422467,0.041360162847114841,0.044124877879018727,0.039300472163928663,0.031848060911037984,0.029625372332954676,0.035741748057824843,0.045828618240078163,0.052150597574576574,0.049865861167412481,0.039832084921938113,0.026675550710354487,0.015009558139581859,0.0070815969494825231,0.0027820276518831032,0.00089825623415710123,0.00023340539036870132,0.000047217706177995862,7.0442506026632534e-6,7.0219065532284678e-7,3.7210774165952725e-8
8.4493147641631549e-52,1.8600037006724742e-49,2.2166188531393506e-47,1.8014281310931144e-45,1.1048206685684236e-43,5.4157334156746993e-42,2.2019408972145468e-40,7.6204649058042074e-39,2.2881310173486944e-37,6.0488296250906575e-36,1.4242576486521798e-34,3.0151541202596813e-33,5.7835923665330299e-32,1.0117441843526063e-30,1.6230025983021073e-29,2.3987940109015533e-28,3.2799346065053843e-27,4.1637189765531061e-26,4.922628992110912e-25,5.4350968618355658e-24,5.6178484134274847e-23,5.4478515908494528e-22,4.9660405559436506e-21,4.2625745549180822e-20,3.450464224262234e-19,2.6376830200405184e-18,1.9065081702528475e-17,1.3043641093962347e-16,8.4551787930713618e-16,5.1973369850687657e-15,3.031778326057843e-14,1.6793979388719507e-13,8.8387214250711172e-13,4.4218661870729495e-12,2.103606639394683e-11,9.5189989777536203e-11,4.0980166845195857e-10,1.6786589109576722e-9,6.542898725294602e-9,2.4264459563183533e-8,8.5604525361965452e-8,2.8723573833862649e-7,9.1630440649331906e-7,2.7777586600657372e-6,7.9972660537681929e-6,0.000021850350292629574,0.00005660480800264183,0.00013888495878792344,0.00032233020747061953,0.00070651200446075484,0.0014598594579419477,0.002837401373977757,0.0051737468453410276,0.0088224361415864449,0.014015489198315475,0.020646631221495692,0.028046218274763336,0.034896691690135338,0.039474307902937503,0.040310242335177804,0.037099001519870546,0.031342453220040913,0.026078725788519497,0.024414222023418333,0.027464800283759123,0.033164428391713766,0.037298298465585389,0.036601357063069472,0.031696229051012522,0.02701969377054748,0.027065205975178541,0.03195744004755875,0.036893651541284771,0.036783218330878637,0.031794123197010516,0.027593316086847103,0.029225754718430465,0.035106637445371149,0.038470977965248419,0.035336191191443369,0.029646243418570093,0.028776064065147269,0.034325521610675249,0.039743047906480407,0.038352019014931093,0.03197732837586785,0.028995298328459847,0.033882002616412839,0.041383189102118447,0.042749126120177297,0.036335056465202712,0.029691831268598027,0.031031447600425096,0.040349238582596253,0.049706724693902639,0.051057270607136596,0.042742350024431683,0.0292314760455552,0.016379026622496824,0.0075014894851904726,0.0027820276518831032,0.00082034673269427359,0.00018645660169517973,0.000030992147115869971,3.4175505628529471e-6,1.9911234087968842e-7
3.4721000412713444e-50,7.4354217289927253e-48,8.6164785857800423e-46,6.8064920184506972e-44,4.0558402548780997e-42,1.9308039497424438e-40,7.6204649058042074e-39,2.558873398536296e-37,7.4512575649910886e-36,1.909343603796803e-34,4.3555251544727249e-33,8.9282831305374669e-32,1.6573775674600316e-30,2.8042056418130723e-29,4.3482486446710136e-28,6.2083308202864047e-27,8.1950954809312065e-26,1.0036590242996452e-24,1.143970846056586e-23,1.2168096623514704e-22,1.2107481346662873e-21,1.1293640601163719e-20,9.8942952456214522e-20,8.1552433109171309e-19,6.3334362203129381e-18,4.6405434722932921e-17,3.2117078277942244e-16,2.1018015512085468e-15,1.3017612489716553e-14,7.6365808364053071e-14,4.2461004151153426e-13,2.2390051500978616e-12,1.1202094643022331e-11,5.3196824585010044e-11,2.3984765294419271e-10,1.0268987723879268e-9,4.1754095421734353e-9,1.61229136813416e-8,5.9116670370515858e-8,2.057786639903912e-7,6.7977702336626583e-7,2.1301293896753447e-6,6.327862009479432e-6,0.000017807031991264253,0.000047424963931552554,0.00011940306790724614,0.00028381155701782963,0.00063583954028238602,0.0013400652388862942,0.0026506721066438191,0.0049070889481540653,0.0084735153638132675,0.013592400045134601,0.02015378236684495,0.027454729574169193,0.03411503856797858,0.03835597696686857,0.03873642631791863,0.035128243384462497,0.029329045030341376,0.024596970461238577,0.023900263087170547,0.027744423214958133,0.033306445726922101,0.036171436971852057,0.033925496613191741,0.028648234054531282,0.025460163780933212,0.027676510670300426,0.033106675462876014,0.035928956205038318,0.03300948170992002,0.027835613185316336,0.026808579298668679,0.031453294133764899,0.036100576887968677,0.034833540800238789,0.029415833567118802,0.027382089801482515,0.031921318381260008,0.037109343225847518,0.035837188910070318,0.030014131467022858,0.028296766135000248,0.033778139760456385,0.039147487785583916,0.036910723113543615,0.030380231604758958,0.029357370730533284,0.036271305803841024,0.042430436589055216,0.039748638902068325,0.031728909185776998,0.029115275234695616,0.036588977449211645,0.047440259791735134,0.051256967944786281,0.044036681810056811,0.030078338666306297,0.016379026622496824,0.0070815969494825231,0.0023968220637732635,0.00061752260705214642,0.00011516479970574579,0.000014127879607989845,9.091308799491641e-7
1.2410525790659289e-48,2.5843862422017826e-46,2.9110872024937891e-44,2.2342737954891175e-42,1.2929736163790279e-40,5.9750926629095125e-39,2.2881310173486944e-37,7.4512575649910886e-36,2.1031624954961237e-34,5.2211150688592624e-33,1.1532433574469573e-31,2.2877387354493337e-30,4.1073874830993809e-29,6.7173493343266731e-28,1.0061766313115454e-26,1.3868311679982758e-25,1.7660266205403025e-24,2.0850537196840131e-23,2.289360073245255e-22,2.3439923192045576e-21,2.2432262036245356e-20,2.010824900801095e-19,1.6914698754663384e-18,1.3373804623384113e-17,9.9534959582119075e-17,6.9820218661414154e-16,4.6212451528840693e-15,2.8889123560783274e-14,1.7071631694114711e-13,9.5432165340486483e-13,5.0495905896156668e-12,2.5303034759647755e-11,1.2011845554224628e-10,5.403636434263252e-10,2.3039515802244145e-9,9.3109809517479566e-9,3.5663793787687451e-8,1.2944755274861261e-7,4.4510719243774297e-7,1.4492795387756902e-6,4.4658652076949732e-6,0.000013013799576619526,0.000035830114742068619,0.000093099796604197514,0.00022798843954322227,0.00052532223813582122,0.0011366529180729437,0.0023040093475709744,0.0043626053566946467,0.0076895224172163032,0.012563244918599734,0.018927902266629384,0.026131087877550596,0.032807859963085117,0.037140616993355501,0.037616813628712411,0.034067820823643026,0.02833646454286148,0.023778214213368916,0.023369724174067256,0.027412344806087095,0.032767129347409016,0.03495591151208449,0.032046384519863402,0.026869200791568518,0.024721504851861396,0.027975977968713531,0.0331194315265458,0.034278394234409977,0.030118275102154981,0.025904665214284535,0.027217541504061611,0.032532360781259277,0.034790634063320104,0.030936203098788341,0.026584367832798089,0.028335745336370614,0.033947136224175171,0.03520745044119572,0.030303664843743652,0.027050810916291337,0.031016869391803379,0.036440477249902171,0.034940584403704853,0.029064302057629239,0.028711101988939413,0.035244718331748103,0.038794455602793446,0.03387043140459297,0.028552821004891638,0.032110314798223693,0.040290365818267567,0.041387748778508007,0.033789294211693754,0.028658943441867211,0.034541577109379782,0.046165801741711066,0.051238806685764193,0.044036681810056811,0.0292314760455552,0.015009558139581859,0.0059119466684285502,0.0017446858345742562,0.00036802208409052735,0.000050544304971970268,3.6106205653895741e-6
3.9157644006245449e-47,7.9262129660221375e-45,8.6747839797545936e-43,6.4660958933770579e-41,3.6324406043463608e-39,1.6287362112639466e-37,6.0488296250906575e-36,1.909343603796803e-34,5.2211150688592624e-33,1.255027448320214e-31,2.6826579383986328e-30,5.1469592961091107e-29,8.9319384078212249e-28,1.4110390987493065e-26,2.0402841118602882e-25,2.7127998024154963e-24,3.3301128334648333e-23,3.7872403011365003e-22,4.0024469174513807e-21,3.9411234034087134e-20,3.624258917295322e-19,3.1189956956265913e-18,2.5164713644622067e-17,1.9065224976097425e-16,1.3582238048669705e-15,9.1098381515990519e-15,5.7586491041910946e-14,3.4339773401238088e-13,1.9332008804313477e-12,1.028106408483255e-11,5.1677875834077433e-11,2.4561080558981936e-10,1.1040397864358169e-9,4.6944216818083894e-9,1.8882170431610958e-8,7.1837539989936013e-8,2.5845224744158518e-7,8.7897530696561259e-7,2.8243093238882165e-6,8.5681238995980144e-6,0.000024519645840119417,0.000066118372963983376,0.00016777511355396002,0.00039996641242508876,0.00089403632647125489,0.00186934330056302,0.0036456402075377925,0.0066082800229291178,0.011086030508345289,0.017122262047719823,0.024191150174179745,0.031023704614812439,0.035793167128234534,0.036834038333253449,0.03373339913147608,0.028141347584017578,0.023411193932893342,0.022708434759754572,0.026542240714435256,0.031814331421349006,0.033943255996047702,0.030977694884706121,0.025920084736722676,0.024154066557461454,0.027705097312407168,0.032523270355555876,0.032834799745940248,0.028307985172842124,0.024949828839292694,0.027445573560055919,0.032487941710517643,0.032974113688200531,0.028274785125227848,0.025623190549972331,0.029372262636550978,0.033898203324402933,0.03210517063136045,0.027047666398439481,0.027403500050704781,0.033019382614027515,0.034670814961204064,0.029671803708843785,0.026992002998191184,0.031923590848688664,0.036369219595274295,0.032722580276188617,0.027700453219559696,0.030944947361437673,0.037666015063983995,0.036514508409741843,0.029679741374988561,0.029739287462599463,0.038060281711914977,0.041862262808509148,0.03511426072756212,0.028666635612681609,0.033906472949878335,0.046165801741711066,0.051256967944786281,0.042742350024431683,0.026675550710354487,0.012436088730121718,0.0042563901362411515,0.0010250283507246784,0.00015873581072687805,0.000012658018159209572
