1.2446030555722283e-60,3.056254521242718e-58,4.0696298411403498e-56,3.7017975822730885e-54,2.5455746920313709e-52,1.401651433712468e-50,6.4134611044790903e-49,2.5027294226128565e-47,8.4903966014411569e-46,2.541153822406556e-44,6.7887341707089372e-43,1.634219316056694e-41,3.5726665648880451e-40,7.1398346040446557e-39,1.3116713720831834e-37,2.2258305320657965e-36,3.5035144004542907e-35,5.1339268228507757e-34,7.0263713028317084e-33,9.0072485086030564e-32,1.0842833407509731e-30,1.2285083036251067e-29,1.3127857729661134e-28,1.325560019592809e-27,1.2668587702288253e-26,1.1477488761718008e-25,9.8710335378675905e-25,8.0691845708845561e-24,6.2770351134718739e-23,4.6515860280972566e-22,3.2869565280043991e-21,2.2167803837240006e-20,1.4280525940441349e-19,8.7939871324981793e-19,5.1802099561528938e-18,2.9208093398551553e-17,1.5772629764204353e-16,8.161664009482894e-16,4.0488803342876656e-15,1.9264653323506638e-14,8.7948294282062555e-14,3.8537719507853619e-13,1.6213345768263941e-12,6.5509905493305847e-12,2.54268894051496e-11,9.482454576409284e-11,3.3983215516096342e-10,1.1705369344304137e-9,3.875517606767891e-9,1.2334786961077016e-8,3.7740784124951406e-8,1.1101308264969314e-7,3.1391692614819917e-7,8.5332142519977155e-7,2.229638770011081e-6,5.5992946028239181e-6,0.000013512891532362109,0.000031333184716741157,0.000069793137176298852,0.00014930302136677488,0.00030665674059725321,0.00060454523429168176,0.0011435233960799017,0.0020745854848007224,0.0036082717758464343,0.0060136874161540232,0.0095990336312426222,0.014665892127320192,0.021434303328798797,0.029945415890573607,0.039961717845940771,0.050897184105266846,0.061814415317319037,0.071516683527804542,0.078737723480821462,0.08239666085793211,0.081852782565334389,0.077080966521066474,0.068704332695380936,0.057864322157099182,0.045964026712954683,0.034364492743715753,0.024126337457900859,0.015865453319569607,0.0097442681759113935,0.0055715999495225344,0.002954985674194853,0.0014476414198023053,0.00065194032449861023,0.00026839116012516994,0.00010034348509776584,0.000033804447466653336,0.000010165140221672722,2.6967569409069391e-6,6.219606096137898e-7,1.223356264860033e-7,1.9995914854706313e-8,2.6170415091956901e-9,2.5893774541036082e-10,1.7501387532045248e-11,6.4144043707630076e-13
3.056254521242718e-58,7.3068156186534381e-56,9.4692639098609624e-54,8.3798271432074973e-52,5.6040658513868756e-50,2.9997263431398567e-48,1.3337752642297556e-46,5.0555911166057623e-45,1.665205447871685e-43,4.8368320409038909e-42,1.2534634156011327e-40,2.9256511435815179e-39,6.1984657461774582e-38,1.1998940980374004e-36,2.134122784653137e-35,3.504251670347947e-34,5.3343005917556965e-33,7.555220081404796e-32,9.988434067337933e-31,1.2361278460838016e-29,1.4356402494449096e-28,1.5683004905370806e-27,1.6147290813953924e-26,1.5698387863251498e-25,1.4435015561295871e-24,1.2573045874135946e-23,1.0387687825057854e-22,8.1506588526436606e-22,6.0807035624404125e-21,4.3176779230755497e-20,2.9207208469382917e-19,1.8838435897560888e-18,1.1594515788750064e-17,6.814285298009505e-17,3.8267138559794983e-16,2.0545688840600473e-15,1.0551887376874186e-14,5.1862804513285881e-14,2.440490517016562e-13,1.0998932977113386e-12,4.749110656079784e-12,1.9650695794179882e-11,7.7936911123423566e-11,2.9633584546296801e-10,1.0803330460614198e-9,3.7765998339522722e-9,1.2659949391940256e-8,4.0695716958185395e-8,1.2543794098664897e-7,3.7070578104489171e-7,1.0502310870598873e-6,2.8517220327209475e-6,7.4196510528947356e-6,0.000018491598633625794,0.000044127784202899791,0.00010078523933436717,0.00022018836501854479,0.00045986532637983008,0.00091746095366539184,0.0017470122547627937,0.0031719590787160137,0.0054851098848598114,0.0090217491919831916,0.014091873150695475,0.020865506409240353,0.029224289817636332,0.038621203394178708,0.048018200310537071,0.055980210768573023,0.060973580339497509,0.06183994428698572,0.05831177902240246,0.051352462853181896,0.043103290544734863,0.036339743726233378,0.033554514246094965,0.035999672274087732,0.043108653403713005,0.052599706274996651,0.061266851411887749,0.066136928668156074,0.065493339351742167,0.059343024997233822,0.049189077112389399,0.037300823966244247,0.025865812260333878,0.016381784267247509,0.0094559835602203458,0.004959364856162125,0.0023535358323447728,0.0010052304411718782,0.00038380263772663261,0.00012987195601819639,0.000038525007666580419,9.877995671443324e-6,2.1488560126146136e-6,3.8662802681880146e-7,5.5461197553814254e-8,5.9908297388366047e-9,4.4045576679239319e-10,1.7501387532045248e-11
4.0696298411403498e-56,9.4692639098609624e-54,1.1938899213035211e-51,1.0274858527026886e-49,6.6798191058448692e-48,3.474455558751983e-46,1.5005456107544817e-44,5.5222012247581426e-43,1.7651779380206457e-41,4.9735071010621472e-40,1.2496515143278319e-38,2.8265927462705521e-37,5.8005533262373393e-36,1.0870425358375525e-34,1.8707155758224519e-33,2.9704810510327195e-32,4.3702086093266001e-31,5.9786928736392139e-30,7.6299722590550904e-29,9.109144173378658e-28,1.0199064192624248e-26,1.0733601122421169e-25,1.0639144821860485e-24,9.9501619800255596e-24,8.7947716899381432e-23,7.3575024378296893e-22,5.8334720678192839e-21,4.3887351137520801e-20,3.1364788056418509e-19,2.1314066401787922e-18,1.3784795620740303e-17,8.4917194017696187e-17,4.9861849345400122e-16,2.7925569485182747e-15,1.4926204662559366e-14,7.6178821100812668e-14,3.7140934518280786e-13,1.7305131806167988e-12,7.7080537353365936e-12,3.2830813147579103e-11,1.3374591448875539e-10,5.212091696715839e-10,1.9432228840340818e-9,6.9316102755625478e-9,2.3656119931687777e-8,7.7236372568897713e-8,2.4122008197411192e-7,7.2050042979309886e-7,2.057643006612703e-6,5.6166084850424606e-6,0.000014647536185446174,0.000036477099979336285,0.000086691572139424357,0.00019648115117483022,0.0004243098362601235,0.00087222764137651854,0.0017047172920585472,0.0031633943087683054,0.0055645481527259098,0.0092608852291451841,0.014549171360947998,0.021518836312013433,0.029867789703830261,0.038756209789332145,0.046806672946607622,0.052355041157512015,0.053978165702063715,0.051170879820679466,0.044874999624622791,0.03749224196880276,0.032154440041089584,0.031392357269978913,0.035781724604204688,0.043361160553277968,0.050363108034471591,0.053094569215980018,0.050024542967419159,0.042827296950636583,0.035621464042748704,0.032722202274144616,0.036196889788652428,0.044686368405524769,0.054163706635344552,0.060088808281967651,0.05962113060288097,0.052677496912655201,0.04147829840612235,0.029142461986217923,0.018273054502301979,0.010211263502597263,0.0050698321292081366,0.0022253758281185555,0.00085748962594654997,0.00028724892698359137,0.000082567757895367835,0.000020006184346341555,3.9862213530643084e-6,6.2997529367798013e-7,7.462142049983308e-8,5.9908297388366047e-9,2.5893774541036082e-10
3.7017975822730885e-54,8.3798271432074973e-52,1.0274858527026886e-49,8.5962079820362881e-48,5.4304641440112344e-46,2.7435732799899411e-44,1.1503960117886484e-42,4.1085042989021678e-41,1.2738909479242511e-39,3.4799359282351421e-38,8.4732099701067619e-37,1.8563146540435737e-35,3.6877243193865896e-34,6.6865149901086625e-33,1.1127067223038736e-31,1.7075215048350187e-30,2.4263066932921896e-29,3.2039224112713828e-28,3.94410859049074e-27,4.5390069415473525e-26,4.8954971735146383e-25,4.9592834154430868e-24,4.7281167122138843e-23,4.2498832981645438e-22,3.6072789501322578e-21,2.8954853030731922e-20,2.200720473750964e-19,1.5856865865830314e-18,1.0842642036106234e-17,7.0425216895868076e-17,4.3487449270145349e-16,2.5548781031464103e-15,1.4290185665708756e-14,7.6141810358247529e-14,3.8667796377267553e-13,1.8724416338742934e-12,8.648905052491431e-12,3.8118838219759453e-11,1.6034168740884645e-10,6.4380619853613077e-10,2.4678022584782615e-9,9.0308195175503916e-9,3.1549349309891707e-8,1.0520914667830936e-7,3.3483961262608258e-7,1.0167769514130922e-6,2.9448799533487228e-6,8.1314669318308956e-6,0.00002139393120558086,0.000053597314012214933,0.00012775541654700937,0.00028945908117523506,0.0006226995485396969,0.001270213341938656,0.0024530117590831337,0.0044765099443457897,0.0077025790303305209,0.012463598969780181,0.018905520810787472,0.026780830635228008,0.035267865938563565,0.042947493128736506,0.048074826251011281,0.049190722439156692,0.045914274994152091,0.039523146455900048,0.032837354441663546,0.029151945698469255,0.030527360044285592,0.036360460468564151,0.04332587600134995,0.047133972195938127,0.045296120634663545,0.03906733922767557,0.032925296426331819,0.031558618309235424,0.036351380371406546,0.044086394918999267,0.049139204496745489,0.047705802956926329,0.040820915923544366,0.033729675645905068,0.032044510642323812,0.037660717668363573,0.047479577816190476,0.055642730974608819,0.057322150865365327,0.051294521607724748,0.039897225746761878,0.027034776276147367,0.015970345843464675,0.0082103479064331454,0.003656839845353519,0.0014003145937333791,0.00045577081447179323,0.00012402656570126778,0.000027556937752915431,4.8260586656157614e-6,6.2997529367798013e-7,5.5461197553814254e-8,2.6170415091956901e-9
2.5455746920313709e-52,5.6040658513868756e-50,6.6798191058448692e-48,5.4304641440112344e-46,3.3321400963731661e-44,1.6344383234196915e-42,6.6507169843543881e-41,2.3039401640647934e-39,6.9259082411906573e-38,1.8333972442701467e-36,4.3236520169379501e-35,9.1693974085890385e-34,1.7623618899976039e-32,3.0898435454297382e-31,4.9689095287276672e-30,7.3641830073433744e-29,1.0099653600238498e-27,1.2863496715704773e-26,1.5263176553048065e-25,1.691869522371487e-24,1.7562695867818205e-23,1.7110658488895298e-22,1.5676180551420549e-21,1.3529104365764159e-20,1.1016185896884316e-19,8.4748997383697978e-19,6.1677020803702177e-18,4.2509387435552003e-17,2.7774986281916607e-16,1.7219371805818566e-15,1.0137190363761857e-14,5.6709467851673703e-14,3.0164271176165963e-13,1.5263485679634822e-12,7.3506668102343467e-12,3.3702772132201935e-11,1.4716009067056569e-10,6.1204856006777488e-10,2.4249629985442319e-9,9.1530399714966704e-9,3.2911591890535596e-8,1.127200678517209e-7,3.6764548544734418e-7,1.141559050169376e-6,3.3731022795509438e-6,9.479698728423295e-6,0.000025322762587586099,0.00006424447135100549,0.00015465205325290242,0.00035284004247345958,0.00076193104920124125,0.0015547901530100711,0.0029923771788313332,0.0054194976963912333,0.0092111440470297974,0.014643766177913175,0.021689732979767045,0.029787920094143811,0.037716511896225347,0.043739989307311595,0.046149793385519578,0.044117840619558889,0.038482073558742396,0.031875666543300077,0.027761860144086929,0.028563965384978807,0.03391269466339429,0.040406023941303728,0.043575542268824353,0.041106465493698938,0.034934896663587583,0.030145417662162925,0.030975129356859222,0.037013602789334777,0.043162706947168723,0.043958864423179745,0.038682582346766271,0.032373134051523288,0.031335828961817819,0.037102792355127738,0.044706379521096852,0.047198354033693075,0.042228534336067727,0.034381738339267234,0.031087657204836081,0.03605588492533133,0.04621228736496608,0.054409645104317422,0.054919005831859629,0.046948992884632785,0.034059635205653649,0.021021633698644102,0.011034067514904302,0.0049043719182307446,0.0018296801568912376,0.00056473224391861134,0.00014105199445720134,0.000027556937752915431,3.9862213530643084e-6,3.8662802681880146e-7,1.9995914854706313e-8
1.401651433712468e-50,2.9997263431398567e-48,3.474455558751983e-46,2.7435732799899411e-44,1.6344383234196915e-42,7.7800348039323737e-41,3.0707529038494776e-39,1.0313355727533882e-37,3.0042765154385814e-36,7.7024464591952915e-35,1.7583227024965237e-33,3.6076381344667619e-32,6.7044246947257023e-31,1.1358682172255515e-29,1.7640410810950977e-28,2.5231856215377674e-27,3.3374760375161557e-26,4.0969086331527533e-25,4.6818123671951517e-24,4.9943737585843611e-23,4.9855128095060301e-22,4.6669639289170751e-21,4.1047414094955293e-20,3.3978502700779935e-19,2.6512442699432058e-18,1.9525874119075095e-17,1.3589699484261673e-16,8.9477185626080761e-16,5.5786392485739661e-15,3.2962344274181627e-14,1.8471209240757391e-13,9.8226669793595132e-13,4.9596121778310653e-12,2.3786854758823706e-11,1.0840382746852487e-10,4.6954674114086565e-10,1.9333438533559783e-9,7.5677287117038152e-9,2.8160349958153315e-8,9.9603508435769445e-8,3.3479532729107382e-7,1.0690781026863615e-6,3.2416873801416296e-6,9.3285712560126415e-6,0.000025458344175476039,0.000065831697278979054,0.00016112719527511094,0.00037280183793605997,0.00081414266326473658,0.0016751159247129506,0.0032401415681512592,0.0058765298830162981,0.0099619735931334667,0.015724560250057116,0.023004206151042154,0.031016732183377372,0.038286971450205385,0.042947076410929751,0.043480434889073817,0.039695642734106552,0.033360985194288438,0.027819332648665595,0.026344011875060273,0.029953269136210482,0.036250866339924025,0.040658016971430941,0.039752230189805197,0.034315666556919066,0.029165100731239852,0.029160632385412334,0.034543953451881337,0.040249666701933971,0.04061803964546164,0.03530870981738663,0.030092116680092929,0.030949212792131141,0.037380125340380516,0.042543879429989568,0.040732542328929328,0.034054292383840744,0.030408846640332314,0.034592475580820583,0.042608333865953663,0.045901947141345199,0.040865445136715387,0.032940860889924534,0.030940192636859324,0.03804181138886341,0.048850672272781392,0.054641602620398768,0.050665902181501177,0.038797323951232658,0.024618484359601553,0.012952304674184622,0.0056235204942849687,0.0019923149151601087,0.00056473224391861134,0.00012402656570126778,0.000020006184346341555,2.1488560126146136e-6,1.223356264860033e-7
6.4134611044790903e-49,1.3337752642297556e-46,1.5005456107544817e-44,1.1503960117886484e-42,6.6507169843543881e-41,3.0707529038494776e-39,1.1750573268564589e-37,3.8242414732056729e-36,1.0789195268441889e-34,2.6776044892367858e-33,5.9134544094335847e-32,1.1731080885937561e-30,2.1066240513818845e-29,3.4466093151338651e-28,5.165697634905589e-27,7.1257744056388228e-26,9.0836024841507942e-25,1.07382918632641e-23,1.1808650568259776e-22,1.2112356295271747e-21,1.1616020381996418e-20,1.0437681176576724e-19,8.8040374802126246e-19,6.9825210963120436e-18,5.2147642452762384e-17,3.6721061939402789e-16,2.4409192865467357e-15,1.5331611809178125e-14,9.1075315397732197e-14,5.1206101788206561e-13,2.7266599424150713e-12,1.3758186310105154e-11,6.5811126213566871e-11,2.9852977786763471e-10,1.2844706220920321e-9,5.2427893045567881e-9,2.0300681638946115e-8,7.4564201796754688e-8,2.5973726366038845e-7,8.5779367253787443e-7,2.6846056876782755e-6,7.9573814011434518e-6,0.000022321656768177198,0.000059203420189384339,0.00014829984046783551,0.00035036054774929883,0.00077939398148908879,0.0016293307915066276,0.0031933102366334031,0.0058507181975882477,0.0099863610754635556,0.015812592892594078,0.023108024881608378,0.030972446140151656,0.037794296918113707,0.041647155793581845,0.041167262848743176,0.036592438418124347,0.030252256716644121,0.025786361039268161,0.026060284108389649,0.030939490583699057,0.036823853380557062,0.039026345817469099,0.035695969357324575,0.029901914942024725,0.027272754981981105,0.030601339703229718,0.036613215352026622,0.038951550311003187,0.035069543017328709,0.029518330405886825,0.029081838031074523,0.034639360188310013,0.039633924102407656,0.037922063234509982,0.031775021635539942,0.029432508662524962,0.034506218442869022,0.040858992783669891,0.040338718167451978,0.033704768124869365,0.03006243585679029,0.035019133974964268,0.043062620632904881,0.044366518877525535,0.037281039023391299,0.030596949376482092,0.033149034952232845,0.043795218817809607,0.052928860384396936,0.05223426775786091,0.041412607324919806,0.026454830881820177,0.013626959324147172,0.0056235204942849687,0.0018296801568912376,0.00045577081447179323,0.000082567757895367835,9.877995671443324e-6,6.219606096137898e-7
2.5027294226128565e-47,5.0555911166057623e-45,5.5222012247581426e-43,4.1085042989021678e-41,2.3039401640647934e-39,1.0313355727533882e-37,3.8242414732056729e-36,1.2054069686821971e-34,3.2918683274195018e-33,7.9034937744223879e-32,1.6876345569409292e-30,3.2350069064476571e-29,5.6098287294489699e-28,8.8571607996898914e-27,1.2801898527182951e-25,1.7018103720859922e-24,2.0890490420917055e-23,2.3762981091855211e-22,2.5124075066720944e-21,2.4755714995613113e-20,2.2786469595195691e-19,1.9633329723616024e-18,1.5864254390892274e-17,1.2040765259919982e-16,8.5963407421069983e-16,5.7801518635872123e-15,3.6644027148484818e-14,2.1923723002739807e-13,1.2388603260636737e-12,6.616394168192199e-12,3.3415830609670651e-11,1.5966307008631386e-10,7.2196655565944231e-10,3.0901463392469835e-9,1.2520706349410197e-8,4.8023427788138798e-8,1.7433515132371852e-7,5.9882563776618789e-7,1.9454255275556212e-6,5.9741537944641205e-6,0.000017328500148039057,0.000047430846530306817,0.00012236979421955174,0.00029715956439094598,0.0006780585660197443,0.0014508175354090625,0.0029036637496979193,0.0054194995343295511,0.0093985240553458109,0.015076599679359027,0.022248970886325423,0.030003942876139199,0.0366824355060825,0.040306097564981493,0.039529983842215833,0.034747969295764277,0.028540023115033288,0.024679249998411357,0.025782437986385249,0.031066366480285663,0.036346603613847518,0.037130218088413647,0.032742343394004184,0.027498048137501976,0.026855002266006375,0.031642411898852811,0.036648958889675918,0.036149389328137591,0.030809580457247312,0.027395219360180434,0.030523563194327261,0.036370424276557122,0.037253556096440674,0.032049477449954561,0.028236674897671835,0.031655454388874191,0.037828017954952618,0.037982063645353581,0.032002167497770854,0.029123113899722685,0.034342378455844537,0.040499621702851202,0.038631273117575926,0.031658763003923644,0.03054059495144888,0.038063574442157705,0.044309759169500041,0.040669977522712108,0.032165428970134348,0.030908757355278182,0.040400032079014844,0.051394542366134407,0.052728474416312823,0.042235499955750992,0.026454830881820177,0.012952304674184622,0.0049043719182307446,0.0014003145937333791,0.00028724892698359137,0.000038525007666580419,2.6967569409069391e-6
8.4903966014411569e-46,1.665205447871685e-43,1.7651779380206457e-41,1.2738909479242511e-39,6.9259082411906573e-38,3.0042765154385814e-36,1.0789195268441889e-34,3.2918683274195018e-33,8.6969828969314495e-32,2.018858027742538e-30,4.1654202925628245e-29,7.7103161968073283e-28,1.2902528739944792e-26,1.9644813133061023e-25,2.7361706867419219e-24,3.5024283446182594e-23,4.1367140796219136e-22,4.5237716352962924e-21,4.5942044389344564e-20,4.3443625097707689e-19,3.8339702236953641e-18,3.1641488473550966e-17,2.4463675384392607e-16,1.7746752245202648e-15,1.2095910179895599e-14,7.7552007942532535e-14,4.6819123701861838e-13,2.6638132193038759e-12,1.4293761164790982e-11,7.2377556417736848e-11,3.4599566914022564e-10,1.562013775556969e-9,6.660827645777897e-9,2.6830282827917043e-8,1.0208027686683713e-7,3.667602885401124e-7,1.2439003960639751e-6,3.9803381397401809e-6,0.00001200814233854501,0.000034123740500388592,0.000091236149772132564,0.00022919077765677169,0.00054001211438904923,0.0011909199282562324,0.0024520961942463049,0.0046993124930988905,0.008351118938518819,0.013698480951819196,0.020623572475673037,0.028301763684841182,0.035108944906431163,0.039009600912588028,0.038526666709934024,0.033934179613636277,0.027800674594207315,0.023992014035112653,0.02517889688252688,0.030452799855874476,0.035421017054516453,0.035645390707864736,0.030958222298144664,0.026204401525495091,0.026586743339042365,0.031780018454079658,0.035752034616712551,0.033692185216923671,0.028304377551326505,0.026843432447932513,0.031521576531398042,0.036000433296639265,0.033966585890508174,0.028522983607521323,0.028108096897995797,0.033745347461147168,0.036949449250458941,0.032785398723531311,0.028151968209671238,0.031079068668299721,0.03734607835547202,0.036895683209784903,0.030639157052306411,0.029539862930724839,0.036336684533244672,0.040355158579489837,0.03510163830704437,0.029617777034914879,0.03400726405221138,0.042588648352265403,0.042448984596987094,0.033790875824438267,0.030125403805187927,0.038770720332310065,0.050811746023601505,0.052728474416312823,0.041412607324919806,0.024618484359601553,0.011034067514904302,0.003656839845353519,0.00085748962594654997,0.00012987195601819639,0.000010165140221672722
2.541153822406556e-44,4.8368320409038909e-42,4.9735071010621472e-40,3.4799359282351421e-38,1.8333972442701467e-36,7.7024464591952915e-35,2.6776044892367858e-33,7.9034937744223879e-32,2.018858027742538e-30,4.528293892441949e-29,9.021937104871742e-28,1.61151520962262e-26,2.6004907604405416e-25,3.8153179062893925e-24,5.1168024224760287e-23,6.3016294129866677e-22,7.1549549020645393e-21,7.5152337366994762e-20,7.3239749877005316e-19,6.6395985418875616e-18,5.6118602877175315e-17,4.4309547028080103e-16,3.2738527976807823e-15,2.2669433550856786e-14,1.4729974207264307e-13,8.9913018249762771e-13,5.1606833842849169e-12,2.7873438368486024e-11,1.4175566274388342e-10,6.79141256572268e-10,3.0661225909742093e-9,1.3046836147080521e-8,5.2326239472983925e-8,1.9777819654982051e-7,7.0430053735506322e-7,2.3618906095437652e-6,7.4542459091709264e-6,0.000022121754471337946,0.000061664495814183242,0.0001612357836682846,0.00039479584740080124,0.00090340130134885269,0.0019270914201055481,0.0038204483333006982,0.0070128816701271245,0.01186469645653676,0.018396573395858716,0.025960306711073788,0.033060228805728456,0.037630406435401164,0.037949393740829868,0.033919756842485284,0.027838025241423792,0.023613295517417634,0.024266587053555059,0.029261858475220115,0.034285941549480351,0.034687451465425164,0.030117664411965131,0.025481016143859348,0.026037447011826909,0.031205574241664107,0.034688015290054679,0.032075024568250834,0.026938627372694202,0.026522175991301079,0.031604454885848441,0.034860604477297692,0.031463062655003736,0.026818858138851763,0.028570418806705858,0.034191462245807836,0.03458257299622725,0.029217984460179584,0.027582223553455574,0.033006633101518895,0.036329915842657351,0.031810220206153656,0.027885871918695839,0.032344699805641248,0.03770247812253719,0.03440883093110638,0.028826201249218276,0.032105297869689773,0.039272210938362447,0.037687748143765757,0.030469945566273035,0.031633844988960408,0.040827026687097717,0.043129465201001567,0.034706441592349979,0.029958318446596203,0.038770720332310065,0.051394542366134407,0.05223426775786091,0.038797323951232658,0.021021633698644102,0.0082103479064331454,0.0022253758281185555,0.00038380263772663261,0.000033804447466653336
