2.2958874039497803e-41,3.8381854314077027e-39,3.4629920374942742e-37,2.1240311840996774e-35,9.7999355394311624e-34,3.602035354583408e-32,1.0944452979831638e-30,2.8207949418534414e-29,6.285513882835136e-28,1.228661641230074e-26,2.1312941539703545e-25,3.3113974917199259e-24,4.6436372984089069e-23,5.915060930151001e-22,6.8811384282441475e-21,7.3445501702013341e-20,7.2210328203446669e-19,6.5623352304004231e-18,5.5289957060646265e-17,4.3301614811866502e-16,3.1596142095588494e-15,2.1523749238277129e-14,1.3712994843579875e-13,8.1839150097628356e-13,4.5814785487080364e-12,2.4087579518123161e-11,1.1906487528351961e-10,5.5382913325441141e-10,2.4261161180677345e-9,1.0015677641583833e-8,3.8987186643436431e-8,1.4316247277591153e-7,4.9607834802199291e-7,1.6225191674127307e-6,5.0096834344236867e-6,0.000014602672506714576,0.000040182346189781426,0.0001043654426536395,0.00025579493156758643,0.00059141574905788375,0.0012893375759020349,0.0026489475756527189,0.0051253524672294643,0.0093320218357376594,0.0159746279371513,0.025681992475635736,0.038729547774386071,0.054710482686298976,0.07228183850982345,0.089154184951416156,0.10245340667412892,0.10944125701151113,0.10838382876372938,0.099213982129519386,0.083658578988053157,0.064721998762842577,0.045729188917676063,0.029348711058686208,0.017000575381274743,0.0088205371979323909,0.0040611219912868924,0.0016402848400828329,0.00057277535617741308,0.00016966050092118863,0.000041543061853894269,8.1036127895997881e-6,1.1890819728945891e-6,1.1861203693596359e-7,6.3855146600461497e-9
3.8381854314077027e-39,6.1685902769322697e-37,5.3462949211086586e-35,3.1473612434712979e-33,1.3925832538586416e-31,4.9042240509521343e-30,1.426382687664427e-28,3.5156893846757877e-27,7.484018929662387e-26,1.3961082499267137e-24,2.3085458911442847e-23,3.4151265114401942e-22,4.5542915920554443e-21,5.5097037797500821e-20,6.0791914359286393e-19,6.1453335233729204e-18,5.713709262232822e-17,4.9025530482898588e-16,3.8933293058067113e-15,2.8688753055352083e-14,1.9658379081225387e-13,1.2550414716223376e-12,7.4775833372974097e-12,4.163677484814692e-11,2.1693822164850274e-10,1.0587341987898304e-9,4.843980143881165e-9,2.07913823441793e-8,8.3764989469906544e-8,3.1688808349307475e-7,1.1259362231658717e-6,3.757685619423909e-6,0.000011778567525993541,0.000034667770981174489,0.000095772690205121411,0.00024818707713622453,0.00060281972684847227,0.001370924973829951,0.0029153287333646354,0.0057876307765460082,0.010704853755925282,0.018401570409615441,0.02930935504774533,0.043094086530279046,0.058225110476954472,0.071895084780703849,0.080620651359251082,0.081597249977079573,0.074367343819043805,0.061862056881024762,0.049844771337185402,0.044515844634437851,0.049272286211824933,0.06251199249947733,0.078065602252698062,0.088269649179749879,0.087896971246619311,0.076542061448682124,0.058168020104996945,0.038480945241990792,0.022057511615924386,0.010871354661088054,0.004554522497829029,0.0015953571362483417,0.00045624257721356126,0.00010282819919091496,0.000017269712599148981,1.9553864892319098e-6,1.1861203693596359e-7
3.4629920374942742e-37,5.3462949211086586e-35,4.4473430567932242e-33,2.5107241729859305e-31,1.064353534023658e-29,3.5878772925850937e-28,9.9787806763639334e-27,2.3495123578618228e-25,4.7726353729354135e-24,8.4860583206696554e-23,1.3358931069472277e-21,1.8790677358955241e-20,2.3795037206081e-19,2.7297328959376417e-18,2.8518511000084166e-17,2.7254725228238253e-16,2.3917521015307294e-15,1.9335919930018472e-14,1.444120258759354e-13,9.9879509997144849e-13,6.4103256817382875e-12,3.8245427503705823e-11,2.1243321967733977e-10,1.0998916425834831e-9,5.3137904952079172e-9,2.3973742884130914e-8,1.010660485502936e-7,3.9827893078739585e-7,1.4674737555168757e-6,5.0553933441875292e-6,0.000016279855226017597,0.000048985706872871501,0.00013763156628464716,0.00036073262822293025,0.00088089941738098964,0.0020009652962345614,0.0042192820784191055,0.0082378182503416687,0.014844745739182877,0.024591656238038376,0.037264426724668183,0.051333897928533263,0.06380280669920628,0.07093556782400608,0.070010868912910239,0.061428549568627962,0.049684678933894448,0.041777910287142206,0.043119555142744194,0.053345484165219514,0.065574168235141853,0.070801258722845542,0.064886049200905665,0.052502948920346744,0.044067093778610396,0.04750054954238927,0.061623237648590971,0.076861208674597085,0.082510532538253516,0.074188507924363062,0.055659619001496006,0.034783249318378631,0.018004643062148084,0.0076292605317602138,0.0025938774638383382,0.00068500769792973327,0.00013316100004814412,0.000017269712599148981,1.1890819728945891e-6
2.1240311840996774e-35,3.1473612434712979e-33,2.5107241729859305e-31,1.3580184805696736e-29,5.5104433629747958e-28,1.7762276044075078e-26,4.718943032216175e-25,1.0601685116544738e-23,2.0525095856990766e-22,3.4740566169530408e-21,5.1993965731166255e-20,6.9436909664308933e-19,8.3365199251359251e-18,9.0535160004463453e-17,8.9398913959152162e-16,8.0616273536475172e-15,6.6633620258871348e-14,5.0641687350684052e-13,3.5483475337078422e-12,2.2973627816594042e-11,1.3770355517405911e-10,7.6535058681614094e-10,3.9494460904780377e-9,1.8941552413066815e-8,8.4494822508627942e-8,3.5075448766506428e-7,1.3553495470195219e-6,4.8750814933201472e-6,0.000016318838033011894,0.000050809715291168294,0.00014702644036654006,0.00039493675309198775,0.00098325064480318467,0.0022642534859416384,0.0048104602975494693,0.0093978211524786709,0.016813257732455777,0.027402839357843625,0.040420706163206882,0.053520366239380968,0.06299252902491067,0.065246057540083816,0.05924408601819464,0.048379771678638577,0.039679380121742714,0.039548910087125597,0.048445903584176231,0.059285918927198115,0.062608311681629675,0.055320679646548683,0.044690097251124091,0.042062814029951341,0.051158931511297564,0.063223109955285854,0.06562014639803924,0.055664524043819158,0.044334987216931272,0.045005630382179111,0.059255641671299433,0.075060878406538809,0.078458550925170994,0.065570801868112148,0.043671279233469401,0.023074379013185746,0.0095412465206494768,0.0030039927924298591,0.00068500769792973327,0.00010282819919091496,8.1036127895997881e-6
9.7999355394311624e-34,1.3925832538586416e-31,1.064353534023658e-29,5.5104433629747958e-28,2.1380763816240819e-26,6.5831188212078395e-25,1.6687525323029326e-23,3.5729692256952285e-22,6.5843532588537236e-21,1.0594388118410486e-19,1.5052517400200435e-18,1.9056178422913024e-17,2.165480302999311e-16,2.2223106821733172e-15,2.0700798903549604e-14,1.7577010089639232e-13,1.3653020674880279e-12,9.730649856247227e-12,6.379347384438716e-11,3.8551302468840497e-10,2.1511591128942881e-9,1.1098619064576146e-8,5.3000616070297399e-8,2.3443801199237204e-7,9.609479323950063e-7,3.6505269235378751e-6,0.000012850494127744149,0.000041896218368000543,0.00012640006098520276,0.00035244369402632961,0.00090668030601031033,0.0021471166030716388,0.0046668342064080875,0.0092753021619078626,0.016776450197088799,0.027447262534860068,0.040306370104433386,0.052618048841791431,0.060373630075035581,0.060245792880788733,0.052373270783622399,0.04182107624296526,0.036326393686354151,0.04049923513860029,0.050894072319802457,0.057794235778282181,0.054260729013549197,0.04420813908683059,0.039379144906134155,0.046150017356118549,0.056911712804748775,0.058404234057051009,0.048774406320072792,0.041196844458861669,0.047068722233171425,0.059979358604761738,0.06325675107520339,0.052458255990829354,0.042325617794168322,0.048109144635271411,0.065979006186007447,0.077423564548387898,0.069951021001669695,0.048003819096620401,0.024871256143856081,0.0095412465206494768,0.0025938774638383382,0.00045624257721356126,0.000041543061853894269
3.602035354583408e-32,4.9042240509521343e-30,3.5878772925850937e-28,1.7762276044075078e-26,6.5831188212078395e-25,1.9339668542924711e-23,4.6720245461164709e-22,9.5213321836693003e-21,1.6678858094631523e-19,2.5474796641707537e-18,3.4307336154518386e-17,4.1103531158435773e-16,4.4130897797745464e-15,4.2714094294546238e-14,3.7455202674655068e-13,2.9878012430016672e-12,2.1755842395802821e-11,1.4501615370207785e-10,8.8691970817274293e-10,4.9864960542435415e-9,2.5810027713022179e-8,1.2312237308085788e-7,5.4169796214559839e-7,2.1989258427428922e-6,8.2357266957398547e-6,0.00002844936659441976,0.000090570784659399952,0.000265411023144234,0.0007146815867427564,0.0017642269074408052,0.0039802778676465275,0.0081746057984361802,0.015205410398005197,0.025448406567267909,0.038002335213521073,0.050102301608201698,0.057593345005233142,0.05706930488076729,0.048936645761951538,0.038846758873427926,0.034775261836268165,0.040384676234421973,0.050409707894513969,0.054520383881546758,0.048219280224935285,0.039160203629410446,0.039064313479279194,0.048582410745973867,0.055108592428863807,0.049562442011402432,0.040316556417811576,0.042045380267627863,0.05320854434939426,0.057051686553455449,0.047660445408461328,0.040715677926637466,0.049190733827634331,0.0614362304939202,0.058604105715748304,0.045158183002376264,0.043416809563379955,0.060085149589872179,0.075874428689311268,0.071106836858389484,0.048003819096620401,0.023074379013185746,0.0076292605317602138,0.0015953571362483417,0.00016966050092118863
1.0944452979831638e-30,1.426382687664427e-28,9.9787806763639334e-27,4.718943032216175e-25,1.6687525323029326e-23,4.6720245461164709e-22,1.0742623663902842e-20,2.0810117093637841e-19,3.4602172765176284e-18,5.0091015719740162e-17,6.3835093513523597e-16,7.2250656463634707e-15,7.3149798760009407e-14,6.6636508552450292e-13,5.4881503293358997e-12,4.1027261395975641e-11,2.7929390356476461e-10,1.7359535273693566e-9,9.872236648613869e-9,5.1451444807224219e-8,2.4603321996231478e-7,1.0802599988657893e-6,4.3565502018831329e-6,0.000016135875048030748,0.000054857662537741294,0.00017101072525046829,0.00048804165250449759,0.0012722287589668674,0.0030202417576781603,0.0065038280574223123,0.01263900231540412,0.022017970718243045,0.034089677199775639,0.046396286278825965,0.054776202746295828,0.055375875508268954,0.047972179791424663,0.037933963197935759,0.033534150572231546,0.038842789244001528,0.048497379373912392,0.051888498011172911,0.04509042619481023,0.036920758816176222,0.038663503519598067,0.048224023398990477,0.051748228768415367,0.043987623375573656,0.037658596251034378,0.043900520510433469,0.052946920204221589,0.049521005973272399,0.040005009875975421,0.042558893688567543,0.054046978137841056,0.054157563015483719,0.042992414629026566,0.042719493776117918,0.05657191278036907,0.060887569332571526,0.047969745992861597,0.04204137554453327,0.058151521931764677,0.075874428689311268,0.069951021001669695,0.043671279233469401,0.018004643062148084,0.004554522497829029,0.00057277535617741308
2.8207949418534414e-29,3.5156893846757877e-27,2.3495123578618228e-25,1.0601685116544738e-23,3.5729692256952285e-22,9.5213321836693003e-21,2.0810117093637841e-19,3.8264125087656913e-18,6.0299979904556666e-17,8.2598408510452583e-16,9.9431643652947158e-15,1.0611191531189005e-13,1.0109731943005978e-12,8.6482066036887186e-12,6.6732707091288496e-11,4.6624591443253495e-10,2.9585092640764282e-9,1.7090434487790657e-8,9.0042677124508426e-8,4.3323477196917959e-7,1.9051313094424945e-6,7.6592468935890108e-6,0.000028146263262488586,0.000094473705897382656,0.00028925687530226504,0.00080626068116024845,0.0020402367832716635,0.0046695726396586372,0.0096188566513093246,0.017717989326499415,0.028939571351728256,0.041460109235928565,0.05139729225784107,0.05433352231317859,0.048697839118962094,0.038662487916254487,0.032645272551264693,0.036290711222875989,0.045713082596537181,0.050104550053582493,0.044125354034732217,0.03590292346073062,0.037266316709296573,0.046424210824622704,0.049274062876734085,0.041352095173997432,0.036416792280011465,0.043706748919734197,0.050598455935667697,0.044580713796609485,0.037551902334515271,0.044200176167932523,0.052387911523661473,0.046070746503776562,0.03880517385821703,0.047328664818767034,0.055614673643295827,0.046899364598544006,0.040510268792120949,0.05292436806281826,0.061289429271666409,0.048996271214123134,0.04204137554453327,0.060085149589872179,0.077423564548387898,0.065570801868112148,0.034783249318378631,0.010871354661088054,0.0016402848400828329
6.285513882835136e-28,7.484018929662387e-26,4.7726353729354135e-24,2.0525095856990766e-22,6.5843532588537236e-21,1.6678858094631523e-19,3.4602172765176284e-18,6.0299979904556666e-17,8.9914995392845724e-16,1.1633795255782018e-14,1.3203868005159774e-13,1.3258679012513304e-12,1.1860459985393093e-11,9.5039703505334531e-11,6.852378815287724e-10,4.4611933089631145e-9,2.6299117175463956e-8,1.4067737896587975e-7,6.8382338404194468e-7,3.0233567610167772e-6,0.000012161854673851737,0.000044499881306639388,0.00014797158849092274,0.00044644617399973958,0.0012192585565861582,0.0030040718713341895,0.0066474649553139098,0.013132064815986298,0.022978031999413001,0.035245756514144491,0.046769687023686582,0.05285815243651849,0.050264683137188464,0.040985552752300611,0.032790490957538745,0.033394620646258831,0.042011694535675665,0.048478304401599627,0.044648372443498615,0.035939752978142763,0.03522066008329845,0.043731418738278848,0.047782746217267544,0.040664565233825959,0.035270858238424878,0.041947745066886247,0.048430155128727489,0.042301856094043859,0.036316914542673168,0.043638200089572417,0.049597690447337993,0.041774481454302259,0.038045504758943549,0.048154211927660298,0.050397407157657147,0.040193425131713551,0.042586553458814576,0.054460868456683707,0.049389150213753968,0.04012943192697321,0.051671921742867839,0.061289429271666409,0.047969745992861597,0.043416809563379955,0.065979006186007447,0.078458550925170994,0.055659619001496006,0.022057511615924386,0.0040611219912868924
1.228661641230074e-26,1.3961082499267137e-24,8.4860583206696554e-23,3.4740566169530408e-21,1.0594388118410486e-19,2.5474796641707537e-18,5.0091015719740162e-17,8.2598408510452583e-16,1.1633795255782018e-14,1.4191469341144117e-13,1.515459341441911e-12,1.4286704379980443e-11,1.1970038934458009e-10,8.9607885221325172e-10,6.0188445240035285e-9,3.6393184343718037e-8,1.9858134973811848e-7,9.7953976013409924e-7,4.3724704445999702e-6,0.000017669249366303883,0.00006461962685822837,0.00021365785512341878,0.00063750431380102829,0.0017117960594008354,0.0041203138009715585,0.0088432614522927629,0.016804014848633517,0.028005180889618967,0.040432111406337323,0.049791617639277088,0.051465086564808615,0.044567136481950493,0.034784097999209076,0.031223517187689883,0.03745547164606029,0.045971052651349695,0.045828635573381176,0.037394799684754527,0.033366443625737698,0.040157517142341034,0.046488049321021381,0.041423848934309305,0.034466161803528188,0.039153174201366005,0.046561358480320741,0.0418706803045143,0.03527126487707399,0.041599204704433813,0.047505962779215222,0.040045650131411815,0.03706151828933805,0.046694006307052602,0.046789464716337278,0.037693059197203135,0.043175873516404361,0.051356341102528495,0.042530499341430271,0.040419311087094087,0.053319980533429152,0.050166666165062879,0.04012943192697321,0.05292436806281826,0.060887569332571526,0.045158183002376264,0.048109144635271411,0.075060878406538809,0.074188507924363062,0.038480945241990792,0.0088205371979323909
