7.4184123013748428e-68,2.0397261544465064e-65,3.0444373428001503e-63,3.1074999268769889e-61,2.4005814055940025e-59,1.4866135689044808e-57,7.6591956703354571e-56,3.369399477435036e-54,1.2901499262342315e-52,4.3636830040615333e-51,1.3190722578764828e-49,3.5975479992236356e-48,8.9222816867526461e-47,2.0255438782156624e-45,4.2329586780608122e-44,8.1824801069425971e-43,1.4692389205288852e-41,2.4596282205547729e-40,3.8515194350407603e-39,5.6576890318871998e-38,7.8165602427723656e-37,1.018058740336618e-35,1.2526297882459884e-34,1.4587863306099539e-33,1.6107598575069699e-32,1.6889816430686962e-31,1.6842254515002689e-30,1.5993021867866368e-29,1.447914309976335e-28,1.2511866608046151e-27,1.0330351456915667e-26,8.157068861580248e-26,6.165382530113787e-25,4.4642123279203377e-24,3.098947373388474e-23,2.0638084524862326e-22,1.3194385623195462e-21,8.1027314506243109e-21,4.7822760823157767e-20,2.7140574982128945e-19,1.4817942020457654e-18,7.7862513763339313e-18,3.9392428952881248e-17,1.9195469429902288e-16,9.0121953294606082e-16,4.077928788912471e-15,1.7788723627981392e-14,7.4826098132403571e-14,3.03570939168579e-13,1.1880935927047944e-12,4.4864037466649422e-12,1.6348080223047518e-11,5.7492231651900579e-11,1.951501584450937e-10,6.3941014204819921e-10,2.0223898120561641e-9,6.1750323381619681e-9,1.8201508308505477e-8,5.1792221505904136e-8,1.4226446550647331e-7,3.772065318681197e-7,9.6533778909073288e-7,2.3842588935313635e-6,5.6826148230056577e-6,0.000013067733522097792,0.000028989163528417778,0.000062025444059745644,0.00012796972640611943,0.00025453101495757927,0.00048792307802602577,0.00090117242145186099,0.001603120110646912,0.0027457945721144072,0.0045262830041038915,0.0071779398446474825,0.010945588697918825,0.01604129263446008,0.022581983463211442,0.030517532007112999,0.039566037615347793,0.049179063463546561,0.058559433211923309,0.066745246707624195,0.07275617526750026,0.075776252695255894,0.075329191255524121,0.071396267685695373,0.064438099339733838,0.055308400610983556,0.045081099186113544,0.034839190557405161,0.025483593402800905,0.01760945922162626,0.011471281111023745,0.0070282540637034287,0.0040394974230521293,0.0021716648497337174,0.0010884985256820216,0.00050679162040240731,0.00021825769351394316,0.00008652594389577031,0.000031399267871670733,0.000010361533149379027,3.0849713688527412e-6,8.2088181525331546e-7,1.929458610040226e-7,3.9473772753788435e-8,6.8955049388570257e-9,1.0021366114356272e-9,1.1675194582238126e-10,1.0294435812171045e-11,6.2074021720016017e-13,2.0318493087307593e-14
2.0397261544465064e-65,5.4759752243828539e-63,7.9781136663195809e-61,7.9465694041554494e-59,5.9886510241300215e-57,3.6167628433664834e-55,1.8166715914313287e-53,7.7888886455093109e-52,2.9056790165688718e-50,9.5718531403875098e-49,2.8170446832540345e-47,7.4775076825828332e-46,1.804221376817605e-44,3.9833933241020815e-43,8.0924971278856604e-42,1.5201097653541889e-40,2.6512658358341149e-39,4.3093847227765362e-38,6.5489457099140848e-37,9.3319976236864936e-36,1.2500983142655338e-34,1.5779186992277785e-33,1.8806220599080467e-32,2.1203825768810287e-31,2.2655128671442423e-30,2.297394800639438e-29,2.2143161149083052e-28,2.0311587514732634e-27,1.7752784484517058e-26,1.4800724131949312e-25,1.1782304801695776e-24,8.9641724482881645e-24,6.5236794405654641e-23,4.544832418905641e-22,3.0331876388654061e-21,1.9405508826622e-20,1.1908582109752213e-19,7.0137051504727681e-19,3.9665247744583699e-18,2.1550218059756787e-17,1.1252719357795476e-16,5.6493165439175534e-16,2.727839455325086e-15,1.2672500659222391e-14,5.6656201920936517e-14,2.4382630261665201e-13,1.0103077638205615e-12,4.0312988715351932e-12,1.5492406097813329e-11,5.7349036917290474e-11,2.0450505482742907e-10,7.0254855483767753e-10,2.3251611412654661e-9,7.4136198748647979e-9,2.2771415493939091e-8,6.7375103404640287e-8,1.9200413812829235e-7,5.2693803579786356e-7,1.3924050827029226e-6,3.5418497976740147e-6,8.6703251624429865e-6,0.000020419392044564309,0.000046247817379805843,0.00010069191527724584,0.00021063916461393561,0.00042313604123736196,0.00081571304236507384,0.0015079653203627095,0.0026710117872235381,0.0045286747672385036,0.0073416725964618649,0.011365571376743552,0.016777081959350871,0.023573486809362396,0.03146632932849813,0.039808721217512816,0.047606759680760581,0.053658188143470536,0.056827489704973385,0.056408912722338188,0.052466340533674744,0.046003377488117067,0.038840018452849516,0.033164660276451457,0.030866703453876589,0.032876354377928079,0.038776746786018211,0.046871820295780039,0.054714080637906763,0.059899458777160439,0.060820277287733293,0.057092686810041626,0.049528120954071409,0.039718055029311933,0.029446862857418922,0.020176340520673968,0.012763602214043754,0.0074426020230453262,0.0039911062459162892,0.0019622626163431244,0.00088113708328859922,0.0003596476724482051,0.00013264955167011029,0.000043892375519426529,0.000012913361810006267,3.3402696049664779e-6,7.4883359777484477e-7,1.4278144989425954e-7,2.2568202946215237e-8,2.8500677076372679e-9,2.7156843441586326e-10,1.7645482441155128e-11,6.2074021720016017e-13
3.0444373428001503e-63,7.9781136663195809e-61,1.1342624871457849e-58,1.1021366592655316e-56,8.1001238541877351e-55,4.7692552411155457e-53,2.3347061239663104e-51,9.7523704106309917e-50,3.5433247141737752e-48,1.1364062949569078e-46,3.254970537720223e-45,8.405488199737769e-44,1.9723368064965585e-42,4.2330876915438776e-41,8.3564550792361411e-40,1.5246401208749104e-38,2.5817280156412585e-37,4.0723353780433933e-36,6.0030364726364359e-35,8.2935322983084645e-34,1.0766185721305367e-32,1.316241764415841e-31,1.5186554936372271e-30,1.656702112958964e-29,1.7116973653574666e-28,1.6775509984651706e-27,1.5617083371654853e-26,1.3827880922483108e-25,1.1658726413096613e-24,9.3702567381282274e-24,7.1859257275469859e-23,5.2630202668357526e-22,3.6843928370623548e-21,2.4671906351580003e-20,1.5814111155713109e-19,9.7088013525740635e-19,5.712344334172746e-18,3.2226821437210417e-17,1.7441337193117261e-16,9.0591145911471694e-16,4.5175229227398968e-15,2.1635646368264822e-14,9.9545694348585374e-14,4.4011769920724801e-13,1.8702619100957262e-12,7.6401145324017389e-12,3.0006891915511422e-11,1.1332063612433245e-10,4.1151925022364664e-10,1.4370561136539961e-9,4.8256023668427131e-9,1.5581074745554946e-8,4.8368932684449376e-8,1.4434254232027419e-7,4.1399561393045338e-7,1.1409413282775795e-6,3.020409534647572e-6,7.6779645976810825e-6,0.000018733478606690125,0.000043849587275813358,0.000098408975114788583,0.00021160866786754741,0.00043563586303718206,0.00085785651943379816,0.0016141912908298137,0.0028988221075922517,0.0049614268378512932,0.0080798142420525058,0.012496150100513755,0.018312865949461555,0.025362601810963392,0.033093258499051455,0.040534440032984798,0.046417046524471478,0.049483735657153248,0.048947042050722354,0.044944929208947718,0.038764544015491253,0.032623077630337988,0.028951059612061579,0.029383575858641852,0.03390371022909321,0.040633687896258892,0.046531122601499715,0.048784629922783028,0.046255967821709587,0.040180580484030732,0.033664442727058592,0.03016488537207715,0.031738621093861001,0.037998115688768189,0.046318751602842121,0.053128397353966739,0.055534965069156481,0.052446933679427866,0.044726980974644101,0.034493960836914354,0.024086360732875752,0.015232971070885636,0.0087181789781422107,0.0045062971060841407,0.0020967543361693091,0.00087417051754037454,0.0003245430865594985,0.00010642914720422045,0.000030506924502807704,7.5391092836928862e-6,1.5771464375804591e-6,2.7233541109711957e-7,3.7426402193153335e-8,3.8669855029051407e-9,2.7156843441586326e-10,1.0294435812171045e-11
3.1074999268769889e-61,7.9465694041554494e-59,1.1021366592655316e-56,1.0443916336666707e-54,7.4831724595366927e-53,4.2940514375370034e-51,2.0479722979003279e-49,8.3315505754829363e-48,2.9470998878453442e-46,9.1986888632376377e-45,2.563205280355776e-43,6.4368624186824096e-42,1.4682274419449363e-40,3.0619026827570362e-39,5.8707499616633029e-38,1.0398869772508377e-36,1.7087582105965611e-35,2.6143448770333626e-34,3.7362073136605327e-33,5.0017827762982384e-32,6.2885425510253323e-31,7.4421210188482762e-30,8.3072152423187188e-29,8.762533564675452e-28,8.74876055191651e-27,8.2806716588167256e-26,7.4402294824153577e-25,6.3541082854995003e-24,5.163780876413346e-23,3.9974174976232289e-22,2.9505532520164167e-21,2.0783414410045254e-20,1.3981813564784383e-19,8.989921637704875e-19,5.52812460860569e-18,3.2530142177692154e-17,1.8327852899132747e-16,9.8914944837462796e-16,5.1158901233939102e-15,2.5365988043447219e-14,1.2061317338896191e-13,5.5013667002109694e-13,2.4075741521511862e-12,1.0111193578185989e-11,4.0756748190934606e-11,1.5769278603151191e-10,5.8567965023948119e-10,2.0880688772696511e-9,7.1457071597956951e-9,2.3470308234730738e-8,7.3977579313765576e-8,2.2371725360438458e-7,6.4893506017842482e-7,1.8049357510527393e-6,4.8117917861352486e-6,0.000012289343297618589,0.000030052603567324142,0.000070320168187713369,0.0001573211787629413,0.0003362129547441888,0.00068566003323051425,0.0013327341413443359,0.0024654956118044405,0.0043338360923108477,0.007224446390171466,0.011394768609718727,0.01695888335563478,0.023740071627186253,0.031139052066492409,0.038100878898923616,0.043271494437262859,0.045387466283916417,0.043828286338372487,0.039113159889222881,0.033030249528843697,0.028152925874151855,0.026774172617808715,0.029686523103596921,0.035510335299777768,0.04115786905703107,0.043432840047947214,0.04097477590252371,0.035309950262177706,0.03012676920767897,0.029000414021311921,0.032961311868230828,0.039621980478738381,0.044637842593385046,0.044631468658906121,0.039568636683417649,0.032877695204178557,0.029198204171017029,0.031336303552965121,0.038505975126003141,0.046918990437180486,0.052113255089192025,0.0513614089735865,0.044731904264953905,0.034492999123195452,0.023604634808974201,0.014351057336204552,0.0077465956274595282,0.0037033283791409482,0.0015609189300999443,0.00057618322571907017,0.00018452627090270256,0.000050618169230726825,0.000011686429147100251,2.2156924374891636e-6,3.3279976758924781e-7,3.7426402193153335e-8,2.8500677076372679e-9,1.1675194582238126e-10
2.4005814055940025e-59,5.9886510241300215e-57,8.1001238541877351e-55,7.4831724595366927e-53,5.2255235804615178e-51,2.9213569074622277e-49,1.356945308572263e-47,5.3743795027834179e-46,1.8501225920252563e-44,5.6178359900821168e-43,1.5222763602649146e-41,3.716000934832441e-40,8.2357969421134469e-39,1.6681231709563133e-37,3.1050080391823903e-36,5.3369070458475671e-35,8.505778714027133e-34,1.261581405161046e-32,1.746965360769194e-31,2.2649245195942315e-30,2.7562678542661752e-29,3.1555091878012453e-28,3.4054907648365126e-27,3.4709361455695865e-26,3.3464762134618406e-25,3.05669802148181e-24,2.6486820047438989e-23,2.1799875670919845e-22,1.7061234715792476e-21,1.2709835201743937e-20,9.0207466292608398e-20,6.1049322887487417e-19,3.9426040524489847e-18,2.4313385362025048e-17,1.432628548553487e-16,8.0702183378071092e-16,4.3482173442454899e-15,2.2417986012306804e-14,1.1063735375830821e-13,5.22833415904969e-13,2.3664342384159845e-12,1.0260895163833655e-11,4.2628795189547157e-11,1.6970405647810182e-10,6.4740179071908201e-10,2.3667125465561343e-9,8.2904869366882907e-9,2.7824344114465218e-8,8.9454214989289617e-8,2.7542267834452842e-7,8.1186334157361945e-7,2.2902267871524098e-6,6.179847214848065e-6,0.000015941582591248418,0.000039286633031572605,0.000092421183878328074,0.00020735102664507732,0.00044317480572268286,0.00090120684919944203,0.001741030312546597,0.003189772736999388,0.0055308010415276292,0.0090537765083988232,0.013951563718917179,0.020167964574571389,0.027236604803048413,0.034196197709712122,0.039693367089085227,0.042351283736618438,0.041362942406922784,0.037085321478828509,0.031264789519352069,0.026563349681445346,0.025374786796952037,0.028429655788048414,0.034067790364715685,0.038910867230876605,0.039860236097230185,0.036280694754626332,0.030741707025221462,0.027427959554990486,0.02905675988705646,0.034586682322942959,0.039763366214556041,0.040423191088157933,0.036025509847617125,0.030342824005288272,0.028439098661762817,0.032329697666581866,0.039092437181310192,0.043216746930555632,0.041260886288178128,0.034811049343467647,0.029231847186408348,0.02936423944338125,0.035805746570064205,0.044620326090186563,0.050293396482803109,0.049319372335878331,0.041854759104355949,0.030825839614943043,0.019760697962249641,0.011035666771421103,0.0053601568204172248,0.002254214923407451,0.0008145986440699668,0.00025007128311388416,0.00006415331474618301,0.000013431632802240571,2.2156924374891636e-6,2.7233541109711957e-7,2.2568202946215237e-8,1.0021366114356272e-9
1.4866135689044808e-57,3.6167628433664834e-55,4.7692552411155457e-53,4.2940514375370034e-51,2.9213569074622277e-49,1.5905940284572865e-47,7.1928215710347163e-46,2.7724599481342012e-44,9.2847573681444633e-43,2.741576664227276e-41,7.2211967291702721e-40,1.7127481117739678e-38,3.6866963419916526e-37,7.249032607872198e-36,1.3092869066411235e-34,2.1826060319380955e-33,3.3720968570176885e-32,4.8459724210212056e-31,6.4983267141586952e-30,8.1542964670647417e-29,9.5989829926962791e-28,1.0624070431579868e-26,1.1077867405128702e-25,1.0901980298791767e-24,1.0142515006879185e-23,8.9333691524492506e-23,7.4591823920167507e-22,5.9114676114248534e-21,4.4514290555921728e-20,3.1880866008384886e-19,2.1735621480372213e-18,1.4117950103453041e-17,8.7425766629303442e-17,5.1647898072077952e-16,2.9124395389921525e-15,1.5684403719904203e-14,8.0699916315223051e-14,3.968548422530017e-13,1.8658490727596282e-12,8.3890718400188725e-12,3.6076477990730762e-11,1.4840936205517567e-10,5.8405421789733515e-10,2.1988751215508801e-9,7.9191135791061772e-9,2.727880320088915e-8,8.9858759587666803e-8,2.8298474869134292e-7,8.516855556778402e-7,2.4485962919556121e-6,6.7211373871658097e-6,0.000017602538603163997,0.000043952278902540825,0.00010453644000472799,0.00023657663291849246,0.00050880462224154232,0.0010384076937263414,0.0020075775949326958,0.0036692633192191226,0.006324667109190422,0.01025175341551213,0.015572712138115438,0.022077124543057978,0.029066407537499979,0.03533472367575418,0.039409553139573313,0.040092287558670162,0.037152228655986715,0.031809553866821643,0.026562610837518247,0.024149019627220357,0.025988284871117167,0.031036908600540857,0.036071167630848518,0.037642411682672441,0.034619674897197562,0.02936064796576421,0.026181833839069906,0.027900264230556498,0.033214190476705658,0.037515129799644105,0.036909956433071529,0.031999305454891722,0.027619628502968688,0.028318237186305113,0.033735323841993158,0.03867854112181368,0.038225449105590185,0.032865200548716087,0.028247763040312262,0.029510091490490784,0.035918838749001577,0.041433276862639661,0.040698715373701032,0.034388852180662982,0.028614777557940779,0.029214051071514765,0.036566010263376703,0.045489911802495354,0.049621446512772385,0.045960246839331912,0.036097364016219255,0.024137156387830459,0.013773216019257364,0.0067002844096893696,0.0027653579837422205,0.00095936273174331525,0.00027566135504343919,0.00006415331474618301,0.000011686429147100251,1.5771464375804591e-6,1.4278144989425954e-7,6.8955049388570257e-9
7.6591956703354571e-56,1.8166715914313287e-53,2.3347061239663104e-51,2.0479722979003279e-49,1.356945308572263e-47,7.1928215710347163e-46,3.1654698708415926e-44,1.1869572876101479e-42,3.8654337194346036e-41,1.1094497465529224e-39,2.8393060261533719e-38,6.5403768986012122e-37,1.3666500611825579e-35,2.6074067066307584e-34,4.5673442420313118e-33,7.3805527681810474e-32,1.1047785690487021e-30,1.5374006865270359e-29,1.995260818222792e-28,2.4217484643232199e-27,2.7558489384037393e-26,2.9467434573018184e-25,2.9665524172721471e-24,2.8168135878544933e-23,2.5267135640954379e-22,2.1442318070857182e-21,1.7237294741406912e-20,1.3141832683817736e-19,9.512378914642936e-19,6.54303356971578e-18,4.2804904852625538e-17,2.6653862079715158e-16,1.5807735946135839e-15,8.934655487304878e-15,4.8151188522112051e-14,2.4754141781347606e-13,1.2143956793804665e-12,5.6868766070512945e-12,2.5426631530312112e-11,1.0856154383229609e-10,4.4266628419736459e-10,1.7238564737368253e-9,6.4110621444075473e-9,2.2767266101316278e-8,7.718940732108749e-8,2.4977462297037223e-7,7.7111959391815407e-7,2.2702554906087979e-6,6.37026411084382e-6,0.000017024250788163344,0.000043295818347370642,0.00010468002700235465,0.00024033490308714484,0.00052325074728797802,0.001078551417781168,0.0021007775994450029,0.0038578325982047076,0.0066612893310610432,0.010780062226180192,0.016287150195062244,0.022866479496864838,0.029665853863558954,0.035334169113487453,0.038370585765887082,0.037784773180993375,0.033825923329406834,0.028308816988726689,0.024075134322642219,0.023554115198622627,0.027116472249439855,0.032437483590901001,0.035754606138129956,0.034572111111398208,0.029869202196982095,0.025682373441148409,0.025828885842823788,0.030322430201975986,0.03499550823015601,0.035297404233243708,0.030959359258735726,0.026619354868977502,0.0271441578278985,0.032231452557341341,0.036404886164094246,0.035007207754038833,0.029711273507983952,0.02690426445803709,0.030291145817329244,0.036277755861436304,0.03797009136773415,0.033404863385557177,0.028152612538215306,0.028891625175430537,0.035450462009727969,0.040797921012791108,0.039025567275962231,0.032051146616521018,0.027590063851665017,0.031058111269309632,0.040275015762686061,0.047833257011058157,0.047702210601924654,0.0394270794119732,0.027105832728074847,0.015553404222268005,0.0074431898610680064,0.0029529348926937449,0.00095936273174331525,0.00025007128311388416,0.000050618169230726825,7.5391092836928862e-6,7.4883359777484477e-7,3.9473772753788435e-8
3.369399477435036e-54,7.7888886455093109e-52,9.7523704106309917e-50,8.3315505754829363e-48,5.3743795027834179e-46,2.7724599481342012e-44,1.1869572876101479e-42,4.3280146030545877e-41,1.3700267306017075e-39,3.820590526339679e-38,9.4958993802395091e-37,2.1233937781276048e-35,4.3051203474223195e-34,7.965746476531291e-33,1.3525506051278004e-31,2.1175102478000346e-30,3.0692023463801535e-29,4.1334183614374065e-28,5.1885192147277192e-27,6.0874339178933134e-26,6.6919411422790061e-25,6.9079613531218788e-24,6.7093210007709101e-23,6.1418573184516261e-22,5.3075733079874585e-21,4.3359048056042117e-20,3.3527422317950174e-19,2.4566848039847936e-18,1.7075275165961355e-17,1.126801348377148e-16,7.0653964114390859e-16,4.2125212927602875e-15,2.3896378843076788e-14,1.2904393243076319e-13,6.6367323818500009e-13,3.2519488397156787e-12,1.5185662727759611e-11,6.7595735974936951e-11,2.8685480967516294e-10,1.1606214684795879e-9,4.477121144883075e-9,1.6464390043951821e-8,5.7710216614637222e-8,1.9275356381823136e-7,6.1324634923311114e-7,1.8575678166612678e-6,5.3539627962789692e-6,0.000014672851791318357,0.000038202017286910339,0.000094393530633932865,0.00022108033018242722,0.00049009423864941641,0.0010265596072710688,0.0020275798611053971,0.0037670920291051034,0.0065645877867759574,0.01069216095273356,0.016208787828935289,0.022753734335122842,0.029398501915785365,0.034713591681491526,0.037185117088111014,0.035953952336994286,0.031565286510174801,0.026177366936796191,0.022762882519201297,0.023417418402268872,0.027739281959199107,0.032667530507534529,0.034448873666681184,0.031655547045985485,0.026742918880103323,0.024253328170254147,0.026667710082795342,0.0317020969412634,0.034239485602466396,0.031611733433203539,0.026785297811998175,0.025394918122660441,0.029283227553392819,0.033996480727674126,0.033874739890246885,0.029134291583478442,0.025960667933223437,0.028770070652098886,0.034237840537247352,0.035332452417387443,0.030670103942742232,0.026712676256417269,0.029265641244330537,0.035416682418910366,0.03715464611455242,0.032211544961730073,0.027431033513743661,0.029806527601388533,0.037077617303528568,0.040428991001356129,0.035707530013140132,0.028706611494222207,0.028280418856283639,0.036243785846276497,0.045675767590906254,0.048178226480539922,0.041184416795393256,0.028582479210387751,0.016167233969910596,0.0074431898610680064,0.0027653579837422205,0.0008145986440699668,0.00018452627090270256,0.000030506924502807704,3.3402696049664779e-6,1.929458610040226e-7
1.2901499262342315e-52,2.9056790165688718e-50,3.5433247141737752e-48,2.9470998878453442e-46,1.8501225920252563e-44,9.2847573681444633e-43,3.8654337194346036e-41,1.3700267306017075e-39,4.2136665704867525e-38,1.1411955084611077e-36,2.7533754424336877e-35,5.9738506560297531e-34,1.1746036818051779e-32,2.1066635845247329e-31,3.4654332296554511e-30,5.2532650331581135e-29,7.3685988358533949e-28,9.5977850242617782e-27,1.1645128861823024e-25,1.3197783330066282e-24,1.400555786186412e-23,1.3947096660814493e-22,1.3058392601359502e-21,1.1515067355758232e-20,9.5781705066123297e-20,7.5254957757050466e-19,5.5918701616217612e-18,3.9338980287689665e-17,2.6227352785558966e-16,1.6585293887211083e-15,9.9553230661298328e-15,5.6758903090618838e-14,3.0753964363883462e-13,1.5843804348455991e-12,7.7637909107423235e-12,3.6196925568948234e-11,1.6059929328645808e-10,6.7817733070570519e-10,2.7257540035211964e-9,1.04268054962524e-8,3.7955473741682843e-8,1.3144711042878897e-7,4.3294313205771342e-7,1.3555469653594186e-6,4.0322661347573485e-6,0.000011387333221409501,0.000030503749628156698,0.00007742590925393588,0.00018598432207147575,0.00042215779461091035,0.00090387959390833951,0.0018216514534936878,0.0034470045217809372,0.0061055389768998042,0.010086131909671551,0.01547112621003733,0.021917268369573791,0.028491672973262806,0.033733401645819697,0.036092302271865398,0.03471752076068961,0.030247558222597783,0.024988510946904053,0.021983208291911618,0.023161193528931306,0.027715242278055722,0.032225463647726954,0.033060781959735446,0.029531830622616045,0.02491389557039112,0.023727814180964786,0.027261569401699344,0.031870638992495459,0.032552560036873551,0.028578001955194659,0.024713653533758982,0.025808173595798801,0.030677589300997775,0.033210078330146821,0.030149692054230882,0.025709317006152134,0.026200522791489802,0.031239671563044997,0.033901045223712161,0.030454298795977156,0.026071117513924568,0.027567584190565703,0.033171342801990276,0.034773263543238447,0.030069389772863092,0.02642070012786758,0.029935244286993844,0.035941278932139045,0.035700586734725855,0.029671517924701776,0.027220494927256422,0.0328766993824521,0.039438485646256407,0.038025041780693291,0.030533883129810414,0.027269402396856516,0.033734385981974759,0.044113435499028302,0.048210334575301718,0.041724225980955123,0.028582479210387751,0.015553404222268005,0.0067002844096893696,0.002254214923407451,0.00057618322571907017,0.00010642914720422045,0.000012913361810006267,8.2088181525331546e-7
4.3636830040615333e-51,9.5718531403875098e-49,1.1364062949569078e-46,9.1986888632376377e-45,5.6178359900821168e-43,2.741576664227276e-41,1.1094497465529224e-39,3.820590526339679e-38,1.1411955084611077e-36,3.0002562325668201e-35,7.0235286263381227e-34,1.4778216487078467e-32,2.8165364184576263e-31,4.8938002532316432e-30,7.7946736387992683e-29,1.1434377066391169e-27,1.5511541553700179e-26,1.9528190336704835e-25,2.2886517032952516e-24,2.5037620088799506e-23,2.5630041911928798e-22,2.4602370601502104e-21,2.2187112748158774e-20,1.8830180318994686e-19,1.5062280951697477e-18,1.1370768283033828e-17,8.1108502153777658e-17,5.4723696506506109e-16,3.4955613985145528e-15,2.1156305655358289e-14,1.214073937923448e-13,6.6098020802375024e-13,3.4157171449153449e-12,1.6760826567684107e-11,7.8119184121369319e-11,3.4590460182601169e-10,1.4552505746641524e-9,5.8170991753320635e-9,2.2091414923699647e-8,7.9690173141969179e-8,2.729718681345947e-7,8.8752150891558437e-7,2.7374572163739708e-6,8.004246813694208e-6,0.000022167953042168363,0.000058091230550064661,0.00014385726301745331,0.00033615438994446192,0.00073986877960941027,0.0015305627893823838,0.002968354769979379,0.0053803500923917718,0.0090806659655789412,0.014206035803556858,0.020487386561686126,0.027056473038018759,0.03246676837608543,0.035106491394045749,0.034006819343389049,0.029701609643109319,0.024479443967246557,0.021455856000079608,0.022628182322897532,0.027145710909429211,0.031467125664566895,0.031964763748741959,0.028225936607808486,0.023872436509646738,0.023353729463602747,0.027286138469312326,0.031378652658444548,0.030960400737282026,0.026585044652990294,0.023770018487978347,0.026260578716985873,0.030915626358942863,0.031519211747376709,0.027301927405510961,0.024403250546730639,0.02727428459964074,0.031889349415592896,0.031407251896376228,0.026670097299259888,0.025306305685501826,0.029848912839678515,0.033331576240815235,0.03025673977112831,0.025830696478148072,0.027785720397999102,0.033427599721065169,0.033678308320201935,0.028261101665334948,0.026632149524999108,0.032287550879269366,0.036490221613115796,0.032517672885710158,0.027104939055257657,0.029859586945244659,0.037635349349770254,0.039063801729684921,0.032010603684083289,0.027055846723536732,0.032574653967590677,0.043557700345264276,0.048210334575301718,0.041184416795393256,0.027105832728074847,0.013773216019257364,0.0053601568204172248,0.0015609189300999443,0.0003245430865594985,0.000043892375519426529,3.0849713688527412e-6
