1.4693679385278594e-39,2.3484618675842258e-37,2.0243686809828273e-35,1.1854230080604095e-33,5.2178814516291403e-32,1.8283173942003262e-30,5.2916834269923593e-29,1.2981352602555741e-27,2.7509245220048191e-26,5.1096155191851448e-25,8.414592033163016e-24,1.2400434224995819e-22,1.647811954819132e-21,1.9870334102349495e-20,2.1860481763154154e-19,2.2042365903856353e-18,2.0450700565612244e-17,1.751808378305104e-16,1.3895597474613846e-15,1.0232932453205595e-14,7.0118856668430794e-14,4.4795992024194602e-13,2.672785814295054e-12,1.4916482381098045e-11,7.7968310107511542e-11,3.8213362862268412e-10,1.7578605075558424e-9,7.5960582484400121e-9,3.0855334467089212e-8,1.1788485187809869e-7,4.2380530864061701e-7,1.4341669895273575e-6,4.5693383008368173e-6,0.000013708014902510452,0.000038722508717238652,0.00010298468999966993,0.00025781417105740183,0.00060732554831571695,0.0013456189305364028,0.0028025974379879533,0.0054831998986794325,0.010068840276118588,0.017336852694734667,0.027958283653494231,0.042172370878666181,0.059410908562327755,0.078032223979206435,0.095366009839326344,0.10820454306663871,0.11368668307272976,0.11028136238074426,0.09843423112971969,0.080525624858685138,0.060100639458376911,0.040705289330725544,0.024859336164014912,0.013585861848526208,0.0065829439287981036,0.0027957860732679479,0.0010256999986098381,0.00031894852689249747,0.000081922977213824359,0.000016750484785923904,2.5744599948880107e-6,2.6879585057659643e-7,1.5136034749739022e-8
2.3484618675842258e-37,3.6018616277133417e-35,2.9767861595060576e-33,1.6697589120523508e-31,7.0337633553453675e-30,2.3563007387227353e-28,6.5134561425474372e-27,1.5244322479396908e-25,3.0785558815687268e-24,5.4428001650992834e-23,8.5210441406323849e-22,1.1922139232865303e-20,1.502050171141828e-19,1.7147900392749035e-18,1.7833182542845265e-17,1.6970196533118328e-16,1.4833753993124947e-15,1.1949592676271063e-14,8.8966651630451038e-14,6.1367618669645732e-13,3.9301496791801062e-12,2.3411470148644927e-11,1.299200938371793e-10,6.7255501091025335e-10,3.251361969872935e-9,1.469211070115118e-8,6.2100910701523143e-8,2.4566419576802762e-7,9.0986036048482325e-7,3.1555834300646033e-6,0.000010248562103926261,0.000031163882042899985,0.000088692892558891932,0.00023611730943716186,0.00058751948654157113,0.0013649414193548673,0.002956761513640088,0.0059619940876168758,0.011166622104200236,0.019376264093904868,0.031047719402195831,0.045757519518133183,0.061720519384208787,0.075743513989154972,0.083995724524942866,0.083636482351195208,0.074698599962226854,0.06106013767244526,0.049421440757975536,0.046234908108477679,0.054050009751758242,0.069593975085322136,0.085146706625936473,0.092629500681433768,0.087865217333695959,0.072325180566290481,0.05154015079576748,0.031673316622681315,0.01667031799573051,0.0074336302535519253,0.0027638687819742099,0.00083702601869297585,0.00019937056749293531,0.0000353241585814175,4.2128630053440277e-6,2.6879585057659643e-7
2.0243686809828273e-35,2.9767861595060576e-33,2.3566037090200349e-31,1.2650191801927087e-29,5.0945137395081337e-28,1.629912721318039e-26,4.2982243825699069e-25,9.5858736910396275e-24,1.8424408948794396e-22,3.0962912819043156e-21,4.6015686120819883e-20,6.1030949786004467e-19,7.2781023236039394e-18,7.85235863239279e-17,7.7046083084540551e-16,6.9051613506244977e-15,5.6739745137893758e-14,4.2881446972972202e-13,2.9887897613468322e-12,1.9255987668252753e-11,1.1490219159090472e-10,6.3605443682733523e-10,3.2707834898786118e-9,1.5641387590827378e-8,6.9619743895767048e-8,2.8859487131683973e-7,1.1145743142332563e-6,4.0110539972725561e-6,0.000013449276290112399,0.000042003348669866986,0.00012210981914587915,0.0003301469197941037,0.00082911826481526242,0.0019309541162240998,0.0041616643861973692,0.0082785189045392931,0.015148877995373551,0.025393841893475179,0.03878875091150882,0.053634870426181312,0.066595310605165112,0.073570123937719218,0.07174970861786114,0.061990175335333061,0.049701489931581575,0.042639843437459121,0.045999862183792266,0.057990143319452856,0.070019263037252272,0.07272177314152162,0.063781157660938693,0.050710585292737464,0.045225286627091085,0.05340906639767383,0.070285272140914858,0.083665968094121492,0.083616352277826737,0.069138894868701677,0.047187407718751772,0.026471592269169169,0.012082000832513498,0.0044026961879167094,0.0012411763642024925,0.00025671073715640337,0.0000353241585814175,2.5744599948880107e-6
1.1854230080604095e-33,1.6697589120523508e-31,1.2650191801927087e-29,6.4919423733629684e-28,2.4968300052262899e-26,7.6204137123979983e-25,1.9148130520928995e-23,4.0640700804281284e-22,7.4243117099542412e-21,1.184262748809076e-19,1.6681426289832496e-18,2.0938222847938386e-17,2.3592413173812382e-16,2.4009216525914954e-15,2.2180128680640355e-14,1.8680265527794615e-13,1.439445019208759e-12,1.0179228623626398e-11,6.6228836129080608e-11,3.9729537759135532e-10,2.2012685764472407e-9,1.1280729497155103e-8,5.3527977168560422e-8,2.353690551981894e-7,9.5953865471241109e-7,3.6275604712861011e-6,0.000012716639193046661,0.000041320665841484038,0.0001243614424280889,0.00034629969570038425,0.00089085322211044342,0.0021128626730533323,0.0046079846664530886,0.0092102197503481218,0.016799399575580092,0.027811421823882526,0.041501483303768666,0.055342167662857094,0.065265202505950883,0.067346167317750903,0.06059246082752204,0.04901262344695156,0.04047559812495688,0.041610348807283247,0.051889537067640284,0.062661874582754661,0.064035833811774828,0.054682464352048301,0.044430432421253678,0.044932358686471348,0.056782885486133175,0.067699802877725703,0.065609282417726287,0.052778174776564874,0.044234122654749856,0.051384070043072616,0.069308636031413497,0.081713373028232267,0.076868915820469139,0.056914086818416769,0.033045124737895984,0.014877581357439364,0.005063586681761538,0.0012411763642024925,0.00019937056749293531,0.000016750484785923904
5.2178814516291403e-32,7.0337633553453675e-30,5.0945137395081337e-28,2.4968300052262899e-26,9.160642118365666e-25,2.6639564184880422e-23,6.3701347650554752e-22,1.2849610468125251e-20,2.2278844475055235e-19,3.3678975528308667e-18,4.4889762600702661e-17,5.3228598216846148e-16,5.6560229095050221e-15,5.418050095546088e-14,4.7021110215588107e-13,3.7123771558334339e-12,2.6755478725353813e-11,1.7652789446815994e-10,1.0687425207079127e-9,5.9486305094975458e-9,3.0485568959660272e-8,1.4400949635810846e-7,6.2753529616788825e-7,2.5235609310784847e-6,9.3657559666810115e-6,0.000032069363799246302,0.00010123952380795596,0.00029432456055267767,0.00078669846457312257,0.0019289962917713804,0.0043264058740242507,0.0088420266121029033,0.016386576976758453,0.027366396786379121,0.040856360362969392,0.05397920787643185,0.062358612506710275,0.062280624304378746,0.053873562529279177,0.042781253651575247,0.037499678578208777,0.042676480709236865,0.053783979179081733,0.059936759123338749,0.054666708004632954,0.044068771212433262,0.041168135569643403,0.050330520247790432,0.060512883111297433,0.058534643717275274,0.047201455858505953,0.042903069832077686,0.053250434091111688,0.065224587689923026,0.062463597809842614,0.048771198177186314,0.044132618700423029,0.057997032258041296,0.076447359320899386,0.079079322743410923,0.06127347557165718,0.035301079290004515,0.014877581357439364,0.0044026961879167094,0.00083702601869297585,0.000081922977213824359
1.8283173942003262e-30,2.3563007387227353e-28,1.629912721318039e-26,7.6204137123979983e-25,2.6639564184880422e-23,7.3721779223504199e-22,1.6753691132183114e-20,3.2072875458234085e-19,5.2696730261083242e-18,7.5372122753429046e-17,9.4893132710810075e-16,1.0609512046556536e-14,1.060960773242024e-13,9.545214382380093e-13,7.7632214952760952e-12,5.7304277926720705e-11,3.8515137956169605e-10,2.3633153472961433e-9,1.3266983425144268e-8,6.824775229700604e-8,3.2209329397329455e-7,1.3956566355902252e-6,5.5542199460337128e-6,0.000020298943598819467,0.000068091414303383741,0.00020942542924979889,0.00058964988917576188,0.0015164125061561321,0.0035513632801246283,0.007544181199225589,0.014462204105776884,0.024852226120711191,0.037954475005104332,0.050952649744783272,0.059341490474727704,0.059215967698644704,0.050773999959805019,0.040104363153545163,0.035970252223518083,0.042237067450810388,0.052750671960466026,0.056200266737005805,0.04867303241993746,0.039717488060649676,0.041492704112616883,0.05213865338690692,0.05684958283784323,0.048821621942549866,0.040711945234012877,0.046255891305883768,0.057762758017921757,0.057032811704296163,0.045499222819443164,0.043560368718417159,0.056775563557857612,0.064863441213310917,0.054667762158304869,0.043311119783392538,0.052108376565892371,0.072993457851855904,0.079399824526996803,0.06127347557165718,0.033045124737895984,0.012082000832513498,0.0027638687819742099,0.00031894852689249747
5.2916834269923593e-29,6.5134561425474372e-27,4.2982243825699069e-25,1.9148130520928995e-23,6.3701347650554752e-22,1.6753691132183114e-20,3.6133000435849384e-19,6.5547904574657778e-18,1.0189195032195402e-16,1.3764656280322414e-15,1.6338097833217954e-14,1.7188303772433042e-13,1.6140076487857557e-12,1.3604733912719452e-11,1.0341824287911229e-10,7.116378828498099e-10,4.4461885044903165e-9,2.5282354564667363e-8,1.3107896603094486e-7,6.2042546875524369e-7,2.6830173335450885e-6,0.0000106036215186217,0.00003828949487830218,0.00012622973028000001,0.00037940401418523377,0.0010375390473966906,0.0025740745848213854,0.005771305634517259,0.011634468324221469,0.020947521068644609,0.033391928298821067,0.046600092723862313,0.056150269312293857,0.057596093065983418,0.05021483988679671,0.039537931294629231,0.034664759415803792,0.040254527068294039,0.0504236265148875,0.053540814643368729,0.045872025994180835,0.037779996453537628,0.040941153715694772,0.051089094131605656,0.052862748096424275,0.043618369311117801,0.039181373539771193,0.048024526859708961,0.055353924332144695,0.048284064898183392,0.040362528530654949,0.047857054261117357,0.058117142872871307,0.0520832857871265,0.041996558279445014,0.049682392125526272,0.063345000202831811,0.058011590222698565,0.043955989659036321,0.050396085495224993,0.072993457851855904,0.079079322743410923,0.056914086818416769,0.026471592269169169,0.0074336302535519253,0.0010256999986098381
1.2981352602555741e-27,1.5244322479396908e-25,9.5858736910396275e-24,4.0640700804281284e-22,1.2849610468125251e-20,3.2072875458234085e-19,6.5547904574657778e-18,1.1249684645484078e-16,1.6515859440374109e-15,2.1033334489371665e-14,2.3489312107144223e-13,2.32011062034942e-12,2.0407855003875205e-11,1.6074090310989942e-10,1.138714781840289e-9,7.280993233036195e-9,4.2135231437203609e-8,2.2114346538759249e-7,1.0541431584260596e-6,4.5675799520752417e-6,0.000017994631076100213,0.00006443426022913352,0.00020949516092012569,0.00061740149499911122,0.0016450868424823012,0.0039490569030742735,0.0084995920893334001,0.016297978056735277,0.027608741669304114,0.040865778851422676,0.052121281619800453,0.056389477560397718,0.051307859974567896,0.040764093868319509,0.033862806755654996,0.037279527602462063,0.047213828498785772,0.051835196241065348,0.045313266122574479,0.036863177731601531,0.03912997080580845,0.048847947197025272,0.050428453928534189,0.041404019658138232,0.038106361889190595,0.047216455492249569,0.052144729113260369,0.043666365501838981,0.039213168830886497,0.049025610903744793,0.053851901230492404,0.044001044753703485,0.041511129227504815,0.053891626415594541,0.055804824880321351,0.043621894196945198,0.046057821247335468,0.06176462726058839,0.058985642848144255,0.043955989659036321,0.052108376565892371,0.076447359320899386,0.076868915820469139,0.047187407718751772,0.01667031799573051,0.0027957860732679479
2.7509245220048191e-26,3.0785558815687268e-24,1.8424408948794396e-22,7.4243117099542412e-21,2.2278844475055235e-19,5.2696730261083242e-18,1.0189195032195402e-16,1.6515859440374109e-15,2.2857736909216307e-14,2.738695336852989e-13,2.8712796931135806e-12,2.6562867547541022e-11,2.1828891044590221e-10,1.6019152679296394e-9,1.0541621032350484e-8,6.2407316545073642e-8,3.3317135078676337e-7,1.6066628641877043e-6,7.0052471663348482e-6,0.000027623657706783988,0.000098470885031118665,0.00031694432244401278,0.00091921117778262705,0.0023948573083895941,0.0055811488165657026,0.011567320891821953,0.021156405057643494,0.033797724843607536,0.046532668296315114,0.054322303969013059,0.052993576220857628,0.04370836389194566,0.034436562540201897,0.034148488415054755,0.042977562976860208,0.050131405875446275,0.046269097440449921,0.037070792374228191,0.036635329329366522,0.045784624837986423,0.049217659781026873,0.041074704108380627,0.036681361000939062,0.044908555155871056,0.049937859506160874,0.041836327369148711,0.038103160924365206,0.047688738185292876,0.050326779698859732,0.040567191062495641,0.041707990606012692,0.052744507671149426,0.048730222706919353,0.039995150438188643,0.049759616080011403,0.056902505089421366,0.045004707457322274,0.045037796144865048,0.06176462726058839,0.058011590222698565,0.043311119783392538,0.057997032258041296,0.081713373028232267,0.069138894868701677,0.031673316622681315,0.0065829439287981036
5.1096155191851448e-25,5.4428001650992834e-23,3.0962912819043156e-21,1.184262748809076e-19,3.3678975528308667e-18,7.5372122753429046e-17,1.3764656280322414e-15,2.1033334489371665e-14,2.738695336852989e-13,3.0804301905483425e-12,3.0246601386095657e-11,2.613953789523843e-10,2.0010802270269101e-9,1.3638125362832573e-8,8.3069812587218522e-8,4.5349619464669506e-7,2.2233337521937432e-6,9.8002359235001108e-6,0.000038852567468357646,0.00013846708161190182,0.00044302091315726002,0.0012694802039957442,0.0032464820793625676,0.0073725672810290073,0.014766575680113741,0.025846521477810765,0.039054623888068878,0.050149169607650831,0.053768273281655281,0.047778594169854932,0.037246440786028,0.032201665029423862,0.037890900330651786,0.0471880008533275,0.047736500616112286,0.038935256137699178,0.034506634056791752,0.041736805505704384,0.048154797619910277,0.042271667493560748,0.035525229882498181,0.041561427742759587,0.048356069469305981,0.041837800260643681,0.036630525283528739,0.045085385839307053,0.048452660468101339,0.039279431035097208,0.040384081425107097,0.050329303355663295,0.045237371507044483,0.038759374361738624,0.049301024496716187,0.051292566035860768,0.040414589907527357,0.047623017021038096,0.0570409197842164,0.045004707457322274,0.046057821247335468,0.063345000202831811,0.054667762158304869,0.044132618700423029,0.069308636031413497,0.083616352277826737,0.05154015079576748,0.013585861848526208
