5.7397185098744507e-42,9.73605832428754e-40,8.9149551275066764e-38,5.5505376706769736e-36,2.6001766089545598e-34,9.7058837020916997e-33,2.9956693688655945e-31,7.8449940603880422e-30,1.7766229621637042e-28,3.5304977873340418e-27,6.2275304731989516e-26,9.8418409431995394e-25,1.4042482683959128e-23,1.8205304257603752e-22,2.1562018518037141e-21,2.3438349563041274e-20,2.3476937805542975e-19,2.1743729915406782e-18,1.8677317710884225e-17,1.491867858999307e-16,1.1106836406131441e-15,7.7229530032143332e-15,5.0245079215090175e-14,3.0634632486620767e-13,1.7528738357289744e-12,9.4241843726014393e-12,4.7660847588652423e-11,2.2694135493588078e-10,1.0182456483399339e-9,4.3080405968442898e-9,1.7196814324744915e-8,6.4798355536671904e-8,2.3056359362261872e-7,7.7490615364941165e-7,2.4604754775820515e-6,7.3814264327461546e-6,0.000020922466148534114,0.000056026953250296348,0.00014171400355870145,0.00033848489635395416,0.00076315646760917541,0.0016234124567982684,0.0032563603964289443,0.0061549296263167308,0.010953366354178223,0.018335679442022473,0.028840416844873626,0.042572083299507136,0.058892130997984018,0.076226637388282169,0.092148708727496254,0.10382834037560557,0.10878724038831435,0.10571287253439911,0.094985204299962985,0.078643142329285807,0.059760179660958619,0.041485885024740506,0.026168288178911977,0.014902438649997393,0.0076036117712329402,0.0034436719334460464,0.0013685530242059281,0.00047033294205851276,0.00013714788407207021,0.000033067349452112308,6.3529304645758714e-6,9.1833411539860342e-7,9.0262474042131966e-8,4.7891359950346123e-9
9.73605832428754e-40,1.5885818919779517e-37,1.3981260244218871e-35,8.3601946256185047e-34,3.7581802099143218e-32,1.3450158455148872e-30,3.9765993179150601e-29,9.9661442166533417e-28,2.1578393450368795e-26,4.095455924660671e-25,6.8921856725853628e-24,1.0380115873389835e-22,1.4097446971624654e-21,1.7375023142674071e-20,1.9538001017815883e-19,2.0136473697145698e-18,1.9095610203055499e-17,1.6718479142042993e-16,1.3553289195458769e-15,1.0199607082957784e-14,7.1412883498319093e-14,4.6608327878060412e-13,2.8403658407709681e-12,1.6186061799228939e-11,8.6359175612646356e-11,4.318569058459756e-10,2.0259304463217128e-9,8.9224020303601237e-9,3.6911737010157842e-8,1.435031001926675e-7,5.2444253470955132e-7,1.8019273942582136e-6,5.8207457414785369e-6,0.000017674830863317664,0.000050434899389355454,0.00013517481375018794,0.00034006118755091848,0.00080229105121907417,0.0017731022860562755,0.0036656912098268001,0.0070770088533012795,0.01273200423155073,0.021289792937145852,0.032983322567255195,0.047160257054825259,0.061938267990636578,0.074300270912550858,0.080897956198405655,0.079506050265529563,0.070552732982337932,0.057765177123792221,0.047131804164002245,0.044252160410620456,0.051311061560680859,0.065516282979927731,0.080207390760651065,0.088193789534525322,0.085355834662345723,0.072352840154406792,0.053620623461859208,0.034650288539210299,0.019428583400121729,0.0093777737032713161,0.0038513684698159639,0.0013235648291759477,0.00037162562614920286,0.000082283278210498056,0.000013583409912304265,1.51248009739482e-6,9.0262474042131966e-8
8.9149551275066764e-38,1.3981260244218871e-35,1.1817723102874817e-33,6.7809428660349829e-32,2.9225191003961143e-30,1.0018817558793835e-28,2.8346258398077593e-27,6.7916063065382218e-26,1.4043397100218254e-24,2.542656046531561e-23,4.0773295350059725e-22,5.8442742206343315e-21,7.5444457839465638e-20,8.826538521518201e-19,9.4083027732590597e-18,9.1777090808706885e-17,8.224704559480015e-16,6.7935199118701418e-15,5.1866265115638445e-14,3.6690018514466767e-13,2.4098700886947692e-12,1.4723203661017493e-11,8.3798932296055451e-11,4.4489933615166606e-10,2.2056434322148538e-9,1.0219557876720535e-8,4.4283236986368163e-8,1.7953996939117252e-7,6.8127032523258987e-7,2.4196558190601177e-6,8.0429909902993941e-6,0.00002501358048640158,0.000072743874002613349,0.0001976701972515659,0.00050136362992494782,0.0011853236333997775,0.0026075846770281821,0.0053261055984436505,0.010073239636991718,0.017581056269752589,0.028197070638736492,0.041339376705889913,0.055043242486748308,0.066044608082735555,0.070806846321234271,0.067417790734767707,0.057449686131244998,0.04626343792814548,0.040678380976347657,0.044705240128341805,0.056131533793631336,0.067139291302319643,0.069583860756156288,0.061475556473646983,0.049248825584865387,0.043206015327809765,0.049354724944898197,0.064399635973123704,0.078134669506677089,0.081014470611857139,0.070457658852718914,0.051280595990529114,0.031174481344431499,0.01573304818342816,0.006511780005668483,0.0021656738435242812,0.00056012782588008151,0.0001067458681201997,0.000013583409912304265,9.1833411539860342e-7
5.5505376706769736e-36,8.3601946256185047e-34,6.7809428660349829e-32,3.73034140663154e-30,1.5399867554636726e-28,5.0519361215883555e-27,1.3664064842952148e-25,3.1263636071385699e-24,6.1665095230465804e-23,1.0637711515247208e-21,1.6232919972944642e-20,2.2113127780178828e-19,2.7092773645299045e-18,3.003983130203827e-17,3.0299632879469169e-16,2.7924010538811008e-15,2.3601317214900449e-14,1.8352303010528668e-13,1.3164833059131364e-12,8.731922488681468e-12,5.3656177945544155e-11,3.059522179911644e-10,1.6210483224312093e-9,7.9894443248552343e-9,3.6658713775635858e-8,1.5668804864993612e-7,6.2409183426419158e-7,2.316693413527751e-6,8.0139009744398888e-6,0.0000258232726840259,0.000077461631910855007,0.00021609900179082754,0.00055993915511801424,0.0013452592255516768,0.002990156898793433,0.0061319212011386343,0.011560892335897208,0.01995088224155559,0.031339810417994112,0.04450071048202181,0.056629280479349625,0.063943718033543212,0.06349275834046336,0.055527693580537899,0.044689045726142872,0.038172035959276698,0.040941683724122694,0.051189624569619521,0.060604809714735051,0.060909035817588753,0.051831767454142894,0.042449384574846855,0.042898774496570065,0.053701695498844611,0.064260238789803742,0.063534777089254508,0.052203832949183915,0.0427126596319333,0.046481792166310057,0.061945394682081609,0.075990606381104937,0.076336038840603269,0.061482619538959336,0.039621802933372145,0.020326228192693642,0.0081826894106840794,0.0025134756034889282,0.00056012782588008151,0.000082283278210498056,6.3529304645758714e-6
2.6001766089545598e-34,3.7581802099143218e-32,2.9225191003961143e-30,1.5399867554636726e-28,6.083629787804672e-27,1.9078186725484788e-25,4.9275038692810158e-24,1.0753884073564404e-22,2.0208302771450749e-21,3.3171239438485508e-20,4.8101887313652984e-19,6.2181961966274818e-18,7.219020893878328e-17,7.5728001999375091e-16,7.2146005708733e-15,6.2690882730125407e-14,4.9865429058234186e-13,3.6418294526682613e-12,2.4483687835095152e-11,1.5184521659275795e-10,8.702826890663922e-10,4.6161057398806887e-9,2.2684693724052916e-8,1.0336873380499645e-7,4.3699625833128343e-7,1.7143848101383961e-6,6.2411570163972574e-6,0.000021076605064485571,0.000065982067897536753,0.00019129136648859092,0.00051284464233919137,0.0012690163595036184,0.002891096660529584,0.0060449633790512305,0.011553321695126441,0.02008050638262758,0.031533254508545469,0.044372888786288264,0.055388901305848203,0.060637999577524481,0.057736268287004347,0.048385405961382578,0.038788527106053711,0.036178368099289793,0.042897285583853534,0.053173316021183255,0.057286320824741459,0.051094793156670905,0.041436854074016861,0.039688281999448554,0.048604498751714873,0.057903290567994224,0.05612829431509884,0.045661427682733543,0.040818809922496885,0.049361791950344474,0.061271569069458274,0.061203489468729328,0.049171821110821614,0.041520712293178868,0.050325649648452597,0.068125102751604532,0.07659933049188865,0.066317313078111738,0.043828674474148471,0.021969174654862832,0.0081826894106840794,0.0021656738435242812,0.00037162562614920286,0.000033067349452112308
9.7058837020916997e-33,1.3450158455148872e-30,1.0018817558793835e-28,5.0519361215883555e-27,1.9078186725484788e-25,5.7131315187992982e-24,1.407447356974978e-22,2.926292783237133e-21,5.2321529582620615e-20,8.1607614788462872e-19,1.1228875961983486e-17,1.3752892104649262e-16,1.5103361405649195e-15,1.4961798500129224e-14,1.343660007031997e-13,1.0984883318216513e-12,8.2036886684153341e-12,5.6128816085875476e-11,3.5266587058084236e-10,2.0388620686323266e-9,1.0862558338199223e-8,5.3396090414581143e-8,2.4237158993943459e-7,1.016397290777902e-6,3.938420893333088e-6,0.000014098507387321803,0.000046598398910242032,0.00014206727572025925,0.00039895358507161231,0.0010299268060296474,0.0024379410020304533,0.0052737158150141292,0.010380426618070762,0.018489278250606594,0.029591078578443753,0.042172655377363582,0.052928381501508408,0.05777026357578441,0.054369041990057528,0.044887012012510125,0.036125696220251544,0.035208001526567697,0.043063955893767367,0.052159322665487941,0.053021587529345966,0.044779171946862855,0.037476490263601914,0.040701750224266145,0.050729570544935525,0.054199225565928983,0.046347336816581041,0.038959598925890287,0.043956936724153511,0.054765311859882954,0.05514805457886654,0.044671879612859966,0.040782991261527555,0.0515624738914923,0.061645762407975156,0.055593729188573747,0.042888528064250854,0.044717625720978624,0.062614211713017177,0.075700801960435937,0.067666854309016745,0.043828674474148471,0.020326228192693642,0.006511780005668483,0.0013235648291759477,0.00013714788407207021
2.9956693688655945e-31,3.9765993179150601e-29,2.8346258398077593e-27,1.3664064842952148e-25,4.9275038692810158e-24,1.407447356974978e-22,3.3031747657836054e-21,6.5343570022501223e-20,1.1101040508544616e-18,1.6428198007433281e-17,2.141466902801083e-16,2.4807505665444844e-15,2.5723427373238362e-14,2.4016321994687523e-13,2.0287307702303361e-12,1.5567708134306224e-11,1.0887895519660343e-10,6.9591808235902074e-10,4.0739452705131916e-9,2.1880582501752292e-8,1.0795555863172935e-7,4.897242645103566e-7,2.0435416551068252e-6,7.8446065801934138e-6,0.000027692632800760009,0.000089829339281420859,0.00026740737688272482,0.00072916213354650642,0.0018166647981151355,0.0041217210602350064,0.0084791468370413126,0.015727470224788516,0.026112824281400875,0.038450175578484323,0.049627065553415983,0.055393796074120452,0.052917080967234922,0.043878673781138344,0.035050615701739024,0.033919949740253552,0.041574509336614223,0.050148720883442303,0.050118704508797041,0.041644128846714124,0.035765330965603289,0.040741980081227144,0.049876632102213138,0.049893646654021922,0.040944154636056895,0.037686527861467659,0.04623160807558471,0.052893506512243462,0.046498839586040518,0.038696456903719602,0.044597223091109243,0.054952015811945301,0.051498512591600318,0.040947310867643851,0.04436360037341792,0.058146691427084833,0.058710798462587142,0.045099544981617396,0.042770264521319066,0.060743410113902707,0.075700801960435937,0.066317313078111738,0.039621802933372145,0.01573304818342816,0.0038513684698159639,0.00047033294205851276
7.8449940603880422e-30,9.9661442166533417e-28,6.7916063065382218e-26,3.1263636071385699e-24,1.0753884073564404e-22,2.926292783237133e-21,6.5343570022501223e-20,1.2281900832096664e-18,1.979647051454114e-17,2.7752747884678204e-16,3.4214228878694364e-15,3.7419443226927942e-14,3.6563545964553593e-13,3.2103951964205314e-12,2.5448958633207054e-11,1.8283128211224309e-10,1.1941322874976285e-9,7.1081407128299573e-9,3.8636668845332004e-8,1.9204408585766939e-7,8.7371361451556223e-7,3.6400781070948666e-6,0.000013887622293745282,0.000048496394854113953,0.00015485073603619721,0.00045137610253886766,0.001198352988630927,0.0028886357835879059,0.0062959633698316088,0.01234058781899944,0.021599467364026844,0.033450355675804923,0.045302370967353995,0.052903254973468722,0.052576879016593033,0.044682512690096269,0.035245569524012979,0.032426535208411733,0.038908331520648314,0.047714292650082109,0.048624982030610125,0.040629819197939688,0.034631598032632678,0.039372897164165987,0.04799869721916382,0.047194569504981414,0.038468798109082965,0.036985295016459921,0.045939951865189483,0.049674437310378616,0.041540531028841495,0.037495786007639961,0.046431510783015889,0.051646120101454159,0.04308062696598842,0.038920197134001126,0.049495013266540067,0.054459959813167336,0.043983211556108533,0.041130448952971207,0.055008374150352666,0.059660389980635883,0.045986552594870333,0.042770264521319066,0.062614211713017177,0.07659933049188865,0.061482619538959336,0.031174481344431499,0.0093777737032713161,0.0013685530242059281
1.7766229621637042e-28,2.1578393450368795e-26,1.4043397100218254e-24,6.1665095230465804e-23,2.0208302771450749e-21,5.2321529582620615e-20,1.1101040508544616e-18,1.979647051454114e-17,3.0226924610201245e-16,4.0075055717130545e-15,4.6640717014144846e-14,4.8063934318040795e-13,4.4161662672443209e-12,3.6380869789697505e-11,2.6993940999472563e-10,1.8105228358932614e-9,1.1008733989678586e-8,6.0817713612634128e-8,3.0576347675015467e-7,1.4004377200708647e-6,5.8463951890047636e-6,0.000022245598626512822,0.000077102353312566681,0.00024312154483937848,0.00069609651107245079,0.0018046964362155587,0.0042207598995197262,0.0088603084632575446,0.016584616619439633,0.027440625862630534,0.039684892508405076,0.04946273011333951,0.052327608606837438,0.046718902699338512,0.036931493361286851,0.031438268974727528,0.035517823752378321,0.044603968630104231,0.047846708652591659,0.041185242332105044,0.034004462255132552,0.037007231430351781,0.045661789372258278,0.046006395235426408,0.037647936869116094,0.035715077521679412,0.04420024555650737,0.047387468721707768,0.039318197545877378,0.03667426271890861,0.045728769977163947,0.048142808312544337,0.039132043223814089,0.039198792384515042,0.049630481471117934,0.04796516077054583,0.038555235987006179,0.04465106472235157,0.054516911535161464,0.046345605570201028,0.040156886978922891,0.053861165556660758,0.059660389980635883,0.045099544981617396,0.044717625720978624,0.068125102751604532,0.076336038840603269,0.051280595990529114,0.019428583400121729,0.0034436719334460464
3.5304977873340418e-27,4.095455924660671e-25,2.542656046531561e-23,1.0637711515247208e-21,3.3171239438485508e-20,8.1607614788462872e-19,1.6428198007433281e-17,2.7752747884678204e-16,4.0075055717130545e-15,5.0157409611823455e-14,5.5000772240128689e-13,5.3292167706356893e-12,4.5936286161921432e-11,3.5415574263959599e-10,2.4527296581815822e-9,1.5310678417781462e-8,8.6368742351524482e-8,4.4111974607593637e-7,2.042345606624826e-6,8.5769916540372675e-6,0.00003267066009069437,0.00011279584307300494,0.00035246818747145144,0.00099462320872294945,0.0025264143382757367,0.0057508675144021774,0.011661770934631779,0.020901305360491257,0.032768014375248805,0.044337589608316163,0.050952805617038601,0.049068747497786883,0.040220329644539274,0.031950641501942539,0.032175904706094708,0.040446460237246913,0.046711872809457044,0.042859807483015872,0.034486763631356401,0.034280456510820268,0.042605603428125951,0.045585917799151251,0.038163544275572492,0.034185183865814042,0.041529428495574618,0.04603091880642706,0.038797782169609609,0.035363339818821099,0.04374556329750743,0.046061293460078765,0.037484353253768137,0.03844017157572073,0.047810980822373857,0.044060214096213024,0.036873336614091175,0.045341403371683388,0.050130819135477407,0.040037187599404,0.04203417489408217,0.053948433545755111,0.047150120789192033,0.040156886978922891,0.055008374150352666,0.058710798462587142,0.042888528064250854,0.050325649648452597,0.075990606381104937,0.070457658852718914,0.034650288539210299,0.0076036117712329402
