1.7347234759768071e-18,1.2853352793803163e-16,5.0438560974399921e-15,1.319139540870142e-13,2.5416981309285762e-12,3.8167040726372961e-11,4.629323536983455e-10,4.6478039439448776e-9,3.9310851193014597e-8,2.8376135185306905e-7,1.7652601893126476e-6,9.5340329229858534e-6,0.000044951726700465388,0.00018575956685259741,0.00067463351172305633,0.0021566499023783378,0.006071701605507507,0.01504652491506039,0.032769808764639268,0.062552790007710184,0.10423684891872253,0.15080241659014687,0.18802258261980183,0.20007271963769478,0.17934947884373397,0.13308024223704895,0.079761180554753536,0.037256396908171335,0.012820805457091583,0.0029404348421422809,0.00035716418034002946
1.2853352793803163e-16,8.704842402451618e-15,3.1091324518831944e-13,7.3670743439034281e-12,1.2795186756041004e-10,1.7221936928728388e-9,1.8606130182030432e-8,1.6522562316711423e-7,1.2262777773178483e-6,7.6977380760312444e-6,0.000041216267299811406,0.00018932220291269165,0.00074864403074770388,0.0025521887824611454,0.0074964808659270212,0.018919377137143685,0.040808778025609201,0.074595112999360434,0.11410572657300619,0.14351901141553844,0.14537025125507413,0.1180456865721985,0.086278534268620926,0.084607390842499981,0.12102746899798336,0.16164784526705801,0.1629070950027015,0.11766045861955358,0.058485181000462121,0.018387341136023739,0.0029404348421422809
5.0438560974399921e-15,3.1091324518831944e-13,1.0060030239400497e-11,2.1481624379080417e-10,3.3427503835411728e-9,4.0049226829277324e-8,3.8232278832164695e-7,2.9749752069219747e-6,0.00001916293770697431,0.00010324685757620767,0.00046834093937900171,0.0017945053044934302,0.0058095040211736133,0.015845111696031336,0.036173637288383567,0.068366212046321505,0.10517278573819693,0.12861025722672274,0.1219711253845596,0.092074152008801192,0.073528296238166513,0.092351135238229327,0.12497396743966717,0.12318476425843481,0.08979856619059091,0.084720316539614743,0.12938626860320802,0.16161179076239346,0.12751290370258074,0.058485181000462121,0.012820805457091583
1.319139540870142e-13,7.3670743439034281e-12,2.1481624379080417e-10,4.1092059277095646e-9,5.6898758010929932e-8,6.0199532488310447e-7,5.0308488476458449e-6,0.000033925268500207603,0.00018715327213319822,0.00085155048575856011,0.0032072429595427696,0.0099928194679796818,0.025624021921026489,0.053511243381191939,0.0894394391461858,0.11660221122527379,0.11510647970939009,0.087528853283962096,0.06886214883856805,0.086718556338068777,0.11353871083545567,0.10306008760003356,0.076236420524046867,0.091048705729569512,0.1232498068592507,0.10603067466807107,0.079417005799662664,0.11857750000218688,0.16161179076239346,0.11766045861955358,0.037256396908171335
2.5416981309285762e-12,1.2795186756041004e-10,3.3427503835411728e-9,5.6898758010929932e-8,6.9560033548936703e-7,6.4394585974653492e-6,0.000046594549975021794,0.00026869741246194515,0.0012488450159574652,0.0047007292085632376,0.014315467694186062,0.035021081839650933,0.067830117027966501,0.10155608774331426,0.11372665954776365,0.09373783964042003,0.067908091039809619,0.074855504408872427,0.10246358846343579,0.099153543600226341,0.072971023248035693,0.083820597548331847,0.11013659107216449,0.090190101218659935,0.077560372199472953,0.11487057036654367,0.1107779472284192,0.079417005799662664,0.12938626860320802,0.1629070950027015,0.079761180554753536
3.8167040726372961e-11,1.7221936928728388e-9,4.0049226829277324e-8,6.0199532488310447e-7,6.4394585974653492e-6,0.000051599409522116506,0.00031904093670150589,0.0015477911441472027,0.0059360537567647511,0.017989789493484307,0.042715713482899378,0.078031504175325244,0.10643365333182973,0.10458055016168924,0.07661899510468511,0.064187373041339961,0.08728029234951801,0.10042456167048583,0.076702431867782742,0.07211003612075435,0.099493558783570507,0.089952620030852549,0.071641456401610878,0.10123038241016405,0.09811490863243626,0.075522850383096058,0.11487057036654367,0.10603067466807107,0.084720316539614743,0.16164784526705801,0.13308024223704895
4.629323536983455e-10,1.8606130182030432e-8,3.8232278832164695e-7,5.0308488476458449e-6,0.000046594549975021794,0.00031904093670150589,0.0016587145321589566,0.0066315237915778512,0.020423134998790372,0.048022075809562169,0.084411600699317905,0.10711119691601765,0.094938106013409309,0.066593551199907229,0.068353895397383677,0.094277596619240569,0.088487626618213743,0.065996499447797736,0.083796086296773724,0.094988802428206215,0.070012037484996052,0.084663121572653134,0.097952083286215507,0.071474736023337672,0.096968337531415077,0.09811490863243626,0.077560372199472953,0.1232498068592507,0.08979856619059091,0.12102746899798336,0.17934947884373397
4.6478039439448776e-9,1.6522562316711423e-7,2.9749752069219747e-6,0.000033925268500207603,0.00026869741246194515,0.0015477911441472027,0.0066315237915778512,0.021271061548966692,0.050698139151507661,0.087775919352907072,0.1062040873030512,0.087516357048820314,0.06201621121395015,0.074009487924997191,0.095076238092900001,0.076628552659489764,0.06633850961304417,0.091093004405208016,0.080743242405483254,0.068185526636013455,0.094122705640467745,0.077358380576196805,0.077147310453083976,0.099169419115362014,0.071474736023337672,0.10123038241016405,0.090190101218659935,0.091048705729569512,0.12318476425843481,0.084607390842499981,0.20007271963769478
3.9310851193014597e-8,1.2262777773178483e-6,0.00001916293770697431,0.00018715327213319822,0.0012488450159574652,0.0059360537567647511,0.020423134998790372,0.050698139151507661,0.088811393001506081,0.10537125099379039,0.083080506778252736,0.060433259334322753,0.078349749429316874,0.092719493873843888,0.068765021542928256,0.071030984374529334,0.091099096925379291,0.069350302561463941,0.075587453666447705,0.089899249862471444,0.066397842995701265,0.089495090899471337,0.080339415059460366,0.077147310453083976,0.097952083286215507,0.071641456401610878,0.11013659107216449,0.076236420524046867,0.12497396743966717,0.086278534268620926,0.18802258261980183
2.8376135185306905e-7,7.6977380760312444e-6,0.00010324685757620767,0.00085155048575856011,0.0047007292085632376,0.017989789493484307,0.048022075809562169,0.087775919352907072,0.10537125099379039,0.081626396848136245,0.060066594270070866,0.080809398618809942,0.089945959117889922,0.06468055774381152,0.07560993326854285,0.087274868674619847,0.064052633753731032,0.082417335958831593,0.079873021187086889,0.067737235054537769,0.091033876680770087,0.067212490972465557,0.089495090899471337,0.077358380576196805,0.084663121572653134,0.089952620030852549,0.083820597548331847,0.10306008760003356,0.092351135238229327,0.1180456865721985,0.15080241659014687
1.7652601893126476e-6,0.000041216267299811406,0.00046834093937900171,0.0032072429595427696,0.014315467694186062,0.042715713482899378,0.084411600699317905,0.1062040873030512,0.083080506778252736,0.060066594270070866,0.081581827087703187,0.088267462548259778,0.062972072109924548,0.078587153968701298,0.083029250492385094,0.062943211020760789,0.085661567043042263,0.071225667231084403,0.073619723821752818,0.084312336905290396,0.066128617458575264,0.091033876680770087,0.066397842995701265,0.094122705640467745,0.070012037484996052,0.099493558783570507,0.072971023248035693,0.11353871083545567,0.073528296238166513,0.14537025125507413,0.10423684891872253
9.5340329229858534e-6,0.00018932220291269165,0.0017945053044934302,0.0099928194679796818,0.035021081839650933,0.078031504175325244,0.10711119691601765,0.087516357048820314,0.060433259334322753,0.080809398618809942,0.088267462548259778,0.062531937698289535,0.079948553830945581,0.08010889085058668,0.063488155465357148,0.086253961898581502,0.066039204799674432,0.078652096030867885,0.0761743702864332,0.070911037544468562,0.084312336905290396,0.067737235054537769,0.089899249862471444,0.068185526636013455,0.094988802428206215,0.07211003612075435,0.099153543600226341,0.086718556338068777,0.092074152008801192,0.14351901141553844,0.062552790007710184
0.000044951726700465388,0.00074864403074770388,0.0058095040211736133,0.025624021921026489,0.067830117027966501,0.10643365333182973,0.094938106013409309,0.06201621121395015,0.078349749429316874,0.089945959117889922,0.062972072109924548,0.079948553830945581,0.079099080047904437,0.064092887067134785,0.085866386064460393,0.063609997124468943,0.081480186839853484,0.070141752093973621,0.075922310269543153,0.0761743702864332,0.073619723821752818,0.079873021187086889,0.075587453666447705,0.080743242405483254,0.083796086296773724,0.076702431867782742,0.10246358846343579,0.06886214883856805,0.1219711253845596,0.11410572657300619,0.032769808764639268
