5.6051938572992683e-45,1.0194366872585842e-42,1.0018474819892096e-40,6.7013680024417946e-39,3.376219431577435e-37,1.3568416033125048e-35,4.5137245244122242e-34,1.2754880538518484e-32,3.120559599090903e-31,6.7073886138369904e-30,1.2813194032631442e-28,2.1958528781148036e-27,3.4020132569610685e-26,4.7957280684166206e-25,6.1848655129448288e-24,7.3315086137531043e-23,8.020420329444909e-22,8.1258130933264291e-21,7.6478139951567218e-20,6.704751757016143e-19,5.4883255626450688e-18,4.2036579834141516e-17,3.0182892361533154e-16,2.0350054845600889e-15,1.2902886537356054e-14,7.703688783475774e-14,4.3362170517487898e-13,2.3034326934322511e-12,1.1558223003692855e-11,5.4828669793823305e-11,2.4605396762505397e-10,1.0452540213770582e-9,4.2053804208670136e-9,1.6031209140950793e-8,5.792346122245853e-8,1.9841982787890003e-7,6.4452459107525556e-7,1.985484101616603e-6,5.8007213196773e-6,0.000016072006058190902,0.000042226203231172268,0.00010518076317377816,0.00024832350847177628,0.00055549084237464519,0.0011768684994776368,0.0023601944514158393,0.0044778924080617348,0.0080315731842129884,0.013607508577849101,0.021757492523109416,0.032797406376111649,0.046554398114988495,0.06214389878206995,0.077894631102946404,0.091529802635156567,0.10063472697262521,0.10331062671801006,0.098790917171487263,0.087758628485769328,0.072198563519325614,0.054816080319602842,0.038253816998151412,0.024422984712733565,0.014187585262193823,0.0074508386316644066,0.0035102959548462577,0.0014698237319145299,0.00054069415968981193,0.00017220780965257522,0.000046589650599938994,0.00001043358303236816,1.8638406895886379e-6,2.5077800397049076e-7,2.2966277001330588e-8,1.1364844206966902e-9
1.0194366872585842e-42,1.7881689443556126e-40,1.6937115363185718e-38,1.0911662338782042e-36,5.2909831616353301e-35,2.0449829471706675e-33,6.5375372172331592e-32,1.7738802082309244e-30,4.1637525884609106e-29,8.5788860491559115e-28,1.5695096164286789e-26,2.573509325139664e-25,3.8110327600355216e-24,5.1297221166813264e-23,6.3100005870438907e-22,7.1261811371769952e-21,7.4183127065823086e-20,7.1428780784988028e-19,6.3806919062848472e-18,5.3019101763170976e-17,4.1074370263681048e-16,2.9728038700715038e-15,2.0137021052954007e-14,1.2786181308784296e-13,7.6208323002671312e-13,4.2687769441847868e-12,2.2495654802408856e-11,1.1162949277367187e-10,5.2200678330328991e-10,2.301792071265465e-9,9.575717150399378e-9,3.7597828750227788e-8,1.3936729703117237e-7,4.8779328026536403e-7,1.612155854237606e-6,5.0308568945118052e-6,0.000014820194353077918,0.000041200139667290675,0.00010803645266569427,0.00026705144116359448,0.00062176029480553481,0.0013621316200293677,0.0028044561473835839,0.005418273181825062,0.0098054266155741945,0.016584753365313518,0.026147402348441152,0.03830161064195677,0.051924038801250086,0.06483932843602836,0.074176063979470113,0.077303300676698939,0.073121088609179743,0.06310138885146962,0.051332578058127498,0.04315914712470972,0.04279199746209815,0.051059346212184624,0.064658407545893719,0.077541696175337153,0.083788256227217259,0.080346787559476799,0.06812750964749028,0.051017199065023427,0.033674980566691583,0.019519488541509812,0.0098756761483413217,0.0043226140790638064,0.0016165961526092363,0.00050771907737050996,0.00013068254237431475,0.000026596979088729348,4.0455719498241883e-6,4.1595329797498862e-7,2.2966277001330588e-8
1.0018474819892096e-40,1.6937115363185718e-38,1.5451022339500268e-36,9.580345357867412e-35,4.4675791505950016e-33,1.6593238632081625e-31,5.0933929416878062e-30,1.3258667467047967e-28,2.9830343776868366e-27,5.8857286799119668e-26,1.0301713892760755e-24,1.6143892226080239e-23,2.2824554676783345e-22,2.9298710434724191e-21,3.432994649252454e-20,3.6885693641300725e-19,3.6484144858069068e-18,3.333348997091167e-17,2.8213822192034255e-16,2.2179713376389197e-15,1.6230366036363262e-14,1.1076945859677365e-13,7.0625590394953498e-13,4.2129593324565981e-12,2.354179052877955e-11,1.2336197193023151e-10,6.0673587658717275e-10,2.802918253739669e-9,1.2169182182895597e-8,4.9674597394685286e-8,1.9069791015856728e-7,6.8856865171820823e-7,2.3384193818151967e-6,7.4676788176756266e-6,0.000022416968972576311,0.000063220166756756722,0.0001673756806923274,0.00041558253518597076,0.00096650821644343067,0.0021021204067355509,0.0042674996323059327,0.0080671340241639786,0.014158678685619469,0.022988810457877826,0.034376962246710304,0.047086770777154166,0.058686198306886787,0.066052409489197106,0.066657739173245033,0.060232281764689456,0.049794062358268254,0.0409206490950731,0.038974933883244043,0.045583043973446037,0.056864186127806141,0.065358455558219127,0.065052514307388738,0.056077977344485115,0.045188419477990959,0.041073495372560811,0.047843965688043495,0.061807323546362211,0.07406302963452455,0.076668680075204087,0.067478660557735274,0.050417263365669177,0.031954912411351236,0.01711538243098727,0.0076828845911931518,0.0028501255011813048,0.000854919033769057,0.00020046290852521711,0.000034785877140018294,4.0455719498241883e-6,2.5077800397049076e-7
6.7013680024417946e-39,1.0911662338782042e-36,9.580345357867412e-35,5.7127822478952062e-33,2.5599875085247567e-31,9.1293094585804503e-30,2.688325504142899e-28,6.7073778194119744e-27,1.4450476637877417e-25,2.7275280448668423e-24,4.5622333891630926e-23,6.8250788094894316e-22,9.2011542406810478e-21,1.1248982487960869e-19,1.2537754196852395e-18,1.2797183453534034e-17,1.2007888812900879e-16,1.0392285938988797e-15,8.3192514998338475e-15,6.1752344955839063e-14,4.2593097289681709e-13,2.7348471971066294e-12,1.6372366597311862e-11,9.1505423349099878e-11,4.7798700027743954e-10,2.3356458468413539e-9,1.0683727220330776e-8,4.577043938318747e-8,1.8371098451734998e-7,6.9092920461529323e-7,2.4347724614575795e-6,8.0371338731882321e-6,0.00002484054907455516,0.00007183508063407382,0.00019418378814872203,0.00049005808267212005,0.0011527847249499548,0.0025225839213548873,0.0051221974729421509,0.0096212973868221715,0.016653410608874656,0.026435040172515862,0.038253361926577726,0.050092981347117885,0.058846244068676701,0.061460034780974871,0.056820187907112578,0.047314664833234866,0.03853333468553249,0.03632438668922272,0.042533448778423754,0.052744652797166799,0.058878594821176595,0.055731911725262923,0.046150205917519701,0.039309185809238437,0.042412898803475699,0.053262765041866099,0.06166425753812402,0.059305091447455418,0.048473252441449475,0.040333934276633026,0.044109334168271255,0.058074776942367109,0.071152541075866707,0.072728029204217399,0.060727775385076778,0.041377112941418151,0.022958936186172624,0.01028809246803363,0.0036589542458297177,0.0010018735437537968,0.00020046290852521711,0.000026596979088729348,1.8638406895886379e-6
3.376219431577435e-37,5.2909831616353301e-35,4.4675791505950016e-33,2.5599875085247567e-31,1.1014524251317877e-29,3.7681342941169545e-28,1.063498228515534e-26,2.5407504346979086e-25,5.2361754097977087e-24,9.4443408003708391e-23,1.5079104971287065e-21,2.1508120015944898e-20,2.7612694273552672e-19,3.2106881864983619e-18,3.3989057003258861e-17,3.290416953549085e-16,2.9239280427138026e-15,2.3926606205817742e-14,1.8079528473358526e-13,1.2644565563661408e-12,8.2016078895781887e-12,4.9420263063811635e-11,2.7703400877307818e-10,1.44637995947122e-9,7.0395967349480043e-9,3.1961298427417602e-8,1.3542863763445116e-7,5.3568300781703237e-7,1.977972505444646e-6,6.8163102955156694e-6,0.000021912308585286488,0.00006566151759635127,0.00018321436015760833,0.00047536185493976973,0.0011447717416368506,0.0025529697441756689,0.0052571471398456145,0.0099600034387161122,0.017282291552189337,0.027308598007240152,0.039016899046383543,0.049962231393594724,0.056759955276232438,0.056677662782354273,0.049804529617629055,0.04021410340424749,0.034370584771946021,0.036750287287216691,0.045634696025409922,0.053443619200280435,0.05297916213818363,0.044756503335065676,0.037516823943116123,0.039578634356301474,0.049231099041382896,0.055701999727330952,0.051401658650020062,0.041685214301294609,0.039188692999131571,0.048209417486396338,0.058534752059461101,0.057624015727486625,0.046530980944593751,0.039316484052281619,0.04641632380213079,0.062394408877543741,0.071978956265047004,0.065627534534323591,0.046836909151171748,0.026112700288889793,0.011255726350715429,0.0036589542458297177,0.000854919033769057,0.00013068254237431475,0.00001043358303236816
1.3568416033125048e-35,2.0449829471706675e-33,1.6593238632081625e-31,9.1293094585804503e-30,3.7681342941169545e-28,1.2355193624916951e-26,3.3389191790357346e-25,7.6302805723115856e-24,1.5026019663159493e-22,2.5868509052922663e-21,3.9376667330478507e-20,5.3480568836362943e-19,6.5293448735768031e-18,7.2099333170647059e-17,7.2379336984284463e-16,6.6343839302406865e-15,5.5728884800803666e-14,4.3033073704901805e-13,3.0627281982119915e-12,2.0135443333403742e-11,1.2250813966506645e-10,6.9084689988051672e-10,3.6152931405683645e-9,1.7573561243788833e-8,7.9400580052617392e-8,3.3359086715281972e-7,1.303454162039795e-6,4.7360414037341172e-6,0.000015995445954448007,0.000050179606686158852,0.00014606569910992702,0.00039393990716874816,0.00098252958246890278,0.0022606470477450169,0.0047834545297804142,0.0092718333545442015,0.016381279645476149,0.026215663361279681,0.037702200633341736,0.048251720520137403,0.054337659973248327,0.053325370757516931,0.045839023985935732,0.036719705886597077,0.032660433020949619,0.037044354166752939,0.046104266697669538,0.051246918063730286,0.047256049802490292,0.038603906938564505,0.035525105071680886,0.042163081634193599,0.050569843046770448,0.049978869947599594,0.041307859145658536,0.036977033180971817,0.043964655979355805,0.053012871340046311,0.051203524148697282,0.041371234673010971,0.038991536804509642,0.049238701147090846,0.058258868768148602,0.05308514542012944,0.04126167811286397,0.040940806406795341,0.055802281348237291,0.069933204237107589,0.067363497990665126,0.048581868198495715,0.026112700288889793,0.01028809246803363,0.0028501255011813048,0.00050771907737050996,0.000046589650599938994
4.5137245244122242e-34,6.5375372172331592e-32,5.0933929416878062e-30,2.688325504142899e-28,1.063498228515534e-26,3.3389191790357346e-25,8.6311197831686981e-24,1.8847051606821824e-22,3.5424310658274969e-21,5.8139376017924338e-20,8.4263268635110266e-19,1.08823835119916e-17,1.2615986330300594e-16,1.320884593055027e-15,1.2553031918105109e-14,1.0874500611672135e-13,8.6176593151410276e-13,6.2658948009058386e-12,4.1905621414737073e-11,2.5831649261959361e-10,1.4701151438801938e-9,7.7347551645420493e-9,3.7659314512910013e-8,1.6979605831041688e-7,7.092143582937386e-7,2.7444358314280022e-6,9.8366200630203853e-6,0.000032636164695215878,0.00010013668205617335,0.00028374313490718397,0.00074110695265004918,0.0017798917305880459,0.0039182463383091157,0.0078745250063683508,0.014373469471792709,0.023673576273872433,0.034891925362066784,0.045545080328587788,0.05201721261152148,0.051422979136591344,0.044196831290550654,0.035258793648175244,0.031510554367634047,0.036204737044226095,0.044958449361059598,0.048862722650252069,0.043699444776594161,0.035665150145429372,0.034974489175923796,0.042848765651486638,0.048814529496833694,0.044551307012219392,0.036526549595143707,0.037413041661255033,0.046523191274990787,0.049772416220644258,0.042050100546241978,0.036668046919380128,0.043817551293840625,0.05242762199762201,0.048121566667866015,0.038672395463433265,0.04184188141256071,0.054376132909017481,0.056167623312737507,0.044245004342218398,0.039127790992162563,0.05257682560415907,0.069024943376582613,0.067363497990665126,0.046836909151171748,0.022958936186172624,0.0076828845911931518,0.0016165961526092363,0.00017220780965257522
1.2754880538518484e-32,1.7738802082309244e-30,1.3258667467047967e-28,6.7073778194119744e-27,2.5407504346979086e-25,7.6302805723115856e-24,1.8847051606821824e-22,3.927978343011963e-21,7.0381334109503941e-20,1.0997877943550682e-18,1.5155827674483236e-17,1.8584633714046461e-16,2.0426203964731536e-15,2.0242954866337122e-14,1.8178591866585167e-13,1.4853622771958505e-12,1.1080920923364833e-11,7.5687038799266965e-11,4.7443810979267131e-10,2.734416250096647e-9,1.4511550973463754e-8,7.0990334984770751e-8,3.203576806069187e-7,1.334077239202975e-6,5.1267175182438225e-6,0.000018173962792400992,0.000059384805508839664,0.00017864282957380776,0.00049388697067353968,0.0012519532236410659,0.0029009505591698038,0.0061202643846089706,0.011697036213117227,0.020120229932636246,0.030890566026710053,0.041887269029232849,0.049533651341665274,0.050451129421323231,0.044234296936830843,0.035228520922182277,0.030572052054644455,0.034383259328332049,0.042900086612986179,0.04702931155510295,0.042089554527850803,0.034317935571688181,0.034079970643949335,0.041923928931146626,0.046690052781763411,0.041325044209480884,0.034465114733799316,0.037684834495285028,0.046116318342123511,0.045571372986999341,0.037241879635206565,0.036749236149476854,0.045950424531032457,0.048301179356299719,0.03963065793505868,0.037377235943653644,0.047466917532729743,0.051419885972835238,0.041861582843171517,0.038520905716413861,0.050494733111990336,0.05693478406283615,0.045979135612535429,0.038774190544966937,0.05257682560415907,0.069933204237107589,0.065627534534323591,0.041377112941418151,0.01711538243098727,0.0043226140790638064,0.00054069415968981193
3.120559599090903e-31,4.1637525884609106e-29,2.9830343776868366e-27,1.4450476637877417e-25,5.2361754097977087e-24,1.5026019663159493e-22,3.5424310658274969e-21,7.0381334109503941e-20,1.2006664051486624e-18,1.7838717876106637e-17,2.3340059893852268e-16,2.7132029592726507e-15,2.8223896437018554e-14,2.6427209583074777e-13,2.2380997793592913e-12,1.7211848730907061e-11,1.2059080263787991e-10,7.7178252324349971e-10,4.5216247128571444e-9,2.4290140132151077e-8,1.1979167642430055e-7,5.4278387360215554e-7,2.2604467457925236e-6,8.6518813763610252e-6,0.000030420592537862429,0.000098163944284744416,0.00029028210000031389,0.00078499030063571015,0.0019358036794188656,0.0043371484460661601,0.0087862887179417628,0.015994276470098417,0.025953536586441225,0.037156656148556954,0.046339031052109072,0.049645390315961715,0.045368480569641053,0.036535905244216926,0.030195557496335781,0.032006772397304617,0.040068186413140016,0.045493958521051742,0.041900772467788212,0.034015662567322053,0.032698452323339533,0.039975161948361498,0.044987421571887454,0.039956397977052251,0.033365486508135664,0.036808383930122979,0.044603674168183644,0.042841927303202763,0.035066769814883829,0.036727506404649781,0.045310325276516673,0.044117918900165252,0.035921277285764313,0.038566805694847913,0.047716551546139177,0.044603235405460858,0.036413259141705317,0.042377067770374538,0.051444231557823226,0.044665867296845834,0.037613058830351808,0.048396786704003879,0.056991608120020548,0.045979135612535429,0.039127790992162563,0.055802281348237291,0.071978956265047004,0.060727775385076778,0.031954912411351236,0.0098756761483413217,0.0014698237319145299
6.7073886138369904e-30,8.5788860491559115e-28,5.8857286799119668e-26,2.7275280448668423e-24,9.4443408003708391e-23,2.5868509052922663e-21,5.8139376017924338e-20,1.0997877943550682e-18,1.7838717876106637e-17,2.5163175692974051e-16,3.1210049076544874e-15,3.433608460675827e-14,3.3744037753323019e-13,2.9793608486183561e-12,2.3744387774618364e-11,1.7146160550585989e-10,1.1253311998609299e-9,6.729252470912991e-9,3.6732272874090165e-8,1.8328263893735092e-7,8.367083819310541e-7,3.4961200842392427e-6,0.000013369930368775411,0.000046768614153574784,0.00014947762406460367,0.00043575253257822558,0.001155791420597151,0.002780058687263918,0.0060375353546006304,0.011770835607537561,0.020448222497307835,0.031347573130006782,0.041889600979999872,0.048087041240103073,0.046832356069342929,0.039107012053265795,0.031015118143458507,0.029756884477573627,0.036457549877956686,0.043572765367036803,0.042530995393172429,0.034826098221744347,0.031307266781157214,0.03723429727246873,0.04344798242967859,0.039928754001969307,0.032856764415786662,0.035014031578936988,0.042732687809284476,0.041619057532556082,0.034086720734979603,0.035689197195586948,0.04371160664965145,0.041678579306239146,0.034308312808851815,0.038499780245580221,0.045857260532970391,0.040265972402707813,0.035156784124822101,0.043771966697858325,0.047197664603758912,0.037914453692292425,0.039355261523620699,0.050490418647438931,0.046047483354349857,0.037496783563925355,0.048396786704003879,0.05693478406283615,0.044245004342218398,0.040940806406795341,0.062394408877543741,0.072728029204217399,0.050417263365669177,0.019519488541509812,0.0035102959548462577
