3.944304526105059e-31,4.9514769959026805e-29,3.3381181911989478e-27,1.5220501216596425e-25,5.1928460123429138e-24,1.4036411309760124e-22,3.1185336125580182e-21,5.8425708505088849e-20,9.405396955626331e-19,1.3197576355874426e-17,1.6324500395227341e-16,1.7961056020126775e-15,1.7707815969907316e-14,1.5739051104658204e-13,1.2675758149382612e-12,9.2896684957976928e-12,6.2175199901265015e-11,3.8119145671905264e-10,2.1463043346738499e-9,1.1122382455339912e-8,5.314272508961139e-8,2.3446192260241816e-7,9.5631622511153256e-7,3.6093993576305489e-6,0.000012614469007027811,0.000040841187693938018,0.00012252356308181405,0.00034059066318975091,0.00087708404390422338,0.0020914635843189217,0.0046149140225833967,0.0094140743214493889,0.017732670163344894,0.030797121291931948,0.049227126854905903,0.072263839048262532,0.097173213604825588,0.11933361662251299,0.13335518724418162,0.13503267692473786,0.12326740525331042,0.10083209601758707,0.073366126294047061,0.047056654195941333,0.026308156230120272,0.01263802946143488,0.0051194997884936007,0.0017045878841584997,0.0004496612014426324,0.000088756604894047833,0.000011848851238203446,8.4948248464040644e-7
4.9514769959026805e-29,5.8971296969796738e-27,3.7664613940074524e-25,1.6245647046442834e-23,5.2348382376056568e-22,1.3341883223955575e-20,2.7900020916478935e-19,4.9105855653723595e-18,7.4115926836122454e-17,9.7298529938600193e-16,1.1234119648155208e-14,1.1509530227188811e-13,1.0538514769869768e-12,8.6747616007333387e-12,6.4505565285577421e-11,4.3505017610184519e-10,2.6700672156118752e-9,1.4952929096668821e-8,7.6578708439684589e-8,3.5927281390211888e-7,1.5461438590874424e-6,6.1092590137571434e-6,0.000022175805399940336,0.000073960162122962223,0.00022659545389428059,0.00063733603097857047,0.001643930048256619,0.0038824694244404962,0.008377145635218312,0.016466049719989707,0.02937284854449945,0.047319773164872653,0.068415446849633787,0.088072483778439962,0.099995473577913054,0.099203270609406292,0.085922165987216225,0.067492703375298023,0.055593495733862151,0.0591612360440898,0.077573076890533905,0.099867009311510599,0.11162581134998316,0.10458295782183363,0.081382449076068857,0.052249530642294389,0.027364386874440047,0.011464866566068337,0.0037216594994976106,0.00088731960940589824,0.00014085678087907776,0.000011848851238203446
3.3381181911989478e-27,3.7664613940074524e-25,2.2755896533955362e-23,9.269758178621785e-22,2.8162240192817217e-20,6.7550643292913397e-19,1.326878249120423e-17,2.1891961609449985e-16,3.090563251779422e-15,3.7860783429255991e-14,4.0689964675820807e-13,3.8698586129813822e-12,3.2797213737519409e-11,2.4909255806567472e-10,1.7031493040096104e-9,1.0522493035590144e-8,5.8917191653354345e-8,2.9965772690878058e-7,1.3868171694189433e-6,5.8470839003666925e-6,0.00002247382726237069,0.000078758860817453307,0.00025155990091396823,0.00073162385256853624,0.00193438774193522,0.0046386075565279064,0.0100555885319373,0.019620244502970933,0.034258088659940225,0.053122821537784873,0.07244094286563313,0.085819881527002768,0.087222056840411424,0.075873318103159492,0.059389198825765344,0.050540332917415643,0.057490076339173123,0.075067726541657276,0.087266443579780433,0.081982019177044572,0.064538480004409721,0.054126539290744202,0.064321552259739007,0.087996707553846067,0.10365863634806281,0.096143361212571538,0.069056794248223151,0.038009870343205796,0.015669308429427483,0.0046190264016865395,0.00088731960940589824,0.000088756604894047833
1.5220501216596425e-25,1.6245647046442834e-23,9.269758178621785e-22,3.5601241901674895e-20,1.017864503239891e-18,2.2931352197226421e-17,4.2218444372588643e-16,6.514128750574926e-15,8.5796212913695009e-14,9.7804240722754625e-13,9.7539965025049764e-12,8.5823580411015115e-11,6.7071789025535837e-10,4.6805889387076769e-9,2.9290441212229973e-8,1.6491122116391393e-7,8.3744678381492375e-7,3.8425137606141135e-6,0.000015947701919973187,0.00005989497328568451,0.00020350894860212517,0.00062496457083282552,0.0017315477639814038,0.0043166081515105814,0.00964517048158413,0.019215475749838238,0.033891667388605743,0.052426227768484969,0.070257876834114165,0.080365311722350237,0.077437605159261657,0.063558087558148349,0.049780380517349352,0.048729309743225515,0.062024846710763954,0.075960397349433195,0.074744083415586319,0.059965857049994923,0.051227400969979965,0.06187977532829338,0.079355137190627221,0.080159198744555413,0.063044719010220414,0.053270785738709042,0.068614854277755024,0.093912290867737079,0.099514276811315444,0.076374581463412449,0.041721561223300538,0.015669308429427483,0.0037216594994976106,0.0004496612014426324
5.1928460123429138e-24,5.2348382376056568e-22,2.8162240192817217e-20,1.017864503239891e-18,2.7332534260684426e-17,5.7711654917203066e-16,9.9355481123168986e-15,1.4300086416901318e-13,1.7522505441737602e-12,1.8530620198491822e-11,1.7091108872795327e-10,1.3860490844211206e-9,9.9468357181067531e-9,6.3481235696577672e-8,3.6166688882337482e-7,1.8445385262494526e-6,8.4373040019119107e-6,0.000034650602992849774,0.00012779133769871601,0.00042295405652883807,0.0012542826356882318,0.0033239159135557116,0.0078404223113364351,0.016370018432908858,0.030024151357510958,0.047878318839229474,0.065487503940518455,0.075559088006360241,0.072471295581154403,0.058679277312998242,0.046202958470306024,0.047490290769554456,0.061423401061344054,0.071610436022770161,0.065081999474803767,0.051137883363881126,0.050932576218289283,0.066122857957372055,0.073611812046162402,0.061420261901180594,0.050878039737418903,0.062661666468399327,0.079317936936705797,0.072776198884708068,0.054615634824455394,0.059742580250733228,0.087498473421509767,0.099710457256088376,0.076374581463412449,0.038009870343205796,0.011464866566068337,0.0017045878841584997
1.4036411309760124e-22,1.3341883223955575e-20,6.7550643292913397e-19,2.2931352197226421e-17,5.7711654917203066e-16,1.1394307357072175e-14,1.8296825682739395e-13,2.4496998511680585e-12,2.7841451851224996e-11,2.7222299320220724e-10,2.313299835450724e-9,1.721887066335161e-8,1.129375184619885e-7,6.5566778611918484e-7,3.3802403041627405e-6,0.000015507844917480842,0.000063381834283246361,0.00023078613530504252,0.0007478948055859426,0.0021522563586119542,0.0054802817442428936,0.012281754204561316,0.024044685504493848,0.040701453354596977,0.058750643315580482,0.071049340966084039,0.0707269860907034,0.058326175268039174,0.045136420304633858,0.044847920203729669,0.057830301063013527,0.067582198006913024,0.060759697212406662,0.047877666497130465,0.04998777608264924,0.064456770737777343,0.066665238619180926,0.05298289739611362,0.050181681028405978,0.065756831506901823,0.070472274574004622,0.055341514242208279,0.053214702202316948,0.072797953643962491,0.07663746362697535,0.057132930826773838,0.05747241373156026,0.087498473421509767,0.099514276811315444,0.069056794248223151,0.027364386874440047,0.0051194997884936007
3.1185336125580182e-21,2.7900020916478935e-19,1.326878249120423e-17,4.2218444372588643e-16,9.9355481123168986e-15,1.8296825682739395e-13,2.7329728380165752e-12,3.3935349291229382e-11,3.5653342878128986e-10,3.2111009050710222e-9,2.503654547769018e-8,1.7024193605439626e-7,1.0150915938416082e-6,5.3281748363565243e-6,0.00002468166202754371,0.00010102431143194408,0.00036535834756587485,0.0011659126688522268,0.0032736925683510309,0.0080509366295005881,0.017224960623417616,0.031755652365239515,0.049785385554972465,0.065220947449816948,0.069964211193853,0.060959351905000178,0.046548246840339504,0.041879870895837134,0.052350303061976008,0.06397255514472577,0.060051456868746158,0.047064742791161589,0.047150320104437598,0.060690115312844286,0.062993489573550539,0.050008681363904869,0.048832509826111048,0.063392721471411871,0.063461957022385033,0.049555440748078792,0.054998896356465352,0.070228188572863682,0.061166835906777241,0.05060122468031002,0.068577181547905866,0.07739103168198276,0.057132930826773838,0.059742580250733228,0.093912290867737079,0.096143361212571538,0.052249530642294389,0.01263802946143488
5.8425708505088849e-20,4.9105855653723595e-18,2.1891961609449985e-16,6.514128750574926e-15,1.4300086416901318e-13,2.4496998511680585e-12,3.3935349291229382e-11,3.8950654323026037e-10,3.7690344292053119e-9,3.1139075282127633e-8,2.2172024916462963e-7,1.36993330721919e-6,7.3804121236134475e-6,0.000034777090408913606,0.00014354921428747494,0.00051904283833067001,0.001641366767162947,0.0045241183761991385,0.010808918591119793,0.022200928913314766,0.038743340563738667,0.056521694593793389,0.067512467805728802,0.064778605021898165,0.051102574208789157,0.040739761064678511,0.045780824063554595,0.059103306940318884,0.0609837304170392,0.048726184180703853,0.043811396854246556,0.055504503923361549,0.061462956141909008,0.049991472052564689,0.046035120396884439,0.059288341515072265,0.060498422431102973,0.047503337121230473,0.053037425495943501,0.065555133731007778,0.054767109967525515,0.049865005826840065,0.067277183571912131,0.063957561194757304,0.050297353427108076,0.068577181547905866,0.07663746362697535,0.054615634824455394,0.068614854277755024,0.10365863634806281,0.081382449076068857,0.026308156230120272
9.405396955626331e-19,7.4115926836122454e-17,3.090563251779422e-15,8.5796212913695009e-14,1.7522505441737602e-12,2.7841451851224996e-11,3.5653342878128986e-10,3.7690344292053119e-9,3.3453129628233898e-8,2.5236024696257224e-7,1.6322975416558768e-6,9.1084209063951676e-6,0.000044022812055966499,0.00018466740505542762,0.00067245655809730489,0.0021220270315388147,0.0057805458494231186,0.013505685987031793,0.026802329858756893,0.044552126966637331,0.060851190248523446,0.06673160556976874,0.058119841476563224,0.043845862110721451,0.04032420842425032,0.051657552359926919,0.060723274726125202,0.053029619103937595,0.042409289231814214,0.048837585664581317,0.059591138804915834,0.052508782431151726,0.043579090156349602,0.05375315459979642,0.059684429020362403,0.047531118018278513,0.048832912440206563,0.061743833051907848,0.053268372667889451,0.047548050180926331,0.062920982816611894,0.05847537886110049,0.048485971100258338,0.06594488809545078,0.063957561194757304,0.05060122468031002,0.072797953643962491,0.072776198884708068,0.053270785738709042,0.087996707553846067,0.10458295782183363,0.047056654195941333
1.3197576355874426e-17,9.7298529938600193e-16,3.7860783429255991e-14,9.7804240722754625e-13,1.8530620198491822e-11,2.7222299320220724e-10,3.2111009050710222e-9,3.1139075282127633e-8,2.5236024696257224e-7,1.7291895132485673e-6,0.000010098885243724779,0.000050535549162180375,0.000217296212672064,0.00080334812039064746,0.0025493208229946375,0.0069148829593687508,0.015915965253793248,0.030742258105755241,0.049032559527645678,0.063174875719472004,0.064201565078066068,0.051823602517381941,0.03979963863772726,0.043007036636732398,0.05603986172707104,0.057766720738903758,0.045532425357712431,0.042559054456438217,0.054604481080582151,0.056129563605769796,0.044161734976240884,0.04697873083096566,0.058144279079730131,0.050197054943320902,0.044417876967818647,0.057216869698935085,0.054627237081177049,0.044872626001420743,0.057608302962636897,0.057518092764127664,0.046268224648042655,0.060684754187122579,0.059617872590062743,0.048485971100258338,0.067277183571912131,0.061166835906777241,0.053214702202316948,0.079317936936705797,0.063044719010220414,0.064321552259739007,0.11162581134998316,0.073366126294047061
